Query Type,Fields,Search Analyzer,PageRank,PageRank-Log,RefOrderInt,CompDate
match_phrase,aggresive-ngram,,169.88961817425704,180.2066787208435,175.02192285947504,303.8360655737705
match_phrase,hebmorph-standard,,169.0245938665668,178.08013879148868,173.70975940343808,299.2950819672131
match_phrase,infreq,,162.19333933837567,170.71543344775853,165.82682741369473,283.24590163934425
match_phrase,hebmorph-exact,sefaria-semi-exact,151.83950326065082,160.36588902433857,156.38096018206272,263.8688524590164
match_phrase,hebmorph-exact,,133.72329007398812,140.54489511419104,136.25383603002416,222.72131147540983
match_phrase,original,,133.13845878882665,139.88683174564034,135.64707177263423,221.40983606557376
