1,166,1
1,168,4
2,168,5
2,172,1
3,172,2
3,175,4
4,175,5
4,176,1
5,176,2
5,180,1
6,181,1
6,184,2
7,185,1
7,186,1
8,187,1
8,195,1
9,195,2
9,195,2
10,195,3
10,195,4
11,195,5
11,196,6
12,196,7
12,199,1
13,199,2
13,202,2
14,202,3
14,206,1
15,207,1
15,207,2
16,207,3
16,207,6
17,207,7
17,209,5
18,210,1
18,217,1
19,217,2
19,219,1
20,219,2
20,221,1
21,221,2
21,222,4
22,222,5
22,223,3
