1,253,3
1,263,1
2,264,1
2,268,2
3,268,3
3,271,2
4,271,3
4,274,1
5,276,1
5,276,6
6,276,7
6,276,14
7,276,15
7,277,3
8,278,1
8,279,6
9,280,1
9,285,3
10,285,4
10,288,1
11,288,2
11,290,2
12,290,3
12,290,6
13,291,1
13,292,4
14,292,5
14,292,5
15,292,6
15,293,7
16,294,1
16,296,1
17,296,2
17,299,2
18,299,3
18,300,2
19,300,3
19,300,3
20,300,4
20,301,1
21,302,1
21,302,2
22,302,3
22,303,2
23,304,1
23,306,3
24,306,4
24,306,4
25,307,1
25,307,1
26,307,2
26,307,2
27,307,3
27,308,2
28,308,3
28,308,4
29,309,1
29,309,2
30,310,1
30,312,6
31,313,1
31,317,2
32,317,3
32,321,2
33,321,3
33,321,6
34,321,7
34,322,1
35,323,1
35,323,1
36,323,2
36,325,1
37,326,1
37,326,2
38,326,3
38,327,1
39,327,2
39,327,2
40,327,3
40,327,3
41,327,4
41,328,2
42,329,1
42,329,2
44,329,3
44,330,2
46,331,1
46,331,4
48,331,5
48,331,6
49,331,7
49,333,5
50,334,1
50,335,1
51,335,2
51,335,6
52,335,7
52,335,7
