1,336,3
1,340,2
2,340,3
2,341,1
3,341,2
3,343,1
4,343,2
4,344,2
5,345,3
5,345,1
7,345,2
7,345,4
8,345,5
8,348,1
9,348,2
9,351,1
10,351,2
10,351,2
11,351,3
11,351,4
12,351,5
12,351,5
13,352,6
13,352,1
14,352,2
14,352,2
16,352,3
16,357,2
17,357,3
17,357,4
18,358,5
18,358,1
19,358,2
19,358,2
20,358,3
20,360,2
21,361,3
21,362,1
22,362,2
22,362,4
23,362,5
23,362,5
24,362,6
24,364,3
25,364,4
25,365,1
26,365,2
26,367,2
27,367,3
27,367,3
28,367,4
28,367,6
29,367,7
29,369,1
30,370,2
30,370,1
31,370,2
31,372,1
32,372,2
32,373,1
33,373,2
33,373,3
34,373,4
34,374,1
35,374,2
35,374,2
36,374,3
36,375,2
37,375,3
37,377,1
38,377,2
38,378,1
39,379,2
39,380,1
40,380,2
40,380,5
41,380,6
41,380,7
42,380,8
42,380,8
43,382,9
43,382,5
44,382,6
44,383,6
45,383,7
45,383,11
46,383,12
46,383,12
47,383,13
47,383,15
48,383,16
48,384,2
