1,1083,2
1,1083,2
5,1083,3
5,1084,2
7,1084,3
7,1084,3
9,1085,1
9,1085,1
13,1085,2
13,1085,2
14,1085,3
14,1085,3
15,1085,4
15,1085,6
16,1085,7
16,1085,7
19,1085,8
19,1085,8
20,1085,9
20,1085,10
22,1085,11
22,1085,12
24,1085,13
24,1085,13
26,1085,14
26,1085,14
29,1085,15
29,1085,17
30,1085,18
30,1085,19
31,1085,20
31,1085,20
32,1085,21
32,1085,23
33,1085,24
33,1085,24
35,1085,25
35,1085,25
36,1085,26
36,1085,30
