1,37,5
1,39,1
2,40,2
2,40,1
3,41,2
3,42,6
4,42,7
4,45,1
5,46,2
5,59,3
6,60,4
6,62,4
7,63,5
7,63,1
8,63,2
8,64,4
9,65,5
9,66,1
11,66,2
11,68,3
12,68,4
12,68,4
13,68,5
13,69,4
14,69,5
14,70,3
15,70,4
15,70,5
16,70,6
16,71,5
17,72,6
17,72,1
18,73,2
18,74,1
19,74,2
19,75,1
20,75,2
20,76,2
21,76,3
21,76,7
