Jerusalem Talmud Sukkah 4:3:7,בבל,767,778,שֶׁלְבָּבֶל
Bekhorot 55a:6,בית נמר,95,101,ונמורי
Jerusalem Talmud Bava Batra 3:3:5,בית נמר,65,71,ונבירו
Jerusalem Talmud Sheviit 6:1:9,בית נמר,455,461,ונמרין
Tosefta Sheviit 4:5,בית נמר,700,706,ונמרים
Gittin 57b:9,ביתר,262,270,בֵּיתֵּר
Jerusalem Talmud Berakhot 7:1:5,ביתר,722,728,בֵיתָר
Jerusalem Talmud Berakhot 1:5:21,ביתר,88,94,בֵיתַר
Mishnah Ta'anit 4:6,ביתר,397,403,בֵיתָר
Mishnah Ta'anit 4:6,ביתר,397,403,בֵיתָר
Mishnah Challah 4:10,ביתר,38,47,מִבֵּיתָר
Tosefta Yevamot 14:10,ביתר,708,712,ביתר
Eichah Rabbah 4:21,ביתר,87,94,בֵּיתָר
Eichah Rabbah 3:17,ביתר,805,814,בְּבֵיתָר
Mishnah Avodah Zarah 4:12,סקיתופוליס,229,242,בְבֵית שְׁאָן
Mishnah Avodah Zarah 4:12,סקיתופוליס,229,242,בְבֵית שְׁאָן
Mishnah Avodah Zarah 1:4,סקיתופוליס,359,373,בְּבֵית שְׁאָן
Mishnah Avodah Zarah 1:4,סקיתופוליס,359,373,בְּבֵית שְׁאָן
Sanhedrin 103a:7,דמשק,128,132,דמשק
Shir HaShirim Rabbah 7:5:3,דמשק,1165,1177,מִדַּמֶּשֶׂק
Jerusalem Talmud Chagigah 2:1:10,גינוסר,3733,3743,גִּינָיסַר
Jerusalem Talmud Megillah 1:1:4,גינוסר,2090,2106,גִּינִיסַרִיּוֹת
Eruvin 61a:12,גדור,142,149,לְגָדֵר
Jerusalem Talmud Megillah 1:1:8,גדור,273,281,וְגָדוּר
Jerusalem Talmud Rosh Hashanah 2:2:4,גדור,27,35,וְגָדוֹר
Jerusalem Talmud Shabbat 18:1:10,גדור,108,114,גָּדֵר
Jerusalem Talmud Shabbat 4:2:10,גדור,115,121,גָּדֵר
Jerusalem Talmud Shabbat 3:1:11,גדור,599,605,גָּדֵר
Jerusalem Talmud Sheviit 9:2:5,גדור,333,341,וּגְדוֹר
Tosefta Sheviit 7:9,גדור,94,98,גדור
Makkot 9b:18,גולן (בשן),238,242,גולן
Jerusalem Talmud Makkot 2:6:2,גולן (בשן),672,679,גּוֹלָן
Shir HaShirim Rabbah 2:13:4,גולן (בשן),2373,2385,וְהַגַּבְלָן
Sotah 10a:5,עזה,326,332,עַזָּה
Mishnah Nazir 1:2,עזה,230,236,עַזָּה
Tosefta Negaim 6:1,עזה,95,98,עזה
Bereishit Rabbah 47:10,עזה,926,932,עַזָּה
Sotah 35b:7,גלגלה,148,160,בַּגִּלְגָּל
Jerusalem Talmud Sotah 7:3:2,גלגלה,736,745,גִּלְגָּל
Mishnah Zevachim 14:5,גלגלה,7,18,לַגִּלְגָּל
Mishnah Ta'anit 2:4,גלגלה,426,438,בַּגִּלְגָּל
Tosefta Sotah 8:6,גלגלה,729,735,שבגלגל
Tosefta Sotah 8:6,גלגלה,729,735,שבגלגל
Shir HaShirim Rabbah 6:4:2,גלגלה,3358,3369,הַגִּלְגָּל
Eichah Rabbah 2:17,גלגלה,861,871,וְגִלְגָּל
Bereishit Rabbah 54:4,גלגלה,656,666,וְגִלְגָּל
Menachot 100a:8,חברון,148,155,שבחברון
Menachot 87a:16,חברון,26,32,מחברון
Makkot 9b:18,חברון,298,305,ומחברון
Makkot 9b:18,חברון,285,292,כמחברון
Makkot 9b:18,חברון,278,284,לחברון
Sotah 11a:1,חברון,203,214,בְּחֶבְרוֹן
Jerusalem Talmud Makkot 2:6:3,חברון,81,94,כְּמֵחֵבְרוֹן
Jerusalem Talmud Makkot 2:6:3,חברון,104,116,וּמֵחֵבְרוֹן
Mishnah Yoma 3:1,חברון,180,194,שֶׁבְּחֶבְרוֹן
Tosefta Yoma 1:13,חברון,25,32,שבחברון
Niddah 47b:18,לוד,120,124,בלוד
Sanhedrin 74a:12,לוד,57,61,בלוד
Sanhedrin 68a:10,לוד,37,41,ללוד
Sanhedrin 67a:14,לוד,39,43,בלוד
Bava Batra 10b:6,לוד,321,325,לוֹד
Gittin 44b:6,לוד,72,79,בְּלוֹד
Gittin 4a:6,לוד,126,132,לְלוֹד
Ketubot 111b:23,לוד,38,45,מִלּוֹד
Chagigah 18a:10,לוד,147,154,בְּלוֹד
Pesachim 50a:8,לוד,115,119,לוֹד
Jerusalem Talmud Makkot 1:3:2,לוד,383,390,בְּלוֹד
Jerusalem Talmud Sanhedrin 7:12:2,לוד,473,480,בְּלוֹד
Jerusalem Talmud Sanhedrin 1:2:16,לוד,132,138,בְלוֹד
Jerusalem Talmud Gittin 4:6:2,לוד,508,514,בְלוֹד
Jerusalem Talmud Sotah 3:4:6,לוד,168,174,לְלוֹד
Jerusalem Talmud Nedarim 8:1:7,לוד,869,875,בְלוֹד
Jerusalem Talmud Yevamot 16:6:3,לוד,477,484,בְּלוֹד
Jerusalem Talmud Yevamot 2:11:4,לוד,412,418,לְלוֹד
Jerusalem Talmud Chagigah 1:7:6,לוד,339,346,בְּלוֹד
Jerusalem Talmud Chagigah 1:1:3,לוד,112,118,לְלוֹד
Jerusalem Talmud Megillah 1:4:11,לוד,1380,1387,בְּלוֹד
Jerusalem Talmud Taanit 2:12:4,לוד,1365,1372,בְּלוֹד
Jerusalem Talmud Rosh Hashanah 2:7:2,לוד,695,701,בְלוּד
Jerusalem Talmud Beitzah 3:5:2,לוד,105,112,בְּלוֹד
Jerusalem Talmud Sukkah 2:5:6,לוד,61,68,בְּלוֹד
Jerusalem Talmud Sukkah 1:1:3,לוד,1463,1469,בְלֹוד
Jerusalem Talmud Sheviit 9:2:7,לוד,196,203,מִלּוֹד
Jerusalem Talmud Berakhot 1:1:34,לוד,394,401,בְּלוֹד
Shir HaShirim Rabbah 2:14:5,לוד,275,282,בְּלוֹד
Shir HaShirim Rabbah 2:2:5,לוד,799,803,לוֹד
Kohelet Rabbah 9:10:1,לוד,419,423,לוּד
Eichah Rabbah 2:14,לוד,2582,2586,לוּד
Eichah Rabbah 3:3,לוד,1231,1235,לוּד
Eichah Rabbah 1:52,לוד,5761,5765,לוּד
Eichah Rabbah 1:47,לוד,1153,1157,לוּד
Vayikra Rabbah 35:12,לוד,825,832,דְּלוֹד
Arakhin 12a:16,ננוה,23,28,נינוה
Megillah 11b:9,ננוה,263,271,נִינְוֵה
Taanit 16a:10,ננוה,121,129,נִינְוֵה
Shabbat 121b:4,ננוה,219,233,שֶׁבְּנִינְוֵה
Jerusalem Talmud Shabbat 14:1:3,ננוה,143,157,שֶׁבְּנִינְוֶה
Mishnah Ta'anit 2:1,ננוה,303,311,נִינְוֵה
Kohelet Rabbah 5:6:1,ננוה,1455,1466,מִנִּינְוֵה
Bereishit Rabbah 44:12,ננוה,2070,2078,נִינְוֵה
Bereishit Rabbah 16:4,ננוה,1658,1666,נִינְוֵה
Jerusalem Talmud Demai 2:1:15,פיניאס,130,143,בְּפַּנַּייַס
Bereishit Rabbah 63:8,פיניאס,3311,3322,דְּפַנְיָיס
Zevachim 119a:8,נוב,73,77,בנוב
Zevachim 119a:3,נוב,4,8,לנוב
Sanhedrin 104a:5,נוב,86,89,נוב
Sotah 16a:1,נוב,8,12,נוֹב
Sotah 16a:1,נוב,8,12,נוֹב
Jerusalem Talmud Sanhedrin 10:2:19,נוב,410,414,נוֹב
Jerusalem Talmud Sanhedrin 1:3:7,נוב,778,785,מִנּוֹב
Jerusalem Talmud Sotah 2:2:10,נוב,520,526,וְנוֹב
Jerusalem Talmud Sotah 1:8:10,נוב,1340,1347,בְּנוֹב
Jerusalem Talmud Pesachim 2:4:9,נוב,883,890,בְּנוֹב
Jerusalem Talmud Demai 2:1:18,נוב,320,324,ונוב
Jerusalem Talmud Peah 1:1:47,נוב,1150,1157,בְּנוֹב
Shir HaShirim Rabbah 6:4:2,נוב,3564,3571,בְּנוֹב
Eichah Rabbah 2:17,נוב,884,889,וְנֹב
Vayikra Rabbah 26:2,נוב,4781,4785,נוֹב
Vayikra Rabbah 22:6,נוב,918,922,נוֹב
Chullin 39b:2,קיסריה,140,146,בקיסרי
Sanhedrin 68a:10,קיסריה,31,36,קיסרי
Jerusalem Talmud Makkot 1:3:2,קיסריה,507,519,בְּקַיְסָרִי
Jerusalem Talmud Kiddushin 1:4:4,קיסריה,161,174,כְּקַיְסָרִין
Jerusalem Talmud Gittin 6:6:4,קיסריה,704,716,בְקַיְסָרִין
Jerusalem Talmud Gittin 1:1:10,קיסריה,558,571,כְּקַיְסָרִין
Jerusalem Talmud Ketubot 4:14:2,קיסריה,310,319,קַיסָרִין
Jerusalem Talmud Ketubot 2:5:2,קיסריה,691,702,בְּקַסָרִין
Jerusalem Talmud Yevamot 6:6:4,קיסריה,1140,1151,לְקֵיסָרִין
Jerusalem Talmud Yevamot 2:11:4,קיסריה,141,153,בְּקַיסָרִין
Jerusalem Talmud Megillah 1:12:9,קיסריה,758,771,מִקַּיְסָרִין
Jerusalem Talmud Sukkah 2:5:3,קיסריה,194,206,בְקַיְסָרִין
Jerusalem Talmud Sheviit 6:1:9,קיסריה,415,421,קיסרין
Jerusalem Talmud Demai 3:3:7,קיסריה,78,90,בְּקֵיסָרִין
Jerusalem Talmud Demai 3:3:7,קיסריה,78,90,בְּקֵיסָרִין
Jerusalem Talmud Demai 3:3:6,קיסריה,254,266,מִקֵּיסָרִין
Jerusalem Talmud Demai 2:5:4,קיסריה,149,160,בְקֵיסָרִין
Tosefta Sukkah 2:2,קיסריה,111,118,בקיסרין
Bereishit Rabbah 3:6,קיסריה,902,914,בְּקֵיסָרִין
Eichah Rabbah 4:24,קיסריה,37,46,קֵיסָרִין
Eichah Rabbah 3:6,קיסריה,1379,1391,בְּקֵיסָרִין
Vayikra Rabbah 31:9,קיסריה,585,597,דְּקֵיסָרִין
Vayikra Rabbah 20:4,קיסריה,1187,1199,דְּקֵיסָרִין
Vayikra Rabbah 16:1,קיסריה,1279,1289,דְקֵיסָרִי
Bereishit Rabbah 68:8,קיסריה,176,187,לְקֵיסָרִין
Bereishit Rabbah 20:10,קיסריה,1711,1722,דְּקֵסָרִין
Bereishit Rabbah 10:7,קיסריה,2232,2244,דְּקֵיסָרִין
Bereishit Rabbah 10:7,קיסריה,2232,2244,דְּקֵיסָרִין
Makkot 9b:18,שכם,311,316,כמשכם
Makkot 9b:18,שכם,322,327,ומשכם
Sotah 13b:4,שכם,100,110,וְלִשְׁכֶם
Sotah 13b:4,שכם,78,87,מִשְּׁכֶם
Jerusalem Talmud Makkot 2:6:3,שכם,126,137,כְּמִשְׁכֶם
Tosefta Sotah 8:6,שכם,101,104,שכם
Bereishit Rabbah 97:6,שכם,535,544,בִּשְׁכֶם
Bereishit Rabbah 97:6,שכם,489,498,הַשְּׁכֶם
Bereishit Rabbah 97:6,שכם,535,544,בִּשְׁכֶם
Bereishit Rabbah 80:10,שכם,1708,1717,בִּשְׁכֶם
Bereishit Rabbah 80:10,שכם,1708,1717,בִּשְׁכֶם
Chullin 87a:9,רומא,45,49,רומי
Menachot 44a:6,רומא,164,168,רומי
Avodah Zarah 39b:8,רומא,74,78,רומי
Sanhedrin 32b:10,רומא,168,173,לרומי
Sanhedrin 21b:15,רומא,96,102,שברומי
Kiddushin 31a:13,רומא,109,115,רוֹמִי
Gittin 80a:10,רומא,69,75,רוֹמִי
Gittin 58a:9,רומא,88,100,שֶׁבְּרוֹמִי
Gittin 56a:8,רומא,508,514,רוֹמִי
Taanit 18a:2,רומא,392,398,רוֹמִי
Taanit 18b:10,רומא,88,96,מֵרוֹמִי
Shabbat 127b:9,רומא,119,125,רוֹמִי
Shabbat 63b:16,רומא,60,69,בְּרוֹמִי
Berakhot 58a:16,רומא,448,454,רוֹמִי
Berakhot 56b:2,רומא,143,149,רוֹמִי
Jerusalem Talmud Horayot 3:4:10,רומא,165,173,לְרוֹמִי
Jerusalem Talmud Avodah Zarah 3:1:2,רומא,198,210,שֶׁבְּרוֹמֵי
Jerusalem Talmud Avodah Zarah 1:2:8,רומא,328,340,שֶׁבְּרוֹמֶי
Jerusalem Talmud Bava Kamma 4:1:5,רומא,715,724,בְּרוֹמֵי
Jerusalem Talmud Gittin 2:7:3,רומא,41,50,בְּרוֹמִי
Jerusalem Talmud Taanit 1:1:16,רומא,407,419,שֶׁבְּרוֹמֵי
Jerusalem Talmud Taanit 1:1:16,רומא,407,419,שֶׁבְּרוֹמֵי
Jerusalem Talmud Taanit 1:1:16,רומא,124,131,דּוֹמִי
Jerusalem Talmud Yoma 5:4:7,רומא,294,302,בְרוֹמֵי
Jerusalem Talmud Yoma 4:1:6,רומא,241,250,בְּרוֹמֵי
Jerusalem Talmud Sheviit 10:2:4,רומא,65,74,בְּרוֹמֵי
Jerusalem Talmud Demai 2:1:7,רומא,467,475,מֵרוֹמֵי
Mishnah Avodah Zarah 4:7,רומא,25,34,בְּרוֹמִי
Tosefta Mikvaot 4:4,רומא,210,215,ברומי
Tosefta Horayot 2:6,רומא,129,134,לרומי
Tosefta Avodah Zarah 7:3,רומא,573,578,ברומי
Tosefta Yoma 2:14,רומא,380,385,ברומי
Shir HaShirim Rabbah 5:14:3,רומא,262,271,בְּרוֹמִי
Shir HaShirim Rabbah 1:6:4,רומא,1448,1457,בְּרוֹמִי
Kohelet Rabbah 11:1:1,רומא,1540,1548,לְרוֹמִי
Kohelet Rabbah 5:7:1,רומא,359,371,שֶׁבְּרוֹמִי
Kohelet Rabbah 5:8:4,רומא,2197,2206,בְּרוֹמִי
Kohelet Rabbah 5:8:4,רומא,1477,1485,לְרוֹמִי
Kohelet Rabbah 3:17:1,רומא,1268,1276,מֵרוֹמִי
Eichah Rabbah 4:4,רומא,72,84,שֶׁבְּרוֹמִי
Eichah Rabbah 4:10,רומא,271,280,בְּרוֹמִי
Eichah Rabbah 1:45,רומא,123,129,רוֹמִי
Vayikra Rabbah 27:1,רומא,3615,3623,לְרוֹמִי
Vayikra Rabbah 22:3,רומא,1618,1626,לְרוֹמִי
Bereishit Rabbah 98:19,רומא,572,581,בְּרוֹמִי
Bereishit Rabbah 78:5,רומא,840,848,לְרוֹמִי
Bereishit Rabbah 67:8,רומא,171,180,דְּרוֹמִי
Bereishit Rabbah 61:7,רומא,3622,3631,בְּרוֹמִי
Bereishit Rabbah 33:1,רומא,2586,2594,לְרוֹמִי
Bereishit Rabbah 22:6,רומא,1861,1870,בְּרוֹמִי
Bereishit Rabbah 13:9,רומא,370,378,לְרוֹמִי
Bereishit Rabbah 10:7,רומא,4527,4536,בְּרוֹמִי
Bereishit Rabbah 11:4,רומא,1500,1509,בְּרוֹמִי
Bereishit Rabbah 11:4,רומא,1500,1509,בְּרוֹמִי
Bereishit Rabbah 10:9,רומא,1036,1045,בְּרוֹמִי
Jerusalem Talmud Eruvin 4:8:3,רומא,402,410,מֵרוּמָה
Jerusalem Talmud Taanit 4:5:23,תדמור,66,81,שֶּׁלְתַּדְמוֹר
Kohelet Rabbah 2:25:1,תדמור,279,289,לְתַדְמוֹר
Eichah Rabbah 2:4,תדמור,14844,14853,תַּרְמוֹד
Bekhorot 40a:1,שושן,0,5,בשושן
Megillah 12a:9,שושן,250,264,שֶׁבְּשׁוּשַׁן
Megillah 7a:2,שושן,187,198,בְּשׁוּשַׁן
Pesachim 86a:10,שושן,32,43,בְּשׁוּשַׁן
Jerusalem Talmud Megillah 1:1:4,שושן,1047,1057,בְשׁוּשָׁן
Jerusalem Talmud Megillah 1:1:4,שושן,1004,1015,מִשּׁוּשָׁן
Mishnah Kelim 17:9,שושן,70,80,בְשׁוּשַׁן
Mishnah Middot 1:3,שושן,255,263,שׁוּשַׁן
Tosefta Megillah 1:1,שושן,123,128,לשושן
Shir HaShirim Rabbah 7:8:1,שושן,2303,2311,שׁוּשַׁן
Bereishit Rabbah 92:7,שושן,1292,1303,בְּשׁוּשַׁן
Bereishit Rabbah 67:4,שושן,365,376,בְּשׁוּשַׁן
Arakhin 30b:1,טבריה,21,26,טבריא
Chullin 106a:7,טבריה,4,9,טבריא
Sotah 45a:23,טבריה,50,59,טְבֶרְיָא
Nazir 51b:3,טבריה,225,234,טְבֶרְיָא
Eruvin 88a:1,טבריה,9,18,טְבֶרְיָא
Eruvin 88a:1,טבריה,9,18,טְבֶרְיָא
Eruvin 88a:1,טבריה,9,18,טְבֶרְיָא
Eruvin 87a:3,טבריה,86,95,טְבֶרְיָא
Eruvin 29a:4,טבריה,48,57,טְבֶרְיָא
Shabbat 104b:9,טבריה,39,51,בִּטְבֶרְיָא
Shabbat 118b:7,טבריה,255,267,בִּטְבֶרְיָא
Jerusalem Talmud Horayot 3:5:13,טבריה,53,68,מִטִּיבֵּרִיָּה
Jerusalem Talmud Sanhedrin 5:1:4,טבריה,127,142,מִטִּיבֵּרִיָּא
Jerusalem Talmud Bava Batra 5:1:6,טבריה,565,576,טִבֵּרִיָּה
Jerusalem Talmud Bava Metzia 7:1:3,טבריה,252,267,כְּטִיבֵּרִיָּא
Jerusalem Talmud Bava Metzia 5:6:2,טבריה,984,1002,שֶׁלְּטִיבֵּרִיָּא
Jerusalem Talmud Sotah 1:8:3,טבריה,573,588,מִטִּיבֵּרִיָּה
Jerusalem Talmud Chagigah 1:7:6,טבריה,283,297,לְטִיבֵּרִיָּא
Jerusalem Talmud Megillah 1:1:5,טבריה,187,201,לְטִיבֵּרִיָּא
Jerusalem Talmud Taanit 4:6:3,טבריה,1515,1530,דֵּטִיבֵּרִיָּא
Jerusalem Talmud Rosh Hashanah 2:1:8,טבריה,464,475,טִיבֵּרִיָה
Jerusalem Talmud Sukkah 1:12:3,טבריה,180,192,טְיבֵּרִיָּא
Jerusalem Talmud Shekalim 6:2:4,טבריה,148,165,שֶׁלְטִיבֵּרִיָּא
Niddah 52b:6,צידון,37,42,בצידן
Bekhorot 24a:16,צידון,175,180,וצידן
Chullin 49b:11,צידון,142,147,בצידן
Avodah Zarah 13a:12,צידון,38,43,לצידן
Bava Batra 174a:2,צידון,150,159,וְצַיְדָן
Bava Metzia 38b:5,צידון,118,123,וצידן
Bava Kamma 69a:11,צידון,81,86,וצידן
Eruvin 47b:1,צידון,116,126,לְצַיְדָּן
Shabbat 21b:7,צידון,74,85,בְּצַיְדָּן
Shabbat 19a:8,צידון,325,333,לְצִידֹן
Jerusalem Talmud Avodah Zarah 2:2:14,צידון,171,181,בָּצַיְדָן
Jerusalem Talmud Avodah Zarah 1:10:2,צידון,317,329,שֶׁבְּצִידָן
Jerusalem Talmud Bava Batra 10:8:3,צידון,87,96,וְצַיידָן
Jerusalem Talmud Gittin 4:6:5,צידון,116,127,בְּצַיְדָּן
Jerusalem Talmud Nazir 7:1:10,צידון,481,490,לְצַיידָן
Jerusalem Talmud Sukkah 5:1:3,צידון,1214,1224,מִצִּידוֹן
Jerusalem Talmud Shekalim 6:2:4,צידון,1033,1043,לְצַייְדָן
Bekhorot 55a:1,ציפורי,72,79,בציפורי
Horayot 12b:2,ציפורי,33,39,מצפורי
Sanhedrin 32b:10,ציפורי,217,224,לציפורי
Bava Metzia 102b:2,ציפורי,130,137,בציפורי
Gittin 6b:3,ציפורי,140,152,לְצִיפּוֹרִי
Sotah 10b:13,ציפורי,360,370,צִיפּוֹרִי
Ketubot 103b:25,ציפורי,23,36,בְּצִיפּוֹרִי
Ketubot 67b:4,ציפורי,96,109,מִצִּיפּוֹרִי
Moed Katan 21a:7,ציפורי,390,403,בְּצִיפּוֹרִי
Eruvin 86b:10,ציפורי,44,57,בְּצִיפּוֹרִי
Shabbat 145b:14,ציפורי,552,564,לְצִיפּוֹרִי
Shabbat 104b:9,ציפורי,60,73,בְּצִיפּוֹרִי
Shabbat 33b:5,ציפורי,718,730,לְצִיפּוֹרִי
Berakhot 53a:33,ציפורי,127,139,בְּצִפּוֹרִי
Berakhot 53a:33,ציפורי,127,139,בְּצִפּוֹרִי
Jerusalem Talmud Avodah Zarah 5:3:4,ציפורי,105,116,צִיפּוֹרִין
Jerusalem Talmud Horayot 3:2:30,ציפורי,324,337,בְּצִיפֹּרִים
Jerusalem Talmud Avodah Zarah 2:3:9,ציפורי,24,38,בְּצִיפּוֹרִין
Jerusalem Talmud Makkot 1:3:2,ציפורי,643,656,בְּצִיפּוֹרִי
Jerusalem Talmud Sanhedrin 5:1:4,ציפורי,143,155,לְצִיפּוֹרִי
Jerusalem Talmud Bava Metzia 5:6:2,ציפורי,318,335,שֶׁלְּצִיפּוֹרִין
Jerusalem Talmud Ketubot 7:9:3,ציפורי,90,104,מִצִּיפּוֹרִין
Jerusalem Talmud Nedarim 4:9:2,ציפורי,676,693,שֶׁלְּצִיפּוֹרִין
Jerusalem Talmud Ketubot 13:1:4,ציפורי,69,82,בְּצִיפּוֹרִי
Jerusalem Talmud Megillah 1:12:9,ציפורי,778,792,מִצִּיפּוֹרִין
Jerusalem Talmud Megillah 1:12:9,ציפורי,778,792,מִצִּיפּוֹרִין
Jerusalem Talmud Taanit 4:5:13,ציפורי,4322,4334,לְצִיפּוֹרִי
Jerusalem Talmud Taanit 4:5:11,ציפורי,209,220,צִיפּוֹרִים
Jerusalem Talmud Yoma 8:5:8,ציפורי,254,270,שֶׁלְצִיפּוֹרִין
Jerusalem Talmud Sukkah 1:10:2,ציפורי,312,325,לְצִיפּוֹרִין
Jerusalem Talmud Yoma 6:3:5,ציפורי,1523,1537,בְּצִיפּוֹרִין
Jerusalem Talmud Pesachim 4:1:11,ציפורי,101,111,צִיפּוֹרִי
Jerusalem Talmud Eruvin 8:8:5,ציפורי,225,237,לְצִיפּוֹרִי
Jerusalem Talmud Shabbat 16:7:2,ציפורי,616,632,שֶׁלְצִיפּוֹרִין
Jerusalem Talmud Shabbat 13:1:4,ציפורי,653,666,בְּצִיפֳּרִין
Jerusalem Talmud Shabbat 12:3:4,ציפורי,24,37,בְּצִיפֹּרִין
Jerusalem Talmud Challah 4:2:5,ציפורי,254,268,בְּצִיפּוֹרִין
Jerusalem Talmud Maaser Sheni 5:1:9,ציפורי,460,473,בְצִיפּוֹרִין
Jerusalem Talmud Sheviit 10:3:5,ציפורי,163,175,בְצִיפּוֹרִי
Jerusalem Talmud Terumot 8:3:10,ציפורי,19,32,בְּצִיפּוֹרִי
Jerusalem Talmud Sheviit 5:1:7,ציפורי,105,119,בְּצִיפּוֹרִין
