מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
00830,"ערלה א, ו (סא ע""ג, 2)",והניית ערלה,,"הש' ספ' צ ע""א (15)",,,,
00840,"ערלה א, ח (סא ע""ג, 7)",ביצת עבודה,,,"ע""ז מג ע""א",,,
00850,"ערלה א, ח (סא ע""ג, 11)",לא אסרה,,,"הש' ע""ז מג ע""א (10)",,,
00860,"ערלה ב, א (סא ע""ד, 8)",דרבי שמעון,,"הש' מ' מע' ד, ו",,"ע""ז סח ע""ב",,
00870,"ערלה ב, א (סא ע""ד, 9)",שכולהן לשם,,,"ערלה סב ע""ג (41)","מע' טו ע""ב",,
00880,"ערלה ב, א (סא ע""ד, 10)",דרבי מאיר,,,"פס' כח ע""א",,,
00890,"ערלה ב, א (סא ע""ד, 12)",הרואה כתם,,"מ' נדה ו, יג",,,,
00900,"ערלה ב, א (סא ע""ד, 15)",תרומה ותרומת,,"מ' ערלה ב, א",,,,
00910,"ערלה ב, א (סא ע""ד, 20)",שמואל אחוה,,,"בר' יא ע""ב",,,
00920,"ערלה ב, א (סא ע""ד, 25)",רבי יהודה,,"מ' שבת כא, א",,,,
00930,"ערלה ב, א (סא ע""ד, 25)",רבי שמעון,,"ת' שבת יד, ג (31:66)",,"שבת קמב ע""א",,
00940,"ערלה ב, א (סא ע""ד, 30)",רבי ליעזר,,"מ' תר' ד, ז",,"ע""ז סט ע""א",,
00950,"ערלה ב, א (סא ע""ד, 31)",תמן אמר,,,"מג' ע ע""ד",,"וש""נ",
00960,"ערלה ב, א (סא ע""ד, 33)",סאה תרומה,,"מ' ערלה ב, ב",,,,
00970,"ערלה ב, א (סא ע""ד, 33)",ואמ' רבי,,,"ערלה סב ע""א (30)",,,
00980,"ערלה ב, א (סא ע""ד, 34)",מניין שהן,,,"תר' מב ע""ד (62)",,,
00990,"ערלה ב, א (סא ע""ד, 35)",מכל חלבו,"במדבר יח, כט",,,,,
01000,"ערלה ב, א (סא ע""ד, 38)",רבי שמעון,,"ת' תר' ה, ח (38:131)",,,,
01010,"ערלה ב, א (סא ע""ד, 44)",פרוסה של,,"ת' תר' ח, כא (53:154)",,"יב' פא ע""ב",,
01020,"ערלה ב, א (סא ע""ד, 46)",ושה אחד,"יחזקאל מה, טו",,"סוכה נד ע""ד",,"צ""ל: אחת",
01030,"ערלה ב, א (סא ע""ד, 47)",מאתים,"יחזקאל מה, טו",,,,,
01040,"ערלה ב, א (סא ע""ד, 50)",ואחר יאכל,"ויקרא כב, ז","ספ' צו ע""ד",,,,
01050,"ערלה ב, א (סא ע""ד, 56)",מן הקדשים,"ויקרא כב, ז",,,,,
01060,"ערלה ב, א (סא ע""ד, 60)",מאן תנא,,,"הש' ערלה סב ע""א (9)",,,
01190,"ערלה ב, ב (סב ע""א, 18)",היו לפניו,,"הש' ת' ערלה ו, ח (37:138)",,,,
00550,"ערלה א, ב (סא ע""א, 18)",הנוטע והמבריך,,"ת' ר""ה א, ח (24:306)","שבי' לג ע""ד; ר""ה נז ע""א","ר""ה ט ע""ב",,
00560,"ערלה א, ב (סא ע""א, 27)",עשר תעשר,"דברים יד, כב",,,,,
00570,"ערלה א, ב (סא ע""א, 28)",ושבתה הארץ,"ויקרא כה, ב",,,,,
00580,"ערלה א, ב (סא ע""א, 29)",שדך לא,"ויקרא כה, ד",,,,,
00590,"ערלה א, ג (סא ע""א, 37)","א""ר אף",,"ת' שבי' א, ג (14:166)","שבי' לג ע""ג",,,
00600,"ערלה א, ד (סא ע""א, 42)",בוא ברוך,"בראשית כד, לא",,,,,
00610,"ערלה א, ד (סא ע""א, 44)",סיפוק גפני',,"מ' ערלה א, ה",,,,
00620,"ערלה א, ד (סא ע""א, 47)",רבי יוסי,,,"ערלה ס ע""ד (48); ב""ב יג ע""ג",,,
00630,"ערלה א, ד (סא ע""א, 49)",הקדיש ואחר,,"ת' ערלה א, ד (12:284)",,,,
00640,"ערלה א, ד (סא ע""א, 53)",שאין גידולי,,,"ערלה ס ע""ד (26); ערלה סא ע""א (58)",,,
00650,"ערלה א, ד (סא ע""א, 58)",שאין גידולי,,,"ערלה ס ע""ד (26); ערלה סא ע""א (53)",,,
00520,"ערלה א, ב (סא ע""א, 10)",לשכרו שנים,,,"הש' ב""מ יא ע""ד (20)",,,
00660,"ערלה א, ד (סא ע""ב, 6)",רבי חייה,,,"שבי' לו ע""ד","נד' נז ע""ב; מנ' סט ע""ב",,
00670,"ערלה א, ד (סא ע""ב, 7)",חילפיי שאל,,,"נזיר נה ע""ג",,,
00680,"ערלה א, ד (סא ע""ב, 9)",כל המחמץ,,"מ' ערלה ב, ד","ערלה סא ע""ב (14)",,,
00690,"ערלה א, ד (סא ע""ב, 14)",כל המחמץ,,,"ערלה סא ע""ב (9)",,,
00700,"ערלה א, ד (סא ע""ב, 17)",דאמר רבי,,,"תר' מז ע""א; מע""ש נג ע""ב; ערלה סב ע""ב (12); נזיר נה ע""ג","חו' צז ע""ב",,
00710,"ערלה א, ד (סא ע""ב, 23)",אין טנופת,,,"תר' מג ע""ד",,,
00720,"ערלה א, ד (סא ע""ב, 29)",דבית ינאי,,,"כל' ל ע""א",,,
00730,"ערלה א, ה (סא ע""ב, 35)",דרבי שמעון,,,"תר' מג ע""א (23); ערלה סג ע""ב (14)",,,
02300,"ערלה ג, ז (סג ע""ב, 14)",רבי שמעון,,,"תר' מג ע""א (23); ערלה סג ע""ב (35)",,,
00740,"ערלה א, ה (סא ע""ב, 40)",הרי זה,,"מ' ערלה א, ו",,,,
00750,"ערלה א, ה (סא ע""ב, 42)",רימוני בדן,,"הש' מ' ערלה ג, ו",,,,
00760,"ערלה א, ה (סא ע""ב, 42)",אף בקרקע,,"הש' ת' תר' ח, ד (10:150)",,,,
00770,"ערלה א, ה (סא ע""ב, 47)",סאה תרומה,,"מ' תר' ה, ט",,,,
00780,"ערלה א, ו (סא ע""ב, 53)",מכל אשר,"במדבר ו, ד",,,,,
00790,"ערלה א, ו (סא ע""ב, 54)",תני רבי,,,"נזיר נה ע""א","בר' לו ע""ב; קד' נד ע""ב",,
01070,"ערלה ב, א (סא ע""ד, 60)",מצטרפין זה,,"מ' ערלה ב, א",,,,
01080,"ערלה ב, א (סא ע""ד, 61)",דאמר רבי,,,"נזיר נד ע""ד","ע""ז סו ע""א",,
01090,"ערלה ב, א (סא ע""ד, 62)",לא תאכל,"דברים יד, ג",,,,,
01100,"ערלה ב, א (סא ע""ד, 63)",אינו צריך,,"מ' ערלה ב, א",,,,
01110,"ערלה ב, א (סא ע""ד, 64)",כל תרומה,,"ת' תר' ה, ט (42:131)",,,,
01120,"ערלה ב, א (סב ע""א, 1)",תרומת הכליסין,,"הש' מ' תר' יא, ד",,,,
01130,"ערלה ב, א (סב ע""א, 2)",מניין שהן,,"ס""ב קכא (149)",,,,
01140,"ערלה ב, א (סב ע""א, 2)",מליאה (1),"דברים כב, ט",,,,,
01150,"ערלה ב, א (סב ע""א, 2)",מליאה (2),"במדבר יח, כז",,,,,
01160,"ערלה ב, א (סב ע""א, 8)",פרי (1),"ויקרא כז, ל",,,,,
01170,"ערלה ב, א (סב ע""א, 8)",פרי (2),"ויקרא יט, כג",,,,,
01180,"ערלה ב, א (סב ע""א, 9)",רבי מאי',,,"הש' ערלה סא ע""ד (61)",,,
01210,"ערלה ב, ב (סב ע""א, 28)",הערלה מעלה,,"מ' ערלה ב, ג",,,,
01220,"ערלה ב, ב (סב ע""א, 30)",סאה תרומה,,,"ערלה סא ע""ד (33)",,,
01230,"ערלה ב, ג (סב ע""א, 34)",מי הצבע,,"מ' מק' ז, ג",,,,
01240,"ערלה ב, ג (סב ע""א, 37)",משום חימוץ,,"הש' מ' ערלה ב, ד",,,,
01250,"ערלה ב, ג (סב ע""א, 40)",שאור של,,"ת' תר' ח, יא (26:151)",,,,
01260,"ערלה ב, ד (סב ע""א, 50)",את רואה,,,"ערלה סב ע""ב (46)",,,
01280,"ערלה ב, ה (סב ע""א, 56)",כל נותני,,,"תר' מז ע""א; ערלה סב ע""ד (59); ע""ז מד ע""ד","ע""ז סז ע""ב",,
01290,"ערלה ב, ה (סב ע""א, 57)","ר""ש אומ'",,,"ערלה סב ע""ג (25); ערלה סב ע""ד (59)",,,
01300,"ערלה ב, ה (סב ע""א, 60)",שעורין שנפלו,,"מ' תר' י, ב",,,,
01310,"ערלה ב, ה (סב ע""א, 63)",סברנן מימר,,,"ערלה סב ע""א (54)",,,
01270,"ערלה ב, ה (סב ע""א, 54)",סברין מימר,,,"ערלה סב ע""א (63)","הש' פס' כז ע""א",,
01320,"ערלה ב, ו (סב ע""ב, 8)",רבי לעזר,,,"ערלה סב ע""ב (15, 19); שבת יב ע""ב","שבת צ ע""א; ע""ז סו ע""א",,
01330,"ערלה ב, ו (סב ע""ב, 12)",רבי אבהו,,,"תר' מז ע""א; מע""ש נג ע""ב; ערלה סא ע""ב (17); נזיר נה ע""ג","חו' צז ע""ב","י' תר' וש""נ",
01340,"ערלה ב, ו (סב ע""ב, 15)",אמר רבי,,,"ערלה סב ע""ב (8, 19); שבת יב ע""ב","שבת צ ע""א; ע""ז סו ע""א",,
01350,"ערלה ב, ו (סב ע""ב, 21)",רבי אבהו,,,"נזיר נד ע""ד","ע""ז סז ע""א",,
01360,"ערלה ב, ו (סב ע""ב, 31)",וכל משרת,"במדבר ו, ג",,,,,
01370,"ערלה ב, ו (סב ע""ב, 32)",וכי מה,,"ס""ב כג (28)",,,,
01380,"ערלה ב, ו (סב ע""ב, 32)",מכל אשר,"במדבר ו, ד",,,,,
01670,"ערלה ג, א (סב ע""ד, 24)",על כן,"בראשית לב, לב",,,,,
01680,"ערלה ג, א (סב ע""ד, 25)",ולחם וקלי,"ויקרא כג, יד",,,,,
01690,"ערלה ג, א (סב ע""ד, 26)",לא תאכלום,"ויקרא יא, מב",,,,,
01700,"ערלה ג, א (סב ע""ד, 29)",דאמר רבי,,,"כל' לא ע""ב",,,
01710,"ערלה ג, א (סב ע""ד, 29)",פן תקדש,"דברים כב, ט",,,,,
01720,"ערלה ג, א (סב ע""ד, 31)",ממשמע שנאמר,,,"ע""ז מה ע""ב","פס' כב ע""ב; ב""ק מא ע""א","ב' י' וש""נ",
01730,"ערלה ג, א (סב ע""ד, 31)",סקול יסקל,"שמות כא, כח",,,,"למה מתייחס מדרשב""י 178?",
01740,"ערלה ג, א (סב ע""ד, 32)",לא יאכל,"שמות כא, כח",,,,,
01750,"ערלה ג, א (סב ע""ד, 37)",וכל חטא',"ויקרא ו, כג",,,,,
01760,"ערלה ג, א (סב ע""ד, 39)",כל חלב,"ויקרא ז, כג",,,,,
01770,"ערלה ג, א (סב ע""ד, 39)",וחלב נבילה,"ויקרא ז, כד",,,,,
01780,"ערלה ג, א (סב ע""ד, 40)",בא להודיעך,,"הש' ספ' לח ע""ד",,"הש' פס' כג ע""א",,
01790,"ערלה ג, א (סב ע""ד, 41)",רק הדם,"דברים יב, טז",,,,,
01800,"ערלה ג, א (סב ע""ד, 41)",על הארץ,"דברים יב, טז",,,,,
01810,"ערלה ג, א (סב ע""ד, 42)",מה המים,,"ס""ד עא (136)",,,,
01820,"ערלה ג, א (סב ע""ד, 42)",לא תאכלו,"דברים יד, כא",,,,,
01830,"ערלה ג, א (סב ע""ד, 43)",לגר אשר,"דברים יד, כא",,,,,
01840,"ערלה ג, א (סב ע""ד, 43)",שגר תושב,,"הש' ס""ד קד (163)",,,,
01850,"ערלה ג, א (סב ע""ד, 44)",ובשר בשדה,"שמות כב, ל",,,,,
01860,"ערלה ג, א (סב ע""ד, 44)",לכלב תשליכון,"שמות כב, ל",,,,,
01870,"ערלה ג, א (סב ע""ד, 45)",אותו אתה,,"ספ' יג ע""ד",,"פס' כב ע""א",,
01880,"ערלה ג, א (סב ע""ד, 46)",לא יאכל,"שמות יג, ג","מדר""י 61",,,,
01890,"ערלה ג, א (סב ע""ד, 48)",לא תאכל,"דברים טז, ג",,,,,
01900,"ערלה ג, א (סב ע""ד, 48)",ולא יאכל,"שמות יג, ג",,,,,
01910,"ערלה ג, א (סב ע""ד, 50)",מאכיל כאוכל,,"הש' ספ' נז ע""א",,"הש' יב' קיד ע""א",,
01920,"ערלה ג, א (סב ע""ד, 51)",לא יאכל,"שמות יג, ג",,,,,
01930,"ערלה ג, א (סב ע""ד, 52)",מלא תאכל,"דברים טז, ג",,,,,
01960,"ערלה ג, א (סב ע""ד, 61)",עיגולי דבילה,,"מ' תר' ד, ח",,,,
01970,"ערלה ג, א (סב ע""ד, 62)",רב הונא,,,"תר' מג ע""א",,,
01980,"ערלה ג, א (סג ע""א, 1)",רבי יהושע,,"מ' תר' ד, ח",,,,
01990,"ערלה ג, א (סג ע""א, 6)",תבשיל שבישלו,,"מ' ערלה ג, ד",,,,
02000,"ערלה ג, א (סג ע""א, 11)",אילו דברים,,"מ' ע""ז ב, ה",,,,
02010,"ערלה ג, א (סג ע""א, 12)",רבי זעירה,,,"ע""ז מא ע""ב",,,
02020,"ערלה ג, א (סג ע""א, 13)",חרס הדרייני,,"ת' ע""ז ד, ח (26:466)",,,,
02030,"ערלה ג, א (סג ע""א, 14)",בשמכרו חוץ,,"מ' ע""ז ה, י",,,,
02040,"ערלה ג, א (סג ע""א, 19)",אמר רבי,,,"ע""ז מג ע""ג",,,
02050,"ערלה ג, א (סג ע""א, 20)",בגד שצבעו,,"מ' ערלה ג, א",,,,
02060,"ערלה ג, א (סג ע""א, 20)",נטל הימינה,,"מ' ע""ז ג, ט",,,,
02070,"ערלה ג, ב (סג ע""א, 26)",רבי יסא,,,"כת' לא ע""א",,,
01390,"ערלה ב, ו (סב ע""ב, 33)",מיין ושכר,"במדבר ו, ד",,,,,
01400,"ערלה ב, ו (סב ע""ב, 34)",וכל משרת,"במדבר ו, ד",,,,,
01420,"ערלה ב, ז (סב ע""ב, 41)",יין נסך,,"מ' ע""ז ה, ח",,,,
01430,"ערלה ב, ז (סב ע""ב, 42)",חזקיה אמר,,,"ע""ז מה ע""א","ע""ז עג ע""א-ע""ב",,
01440,"ערלה ב, ז (סב ע""ב, 43)",דר' ליעזר אמר,,"מ' ערלה ב, יא",,,,
01450,"ערלה ב, ז (סב ע""ב, 46)",את רואה,,,"ערלה סב ע""א (50)",,,
01460,"ערלה ב, ז (סב ע""ב, 55)",אימתי חמיצן,,"ת' פס' ב, א (1:144)",,,,
01470,"ערלה ב, ז (סב ע""ב, 62)",רבי שמעון,,"ת' פס' ב, ב (6:145)",,,,
01480,"ערלה ב, ח (סב ע""ג, 10)",צלוחית שפיה,,"מ' פרה יב, ב",,,,
01490,"ערלה ב, ט (סב ע""ג, 17)",שאור של,,"ת' תר' ח, יב (28:152)",,,,
01500,"ערלה ב, י (סב ע""ג, 25)",דר' שמעון,,,"ערלה סב ע""א (57); ערלה סב ע""ד (59)","ע""ז סז ע""ב",,
01950,"ערלה ג, א (סב ע""ד, 59)",ומאן דאמר,,,"ערלה סב ע""א (57); ערלה סב ע""ג (25)",,,
01510,"ערלה ב, י (סב ע""ג, 27)",דר' שמעון,,"מ' שבי' ט, א",,"הש' פס' נא ע""ב",,
01520,"ערלה ב, יא (סב ע""ג, 39)",נדבותיך,"דברים יב, יז","ס""ד עד (139)",,"מכות יז ע""א",,
01530,"ערלה ב, יב (סב ע""ג, 41)",כולהן לשון,,,"ערלה סא ע""ד (9)",,,
01940,"ערלה ג, א (סב ע""ד, 59)",מאן דאמר,,,"תר' מז ע""א; ערלה סב ע""א (56); ע""ז מד ע""ד",,,
01540,"ערלה ג, א (סב ע""ד, 10)",וערלתם ערלתו,"ויקרא יט, כג",,,,,
01550,"ערלה ג, א (סב ע""ד, 11)",אית תניי,,"מע' נא ע""ג",,,,
01560,"ערלה ג, א (סב ע""ד, 14)",את פריו,"ויקרא יט, כג",,,,,
01570,"ערלה ג, א (סב ע""ד, 15)",וערלתם ערלתו,"ויקרא יט, כג",,,,,
01580,"ערלה ג, א (סב ע""ד, 15)",רבי אבהו,,,"פס' כח ע""ג","פס' כא ע""ב",,
01590,"ערלה ג, א (סב ע""ד, 18)",ובשר בשדה,"שמות כב, ל",,,,,
01600,"ערלה ג, א (סב ע""ד, 18)",לא תאכלו,,"הש' מדר""י 232; מדרשב""י 214",,,,
01610,"ערלה ג, א (סב ע""ד, 19)",לא תאכלו,"דברים יד, כא",,,,,
01620,"ערלה ג, א (סב ע""ד, 20)",כל חלב,"ויקרא ז, כג",,,,,
01630,"ערלה ג, א (סב ע""ד, 21)",וחלב נבילה,"ויקרא ז, כד",,,,,
01640,"ערלה ג, א (סב ע""ד, 22)",רק את הדם,"דברים יב, טז",,,,"צ""ל: רק הדם",
01650,"ערלה ג, א (סב ע""ד, 23)",על הארץ,"דברים יב, טז",,,,,
01660,"ערלה ג, א (סב ע""ד, 23)",מה מים,,"ס""ד עא (136)",,,,
02080,"ערלה ג, ב (סג ע""א, 28)",האורג מלוא,,"מ' ערלה ג, ג","ע""ז מה ע""ב",,,
02090,"ערלה ג, ב (סג ע""א, 29)",אלו הן,,"מ' תמ' ז, ה",,,,
02100,"ערלה ג, ב (סג ע""א, 30)",אלו הן,,"מ' תמ' ז, ד",,,,
02110,"ערלה ג, ב (סג ע""א, 34)",פטר חמור,,"מ' ערלה ג, ג",,,,
02120,"ערלה ג, ב (סג ע""א, 39)",האורג מלא,,"מ' ערלה ג, ג",,,,
02130,"ערלה ג, ב (סג ע""א, 41)",עשרה דברים,,,"ערלה סג ע""א (56)",,,
02230,"ערלה ג, ה (סג ע""א, 56)",עשרה דברים,,,"ערלה סג ע""א (41)","הש' ביצה ג ע""ב",,
02140,"ערלה ג, ב (סג ע""א, 42)",דרבי עקיבה,,"מ' ערלה ג, ז","ערלה סג ע""ב (21)",,,
02150,"ערלה ג, ג (סג ע""א, 45)",אם חדש,,"ת' ערלה א, ז (19:284)",,,,
02160,"ערלה ג, ג (סג ע""א, 50)",צרעת ממארת,"ויקרא יד, מד",,,,,
02170,"ערלה ג, ג (סג ע""א, 50)",תן בו,,"ספ' סט ע""א",,,,
02180,"ערלה ג, ג (סג ע""א, 51)",כל הנשרפין,,"הש' מ' תמ' ז, ה",,,,
02190,"ערלה ג, ג (סג ע""א, 53)",הרי אפר,,"הש' ת' ערלה א, ז (21:284)",,,,
02220,"ערלה ג, ד (סג ע""א, 54)",וכמה היא,,,"תר' מז ע""ב",,,
02240,"ערלה ג, ה (סג ע""א, 57)",כל הדברים,,,"תר' מג ע""א (42)",,,
02250,"ערלה ג, ה (סג ע""א, 59)",אמר רבי,,"מ' כלים יז, ה",,,,
02260,"ערלה ג, ו (סג ע""ב, 4)",בסתומה בין,,"הש' ת' תר' ה, י (54:132)",,,,
02270,"ערלה ג, ו (סג ע""ב, 7)",רבי קריספא,,,"נד' מ ע""ב",,,
02280,"ערלה ג, ז (סג ע""ב, 10)",נפלו ואחר,,"ת' תר' ה, י (50:132)",,"גטין נד ע""ב",,
02290,"ערלה ג, ז (סג ע""ב, 13)",קנסו בידו,,,"הש' דמאי כה ע""ב",,הע' 67,
02310,"ערלה ג, ז (סג ע""ב, 21)",דר' עקיבה,,"מ' ערלה ג, ז","ערלה סג ע""א (42)",,,
02320,"ערלה ג, ח (סג ע""ב, 22)",אי זהו,,"ת' ערלה א, ח (22:284)",,,,
02330,"ערלה ג, ח (סג ע""ב, 29)",חוזר ולוקח,,"מ' ערלה ג, ט",,,,
02340,"ערלה ג, ח (סג ע""ב, 30)",כל מצוה,,"מ' קד' א, ט",,,,
02350,"ערלה ג, ח (סג ע""ב, 32)",רבי ליעזר,,,"קד' סא ע""ד",,,
02360,"ערלה ג, ח (סג ע""ב, 33)",בכל מושבותיכם,"ויקרא כג, כא","הש' ספ' קא ע""א",,"קד' לז ע""א",,
02380,"ערלה ג, ח (סג ע""ב, 36)",ראשית עריסותיכם,"במדבר טו, כ","סז""ב 1:284",,,,
02390,"ערלה ג, ח (סג ע""ב, 37)",כהילכות המדינה,,,"הש' מע' נ ע""א (56)",,,
02400,"ערלה ג, ח (סג ע""ב, 43)",את חקותי,"ויקרא יט, יט",,,,,
02410,"ערלה ג, ח (סג ע""ב, 48)",אין עושין,,"ת' כל' ב, טז (62:212)",,,,
02420,"ערלה ג, ח (סג ע""ב, 49)",אין עושין,,"ת' כל' ב, טז (63:212)",,"הש' ע""ז סג ע""ב",,
00683,"ערלה א, ד (סא ע""ב, 12)",רבי יוסי,,,"במ""ר י, כב (מ ע""ג)","חו' צח ע""א",,זוסמן
00605,"ערלה א, ד (סא ע""א, 43)",ילדה שספקה,,,,"סוטה מג ע""ב",,
00775,"ערלה א, ו (סא ע""ב, 52)",בשם רבי,,"ס""ד כד (9:29)",,"נזיר לד ע""ב",,
00835,"ערלה א, ח (סא ע""ג, 6)",עבר ונטע,,,,"ע""ז מח ע""ב",,
00705,"ערלה א, ד (סא ע""ב, 19)",מאן דאמר,,,,"חו' צח ע""א",,
