מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
06160,"סוטה ז, ז (כב ע""א, 25)",לא כן,,,"פס' לב ע""ד; יומא מ ע""ב; מד""ש כז, א (127); מת""ה א, ב (1)",,,ז
06170,"סוטה ז, ז (כב ע""א, 26)",לא היתה,,"ת' סנ' ד, ד",,,,
06180,"סוטה ז, ז (כב ע""א, 28)",ויבא המלך,"דה""א יז, טז",,,,,
06190,"סוטה ז, ז (כב ע""א, 29)",יצאת כת,,"מ' פס' ה, י",,,,
06200,"סוטה ז, ז (כב ע""א, 31)",רבי חנינה,,"ת' סוטה ז, טז (135:196)",,,,
06210,"סוטה ז, ח (כב ע""א, 33)",עשר תעשר,"דברים יד, כב",,,,,
06220,"סוטה ז, ח (כב ע""א, 33)",כי תכלה,"דברים כו, יב",,,,,
06230,"סוטה ח, א (כב ע""ב, 28)",ודיבר,"דברים כ, ב",,,,,
06240,"סוטה ח, א (כב ע""ב, 28)",ודברת בם,"דברים ו, ז",,,,,
06250,"סוטה ח, א (כב ע""ב, 29)",בכל לשון,,"מ' סוטה ז, א",,,,
06260,"סוטה ח, א (כב ע""ב, 30)",אמירה (1),"הש' דברים כ, ג",,,,,
06270,"סוטה ח, א (כב ע""ב, 30)",אמירה (2),"הש' דברים כו, יג",,,,,
06290,"סוטה ח, א (כב ע""ב, 31)",נגישה,"הש' דברים כ, ב",,,,,
06300,"סוטה ח, א (כב ע""ב, 31)",ונגשו הכהנים,"דברים כא, ה",,,,,
06280,"סוטה ח, א (כב ע""ב, 30)",בכל לשון,,"מ' סוטה ז, א",,,,
06310,"סוטה ח, א (כב ע""ב, 32)",בלשון הקודש,,"מ' סוטה ז, ב",,,,
06320,"סוטה ח, א (כב ע""ב, 32)",כרבי עקיבה,,,"סוטה כא ע""ד (54)",,,
06330,"סוטה ח, א (כב ע""ב, 34)",נגישה,"הש' דברים כ, ב",,,,,
06340,"סוטה ח, א (כב ע""ב, 34)",ונגש משה,"שמות כ, יז",,,,"צ""ל: ומשה נגש",
06350,"סוטה ח, א (כב ע""ב, 36)",ופקדו שרי,"דברים כא, ט",,,,,
06360,"סוטה ח, א (כב ע""ב, 36)",ונגש הכהן,"דברים כא, ב",,,,,
06370,"סוטה ח, א (כב ע""ב, 37)",בספר את,,"הש' ת' סוטה ז, יח (164:198)","סוטה כג ע""ג (20)",,,
06380,"סוטה ח, א (כב ע""ב, 41)",והיה ככלות,"דברים כא, ט",,,,,
06390,"סוטה ח, א (כב ע""ב, 42)",ונגש הכהן,"דברים כא, ב",,,,,
06400,"סוטה ח, ב (כב ע""ב, 45)",רבי אחא,,,"תר' ה, ט (מג ע""ד, 43); חג' א, ח (עו ע""ד, 40)",,,
06410,"סוטה ח, ג (כב ע""ב, 51)",מנוגה נגדו,"תהלים יח, יג","מדר""י בשלח ה (95); מדרשב""י, יד:ג, 55","שהש""ר א, ט, ב (י ע""ד, 26); מת""ה, יח, יד (עב ע""א, 10); הש' אדר""ן נו""א, לג, 95",,"י""ש בשלח, רלב",
06420,"סוטה ח, ג (כב ע""ב, 54)",וירעם משמים,"תהלים יח, יד",,,,,
06430,"סוטה ח, ג (כב ע""ב, 54)",הלפידים,,,"הש' ב""ר 3:1274",,,
06440,"סוטה ח, ג (כב ע""ב, 55)",וישלח חציו,"תהלים יח, טו",,,,,
06450,"סוטה ח, ג (כב ע""ב, 59)",והמם מהומה,"דברים ז, כג",,,,,
06460,"סוטה ח, ג (כב ע""ב, 59)",להושיע אתכם,"דברים כ, ד",,,,,
06470,"סוטה ח, ג (כב ע""ב, 60)",זה השם,,"ת' סוטה ז, יז (147:197)",,,,
06480,"סוטה ח, ג (כב ע""ב, 60)",ר' יודה,,"ת' סוטה ז, יח","שק' מט ע""ג",,,
06490,"סוטה ח, ג (כב ע""ב, 63)",וארון ברית,"במדבר יד, מד",,,,,
06500,"סוטה ח, ג (כב ע""ב, 63)",וזה שהיו,,"ס""ב פב (73)",,,,
06510,"סוטה ח, ג (כב ע""ג, 1)",אוי לנו,"שמ""א ד, ח",,,,,
06520,"סוטה ח, ג (כב ע""ג, 2)",ויאמר שאול,"שמ""א יד, יח",,,,,
06740,"סוטה ח, ג (כב ע""ג, 32)",שתי שנים,"הש' דה""ב לו, ב-ה",,,,,
06530,"סוטה ח, ג (כב ע""ג, 3)",בקרית יערים,"הש' שמ""א ז, א",,,,,
06540,"סוטה ח, ג (כב ע""ג, 4)",הארון וישראל,"שמ""ב יא, יא",,,,,
06550,"סוטה ח, ג (כב ע""ג, 6)",משנגנז הארון,,"ת' יומא ב, טו; ת' סוטה יג, אדר""נ נו""א סז ע""א","תע' ב, א (סה ע""א, 56); שק' ו, א (מט ע""ג, 36); אדר""נ, נו""א, מא (11:113); בדמה""מ, ד; הש' מכות, ב, ו   (לב ע""א, 5); הו' ג, ב   (מז ע""ג, 54); במ""ר טו, י (סה ע""ד, 22); שהש""ר ח, י, ג, (מ ע""ג, 10);  ב""מ ח""ב מח""ו (שמות)","יומא, נב ע""ב, נד ע""א; הוריות, יב ע""א; כריתות, ה ע""ב; הש' יומא, כא ע""ב",,
06560,"סוטה ח, ג (כב ע""ג, 8)",יאשיהו,,"הש' ס""ע 108",,,,
06570,"סוטה ח, ג (כב ע""ג, 8)",יולך ה',"דברים כח, לו",,,,,
06580,"סוטה ח, ג (כב ע""ג, 9)",ויאמר ללוים,"דה""ב לה, ג",,,,,
06590,"סוטה ח, ג (כב ע""ג, 11)",עתה עבדו,"דה""ב לה, ג",,,,,
06600,"סוטה ח, ג (כב ע""ג, 12)",ואתה קח,"שמות ל, כג",,,,,
06610,"סוטה ח, ג (כב ע""ג, 14)",ושמן זית,"שמות ל, כג",,,,,
06620,"סוטה ח, ג (כב ע""ג, 16)",ועשית אותו,"שמות ל, כד",,,,,
06630,"סוטה ח, ג (כב ע""ג, 17)",יהיה זה,"שמות ל, לא",,,,(ונוסף בטעות),
06640,"סוטה ח, ג (כב ע""ג, 17)",תני רבי,,"ספ' מא ע""ב","שק' מט ע""ג; הור' מז ע""ג; ו""ר ריג",,,
06650,"סוטה ח, ג (כב ע""ג, 19)",ושמן זית,"שמות ל, כד",,,,,
06660,"סוטה ח, ג (כב ע""ג, 22)",ממנו נמשחו,,"ת' סנ' ד, יא",,,,
06670,"סוטה ח, ג (כב ע""ג, 24)",קום משחהו,"שמ""א טז, יב",,,,,
06680,"סוטה ח, ג (כב ע""ג, 26)",שמן משחת,"שמות ל, לא",,,,,
06690,"סוטה ח, ג (כב ע""ג, 26)",אין מושחין,,"ת' סנ' ד, י",,,,
05540,"סוטה ז, ג (כא ע""ג, 30)",אצל אלוני,"דברים יא, ל",,,,,
05550,"סוטה ז, ג (כא ע""ג, 32)",אלוני מורה (1),"דברים יא, ל",,,,,
05560,"סוטה ז, ג (כא ע""ג, 32)",אלוני מורה (2),"בראשית יב, ו",,,,,
05570,"סוטה ז, ג (כא ע""ג, 33)",דרבי ישמעאל,,"ס""ב קז (106)","סוטה כג ע""ג",,,
05580,"סוטה ז, ג (כא ע""ג, 36)",והיה בעברכם,"דברים כז, ד",,,,,
05590,"סוטה ז, ד (כא ע""ג, 38)",רבי אומר,,"ת' סוטה ח, ט (117:207)",,,,
05600,"סוטה ז, ד (כא ע""ג, 39)",למטן,"הש' יהושע ח, לג",,,,,
05610,"סוטה ז, ד (כא ע""ג, 39)",למעלן,"הש' דברים כז, יב",,,,,
05620,"סוטה ז, ד (כא ע""ג, 42)",הראוי לשרת,,"ת' סוטה ח, ט (122:207)",,,,
05630,"סוטה ז, ד (כא ע""ג, 43)",שמעון ולוי,"דברים כז, יב",,,,,
05640,"סוטה ז, ד (כא ע""ג, 44)",נגד הכהנים,"יהושע ח, לג",,,,,
05650,"סוטה ז, ד (כא ע""ג, 44)",רבי יהושע,,,"מע""ש נו ע""ב",,,
05660,"סוטה ז, ד (כא ע""ג, 45)",והכהנים הלוים,"יחזקאל מד, טו",,,,,
05670,"סוטה ז, ד (כא ע""ג, 48)",הברכה והקללה,"יהושע ח, לד",,,,,
05680,"סוטה ז, ד (כא ע""ג, 50)",וענו כל,"דברים כז, טו",,,,,
05690,"סוטה ז, ד (כא ע""ג, 51)",אילו ואילו,,ת' סוטה (129:207),,,,
05700,"סוטה ז, ד (כא ע""ג, 53)",ברוך בכלל,,"ת' סוטה ח, י",,,,
05730,"סוטה ז, ד (כא ע""ג, 55)",רבי שמעון,,"ת' סוטה ח, יא",,,,
05710,"סוטה ז, ד (כא ע""ג, 53)",ארור בכלל,"הש' דברים כז, כו",,,,,
05720,"סוטה ז, ד (כא ע""ג, 53)",וארור בפרט,"הש' דברים כז, טו-כה",,,,,
05740,"סוטה ז, ד (כא ע""ג, 61)",רבי שמעון,,"ת' סוטה ח, יא",,,,
05750,"סוטה ז, ד (כא ע""ג, 62)",שש מאות,"הש' במדבר א, מו",,,,,
05760,"סוטה ז, ד (כא ע""ד, 2)",כל שהיה,,"ספ' א ע""א",,,,
05770,"סוטה ז, ד (כא ע""ד, 5)",אמן,"דברים כז, טו-כו",,,,,
05780,"סוטה ז, ד (כא ע""ד, 6)",ארור אשר,"דברים כז, כו",,,,,
05790,"סוטה ז, ד (כא ע""ד, 8)",קרע יאשיה,"הש' מל""ב כג, ג",,,,,
05800,"סוטה ז, ד (כא ע""ד, 9)",רבי אחא,,,"ו""ר תקסט; ק""ר ז, יא (כ ע""א); תנ""ו  משפטים ז (261)",,,ז
05810,"סוטה ז, ד (כא ע""ד, 13)",כי בצל,"קהלת ז, יב",,,,,
05820,"סוטה ז, ד (כא ע""ד, 14)",עץ חיים,"משלי ג, יח",,,,,
05830,"סוטה ז, ד (כא ע""ד, 14)",מה תלמוד,,"ת' סוטה ח, ט (42:207)",,,,
04660,"סוטה ה, ז (כ ע""ג, 29)",חי אל,"איוב כז, ב",,,,,
04670,"סוטה ה, ז (כ ע""ג, 30)",גם הוא,"איוב יג, טז",,,,,
04680,"סוטה ה, ז (כ ע""ג, 31)",כתוב אחד,,,"בר' יד ע""ב; ו""ר תקנב",,,
04690,"סוטה ה, ז (כ ע""ג, 31)",ואהבת את,"דברים ו, ה",,,,,
04700,"סוטה ה, ז (כ ע""ג, 32)",את ה',"דברים ו, יג",,,,,
04710,"סוטה ה, ז (כ ע""ג, 37)",פרוש קיזיי,,,"הש' חג' עז ע""ד (51)",,,
04720,"סוטה ה, ז (כ ע""ג, 39)",כאיוב,"הש' איוב ב, ג",,,,,
04730,"סוטה ה, ז (כ ע""ג, 40)",כאברהם,"הש' ישעיה מא, ח",,,,,
04740,"סוטה ה, ז (כ ע""ג, 41)",ומצאת את,"נחמיה ט, ח",,,,,
04750,"סוטה ה, ז (כ ע""ג, 42)",וכרות עמו,"נחמיה ט, ח",,,,,
04760,"סוטה ה, ז (כ ע""ג, 43)",וליבי חלל,"תהלים קט, כב",,,,,
04770,"סוטה ה, ז (כ ע""ג, 46)",ואהבת את,"דברים ו, ה",,,,,
04780,"סוטה ה, ז (כ ע""ג, 51)",את ה',"דברים ו, יג",,,,,
04790,"סוטה ה, ח (כ ע""ג, 53)",אימתי היה,,,"ב""ר 614",,,
04800,"סוטה ה, ח (כ ע""ג, 53)",רבי שמעון,,,"סוטה כ ע""ד (9); במ""ר יז, ב (עב ע""א); תנ""ו שלח יד (542); תנ""ב שלח כז (73)",,,ז
04810,"סוטה ה, ח (כ ע""ג, 54)",איש היה,"איוב א, א",,,,,
04820,"סוטה ה, ח (כ ע""ג, 55)",את עוץ,"בראשית כב, כא",,,,,
04830,"סוטה ה, ח (כ ע""ג, 56)",כדבר אחת,"איוב ב, י",,,,,
04840,"סוטה ה, ח (כ ע""ג, 56)",כי נבלה,"בראשית לד, ז",,,,,
04850,"סוטה ה, ח (כ ע""ג, 57)",אשר חכמים,"איוב טו, יח",,,,,
04860,"סוטה ה, ח (כ ע""ג, 58)",רבי יוסי,,"הש' ס""ע ג (13)",,,,
04870,"סוטה ה, ח (כ ע""ג, 60)",יסגירני אל,"איוב טז, יא",,,,,
04880,"סוטה ה, ח (כ ע""ג, 61)",הירא את,"שמות ט, כ",,,,,
04890,"סוטה ה, ח (כ ע""ג, 62)",איש תם,"איוב ב, ג",,,,,
04900,"סוטה ה, ח (כ ע""ג, 63)",הן אתם,"איוב כז, יב",,,,,
04910,"סוטה ה, ח (כ ע""ג, 64)",אהבת אתנן,"הושע ט, א",,,,,
04920,"סוטה ה, ח (כ ע""ד, 2)",ותפל שבא,"איוב א, טו",,,,,
04930,"סוטה ה, ח (כ ע""ד, 2)",כשדים שמו,"איוב א, טז",,,,,
04940,"סוטה ה, ח (כ ע""ד, 3)",יבקשו למלך,"אסתר ב, ב",,,,,
04950,"סוטה ה, ח (כ ע""ד, 4)",ולא נמצא,"איוב מב, טו",,,,,
04960,"סוטה ה, ח (כ ע""ד, 6)",ויקם איוב,"איוב א, כ",,"מ""ק פג ע""ג",,,
04970,"סוטה ה, ח (כ ע""ד, 9)",תמן אמר,,,"סוטה כ ע""ג (53)",,,
04980,"סוטה ה, ח (כ ע""ד, 12)",ויחר אף,"איוב לב, ב",,,,,
04990,"סוטה ה, ח (כ ע""ד, 14)",ולא אבה,"דברים כג, ו",,,,,
05000,"סוטה ה, ח (כ ע""ד, 15)",נופל וגלוי,"במדבר כד, ד",,,,,
05010,"סוטה ה, ח (כ ע""ד, 15)",מן ארם,"במדבר כג, ז",,,,,
05030,"סוטה ה, ח (כ ע""ד, 17)",ויברכהו ה',"בראשית כו, יב",,,,,
05020,"סוטה ה, ח (כ ע""ד, 17)",אליהוא,"איוב לב, ב",,,,,
05040,"סוטה ה, ח (כ ע""ד, 20)",איש תם,"איוב ב, ג",,,,,
05050,"סוטה ו, א (כ ע""ד, 50)",רבי יוחנן,,,"סוטה כא ע""א (45)",,,
05060,"סוטה ו, א (כ ע""ד, 53)",כההן תנייה,,"הש' מ' סוטה א, א",,,,
05070,"סוטה ו, א (כ ע""ד, 56)",אמר רבי,,,"מג' ע ע""ד",,"וש""נ",
05080,"סוטה ו, א (כ ע""ד, 61)",מילה דלית,,,"הש' כת' כט ע""ג (53)",,,
05090,"סוטה ו, ב (כ ע""ד, 63)",ועד אין,"במדבר ה, יג",,,,,
05100,"סוטה ו, ב (כ ע""ד, 63)",אין לי,,"ס""ז 20:233",,,,
05110,"סוטה ו, ב (כא ע""א, 3)",עד אחד,,,"סוטה כא ע""א (ו, ד, 31)",,,
05170,"סוטה ו, ד (כא ע""א, 31)",עד אחד,,,"סוטה כא ע""א (ו, א, 3)",,,
05120,"סוטה ו, ב (כא ע""א, 11)",לא היתה,,"הש' מ' סוטה ו, א",,,,
05130,"סוטה ו, ב (כא ע""א, 14)",ממה דרבי,,,"נזיר נז ע""א",,,
05140,"סוטה ו, ג (כא ע""א, 21)",עדות הראשונה,,"ת' סוטה א, ב",,,,
05150,"סוטה ו, ג (כא ע""א, 22)",מקנא,,"הש' מ' סוטה ו, א",,,,
05160,"סוטה ו, ד (כא ע""א, 26)",גידול בר,,,"יב' טו ע""ב; סוטה כד ע""א",,,
05180,"סוטה ו, ד (כא ע""א, 35)",עד אחד,,"מ' סוטה ו, ה",,,,
05190,"סוטה ו, ד (כא ע""א, 45)",אמר רבי,,,"סוטה כ ע""ד (50)",,,
05200,"סוטה ז, א (כא ע""ב, 43)",ואמר הכהן,"במדבר ה, יט","ס""ב יב (18)",,,,
05210,"סוטה ז, א (כא ע""ב, 45)",אמן,"במדבר ה, כב",,,,,
05220,"סוטה ז, א (כא ע""ב, 46)",רבי יוחנן,,,"ב""ר 189; ב""ר מה, י (457); ב""ר מח, כ (495); ב""ר סג, ז (684); מת""ה ט, ז (84)",,"וש""נ (כ, ו 188?)",ז
05230,"סוטה ז, א (כא ע""ב, 47)",עם שרה,"הש' בראשית יח, טו",,,,,
05240,"סוטה ז, א (כא ע""ב, 47)",אל האשה,"בראשית ג, טז",,,,,
05250,"סוטה ז, א (כא ע""ב, 48)",ויאמר ה',"בראשית כה, כג",,,,,
05260,"סוטה ז, א (כא ע""ב, 50)",ויאמ' לא,"בראשית יח, טו",,,,,
05270,"סוטה ז, א (כא ע""ב, 51)",וענית ואמרת,"דברים כו, ה","ס""ד שג (321)",,,,
05280,"סוטה ז, א (כא ע""ב, 51)",ודברת בם,"דברים ו, ז",,,,,
05290,"סוטה ז, א (כא ע""ב, 51)",רבי אומר,,"ת' סוטה ז, ז",,,,
05300,"סוטה ז, א (כא ע""ב, 52)",והיו הדברי',"דברים ו, ו",,,,,
05310,"סוטה ז, א (כא ע""ב, 55)",מגילת אסתר,,"הש' מ' מג' ב, א",,,,
05320,"סוטה ז, א (כא ע""ב, 56)",היה יודע,,,"מג' עג ע""א",,,
05330,"סוטה ז, א (כא ע""ב, 60)",משביעין אותו,,"ת' סוטה ז, א",,,,
05340,"סוטה ז, א (כא ע""ב, 61)",שבועת הדיינין,,"ת' סוטה ז, ד (36:192)","נד' לז ע""ד",,,
05350,"סוטה ז, א (כא ע""ב, 64)",כי את,"דברים כט, יד",,,,,
05360,"סוטה ז, ב (כא ע""ג, 1)",כל מקום,,"מדר""י 13:238",,,"ר' ס""ד 16:243 בהערה",
05370,"סוטה ז, ב (כא ע""ג, 3)",משה ידבר,"שמות יט, יט",,,,,
05380,"סוטה ז, ב (כא ע""ג, 4)",ויען לבן,"בראשית כד, נ",,,,,
05390,"סוטה ז, ב (כא ע""ג, 5)",מה' יצא,"בראשית כד, נ",,,,,
00230,"סוטה א, ב (טז ע""ג, 34)",דמר רבי,,,"סוטה יז ע""ד",,,
00440,"סוטה א, ב (טז ע""ד, 1)",האשה שהלך,,"ת' יב' יד, ג",,,,
00450,"סוטה א, ב (טז ע""ד,4)",דמר רבי,,,"יב' י ע""ג",,,
00460,"סוטה א, ב (טז ע""ד, 5)",כל העריות,,"הש' מ' יב' י, א",,"יב' צד ע""ב",,
00470,"סוטה א, ב (טז ע""ד, 13)",צרת סוטה,,,"יב' י ע""ד",,,
00480,"סוטה א, ב (טז ע""ד, 14)",טומאה,"במדבר ה, יג",,,,,
00490,"סוטה א, ג (טז ע""ד, 15)",בראשונה היו,,"מ' נד' יא, יב",,,,
00500,"סוטה א, ג (טז ע""ד, 18)",מבלעדי אישך,"במדבר ה, כ",,"במ""ר ט, לד (לב ע""א)",,,
00510,"סוטה א, ג (טז ע""ד, 19)",מלבד עולת,"במדבר כח, כג",,,,,
00520,"סוטה א, ג (טז ע""ד, 19)",כשם שהמים,,"מ' סוטה ה, א","יב' י ע""א; סוטה כ ע""א",,,
00530,"סוטה א, ג (טז ע""ד, 20)",כשם שהיא,,,"סוטה טז ע""ג",,,
00540,"סוטה א, ג (טז ע""ד, 24)",רבי חייה,,,"כת' כו ע""ד",,,
00550,"סוטה א, ג (טז ע""ד, 25)",ומוסרין לו,,"מ' סוטה א, ג",,,,
00560,"סוטה א, ג (טז ע""ד, 28)",יגעתי באנחתי,"ירמיה מה, ג",,,,,
00570,"סוטה א, ג (טז ע""ד, 28)",תני רבי,,"ת' סוטה א, א (11:151); ס""ב ח (13)","במ""ר ט, לא (לא ע""א)",,,
00860,"סוטה א, ז (יז ע""א, 29)",בנוהג שבעולם,,,"פד""כ 376; ק""ר ז, כז (כא ע""ד); במ""ר ט, כד (כט ע""א)",,,ז
00870,"סוטה א, ז (יז ע""א, 31)",דבר אחר,,,"ב""ר 515",,,
00880,"סוטה א, ז (יז ע""א, 32)",כשם שיש,,"ת' סוטה ה, ט",,,,
00890,"סוטה א, ז (יז ע""א, 37)",זה פפוס,,,"קד' סה ע""ד",,,
00900,"סוטה א, ז (יז ע""א, 40)",לבה גס,,"הש' ת' כת' ז, ז",,,,
00910,"סוטה א, ז (יז ע""א, 40)",ויצאה מביתו,"דברים כד, ב",,,,,
00920,"סוטה א, ז (יז ע""א, 41)",הכתוב קראו,,"ס""ד רע (290)",,,,
00930,"סוטה א, ז (יז ע""א, 43)",או כי,"דברים כד, ג",,,,,
00940,"סוטה א, ז (יז ע""א, 45)",אשת איש,,"ת' יב' יב, ז (37:42)",,,,
00950,"סוטה א, ז (יז ע""א, 46)",לצבות בטן,"במדבר ה, כב",,,,,
00960,"סוטה א, ז (יז ע""א, 47)",וצבתה בטנה,"במדבר ה, כא",,,,,
00970,"סוטה א, ז (יז ע""א, 47)",בתת ה',"במדבר ה, כז",,,,,
00980,"סוטה א, ח (יז ע""א, 55)",רבי אומר,,"ת' סוטה ג, טו; מדר""י 123; מדרשב""י 74",,,,
00990,"סוטה א, ח (יז ע""א, 56)",בעזה,"הש' שופטים טז, א",,,,,
01000,"סוטה א, ח (יז ע""א, 56)",וירד שמשון,"שופטים יד, א",,,,,
01010,"סוטה א, ח (יז ע""א, 57)",וירד שמשון,"שופטים יד, א",,,,,
01020,"סוטה א, ח (יז ע""א, 58)",הנה חמיך,"בראשית לח, יג",,,,,
01030,"סוטה א, ח (יז ע""א, 58)",רב אמר,,,"ב""ר 1039; במ""ר ט, כד (כט ע""ג)",,,ז
01040,"סוטה א, ח (יז ע""א, 63)",ויבואו עד,"שופטים יד, ה",,,,,
