מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
00740,"מע""ש א, ד (נב ע""ד, 63)",ונתת הכסף,"דברים יד, כו",,,"ער' כז ע""ב; נזיר לה ע""ב; ב""ק נד ע""ב; ב""ק סג ע""א",,
00750,"מע""ש א, ד (נג ע""א, 1)",בבקר ובצאן,"דברים יד, כו",,,,,
00760,"מע""ש א, ד (נג ע""א, 1)",ובכל אשר,"דברים יד, כו",,,,,
00770,"מע""ש א, ד (נג ע""א, 8)",מעות בירושלים,,"מ' מע""ש ג, ד",,,,
00780,"מע""ש א, ד (נג ע""א, 13)",הרוצה לחלל,,"ת' מע""ש ג, טו (50:260)",,,,
00790,"מע""ש א, ד (נג ע""א, 16)",אין מקדש,,"מ' מע""ש א, ה",,,,
00800,"מע""ש א, ד (נג ע""א, 17)",ונתת את הכסף,"דברים יד, כה",,,,"צ""ל: ונתת בכסף",
00810,"מע""ש א, ד (נג ע""א, 18)",ונתת הכסף,"דברים יד, כו",,,,,
00820,"מע""ש א, ד (נג ע""א, 19)",רבי יוסי,,,"מע""ש נב ע""ד (61)",,,
00830,"מע""ש א, ד (נג ע""א, 20)",יאכל כנגדן,,"מ' מע""ש א, ז",,,,
00840,"מע""ש ב, א (נג ע""ב, 2)",אכילה,"דברים יד, כו",,,,,
00850,"מע""ש ב, א (נג ע""ב, 2)",לשתייה שהשתייה,,,"יומא מה ע""א; שבו' לד ע""ב","שבו' כב ע""ב",,
00860,"מע""ש ב, א (נג ע""ב, 4)",על כן,"ויקרא יז, יב",,,,,
00870,"מע""ש ב, א (נג ע""ב, 5)",דם שקרש,,"ת' טה' ב, ה (17:662)",,,,
00880,"מע""ש ב, א (נג ע""ב, 6)",המחה את,,"ת' כר' ב, יט (2:565)",,"מנ' כא ע""א; חו' קכ ע""א",,
00110,"מע""ש א, א (נב ע""ב, 51)",כרבי יודן,,"הש' מ' קד' ב, ח","הש' מע""ש נב ע""ב (43); נב ע""ג (29); נב ע""ד (35); נד ע""ד (64); נו ע""ב (1, 10); חלה נז ע""ד (1)",,,
00060,"מע""ש א, א (נב ע""ב, 46)",טעון מחיצה,"הש' דברים יד, כג",,,,,
00070,"מע""ש א, א (נב ע""ב, 47)",טעונין מחיצה,,"הש' מ' ביכ' ב, ב",,,,
00080,"מע""ש א, א (נב ע""ב, 47)",ומותר למוכרן,,"הש' מ' ביכ' ג, יב",,,,
00090,"מע""ש א, א (נב ע""ב, 49)",ומותר למוכרה,,"הש' שבי' ח, ז",,,,
00120,"מע""ש א, א (נב ע""ב, 52)",שאין פורעין,,"הש' שבי' ח, ד",,,,
00130,"מע""ש א, א (נב ע""ב, 54)",משך הימנו,,"מ' מע""ש ד, ו",,,,
00140,"מע""ש א, א (נב ע""ב, 57)",מזיד קידש,,"מ' קד' ב, ח",,,,
00150,"מע""ש א, א (נב ע""ב, 58)",אין לוקחין,,"מ' שבי' ח, ח",,,,
00160,"מע""ש א, א (נב ע""ב, 59)","א""ר יוסי",,,"שבי' לח ע""ב",,,
00170,"מע""ש א, א (נב ע""ב, 63)",כיצד אין,,"ת' מע""ש א, ב (5:243)","מע""ש נב ע""ג (14)",,,
00310,"מע""ש א, א (נב ע""ג, 29)",כר' יודה,,"הש' מ' קד' ב, ח","הש' מע""ש נב ע""ב (43, 51); נב ע""ד (35); נד ע""ד (64); נו ע""ב (1, 10); חלה נז ע""ד (1)",,,
00180,"מע""ש א, א (נב ע""ג, 1)",ולא מרהינין,,"ת' מע""ש א, ב (7:243)","מע""ש נב ע""ג (14)",,,
00190,"מע""ש א, א (נב ע""ג, 2)",האוכל מעשר,,"ת' מע""ש ג, ט (28:259)",,,"ראה גיר' כי""ע",
00200,"מע""ש א, א (נב ע""ג, 4)",ואם היו,,"ת' מע""ש ג, י (30:259)",,,,
00210,"מע""ש א, א (נב ע""ג, 8)",אין נוטעין,,"מ' שבי' ב, ו",,"ר""ה י ע""ב",,
00220,"מע""ש א, א (נב ע""ג, 9)",לא עקר,,,"שבי' לג ע""ד",,,
00230,"מע""ש א, א (נב ע""ג, 14)",אין ממשכנין,,"ת' מע""ש א, א (5:243)","מע""ש נב ע""ב (63)",,,
00240,"מע""ש א, א (נב ע""ג, 14)",ולא מרהינין,,"ת' מע""ש א, ב (7:243)","מע""ש נב ע""ג (1)",,,
00250,"מע""ש א, א (נב ע""ג, 15)",ולא שוקלין,,"ת' מע""ש א, א (2:243)",,"שבת כב ע""ב",,
00260,"מע""ש א, א (נב ע""ג, 18)",לא יאמר,,"ת' מע""ש א, ב (7:243)",,,,
00270,"מע""ש א, א (נב ע""ג, 24)",דו רבי,,"הש' מ' בכ' ח, י","מע' מט ע""ג (22); מע""ש נה ע""א (8)",,,
02260,"מע""ש ד, ג (נה ע""א, 8)",דרבי מאיר,,"הש' מ' בכ' ח, י","מע' מט ע""ג (22); מע""ש נב ע""ג (24)",,,
00280,"מע""ש א, א (נב ע""ג, 25)",היה אומר,,"ת' בכ' ג, יד (36:537)",,,,
00290,"מע""ש א, א (נב ע""ג, 26)",הבכור נמכר,,"הש' מ' בכ' ה, א",,,,
00300,"מע""ש א, א (נב ע""ג, 28)",אינו נמכר,,"הש' מ' מע""ש א, ב",,,,
00320,"מע""ש א, ב (נב ע""ג, 32)",בין חי,,"ספ' קטו ע""ד",,,,
00330,"מע""ש א, ב (נב ע""ג, 33)",הבכור מוכרין,,"מ' מע""ש א, ב",,,,
00340,"מע""ש א, ב (נב ע""ג, 34)",לא יגאל,"ויקרא כז, לג",,,,,
00350,"מע""ש א, ב (נב ע""ג, 34)",לא ימכר,"ויקרא כז, כח",,,,,
00360,"מע""ש א, ב (נב ע""ג, 37)",לא תפדה,"במדבר יח, יז",,,,,
00370,"מע""ש א, ב (נב ע""ג, 38)",אין מקדשין,,"הש' ת' קד' ד, ו (17:290)",,,,
00380,"מע""ש א, ב (נב ע""ג, 39)",ברכה,"דברים יד, כד",,,,,
00390,"מע""ש א, ב (נב ע""ג, 40)",מחרמי כהני',,,"הש' מע""ש נב ע""ג (34)",,,
00400,"מע""ש א, ב (נב ע""ג, 42)",דאמר רבי,,,"הש' מע""ש נב ע""ג (39)",,,
00410,"מע""ש א, ב (נב ע""ג, 43)",ברכה,"דברים יד, כד",,,,,
00420,"מע""ש א, ב (נב ע""ג, 49)",רבי יודה,,,"קד' סב ע""ד",,,
00430,"מע""ש א, ב (נב ע""ג, 50)",המקדש בחלקו,,"מ' קד' ב, ח",,"ב""ק יב ע""ב",,
00440,"מע""ש א, ב (נב ע""ג, 52)",מקדשין בו,,"הש' מ' מע""ש א, ב",,,,
00450,"מע""ש א, ב (נב ע""ג, 53)",אין מקדשין,,"הש' מ' מע""ש א, ב",,,,
00460,"מע""ש א, ב (נב ע""ג, 58)",ובשרם יהיה לך,"במדבר יח, יח",,,,,
00470,"מע""ש א, ב (נב ע""ג, 58)",יהיה לך,"במדבר יח, יח",,,,,
00480,"מע""ש א, ב (נב ע""ג, 59)",יהיה לך,"במדבר יח, יח",,,,,
00490,"מע""ש א, ב (נב ע""ג, 60)",שיהא נאכל,,"הש' ס""ב קיח (141)",,,,
00500,"מע""ש א, ב (נב ע""ג, 60)",מחללין מעשר,,"מ' עד' ג, ב; הש' ת' מע""ש א, ד (11:243)",,"ב""מ מז ע""ב",,
00510,"מע""ש א, ב (נב ע""ג, 61)",וצרת הכסף,"דברים יד, כה","ס""ד קז (167)",,,,
00520,"מע""ש א, ב (נב ע""ד, 6)",במטבע של,,,,"הש' ב""ק צז ע""ב","למצוא הערה 5 (הש' שקלים מח ע""א (13) (רטנר))",
00530,"מע""ש א, ב (נב ע""ד, 7)",מטבע שמרד,,"ת' מע""ש א, ה (13:244)",,,,
01140,"מע""ש ב, א (נג ע""ב, 59)",דאמר רבי,,,"תר' מז ע""א; ערלה סא ע""ב","חו' צז ע""ב",,
01150,"מע""ש ב, א (נג ע""ב, 59)",כל האיסורין,,"הש' ת' תר' ט, ב (10:155)",,,,
01160,"מע""ש ב, א (נג ע""ב, 64)",עיסה של,,"מ' מע""ש ב, א",,,,
01170,"מע""ש ב, א (נג ע""ג, 1)",דגים שנתבשלו,,"מ' מע""ש ב, א",,,,
01180,"מע""ש ב, א (נג ע""ג, 5)",האשה ששאלה,,"מ' ביצה ה, ד",,,,
01190,"מע""ש ב, א (נג ע""ג, 6)",אמר רבי,,,"ביצה סג ע""ב",,,
01200,"מע""ש ב, א (נג ע""ג, 9)",תבשיל של,,"ת' מע""ש א, טז (56:247)",,,,
01210,"מע""ש ב, א (נג ע""ג, 10)",תבשיל של,,"ת' מע""ש א, טז (57:247)",,,,
01220,"מע""ש ב, ב (נג ע""ג, 14)",סך הוא,,"ת' תר' י, י (38:162)",,,,
01230,"מע""ש ב, ג (נג ע""ג, 17)",בית שמאי,,"ת' מע""ש ב, א (3:248)",,,,
01250,"מע""ש ב, ד (נג ע""ג, 22)",כדי לעשות,,,"מע""ש נד ע""א",,,
01260,"מע""ש ב, ה (נג ע""ג, 26)",אין פודין,,"מ' תמ' ו, ה",,"פס' כט ע""א","ב' וש""נ",
01270,"מע""ש ב, ו (נג ע""ג, 33)",רבי יוסי,,,"דמאי כז ע""ד; תר' מג ע""א",,,
01280,"מע""ש ב, ו (נג ע""ג, 35)",אם בלל,,"מ' מע""ש ב, ה",,,,
01290,"מע""ש ב, ז (נג ע""ג, 37)",בן עזאי,,"ת' מע""ש ב, ה (20:250)",,,,
01310,"מע""ש ב, ז (נג ע""ג, 40)",חזקיה אמר,,,"ב""מ ט ע""ד","ב""מ נב ע""ב",,
01320,"מע""ש ב, ז (נג ע""ג, 41)",בורר את,,"מ' מע""ש ב, ו",,,,
01330,"מע""ש ב, ז (נג ע""ג, 44)",לא שיקיים,,"מ' מע""ש ב, ו",,,,
01350,"מע""ש ב, ז (נג ע""ג, 46)",מחללין כסף,,"מ' מע""ש ב, ו",,,,
01360,"מע""ש ב, ז (נג ע""ג, 49)",ר' לעז',,"ת' מע""ש ב, ז (32:250)",,,,
01370,"מע""ש ב, ז (נג ע""ג, 55)",כסף,"דברים יד, כה",,,,,
01380,"מע""ש ב, ז (נג ע""ג, 56)",הפורט סלע,,"מ' מע""ש ב, ח; מ' עד' א, ט",,,,
01390,"מע""ש ב, ח (נג ע""ג, 59)",כסף,"דברים יד, כה",,,,,
01400,"מע""ש ב, ח (נג ע""ג, 59)",כסף ראשון,,"הש' ס""ד קז (368)","הש' מע""ש נד ע""ג (1)","ב""מ מה ע""א",,
01890,"מע""ש ג, ט (נד ע""ג, 1)",כסף,"דברים יד, כה",,,,,
01900,"מע""ש ג, ט (נד ע""ג, 1)",כסף ראשון,,"ס""ד קז (368)","הש' מע""ש נג ע""ג (59)","הש' ב""מ מה ע""א",,
01410,"מע""ש ב, ח (נג ע""ג, 59)",הפורט סלע,,"מ' מע""ש ב, ח; מ' עד' א, ט",,"קד' יא ע""ב; ב""מ מה ע""א; בכ' נ ע""ב",,
01420,"מע""ש ב, ח (נג ע""ג, 61)",כסף,"דברים יד, כה",,,,,
01430,"מע""ש ב, י (נג ע""ד, 1)",אלו הן,,,,"סנ' יז ע""ב",,
01440,"מע""ש ב, י (נג ע""ד, 2)",עדה קדושה,,,"ק""ר ט, ט (כד ע""א)",,,
01450,"מע""ש ב, יא (נג ע""ד, 6)",מיטמא בהיסט,,"הש' מ' כלים ט, ו",,,,
01460,"מע""ש ג, א (נד ע""א, 1)",מה בין,,,"שבי' לח ע""א",,,
01470,"מע""ש ג, א (נד ע""א, 3)",האומר לפועל,,"מ' שבי' ח, ד",,"ע""ז סב ע""א",,
01480,"מע""ש ג, א (נד ע""א, 8)",שואל אדם,,"מ' שבת כג, א",,,,
01490,"מע""ש ג, א (נד ע""א, 10)",פיתן רבי,,,"שבת ג ע""ד; ע""ז מא ע""ד",,,
01500,"מע""ש ג, א (נד ע""א, 21)",מה נן,,,"שבי' לח ע""א",,,
01510,"מע""ש ג, ב (נד ע""א, 29)",שלא יבוא,,"הש' ת' שבי' ו, כט (62:194)",,,,
01540,"מע""ש ג, ב (נד ע""א, 34)",תרומה מותרת,,,"הש' יב' ח ע""ג (49)",,,
01550,"מע""ש ג, ב (נד ע""א, 36)",אין לוקחין,,"ת' שבי' ז, א (1:195)","פס' לז ע""א",,,
01560,"מע""ש ג, ב (נד ע""א, 37)",אוכלי תרומה,,,"חג' עח ע""ד (2)",,,
01570,"מע""ש ג, ב (נד ע""א, 38)",נתערבו בבכורות,,"מ' פס' ט, ח",,,,
01580,"מע""ש ג, ב (נד ע""א, 39)",אוכלי פסחים,,,"הש' שבת ד ע""ב (32)",,,
01590,"מע""ש ג, ב (נד ע""א, 40)",אין צולין,,"מ' שבת א, י",,,"(ב' שבת יט ע""ב וש""נ)",
01600,"מע""ש ג, ב (נד ע""א, 41)",משלשלין את,,"מ' שבת א, יא",,"ער' קג ע""א",,
01610,"מע""ש ג, ג (נד ע""א, 43)",אם בבהמה,"ויקראכז, כז","ספ' קיג ע""א",,,,
01630,"מע""ש ג, ג (נד ע""א, 58)",הא בודאי,,,"דמאי כא ע""ד",,,
01640,"מע""ש ג, ד (נד ע""א, 59)",כדי לעשות,,,"מע""ש נג ע""ג",,,
01670,"מע""ש ג, ה (נד ע""ב, 1)",בית שמאי,,"מ' מע""ש ג, ו",,,,
01680,"מע""ש ג, ה (נד ע""ב, 3)",רבי זעירה,,,"הש' מע""ש נד ע""ב (16)",,,
01720,"מע""ש ג, ו (נד ע""ב, 16)",שאילה אמר,,,"הש' מע""ש נד ע""ב (3)",,"צ""ל: שאילתה דר'",
01690,"מע""ש ג, ו (נד ע""ב, 5)",הא סלי,,,"הש' מע""ש נד ע""ב (12)",,"צ""ל: הדה אמרה סלי",
01710,"מע""ש ג, ו (נד ע""ב, 12)",הדא אמר,,,"הש' מע""ש נד ע""ב (5)",,,
01700,"מע""ש ג, ו (נד ע""ב, 6)",אמרו בית,,"ת' מע""ש ב, יא (56:252)",,,,
01740,"מע""ש ג, ז (נד ע""ב, 25)",בתי הבדין,,"מ' מע""ש ג, ז",,,,
01750,"מע""ש ג, ז (נד ע""ב, 26)",אין שוחטין,,"הש' ת' מע""ש ב, יב (66:253)",,,"צ""ל: אין אוכלין",
01760,"מע""ש ג, ז (נד ע""ב, 31)",בנויות בקודש,,"ת' מע""ש ב, טו (77:254)",,,,
01770,"מע""ש ג, ז (נד ע""ב, 33)",אוכלין שם,,"ת' מע""ש ב, יד (75:254)",,,,
01790,"מע""ש ג, ח (נד ע""ב, 38)",כי לא,"דברים יד, כד",,,,,
01730,"מע""ש ג, ו (נד ע""ב, 19)",רואין את,,,"הש' שבת יג ע""ב (18); סנ' יט ע""ב (50)",,,
01800,"מע""ש ג, ח (נד ע""ב, 39)",כי ירבה,"דברים יד, כד",,,,,
01810,"מע""ש ג, ח (נד ע""ב, 40)",ונתת הכסף,"דברים יד, כד",,,,,
01820,"מע""ש ג, ח (נד ע""ב, 40)",לא תוכל,"דברים יד, כד",,,,,
01830,"מע""ש ג, ח (נד ע""ב, 41)",ונתת הכסף,"דברים יד, כד",,,,,
01840,"מע""ש ג, ח (נד ע""ב, 41)",תני בר,,,"פס' כז ע""ד; שק' נא ע""ב",,,
01850,"מע""ש ג, ח (נד ע""ב, 42)",דבית שמאי,,"מ' מע""ש ג, ח",,,,
01860,"מע""ש ג, ח (נד ע""ב, 45)",דבי' הלל,,"מ' מע""ש ג, ח",,,,
01870,"מע""ש ג, ח (נד ע""ב, 48)",דבית שמאי,,"מ' מע""ש ג, ח",,,,
01880,"מע""ש ג, ח (נד ע""ב, 53)",דבית הלל,,"מ' מע""ש ג, ח",,,,
01910,"מע""ש ג, ט (נד ע""ג, 3)",בקדשי בדק,,"הש' מ' תמ' ז, ג",,"הש' תמ' לב ע""ב","צ""ל: כקדשי",
01920,"מע""ש ג, ט (נד ע""ג, 6)",ואם בבהמה,"ויקרא כז, כז",,,,,
01930,"מע""ש ג, ט (נד ע""ג, 6)",מה בהמה,,"ספ' קיג ע""ג",,,,
01940,"מע""ש ג, ט (נד ע""ג, 9)",חמור מועלין,,"מ' מע' ג, ה",,,,
01950,"מע""ש ג, ט (נד ע""ג, 11)",חמור,,"מ' מע' ג, ה",,,,
01960,"מע""ש ג, ט (נד ע""ג, 11)",דרבי שמעון,,"הש' מ' תמ' ז, ג",,,,
01970,"מע""ש ג, י (נד ע""ג, 14)",יצא קנקן,,"הש' מ' מע""ש א, ג",,,,
01980,"מע""ש ג, י (נד ע""ג, 19)",במה דברים,,"ת' מע""ש ב, יח (107:256)",,,,
01990,"מע""ש ג, יא (נד ע""ג, 22)",לחמשה שקין,,,"תר' מא ע""ב",,,
02000,"מע""ש ג, יא (נד ע""ג, 22)",חמש' שקין,,"ת' תר' ג, י (40:118)",,,,
02010,"מע""ש ג, יא (נד ע""ג, 24)",אם רוב רביעית,,"הש' ת' מע""ש ב, יח (110:256)",,,"צ""ל: אמר רביעית",
02020,"מע""ש ג, יא (נד ע""ג, 25)",רבי שמעון,,"מ' מע""ש ג, יג",,,,
02040,"מע""ש ד, א (נד ע""ד, 12)","בד""א בודאי",,"הש' ת' מע""ש ג, א (3:257)",,,,
02050,"מע""ש ד, א (נד ע""ד, 17)",משתכר הוא,,"ת' מע""ש ג, ד (8:257)",,,,
02060,"מע""ש ד, א (נד ע""ד, 20)",אין פודין,,"ת' מע""ש ד, יא (40:265)",,,,
02070,"מע""ש ד, א (נד ע""ד, 21)",אין פודין,,"הש' ת' מע""ש ד, א (5:257)",,,,
02090,"מע""ש ד, א (נד ע""ד, 32)",על אסימון,,"הש' מ' מע""ש א, ב",,,,
02100,"מע""ש ד, ב (נד ע""ד, 33)","א""ר אימי",,,"גט' מט ע""ד (20)",,,
02110,"מע""ש ד, ב (נד ע""ד, 47)",פודין מעשר,,"ת' מע""ש ג, ה (10:257)",,,,
02120,"מע""ש ד, ב (נד ע""ד, 48)",אלא לצדדין,,,"הש' ע""ז מד ע""א (28); הו' מז ע""ג (17)",,,
02030,"מע""ש ד, א (נד ע""ד, 11)",יכול להערים,,"הש' מ' מע""ש ד, ד",,,,
02140,"מע""ש ד, ג (נד ע""ד, 51)",רבי יעקב,,,"ב""מ ט ע""ד",,,
02150,"מע""ש ד, ג (נד ע""ד, 52)",כל מעשר,,,"הש' מע""ש נד ע""ד (31)","ב""מ נג ע""ב",,
02080,"מע""ש ד, א (נד ע""ד, 31)",לא יהא,,,"הש' מע""ש נד ע""ד (52)",,,
02160,"מע""ש ד, ג (נד ע""ד, 54)",חמש פרוטות,,"מ' ב""מ ד, ז",,,,
02170,"מע""ש ד, ג (נד ע""ד, 56)","דא""ר יוסי",,,"ער' כג ע""ג; קד' נט ע""ד; קד' ס ע""ג; ר""ר ז, יא",,"ר""ר עמוד",ז
02180,"מע""ש ד, ג (נד ע""ד, 57)",מעשר שני,,"ת' מע""ש ג, ד (9:257)",,,,
