מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
205,"שבי' א, ב (לג ע""ב, 21)",אילן מלמעלן,,,,"ב""ב כה ע""ב",,
365,"שבי' א, ז (לג ע""ב, 52)",מיסוד הנביאים,,,,"סוכה מד ע""א",,
677,"שבי' ב, ו (לג ע""ד, 52)",נטעו ומת,,,,"גט' מד ע""א; מ""ק יג ע""א; בכ' לד ע""ב",,
715,"שבי' ב, ז (לד ע""א, 3)",בפירות הילכו,,"הש' מ' מע' א, ג; ת' שבי' ב, יג (46:172)",,"ר""ה יב ע""ב; ר""ה יג ע""ב",,
785,"שבי' ב, ז (לד ע""א, 20)",צובר גורנו,,"הש' ת' שבי' ב, ה (17:170)","שבי' לד ע""א (11, 16, 40)","ר""ה יג ע""ב; מנ' ל ע""ב",,
795,"שבי' ב, ח (לד ע""א, 27)",רבי בא,,,,"ר""ה יג ע""ב; מנ' ל ע""ב",,
1065,"שבי' ג, ד (לד ע""ג, 58)",ההן דאזל,,,,"שבת פב ע""א",,
1245,"שבי' ד, א (לה ע""א, 34)",חמא חד,,,,"סנ' כו ע""א",,
1275,"שבי' ד, ב (לה ע""א, 42)",נמנו בעליית,,,,"סנ' עד ע""א; הש' קד' מ ע""ב",,
1285,"שבי' ד, ב (לה ע""א, 48)",כמה הן,,,"הש' בר' יא ע""ג; מג' עה ע""ב","בר' כא ע""ב; מג' כג ע""ב",,
1335,"שבי' ד, ב (לה ע""ב, 2)",טייבה ומת,,,"הש' שבי' לג ע""ד (54)","מ""ק יג ע""א; גט' מד ע""ב; בכ' לד ע""ב",,
1365,"שבי' ד, ב (לה ע""ב, 15)",רבי טרפון,,,,"הש' נד' סב ע""א",,
1625,"שבי' ד, ט (לה ע""ג, 15)",מנשק לכיפתא,,,,"כת' קיב ע""א",,
1735,"שבי' ד, י (לה ע""ג, 31)",מאימתי קטני,,,,"סנ' קי ע""ב",,
1755,"שבי' ד, י (לה ע""ג, 34)",משהוא יודע,,,,"שבת קיט ע""ב",,
1865,"שבי' ה, ג (לה ע""ד, 53)",איסור ספחין,,"הש' ספ' קח ע""א",,"פס' נא ע""ב",,
1935,"שבי' ה, ח (לו ע""א, 25)",מכרה לו,,,,"גט' מד ע""ב; ערכ' כט ע""ב",,
