מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
04900,"תע' ד, ח (סח ע""ג, 7)",דרש משה,,,"ש""ר מו, ג (עו ע""א); ש""ר יט, ג (לו ע""ג); תנ""ו תשא ל (325)","שבת פז ע""א",,ז
04910,"תע' ד, ח (סח ע""ג, 8)",כל ערל,"שמות יב, מח",,,,,
05200,"תע' ד, ח (סח ע""ד, 5)",הדא היא,,"ס""ע ח (36)",,"תע' כט ע""א",,
05210,"תע' ד, ח (סח ע""ד, 6)",ויהי בשנה,"במדבר י, יא",,,,,
05220,"תע' ד, ח (סח ע""ד, 6)",ויסעו מהר,"במדבר י, לג",,,,,
05230,"תע' ד, ח (סח ע""ד, 8)",עד חודש,"במדבר יא, כ",,,,,
05240,"תע' ד, ח (סח ע""ד, 9)",ותסגר מרים,"במדבר יב, טו",,,,,
05250,"תע' ד, ח (סח ע""ד, 10)",וישובו מתור,"במדבר יג, כה-כו",,,,,
05260,"תע' ד, ח (סח ע""ד, 12)",ותשא כל,"במדבר יד, א",,,,,
05270,"תע' ד, ח (סח ע""ד, 14)",בכה תבכה,"איכה א, ב",,,,,
05280,"תע' ד, ח (סח ע""ד, 15)",וישמע משה,"במדבר יא, י",,,,,
05290,"תע' ד, ח (סח ע""ד, 16)",ארץ אוכלת,"במדבר יג, לב",,,,,
05300,"תע' ד, ח (סח ע""ד, 20)",ונהי בעינינו,"במדבר יג, לג",,,"סוטה לה ע""א",,
05310,"תע' ד, ח (סח ע""ד, 22)",כי חזק,"במדבר יג, לא",,,,,
05320,"תע' ד, ח (סח ע""ד, 23)",לקול המולה,"ירמיה יא, טז",,,,,
05330,"תע' ד, ח (סח ע""ד, 23)",הצית אש,"ירמיה יא, טז",,,,,
05340,"תע' ד, ח (סח ע""ד, 24)",רבי יוסי,,"ת' תע' ג, ט (340:47); ס""ע ל (147)",,"תע' כט ע""א; ערכ' יב ע""א",,
05350,"תע' ד, ח (סח ע""ד, 25)",בזה ובזה,,,סופ' יח (310),,,
05360,"תע' ד, ח (סח ע""ד, 26)",וישב עליהם,"תהלים צד, כג",,,,,
05370,"תע' ד, ח (סח ע""ד, 27)",רבי שמעון,,,סופ' יח (310),,,
05380,"תע' ד, ח (סח ע""ד, 28)",בזה ובזה,,,סופ' יח (310),,,
05390,"תע' ד, ח (סח ע""ד, 29)",וישב עליהם,"תהלים צד, כג",,,,,
05400,"תע' ד, ח (סח ע""ד, 31)",בזה ובזה,,,סופ' יח (310),,,
05410,"תע' ד, ח (סח ע""ד, 32)",וישב עליהם,"תהלים צד, כג",,,,,
05420,"תע' ד, ח (סח ע""ד, 38)",רבי הוה,,,"איכ""ר ב, 100",,,
05430,"תע' ד, ח (סח ע""ד, 38)",בבילע ה',"איכה ב, ב",,,,,
05440,"תע' ד, ח (סח ע""ד, 40)",תני אמר,,,"ב""ר 740; הש' ב""ר, סה, כב (2:740); שהש""ר, ב, יז א (יט ע""ב, 27); איכ""ר ב, ב (13:100); תנ""ב תולדות, י (סו ע""א, 24)","הש' גטין נז ע""ב","הש' שכ""ט, בראשית כח; י""ש תולדות קטו; איכה תתרכג",
05450,"תע' ד, ח (סח ע""ד, 41)",הקול קול,"בראשית כז, כב",,,,,
05460,"תע' ד, ח (סח ע""ד, 43)",דרך כוכב,"במדבר כד, יז",,"הש' ב""ר, סה, כב (2:740); שהש""ר, ב, יז א (יט ע""ב, 27); איכ""ר ב, ב (13:100); תנ""ב תולדות, י (סו ע""א, 24)",,,
05470,"תע' ד, ח (סח ע""ד, 52)",לא תסעוד,,,"הש' תע' סט ע""א (34)",,,
05480,"תע' ד, ח (סח ע""ד, 52)",הלא אתה,"תהלים ס, יב",,,"הש' גטין נז ע""א",,
05490,"תע' ד, ח (סח ע""ד, 64)",הוי רועי,"זכריה יא, יז",,,,,
05500,"תע' ד, ח (סט ע""א, 6)",אם לא,"דברים לב, ל",,,,,
05510,"תע' ד, ח (סט ע""א, 15)",עיני עוללה,"איכה ג, נא",,,"הש' סוטה מט ע""ב",,
05520,"תע' ד, ח (סט ע""א, 18)",אמר רב,,,"בר' ג ע""ד; בר' יא ע""א","תע' לא ע""א",,
