מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
00890,"שבו' א, ט (לג ע""ג, 10)",אם ללצים,"משלי ג, לד",,,,,
00900,"שבו' א, ט (לג ע""ג, 13)",הן כל,"איוב לג, כט",,,,,
00910,"שבו' א, ט (לג ע""ג, 14)",והחוט,"קהלת ד, יב",,,,,
00920,"שבו' א, ט (לג ע""ג, 16)",מי אל,"מיכה ז, יח",,,,,
00930,"שבו' א, ט (לג ע""ג, 17)",נשאת עון,"תהילים פה, ג",,,,,
00940,"שבו' א, י (לג ע""ג, 23)",יעמד חי,"ויקרא טז, י",,,,,
00950,"שבו' א, י (לג ע""ג, 23)",עד מתי,,"ת' יומא ג, יב (53:245)",,,,
00960,"שבו' א, י (לג ע""ג, 24)",וכלה מכפר,"ויקרא טז, כ",,,,,
00970,"שבו' ב, א (לג ע""ג, 62)",שני שבילין,,"ת' טה' ו, ד (9:666)",,,,
00980,"שבו' ב, א (לג ע""ד, 1)",חייב על,,"מ' שבו' ב, ה",,,,
00990,"שבו' ב, א (לג ע""ד, 10)",אכל חמשה,,,"הור' מז ע""ב",,,
00010,"שבו' א, א (לב ע""ג, 48)",שתים שהן,,,"שבת ב ע""ב",,,
00020,"שבו' א, א (לב ע""ג, 50)",שבועות,,"מ' שבו' א, א",,,,
00030,"שבו' א, א (לב ע""ג, 54)",דלתות היכל,,"הש' מ' מיד' ד, א",,,,
00040,"שבו' א, א (לב ע""ג, 58)",המוציא,,"מ' שבת ז, ב",,,,
00050,"שבו' א, א (לב ע""ג, 60)",ויצו משה,"שמות לו, ו",,,,,
00060,"שבו' א, א (לב ע""ג, 62)",ולא תוציאו,"ירמיהו יז, כב",,,,,
00070,"שבו' א, א (לב ע""ד, 15)",רבי יוסי,,"ספ' סא ע""ב; ת' נג' א, א (34:617)",,,,
00080,"שבו' א, א (לב ע""ד, 21)",והיה,"ויקרא יג, ב",,,,,
00090,"שבו' א, א (לב ע""ד, 22)",לנגע צרעת,"ויקרא יג, ב",,,,,
00100,"שבו' א, א (לב ע""ד, 26)",והנה כהה,"ויקרא יג, ו",,,,,
00110,"שבו' א, א (לב ע""ד, 36)",שאת,"ויקרא יג, ב",,,,,
00120,"שבו' א, א (לב ע""ד, 36)",בהרת,"ויקרא יג, ב",,,,,
00130,"שבו' א, א (לב ע""ד, 36)",ספחת,"ויקרא יג, ב",,,,,
00140,"שבו' א, א (לב ע""ד, 39)",ספחיני,"שמ""א ב, לו",,,,,
00150,"שבו' א, א (לב ע""ד, 41)",נעשית,,"מ' נג' ז, ב",,,,
00160,"שבו' א, ב (לב ע""ד, 42)",ומנין,,"ספ' כג ע""ג",,,,
00170,"שבו' א, ב (לב ע""ד, 43)",ונעלם,"ויקרא ה, ב",,,,,
00180,"שבו' א, ב (לב ע""ד, 43)",ונעלם,"ויקרא ה, ג",,,,,
00190,"שבו' א, ב (לב ע""ד, 45)",דרבי ישמעאל,,,"הור' מה ע""ד",,,
00200,"שבו' א, ב (לב ע""ד, 45)",דרבי אמר,,"ספ' כג ע""ג",,,,
00210,"שבו' א, ב (לב ע""ד, 48)",והוא ידע,"ויקרא ה, ג",,,,,
00220,"שבו' א, ב (לב ע""ד, 48)",והוא טמא,"ויקרא ה, ב",,,,,
00230,"שבו' א, ב (לב ע""ד, 51)",או הודע,"ויקרא ד, כח",,,,,
00240,"שבו' א, ב (לב ע""ד, 53)",חטאות,,"מ' כר' ו, ד",,,,
00250,"שבו' א, ב (לב ע""ד, 54)",או הודע,"ויקרא ד, כח",,,,,
00260,"שבו' א, ב (לב ע""ד, 55)",ומנין שאין,,"ספ' כג ע""ג",,,,
00270,"שבו' א, ב (לב ע""ד, 58)",רבי אליעזר,,"ספ' כד ע""ב",,,,
00280,"שבו' א, ב (לב ע""ד, 58)",לא אכלתי,"דברים כו, יד",,,,,
00290,"שבו' א, ב (לב ע""ד, 59)",מאלה,"ויקרא ה, ד",,,,,
00300,"שבו' א, ב (לב ע""ד, 61)",ומתו בו,"ויקרא כב, ט",,,,,
00310,"שבו' א, ב (לב ע""ד, 64)",מה עבודה,,"ספ' טו ע""ג; ס""ב קיב (120)",,,,
00320,"שבו' א, ב (לג ע""א, 4)",בהמה טמאה,"ויקרא ה, ב",,,,,
00330,"שבו' א, ב (לג ע""א, 5)",בהמה טמאה,"ויקרא ז, כא",,,,,
00340,"שבו' א, ב (לג ע""א, 7)",וטומאתו,"ויקרא ז, כ",,,,,
00350,"שבו' א, ב (לג ע""א, 7)",מה חמית,,,"שבו' א, ג (לג ע""א, 26)",,,
00360,"שבו' א, ב (לג ע""א, 8)",וטומאתו,"ויקרא ז, כ",,,,,
00370,"שבו' א, ב (לג ע""א, 8)",ואכל,"ויקרא ז, כא",,,,,
00380,"שבו' א, ב (לג ע""א, 14)",וכפר על,"ויקרא טז, טז",,,,,
00390,"שבו' א, ב (לג ע""א, 15)",שלש טמאות,,"ספ' פא ע""ג",,,,
00400,"שבו' א, ב (לג ע""א, 15)",למען טמא,"ויקרא כ, ג",,,,,
00410,"שבו' א, ב (לג ע""א, 16)",לבלתי עשות,"ויקרא יח, ל",,,,,
00420,"שבו' א, ב (לג ע""א, 16)",ולא תטמא,"במדבר לה, לד",,,,,
00430,"שבו' א, ב (לג ע""א, 19)",וכפר על,"ויקרא טז, טז",,,,,
00440,"שבו' א, ב (לג ע""א, 21)",ומפשעיהם,"ויקרא טז, טז",,,,,
00450,"שבו' א, ב (לג ע""א, 21)",אילו המרדין,,,"שבו' א, ג (לג ע""א, 28)",,,
00460,"שבו' א, ב (לג ע""א, 21)",מלך מואב,"מל""ב ג, ז",,,,,
00470,"שבו' א, ג (לג ע""א, 26)",מה חמית,,,"שבו' א, ב (לג ע""א, 7)",,,
00480,"שבו' א, ג (לג ע""א, 27)",וטומאתו,"ויקרא ז, כ",,,,,
00490,"שבו' א, ג (לג ע""א, 28)",והתודה,"ויקרא טז, כא",,,,,
00500,"שבו' א, ג (לג ע""א, 28)",אילו המרדים,,,"שבו' א, ב (לג ע""א, 21)",,,
00510,"שבו' א, ג (לג ע""א, 30)",ונשא השעיר,"ויקרא טז, כב",,,,,
00520,"שבו' א, ד (לג ע""א, 38)",ושעיר עזים,"במדבר כח, טו",,,,,
00530,"שבו' א, ד (לג ע""א, 40)",ושעיר,"במדבר כח, טו",,,,,
00540,"שבו' א, ד (לג ע""א, 41)",ואותה נתן,"ויקרא י, יז",,,,,
00550,"שבו' א, ד (לג ע""א, 43)",אין כיוצא,"הש' ויקרא ט, ג",,,,,
00560,"שבו' א, ד (לג ע""א, 44)",ונשא אהרן,"שמות כח, לח",,,,,
00570,"שבו' א, ד (לג ע""א, 45)",הקריבין,,,"פס' ז, ה (לד ע""ב); פס' ז, ז (לד ע""ד)",,,
00580,"שבו' א, ד (לג ע""א, 49)",כרבי יונה,,,"יומא מג ע""ג",,,
00590,"שבו' א, ד (לג ע""א, 49)",ועשהו חטאת,"ויקרא טז, ט",,,,,
00600,"שבו' א, ד (לג ע""א, 50)",שעיר שלא,,"ת' יומא ג, יב (48:244)",,,,
00610,"שבו' א, ד (לג ע""א, 52)",חג המצות,"דברים טז, טז",,,,,
00620,"שבו' א, ד (לג ע""א, 54)",רבי יעקב,,"ער' כא ע""ג",,,,
00630,"שבו' א, ד (לג ע""א, 56)",העוב' לפני,,"ת' ר""ה ב, טז (320)",,,,
00640,"שבו' א, ד (לג ע""א, 62)",שני כבשי,,"ת' שבו' א, ב (29:445)",,,,
00650,"שבו' א, ד (לג ע""ב, 1)",מלבד עולת,"במדבר כט, ו",,,,,
00660,"שבו' א, ד (לג ע""ב, 1)",שנים עשר,,"ת' שבו' א, ב (28:445)",,,,
01510,"שבו' ג, ו (לד ע""ג, 41)",ונעלם,"ויקרא ה, ד",,,,,
01520,"שבו' ג, ו (לד ע""ג, 45)",חייב,,"מ' שבו' ב, ה",,,,
01530,"שבו' ג, ו (לד ע""ג, 47)",יכול,,"ספ' כג ע""ג",,,,
01540,"שבו' ג, ו (לד ע""ג, 47)",להרע,"ויקרא ה, ד",,,,,
01550,"שבו' ג, ו (לד ע""ג, 49)",רבי ישמעאל,,,"שבו' לז ע""ב",,,
01560,"שבו' ג, ו (לד ע""ג, 50)",או נפש,"ויקרא ה, ד",,,,,
01570,"שבו' ג, ו (לד ע""ג, 57)",לית יכיל,,,"שבו' לד ע""ב",,,
01580,"שבו' ג, ו (לד ע""ד, 3)",לא יחל,"במדבר ל, ג",,,,,
01590,"שבו' ג, ו (לד ע""ד, 4)",לא יעשה,,"ס""ב קנג (200); ת' נד' ד, ו (16:112)",,,,
01600,"שבו' ג, ח (לד ע""ד, 12)",שבועה,,"מ' שבו' ג, ח",,,,
01610,"שבו' ג, ט (לד ע""ד, 24)",אם לא,,"מ' נד' ג, ב",,,,
01620,"שבו' ג, ט (לד ע""ד, 25)",איפשר,,,"נד' לז ע""ד",,,
01630,"שבו' ג, ט (לד ע""ד, 33)",גמל פורח,,"מ' שבו' ג, ט",,,,
01650,"שבו' ג, ט (לד ע""ד, 34)","רשב""ג",,"ת' מע' ג, טו (54:242)",,,,
01660,"שבו' ג, ט (לד ע""ד, 34)",התיב,,,"מע' נב ע""א וש""נ",,,
01670,"שבו' ג, ט (לד ע""ד, 34)",גוף הבהרת,,"מ' נג' ו, א",,,,
01680,"שבו' ג, ט (לד ע""ד, 40)",עדות,,"הש' מ' שבו' ד, ב",,,,
01690,"שבו' ג, י (לד ע""ד, 41)",שוא,"דברים ה, טז",,"נד' לז ע""ד; ש""ר כח, ד (נ ע""ג)",,,ז
03125,"שבו' ו, ז (לז ע""ב, 10)",חמור,"שמות כב, ט",,,,,
01000,"שבו' ב, א (לג ע""ד, 14)",כחטאת,"ויקרא ו, י",,,,,
01010,"שבו' ב, א (לג ע""ד, 15)",אשם תלוי,,"הש' מ' הור' ב, ז",,,,
01020,"שבו' ב, א (לג ע""ד, 18)",נתכפר,,,"הור' מז ע""ב (5)",,,
01030,"שבו' ב, א (לג ע""ד, 21)",לעשות,,"הש' מ' טה' ד, ה",,,,
01040,"שבו' ב, א (לג ע""ד, 21)",כל ספק,,"מ' פרה יא, ב",,,,
01050,"שבו' ב, א (לג ע""ד, 58)",רבי יוסי,,,"שבת ט ע""ב",,,
01060,"שבו' ב, ג (לג ע""ד, 61)",רב,,,"סנ' יט' ע""ב",,,
01070,"שבו' ב, ג (לג ע""ד, 61)",ויעל דוד,"שמ""ב כד, יט",,,,,
01080,"שבו' ב, ג (לג ע""ד, 61)",ויחל שלמה,"דה""ב ג, א",,,,,
01090,"שבו' ב, ג (לג ע""ד, 62)",דוד אביהו,"דה""ב ג, א",,,,,
01100,"שבו' ב, ג (לג ע""ד, 62)",שאל אביך,"דברים לב, ז",,,,,
01110,"שבו' ב, ג (לג ע""ד, 63)",וילך אחריהם,"נחמיה יב, לב",,,,,
01120,"שבו' ב, ג (לג ע""ד, 63)",ואעמידה,"נחמיה יב, לא",,,,,
01130,"שבו' ב, ד (לד ע""א, 2)",את משכן,"במדבר יט, יג",,,,,
01140,"שבו' ב, ד (לד ע""א, 3)",את מקדש,"במדבר יט, כ",,,,,
01150,"שבו' ב, ד (לד ע""א, 5)",השתחוה,,"מ' שבו' ב, ד",,,,
01160,"שבו' ב, ד (לד ע""א, 7)",על איזה,,,"יומא מב ע""ב",,,
01170,"שבו' ב, ד (לד ע""א, 16)",רבי סימון,,,"בר' ד ע""ב וש""נ",,,
01180,"שבו' ב, ה (לד ע""א, 19)",כהנא אמר,,,"הור' מו ע""ד",,,
01190,"שבו' ב, ה (לד ע""א, 26)",לא ידע,,"ה' מ' כר' ד, ב",,,,
01200,"שבו' ב, ה (לד ע""א, 26)",אשר חטא,"ויקרא ד, כג",,,,,
01210,"שבו' ג, א (לד ע""ב, 23)",ולא כן,,,"ב""ק ה ע""ד וש""נ",,,
01220,"שבו' ג, א (לד ע""ב, 24)",לית יכיל,,,"שבו' לד ע""ג",,,
01230,"שבו' ג, א (לד ע""ב, 42)",אין המגדף,,"מ' כר' א, ב",,,,
01240,"שבו' ג, א (לד ע""ב, 44)",תמן מר,,,"הש' סנ' ז, י (פה ע""א-ע""ב)",,,
01250,"שבו' ג, ב (לד ע""ב, 47)",שתייה בכלל,,,"מע""ש נג ע""ב; יומא מה ע""א",,,
01260,"שבו' ג, ב (לד ע""ב, 48)",על כן,"ויקרא יז, יב",,,,,
01270,"שבו' ג, ב (לד ע""ב, 49)",דם שקרש,,"ת' טה' ב, ה (17:662)",,,,
01280,"שבו' ג, ב (לד ע""ב, 51)",המחה דם,,"ת' כר' ב, יט (2:565)",,,,
01290,"שבו' ג, ב (לד ע""ב, 53)",ונתת הכסף,"דברים יד, כו",,,,,
01300,"שבו' ג, ב (לד ע""ב, 57)",שבועה,,"מ' שבו' ג, ב",,,,
01310,"שבו' ג, ב (לד ע""ב, 58)",שבועה,,"מ' שבו' ג, ב",,,,
01700,"שבו' ג, י (לד ע""ד, 41)",שקר,"שמות כ, יב",,,,,
01710,"שבו' ג, י (לד ע""ד, 42)",מחלליה,"שמות לא, יד",,,,,
01720,"שבו' ג, י (לד ע""ד, 42)",וביום השבת,"במדבר כח, יט",,,,,
01730,"שבו' ג, י (לד ע""ד, 43)",גדילים,"דברים כב, יב",,,,,
01740,"שבו' ג, י (לד ע""ד, 43)",שניהן,,"הש' ס""ד רלג (265) וש""נ","הש' במ""ר יא, ז (מה ע""א)",,"מדרשב""י 92; ס""ב ועוד",ז
01750,"שבו' ג, י (לד ע""ד, 44)",יבמה,"דברים כה, ה",,,,,
01760,"שבו' ג, י (לד ע""ד, 44)",לא תסוב,"במדבר לו, ט",,,,,
01770,"שבו' ג, י (לד ע""ד, 44)",וכל בת,"במדבר לו, ח",,,,,
01780,"שבו' ג, י (לד ע""ד, 46)",אחת דבר,"תהילים סב, יב",,,,,
01790,"שבו' ג, י (לד ע""ד, 46)",הלא כה,"ירמיהו כג, כט",,,,,
01800,"שבו' ג, י (לד ע""ד, 54)",כשם שנידרי,,"ת' נד' ב, א (5:104)",,,,
01810,"שבו' ג, י (לד ע""ד, 55)",שבועות,,"ס""ב קנג (149)",,,,
01820,"שבו' ג, י (לד ע""ד, 57)",שנדרי,,"הש' מ' נד' ג, א",,,,
01830,"שבו' ג, י (לד ע""ד, 63)",היכיתי,"ירמיהו ב, ל",,,,,
01840,"שבו' ג, יא (לד ע""ד, 64)",שבועה,,"מ' שבו' ג, ז",,,,
01850,"שבו' ג, יא (לה ע""א, 1)",דבר שאילו,,,"נד' לח ע""א",,,
01860,"שבו' ג, יא (לה ע""א, 2)",אחד דברים,,"מ' שבו' ג, ה",,,,
01870,"שבו' ג, יא (לה ע""א, 7)",שאוכל,,"מ' שבו' ג, ט",,,,
01880,"שבו' ג, יב (לה ע""א, 22)",נפש,"ויקרא ה, א",,,,,
01890,"שבו' ג, יב (לה ע""א, 22)",נפש,"ויקרא ה, ד",,,,,
01900,"שבו' ג, יב (לה ע""א, 23)",כנשבע,,"הש 'ספ' כב ע""ג",,,,
01910,"שבו' ג, יב (לה ע""א, 24)",ושאין בו,,,"הש 'שבו' לה ע""ד (55)",,,
01920,"שבו' ג, יב (לה ע""א, 26)",כי לא,"שמות כ, ו",,,,,
01930,"שבו' ג, יב (לה ע""א, 28)",ליראה,"שמות כח, נח",,,,,
01940,"שבו' ד, א (לה ע""ב, 22)",שעירים,"ויקרא טז, ח",,,,,
01950,"שבו' ד, א (לה ע""ב, 22)",מיעוט,,"ספ' פ ע""ד","יומא מג ע""ב; סנ' כא ע""ג;",,,
01960,"שבו' ד, א (לה ע""ב, 23)",שני,"ויקרא טז, ח",,,,,
01970,"שבו' ד, א (לה ע""ב, 23)",כבשים,"ויקרא יד, י",,,,,
01980,"שבו' ד, א (לה ע""ב, 25)",צפרים,"ויקרא יד, ט",,,,,
01990,"שבו' ד, א (לה ע""ב, 26)",חצוצרות,"במדבר י, ב",,,,,
02000,"שבו' ד, א (לה ע""ב, 26)",מיעוט,,"ס""ב עב (68)",,,,
03210,"שבו' ו, ז (לז ע""ב, 40)",סלע הלויתיך,,"מ' שבו' ו, ז",,,,
03220,"שבו' ז, א (לז ע""ג, 38)",ממשמע,,"מדר""י 304; מדרשב""י 12:205; הש' ת' שבו' ו, א (1:453)",,,,
03230,"שבו' ז, א (לז ע""ג, 38)",שבועת,"שמות כב, י",,,,,
03240,"שבו' ז, א (לז ע""ג, 40)",ולקח,"שמות כב, י",,,,,
03250,"שבו' ז, א (לז ע""ג, 44)",רבי חייה,,,"ב""מ י ע""ב וש""נ",,,
03260,"שבו' ז, א (לז ע""ג, 47)",שאם עבר,,"ת' שבו' ו, א (2:453)",,,,
03270,"שבו' ז, א (לז ע""ג, 48)",אם יש,,"ת' שבו' ו, א (3:453)",,,,
03280,"שבו' ז, א (לז ע""ג, 49)",רבי יונה,,,"ב""מ יב ע""ב",,,
03290,"שבו' ז, א (לז ע""ג, 59)",היו שניהן,,"מ' שבו' ז, ד",,,,
03300,"שבו' ז, א (לז ע""ג, 63)",אין אומר,,,"שבו' ו, א (לו ע""ד, 56)",,,
03310,"שבו' ז, ב (לז ע""ד, 23)",מיטעניניה,,,"ב""ק ה ע""ג",,,
03320,"שבו' ז, ב (לז ע""ד, 25)",יש מתעשר,"משלי יב, ז",,,,,
03330,"שבו' ז, ג (לז ע""ד, 38)",רבי יהודה,,"ת' שבו' ו, ב (8:453)",,,,
03340,"שבו' ז, ד (לז ע""ד, 42)",אילו הן,,"מ' סנ' ג, ג","סנ' כא ע""א וש""נ",,,
03350,"שבו' ז, ד (לז ע""ד, 42)",זה המשחק,,"ת' סנ' ה, ב (2:423)",,,,
03360,"שבו' ז, ד (לז ע""ד, 54)",מפריחי,,"מ' עד' ב, ז",,,,
03370,"שבו' ז, ד (לז ע""ד, 57)",נפשות,,,"הש' סנ' יט ע""א (24)",,,
03380,"שבו' ז, ד (לז ע""ד, 57)",כל עדות,,"מ' ר""ה א, ח",,,,
03390,"שבו' ז, ד (לז ע""ד, 60)",עד זומם,,"ת' מכות א, יא (16:439)",,,,
03400,"שבו' ז, ד (לז ע""ד, 64)",אם בהוא,,,"הש' שבו' לח ע""ד (38)",,,
03410,"שבו' ז, ה (לח ע""א, 7)",חנווני,,"ת' שבו' ו, ד (15:453)",,,,
03420,"שבו' ז, ו (לח ע""א, 14)",רבי יודה,,"ת' שבו' ו, ד (21:453)",,,,
03430,"שבו' ז, ו (לח ע""א, 16)","א""ר זירא",,,"כת' לג ע""ב",,,
03440,"שבו' ז, ט (לח ע""א, 23)",רבי יוחנן,,,"גט' מו ע""ד; כת' לג ע""ב",,,
03450,"שבו' ז, ט (לח ע""א, 33)",אין נשבעין,,"מ' שבו' ו, ד",,,,
03460,"שבו' ז, ט (לח ע""א, 35)",רבי ירמיה,,,"כת' לג ע""ב; סנ' כו ע""ב",,,
03470,"שבו' ז, י (לח ע""א, 47)",רב חייה,,,"ב""מ ח ע""א",,,
03480,"שבו' ז, י (לח ע""א, 54)",טריפין,,,"הש' סנ' כט ע""א (19)",,,
03490,"שבו' ז, י (לח ע""א, 58)",בעל,,"ס""ד קיב (173)",,,,
03500,"שבו' ז, י (לח ע""א, 60)",ששביעי',,"ת' שבי' ח, ו (21:201)",,,,
03510,"שבו' ח, א (לח ע""ב, 36)",המקבל,,"ת' ב""מ ט, יב (30:391)",,,,
03520,"שבו' ח, א (לח ע""ב, 38)",היה מושכו,,"מ' ב""ק ז, ו",,,,
03530,"שבו' ח, א (לח ע""ב, 43)",בית שמאי,,"מ' ב""מ ג, יב",,,,
03540,"שבו' ח, א (לח ע""ב, 47)",כי יתן,"שמות כב, ט",,,,,
03550,"שבו' ח, א (לח ע""ב, 50)",וגונב,"שמות כב, ו",,,,,
03560,"שבו' ח, א (לח ע""ב, 50)",ולא מראש,,"מדרשב""י 200",,,,
03570,"שבו' ח, א (לח ע""ב, 53)",התחתונה,,"מדרשב""י 6:207",,,,
03580,"שבו' ח, א (לח ע""ב, 54)",והאמצעית,,"מדר""י 304",,,,
03590,"שבו' ח, א (לח ע""ב, 59)",ואם לא,"שמות כב, ז",,,,,
03600,"שבו' ח, א (לח ע""ב, 59)",כי יתן,"שמות כב, ט",,,,,
03610,"שבו' ח, א (לח ע""ב, 60)",שבועת,"שמות כב, י",,,,,
03620,"שבו' ח, א (לח ע""ב, 60)",גנובה,,"הש' מדר""י 305; מדרשב""י 206",,,,
03630,"שבו' ח, א (לח ע""ב, 62)",מה אם,,"מדרשב""י 26:206",,,,
03640,"שבו' ח, א (לח ע""ב, 63)",אין כתיב,,"מדרשב""י 25:206",,,,
03650,"שבו' ח, א (לח ע""ג, 2)",הרי זה,,"מדרשב""י 5:206",,,,
03660,"שבו' ח, א (לח ע""ג, 2)",שבויה,,"מדרשב""י 5:206",,,,
03670,"שבו' ח, א (לח ע""ג, 3)",ונשבר,"שמות כב, יג",,,,,
03680,"שבו' ח, א (לח ע""ג, 3)",ומת,"שמות כב, ט",,,,,
03690,"שבו' ח, א (לח ע""ג, 5)","וכר""מ",,,"הש' שבו' לה ע""ג (31)",,,
03700,"שבו' ח, א (לח ע""ג, 14)",אם בעליו,"שמות כב, יד",,,,,
03710,"שבו' ח, א (לח ע""ג, 30)",ומה טעמ',,,"ב""מ ט ע""ב",,,
03720,"שבו' ח, א (לח ע""ג, 31)",על כל,"שמות כב, ח",,,,,
03730,"שבו' ח, א (לח ע""ג, 33)",נשברה,,"ת' ב""ק י, לד (24:369)",,,,
03740,"שבו' ח, א (לח ע""ג, 39)",רבי אבהו,,,"ב""ק ד ע""ג",,,
03750,"שבו' ח, א (לח ע""ג, 40)",שמירה,"שמות כב, ו",,,,,
01320,"שבו' ג, ב (לד ע""ב, 61)",שבועה,,"מ' שבו' ג, ד",,,,
01330,"שבו' ג, ב (לד ע""ב, 63)",אכל ושתה,,"מ' יומא ח, ג",,,,
01340,"שבו' ג, ב (לד ע""ג, 1)",לא אכלתי,"דברים כו, יד",,,,,
01350,"שבו' ג, ג (לד ע""ג, 4)",גפנים,,"הש' ת' יומא ד, ג (8:249)",,,,
01360,"שבו' ג, ג (לד ע""ג, 7)",שבועות,,,"נזיר נא ע""ב",,,
01370,"שבו' ג, ד (לד ע""ג, 9)",כמה יאכל,,"מ' מכות ג, ב",,,,
01380,"שבו' ג, ד (לד ע""ג, 13)",רבי שמעון,,,"שבו' ג, ד (לד ע""ג, 23)",,,
01390,"שבו' ג, ד (לד ע""ג, 13)",תענו את,"ויקרא טז, כט",,,,,
01400,"שבו' ג, ד (לד ע""ג, 15)",שבועה,,"מ' שבו' ג, ד",,,,
01410,"שבו' ג, ד (לד ע""ג, 15)",ואכל,,"הש 'מ' כר' ג, ד",,,,
01420,"שבו' ג, ד (לד ע""ג, 23)","ר""ש",,,"שבו' ג, ד (לד ע""ג, 13)",,,
01430,"שבו' ג, ד (לד ע""ג, 28)",איסורן,,"הש 'מ' כר' ג, ד",,,,
01440,"שבו' ג, ד (לד ע""ג, 28)",שאין אבות,,,"יומא מ ע""ג (28)",,,
01450,"שבו' ג, ו (לד ע""ג, 37)",רבי בא,,,"שבו' לה ע""א; שבו' לה ע""ג",,,
01460,"שבו' ג, ו (לד ע""ג, 39)",להרע,"ויקרא ה, ד",,,,,
01470,"שבו' ג, ו (לד ע""ג, 40)",מה הטבה,,"ספ' כג ע""ג","נד' לז ע""ב",,,
01480,"שבו' ג, ו (לד ע""ג, 41)",לכל אשר,"ויקרא ה, ד",,,,,
01490,"שבו' ג, ו (לד ע""ג, 41)",האדם,"ויקרא ה, ד",,,,,
01500,"שבו' ג, ו (לד ע""ג, 41)",לאנוס,,"ספ' כג ע""ג",,,,
02810,"שבו' ו, א (לו ע""ד, 35)",פרט לפחות,,"ספ' כח ע""ד",,,,
02820,"שבו' ו, א (לו ע""ד, 38)",או כלים,"שמות כב, ו",,,,,
02830,"שבו' ו, א (לו ע""ד, 38)",רבי נתן,,"מדר""י 299",,,,
02840,"שבו' ו, א (לו ע""ד, 45)",בקנס,,"הש' מ' שבו' ה, ה",,,,
02850,"שבו' ו, א (לו ע""ד, 46)",שבועת,,"מ' שבו' ו, א",,,,
02860,"שבו' ו, א (לו ע""ד, 48)",שבועת,,"מ' שבו' ו, א",,,,
02870,"שבו' ו, א (לו ע""ד, 51)",כי הוא,"שמות כד, ח",,,,,
02880,"שבו' ו, א (לו ע""ד, 51)",ישלם,"שמות כד, ח",,,,,
02890,"שבו' ו, א (לו ע""ד, 55)",חייב,,,,"הש' שבו' לט ע""א",,
02900,"שבו' ו, א (לו ע""ד, 56)",אין אומ',,,"שבו' לז ע""ג",,,
02910,"שבו' ו, א (לו ע""ד, 58)",מנה לי,,"מ' שבו' ו, ב",,,,
02920,"שבו' ו, א (לו ע""ד, 61)",מנה לי,,"מ' שבו' ו, ב",,,,
02930,"שבו' ו, ב (לז ע""א, 9)",המחזיק,,"ת' ב""ב ב, ב (23:399)",,,,
02940,"שבו' ו, ג (לז ע""א, 19)",שמונה,,"ת' מע""ש ה, ה (19:269)",,,,
02950,"שבו' ו, ג (לז ע""א, 20)",חמשים,,"ת' מע""ש ה, ו (24:270)",,,,
