מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
03265,"ער' ו, ד (כג ע""ג, 37)",כל שבת,,,,"ער' ע ע""ב",,
03267,"ער' ו, ד (כג ע""ג, 39)",מהו לשכור,,,,"ער' סה ע""ב",,
03268,"ער' ו, ה (כג ע""ג, 48)",בנתונים בכלי,,,,"ער' עא ע""א",,
03305,"ער' ו, ו (כג ע""ג, 58)",מה נן,,,,"ער' עב ע""א",,
03315,"ער' ו, ו (כג ע""ג, 63)",שני בתים,,,,"ער' עה ע""ב",,
03325,"ער' ו, ז (כג ע""ד, 10)",עיקר דירה,,,,"ער' עב ע""ב",,
03327,"ער' ו, ז (כג ע""ד, 13)",מתניתא פליגא,,,,"ער' עב ע""ב",,
03375,"ער' ו, ז (כג ע""ד, 28)",בני המבוי,,,,"ער' מט ע""א",,
03377,"ער' ו, ז (כג ע""ד, 31)",מברך עלוי,,,,"שבת קיז ע""ב",,
03465,"ער' ו, ח (כג ע""ד, 58)",מבוי שארכו,,,,"ער' יב ע""ב",,
03475,"ער' ו, ח (כג ע""ד, 62)",מותר עשירית,,,,"מנ' קח ע""א",,
03477,"ער' ו, ח (כג ע""ד, 63)",מהו לבטל,,,,"ער' סו ע""ב",,
03495,"ער' ו, ח (כד ע""א, 5)",אין מטלטלין,,,,"שבת קל ע""ב",,
03515,"ער' ו, ח (כד ע""א, 15)",מעשה שהיו,,,,"ער' פה ע""ב",,
03535,"ער' ו, י (כד ע""א, 26)",שכח אחד,,,,"ער' עה ע""ב",,
03545,"ער' ו, י (כד ע""א, 37)",מי שיש,,,,"ער' נט ע""ב; הש' ער' עה ע""א",,
03615,"ער' ז, א (כד ע""ב, 30)",מהו למעט,,,,"ער' עז ע""א",,
03645,"ער' ז, א (כד ע""ב, 37)",צריך שיהא,,,,"ער' עז ע""ב",,
03685,"ער' ז, ב (כד ע""ב, 50)",לא היה,,,,"ער' עו ע""ב",,
03687,"ער' ז, ב (כד ע""ב, 52)",זרקה ונחה,,,,"שבת צט ע""ב",,
03705,"ער' ז, ב (כד ע""ב, 61)",כל כובשי,,,,"זב' סג ע""א",,
03715,"ער' ז, ג (כד ע""ג, 8)",יש תבן,,,,"ער' עט ע""א",,
03745,"ער' ז, ה (כד ע""ג, 16)",אילו ממלאין,,,,"ער' עט ע""א",,
03825,"ער' ז, ו (כד ע""ג, 31)",כל שנותנין,,,,"גט' סד ע""ב; הש' סוכה מב ע""ב",,
03885,"ער' ז, ו (כד ע""ג, 46)",לית הדא,,,,"ב""מ צט ע""א",,
03925,"ער' ז, ו (כד ע""ג, 53)",אשתו אינה,,,,"קד' כד ע""א",,
03935,"ער' ז, ח (כד ע""ג, 59)",כל שאילו,,,,"ער' פ ע""ב",,
