מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
01020,"ביצה ב, ד (סא ע""ג, 3)",אבא שאול,,"ת' חג' ב, י (77:385)",,,,
01030,"ביצה ב, ד (סא ע""ג, 7)",ויזבחו לה',"דה""א כא, כט",,,,,
01040,"ביצה ב, ד (סא ע""ג, 10)",מעשה בהלל,,"ת' חג' ב, יא (80:385)",,"ביצה כ ע""א",,
01050,"ביצה ב, ד (סא ע""ג, 18)",אמר רבי,,,"מע""ש נו ע""ג; חג' עח ע""א",,,
01060,"ביצה ב, ה (סא ע""ג, 26)",חמין שהוחמו,,,"שבת ו ע""א","שבת מ ע""א",,
01070,"ביצה ב, ה (סא ע""ג, 35)",אך אשר,"שמות יב, טז",,,,,
01080,"ביצה ב, ו (סא ע""ג, 42)",ומה חרי,"דברים כט, כג",,,,,
01090,"ביצה ב, ו (סא ע""ג, 43)",והנה שלשה,"בראשית מ, טז",,,,,
01100,"ביצה ב, ז (סא ע""ג, 44)",אמר ר',,"ת' ביצה ב, יג (50:290)",,"ביצה כב ע""ב",,
01110,"ביצה ב, ז (סא ע""ג, 47)",של בית,,"ת' ביצה ב, יד (53:290)",,,,
01120,"ביצה ב, ז (סא ע""ג, 51)",אי זהו,,"ת' ביצה ב, טו (56:290)","פס' לד ע""א","פס' עד ע""א",,
01130,"ביצה ב, ז (סא ע""ג, 55)","א""ר יוסה",,"ת' ביצ ב, טו (60:291)",,"ביצה כג ע""א",,
01140,"ביצה ב, ח (סא ע""ג, 59)",רבי בא,,,"שבת ז ע""ג","שבת נב ע""א",,
01150,"ביצה ב, ח (סא ע""ג, 61)",הנקה בחטם,,"מ' שבת ה, א",,,,
01160,"ביצה ב, ח (סא ע""ד, 3)",שלא ברצון,,"מ' שבת ה, ד",,,,
01170,"ביצה ב, ח (סא ע""ד, 7)",לולא חרשת',"שופטים יד, יח",,,,,
01180,"ביצה ב, ט (סא ע""ד, 10)",אי זהו,,"ת' ביצה ב, יז (66:291)",,"ביצה כג ע""א",,
01190,"ביצה ב, י (סא ע""ד, 13)",של בית,,"ת' ביצה ב, טז (62:291)",,,,
01200,"ביצה ב, י (סא ע""ד, 18)",תני לא,,,"כל' כז ע""ד; שבת ו ע""ג","שבת כב ע""א; ביצה כג ע""ב",,
01210,"ביצה ב, י (סא ע""ד, 19)",ור' שמעון,,"ת' ביצה ב, יח (67:292)",,,,
01220,"ביצה ב, י (סא ע""ד, 22)",ניטלין בשבת,,"מ' כל' א, ט",,,,
01230,"ביצה ג, א (סא ע""ד, 54)",אמר רבי,,,"שבת יד ע""א",,,
01240,"ביצה ג, א (סא ע""ד, 55)",רבי יודה,,"מ' שבת יג, ה",,,,
01250,"ביצה ג, א (סא ע""ד, 56)",אין צדין,,"מ' ביצה ג, א",,,,
01260,"ביצה ג, א (סא ע""ד, 58)",חכמים אומרים,,"מ' שבת יג, ה",,,,
01270,"ביצה ג, א (סא ע""ד, 59)",אבל צדין,,"מ' ביצה ג, א",,,,
01280,"ביצה ג, א (סא ע""ד, 61)",גינה,,"מ' שבת יג, ה",,,,
01290,"ביצה ג, א (סב ע""א, 1)",שוחטין מן,,"ת' ביצה ג, א (4:292)",,"ביצה כד ע""ב",,
01300,"ביצה ג, ב (סב ע""א, 4)",מי מודיע,,,"שבת ד ע""א",,,
01310,"ביצה ג, ב (סב ע""א, 8)",דגים,,"מ' ביצה ג, ב",,,,
01320,"ביצה ג, ב (סב ע""א, 20)",השיצים שבכפים,,"הש' ת' שבי' ז, טז (49:198)",,,,
01370,"ביצה ג, ד (סב ע""א, 34)",אייתי רב,,,"הש' שבי' לה ע""ד",,הע' 2,
01330,"ביצה ג, ג (סב ע""א, 21)",רבי בא,,,"בר' יד ע""א; תר' מו ע""א","חו' ט ע""א",,
01340,"ביצה ג, ג (סב ע""א, 22)",אבל מביאה,,,"ביצה סב ע""ב (54)",,,
01350,"ביצה ג, ד (סב ע""א, 24)",רבי יהודה,,"מ' שבת כד, ד",,"פס' נו ע""ב; ביצה ו ע""ב; ביצה כז ע""ב; חו' יד ע""א",,
01360,"ביצה ג, ד (סב ע""א, 34)",רבי יודה,,,"תר' מב ע""א",,,
01380,"ביצה ג, ד (סב ע""א, 35)",כל שמומו,,"ת' ביצה ג, ג (11:293)",,,,
01390,"ביצה ג, ה (סב ע""א, 37)",אותו ואת,,"ת' ביצה ג, ב (7:293)","פס' ל ע""א","ביצה לז ע""א",,
01400,"ביצה ג, ה (סב ע""א, 41)",בל יראה,"שמות יג, ז",,,,,
01410,"ביצה ג, ה (סב ע""א, 41)",ובל ימצא,"שמות יב, יט",,,,,
01420,"ביצה ג, ו (סב ע""א, 47)",עליה ועל,,"מ' ביצה ג, ה",,,,
01430,"ביצה ג, ו (סב ע""א, 49)",אין רואין,,"מ' נג' ב, ג",,,,
