מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
00300,"חג' א, א (עו ע""א, 26)",יוחנן בן,,"ת' חג' א, א (2:374); הש' מדר""י 333",,"חג' ב ע""א",,
00310,"חג' א, א (עו ע""א, 27)",מחלפ' שיטתיה,,,"הש' מג' עה ע""ב (60); מכות לא ע""ד",,,
00320,"חג' א, א (עו ע""א, 28)",ערל,"בראשית יז, יד",,,,,
00330,"חג' א, א (עו ע""א, 29)",ערל זכר,"בראשית יז, יד",,,,,
00340,"חג' א, א (עו ע""א, 29)",זכר,"בראשית יז, יד",,,,,
00350,"חג' א, א (עו ע""א, 30)",ערל,"בראשית יז, יד",,,,,
00360,"חג' א, א (עו ע""א, 30)",כל זכורך (1),"שמות כג, יז (ועוד)","מדר""י 333",,"חג' ד ע""א",,
00370,"חג' א, א (עו ע""א, 30)",כל זכורך (2),"שמות כג, יז (ועוד)","ס""ד קמג (196)",,"חג' ד ע""א",,
00380,"חג' א, א (עו ע""א, 31)",שלש פעמים,"שמות כג, יז (ועוד)",,,"חג' ד ע""א",,
00390,"חג' א, א (עו ע""א, 33)",שלש פעמי',"שמות כג, יז (ועוד)",,,,,
00400,"חג' א, א (עו ע""א, 34)",רגלי',"שמות כג, יד",,,,,
00410,"חג' א, א (עו ע""א, 35)",ושמחת,"דברים טז, יד",,,,,
00420,"חג' א, א (עו ע""א, 35)",רגלים,"שמות כג, יד",,,,,
00430,"חג' א, א (עו ע""א, 36)",רגלים,"שמות כג, יד",,,,,
00440,"חג' א, א (עו ע""א, 37)",ושמחת,"דברים טז, יד",,,,,
00450,"חג' א, א (עו ע""א, 38)",זכורך,"שמות כג, יז (ועוד)",,,,,
00460,"חג' א, א (עו ע""א, 38)",רגלים,"שמות כג, יד",,,,,
00470,"חג' א, א (עו ע""א, 40)",זכורך,"שמות כג, יז (ועוד)",,,,,
00480,"חג' א, א (עו ע""א, 41)",רגלים,"שמות כג, יד",,,,,
00490,"חג' א, א (עו ע""א, 44)",הטמא פטור,,"ת' חג' א, א (1:374)",,"חג' ד ע""ב",,
00500,"חג' א, א (עו ע""א, 45)",ובאת שמה,"דברים יב, ה-ו",,,,,
00510,"חג' א, א (עו ע""א, 49)",ובאת שמה,"דברים יב, ה-ו",,,,,
00520,"חג' א, א (עו ע""א, 50)",בבוא כל,"דברים לא, יא",,,,,
00530,"חג' א, א (עו ע""א, 53)",בבא כל,"דברים לא, יא",,,,,
00540,"חג' א, א (עו ע""א, 53)",ובאת שמה,"דברים יב, ה-ו",,,,,
00550,"חג' א, א (עו ע""א, 57)",יראה,"שמות כג, יז (ועוד)",,,,,
00560,"חג' א, א (עו ע""א, 58)",כל בכור,"שמות לד, כ",,,"הש' בכ' נא ע""ב",,
00570,"חג' א, א (עו ע""א, 59)",לא יראו,"דברים טז, טז",,,,"צ""ל: ולא יראה",
00580,"חג' א, א (עו ע""א, 60)",האשה שהביאה,,"מ' קנים ב, ה",,,,
00590,"חג' א, ב (עו ע""ב, 3)",ראייה עולות,,"ת' חג' א, ד (28:377)",,"חג' ו ע""א",,
00600,"חג' א, ב (עו ע""ב, 3)",בית שמאי,,"הש' ס""ד קמג (196)",,,,
00610,"חג' א, ב (עו ע""ב, 5)",מקרבנות העצרת,"הש' ויקרא כג, יח-יט",,,,,
00620,"חג' א, ב (עו ע""ב, 6)",מקרבנות הנשיאים,"הש' במדבר ז, פז-פח",,,,,
00630,"חג' א, ב (עו ע""ב, 9)",יש בראיי',,"ס""ד קלח (193)",,"חג' ו ע""ב",,
00640,"חג' א, ב (עו ע""ב, 12)",שלח את,"שמות ה, א",,,,,
00650,"חג' א, ב (עו ע""ב, 17)",ושמחת,"דברים טז, יד",,,,,
00660,"חג' א, ב (עו ע""ב, 17)",שמחה,"הש' דברים טז, יד",,,,,
00670,"חג' א, ב (עו ע""ב, 18)",שמחה,"דברים כז, ז",,,,,
00680,"חג' א, ב (עו ע""ב, 19)","א""ר יוחנן",,,"פאה טו ע""א","הש' חג' ו ע""ב- ז ע""א",,
00690,"חג' א, ב (עו ע""ב, 23)",לא יראו,"שמות לד, כ",,,,,
00700,"חג' א, ג (עו ע""ב, 45)",דבר שהוא,,"מ' מנ' ז, ו",,"חג' ז ע""ב; חג' ח ע""א",,
00710,"חג' א, ג (עו ע""ב, 47)",מסת,"דברים טז, י",,,,,
00720,"חג' א, ג (עו ע""ב, 48)",כי לא,"דברים יד, כד",,,,,
00730,"חג' א, ג (עו ע""ב, 49)",שמחה (1),"דברים טז, יד",,,,,
00740,"חג' א, ג (עו ע""ב, 49)",שמחה (2),"דברים יב, יב",,,,,
00750,"חג' א, ג (עו ע""ב, 50)",מסת,"דברים טז, י",,,,,
00760,"חג' א, ג (עו ע""ב, 51)",ותרב משאת,"בראשית מג, לד",,,,,
00770,"חג' א, ד (עו ע""ב, 54)",רבי זעורה,,,"סוכה נד ע""ג; חג' עו ע""ב (64)","פס' ע ע""ב- עא ע""א",,
00780,"חג' א, ד (עו ע""ב, 56)",חגיגה ארבע',,"ת' פס' ה, ג (16:167)",,,,
00790,"חג' א, ד (עו ע""ב, 59)",והיית אך,"דברים טז, יד",,,,,
00800,"חג' א, ד (עו ע""ב, 61)",אך,"דברים טז, יד",,,,,
00810,"חג' א, ד (עו ע""ב, 61)",ושמחת בחגך,"דברים טז, יד",,,,,
00820,"חג' א, ד (עו ע""ב, 62)",ההלל והשמחה,,"מ' סוכה ד, א",,,,
00830,"חג' א, ד (עו ע""ב, 64)",דאמר רבי,,,"סוכה נד ע""ג; חג' עו ע""ב (54)",,,
00840,"חג' א, ד (עו ע""ג, 2)",שאין חגיגה,,"מ' חג' ו, ג",,,,
00850,"חג' א, ד (עו ע""ג, 3)",אמר רבי,,,"ר""ה נו ע""ג",,,
00860,"חג' א, ד (עו ע""ג, 4)",זבח,"הש' דברים כז, ז",,,,,
00870,"חג' א, ה (עו ע""ג, 5)",איש כמתנת,"דברים טז, יז",,,,,
00880,"חג' א, ה (עו ע""ג, 5)",כברכת ה',"דברים טז, יז",,,,,
00890,"חג' א, ה (עו ע""ג, 6)",אין פחות,,"הש' מ' חג' א, ה; ס""ד קמג (15:196)",,,,
00900,"חג' א, ה (עו ע""ג, 6)",איש,"דברים טז, יז",,,,,
00910,"חג' א, ה (עו ע""ג, 7)",הרי עלי,,"הש' ת' מנ' יג, ז",,,,
00920,"חג' א, ו (עו ע""ג, 10)",חמשה עשר,"במדבר כח, יז",,,,,
00930,"חג' א, ו (עו ע""ג, 10)",חמשה עשר,"במדבר כט, יב",,,,,
00940,"חג' א, ו (עו ע""ג, 12)",וחגותם אותו,"ויקרא כג, מא",,,,,
00950,"חג' א, ו (עו ע""ג, 18)",וחגותם אותו,"ויקרא כג, מא",,,,,
00960,"חג' א, ו (עו ע""ג, 19)",תחגוהו,"ויקרא כג, מא",,,,,
00970,"חג' א, ו (עו ע""ג, 20)","א""ר יוחנן",,,"סוכה נה ע""ד",,,
00980,"חג' א, ו (עו ע""ג, 20)",שמיני רגל,,,"מ""ק כב ע""ג; ב""ר 1289; פד""כ כח (429); פס""ר נספח (רב ע""א)","ר""ה ד ע""ב; יומא ב ע""ב; סוכה מז ע""א; סוכה מח ע""א; חג' יז ע""א",,ז
00990,"חג' א, ו (עו ע""ג, 21)",פייס בפני,,"ת' סוכה ד, יז (57:277)","פד""כ 418",,,
01000,"חג' א, ו (עו ע""ג, 22)",וביום,"במדבר כט, יז (וכו')",,,,,
01010,"חג' א, ו (עו ע""ג, 22)",ביום,"במדבר כט, לה",,,,,
01020,"חג' א, ו (עו ע""ג, 23)",בשמיני חזרו,,"מ' סוכה ה, ו",,,,
01030,"חג' א, ו (עו ע""ג, 24)",פר אחד,"במדבר כט, לו",,,,,
01040,"חג' א, ז (עו ע""ג, 24)","תני ר""ש",,,"איכ""ר 1; פד""כ 253; מת""ה קכז, א (502)",,,ז
01050,"חג' א, ז (עו ע""ג, 25)",על מה,"ירמיה ט, יא",,,,,
01060,"חג' א, ז (עו ע""ג, 31)",אם ה',"תהלים קכז, א",,,,,
01070,"חג' א, ז (עו ע""ג, 33)",ועל מאסם,"הש' עמוס ב, ד",,,,,
01080,"חג' א, ז (עו ע""ג, 35)",ויאמר ה',"ירמיה ט, יב",,,,,
01110,"חג' א, ז (עו ע""ג, 39)",המעשה קודם,,,"פס' ג, ז (ל ע""ב, 40); סוכה ב, א (נב ע""ד, 31)",,"שמחות יא, ז וש""נ",
01090,"חג' א, ז (עו ע""ג, 36)",אותי עזבו,"ירמיה טז, יא",,,,,
01100,"חג' א, ז (עו ע""ג, 38)",ר' יהודה,,,"שמ' יא, יז (32:189)",,"י""ש, עקב תתסא",
01120,"חג' א, ז (עו ע""ג, 41)",המבלי אין,"הש' שמות יד, יא",,,,,
01130,"חג' א, ח (עו ע""ג, 47)",נשבעתי ואקיימה,"תהלים קיט, קו",,,,,
01140,"חג' א, ח (עו ע""ג, 48)",רבי יהושע,,,"סנ' כט ע""ג; ו""ר לב, ב (תשמ)",,,ז
01150,"חג' א, ח (עו ע""ג, 48)",אשר נשבעתי,"תהלים צה, יא",,,,,
01160,"חג' א, ח (עו ע""ג, 49)",ארבעה נדרים,,"מ' נד' ג, א",,,,
01170,"חג' א, ח (עו ע""ג, 49)",וכל הנדרים,,,"נד' לז ע""ד",,,
01180,"חג' א, ח (עו ע""ג, 50)",וידבר משה,"במדבר ל, ב",,,,,
01190,"חג' א, ח (עו ע""ג, 52)",לא יחל,"במדבר ל, ג",,,,,
01200,"חג' א, ח (עו ע""ג, 53)",ר' זעורה,,,"נד' מב ע""ב","הש' נד' עח ע""א; בכ' לו ע""ב",,
01210,"חג' א, ח (עו ע""ג, 55)",ראשי מטות,,"הש' ס""ב קנג (198)",,,,
01220,"חג' א, ח (עו ע""ד, 3)",דיכתוב לי,,,"הש' מ""ק פא ע""ג (46)",,,
01230,"חג' א, ח (עו ע""ד, 10)",אך מעיין,"ויקרא יא, לו",,,,,
01240,"חג' א, ח (עו ע""ד, 11)",רבי זעורה,,,"פאה יז ע""א",,,
01250,"חג' א, ח (עו ע""ד, 13)",שבא נחום,,"הש' מ' פאה ב, ו",,,,
01260,"חג' א, ח (עו ע""ד, 14)",אכתוב לו,"הושע ח, יב",,,,,
01270,"חג' א, ח (עו ע""ד, 17)",אכתוב לו,"הושע ח, יב",,,,,
01280,"חג' א, ח (עו ע""ד, 18)",כמו זר,"הושע ח, יב",,,,,
01290,"חג' א, ח (עו ע""ד, 20)",רבי חגיי,,,"פאה יז ע""א (42); מג' עד ע""ד (17); שהש""ר א, ה (ה ע""ב); ו""ר כב, א (תצו); ק""ר א, ט (ד ע""ד); ק""ר ה, ח (טו ע""א); ש""ר מז, א (עו ע""ג); ש""ר י, א (שנאן, 224); במ""ר יד, י (סא ע""ד); תנ""ו וירא ה (65); תנ""ו תשא לד (329); תנ""ב תשא יח (117)",,,ז
01300,"חג' א, ח (עו ע""ד, 22)",כי על,"שמות לד, כז",,,,,
01310,"חג' א, ח (עו ע""ד, 26)",אמר רבי,,,"ו""ר תצו","מג' יט ע""ב",,
01320,"חג' א, ח (עו ע""ד, 26)",ועליהם,"דברים ט, י",,,,,
01330,"חג' א, ח (עו ע""ד, 26)",ככל,"דברים ט, י",,,,,
01340,"חג' א, ח (עו ע""ד, 27)",הדברים,"דברים ט, י",,,,,
01350,"חג' א, ח (עו ע""ד, 28)",יש דבר,"קהלת א, י",,"ק""ר א, ב",,,
01360,"חג' א, ח (עו ע""ד, 29)",כבר היה,"קהלת א, י",,,,,
01370,"חג' א, ח (עו ע""ד, 33)",המחליק בצלים,,"מ' פאה ג, ג",,,,
01380,"חג' א, ח (עו ע""ד, 37)",ר' אבהו,,,"תר' מג ע""ד",,,
01390,"חג' א, ח (עו ע""ד, 38)",אם שוגג,,"מ' תר' ב, ט",,,,
01400,"חג' א, ח (עו ע""ד, 40)",ר' אחא,,,"תר' ה, ט (מג ע""ד, 43); סוטה ח, ב (כב ע""ב, 45)","יב' סה ע""ב",,
01410,"חג' ב, א (עז ע""א, 15)",אזהרה לשוכב,,,"הש' סנ' כב ע""א (1)","סנ' נד ע""ב",,
01420,"חג' ב, א (עז ע""א, 18)",בתחילה היה,,,"חג' עז ע""ג (18); הש' מת""ה צג, ב",,"מת""ה עמ'?",
01430,"חג' ב, א (עז ע""א, 19)",ורוח אלהים,"בראשית א, ב",,,,,
01440,"חג' ב, א (עז ע""א, 20)",משליך קרחו,"תהלים קמז, יז",,,,,
01450,"חג' ב, א (עז ע""א, 20)",חזר ועשאו,,,"ב""ר 4; פד""א ג (יא); תנ""ב בראשית יא (8); תנ""ב מקץ טז (202)",,,ז
01460,"חג' ב, א (עז ע""א, 21)",כי לשלג,"איוב לז, ו",,,,,
01470,"חג' ב, א (עז ע""א, 21)",לרוקע הארץ,"תהלים קלו, ו",,,,,
01480,"חג' ב, א (עז ע""א, 22)",על הרים,"תהלים קד, ו",,,,,
01490,"חג' ב, א (עז ע""א, 22)",כי הנה,"עמוס ד, יג",,,,,
01500,"חג' ב, א (עז ע""א, 23)",רוח סערה,"תהלים קמח, ח",,,,,
01510,"חג' ב, א (עז ע""א, 24)",ומתחת זרועות,"דברים לג, כז",,,,,
01520,"חג' ב, א (עז ע""א, 24)",כי הנה,"עמוס ד, יג",,,,,
01530,"חג' ב, א (עז ע""א, 25)",זה אחד,,,"ו""ר תרב; איכ""ר 133; מד""ש כד, ה (119); ק""ר יב, יד (לא ע""ב); תנ""ו אמור ב (449); תנ""ב אמור ד (82)","הש' חג' ד ע""ב",,ז
01540,"חג' ב, א (עז ע""א, 25)",בקשו את,"צפניה ב, ג",,,,,
01550,"חג' ב, א (עז ע""א, 26)",שנאו רע,"עמוס ה, טו",,,,,
01560,"חג' ב, א (עז ע""א, 26)",יתן בעפר,"איכה ג, כט",,,,,
01570,"חג' ב, א (עז ע""א, 26)",כי את,"קהלת יב, יד",,,,,
01580,"חג' ב, א (עז ע""א, 27)",ויאמ' שמואל,"שמ""ב כח, טו",,,,,
01590,"חג' ב, א (עז ע""א, 28)",כשם שנפרעין,,,"ב""ר 1196; מד""ש כד, ה (120); תנ""ו ויחי ג (145); תנ""ו אמור ב (449); תנ""ב אמור ד (82)",,,ז
01600,"חג' ב, א (עז ע""א, 30)",וידע כל,"שמ""א ג, כ",,,,,
01610,"חג' ב, א (עז ע""א, 31)",כי הנה,"עמוס ד, יג",,,"חג' ה ע""ב",,
01620,"חג' ב, א (עז ע""א, 33)",הנה יוצר,"עמוס ד, יג",,,,,
01630,"חג' ב, א (עז ע""א, 44)",התורה הזו,,"ת' חג' ב, ה (24:381)","אדר""נ כח נו""א (86); תנ""ו יתרו יב (249)",,"ר' מדר""י בחדש ד",ז
01640,"חג' ב, א (עז ע""א, 45)",מעשה ברבן,,"ת' חג' ב, א (3:380); מדרשב""י, כא:א, 158-159",,"חג' יד ע""ב",,
01650,"חג' ב, א (עז ע""א, 48)",ולא במרכבה,,"מ' חג' ב, א",,,,
01660,"חג' ב, א (עז ע""א, 54)",אז ירננו,"תהלים צו, יב",,,,,
01670,"חג' ב, א (עז ע""א, 55)",ברוך ה',"הש' עזרא ז, כז",,,,,
01680,"חג' ב, א (עז ע""א, 57)",יש לך,,,"הש' ב""ר 1:327",,,
01690,"חג' ב, א (עז ע""א, 62)",שובע שמחו',"תהלים טז, יא",,"ו""ר תרצב; פד""כ 405; מת""ה טז, יב (124); מת""ה יא, ו (101); במ""ר טו, יא (סה ע""ד)",,,ז
01700,"חג' ב, א (עז ע""א, 63)",שוב מעש',,"ת' חג' ב, ו (27:381)","ב""ר 17","חג' טו ע""א",,
01710,"חג' ב, א (עז ע""ב, 2)",ריחוף,"הש' בראשית א, ב",,,,,
01720,"חג' ב, א (עז ע""ב, 2)",כנשר יעיר,"דברים לב, יא",,,,,
01730,"חג' ב, א (עז ע""ב, 7)",ארבעה נכנסו,,"ת' חג' ב, ג (15:381)","שהש""ר א, ד, א, (ז ע""ד, 22)","חג' יד ע""ב","י""ש, תהלים תתעד; שה""ש תתקפד; אמ""ד 511; פ""ת, ויקרא 15;",
01740,"חג' ב, א (עז ע""ב, 9)",דבש מצאת,"משלי כה, טז",,,,,
01750,"חג' ב, א (עז ע""ב, 9)",יקר בעיני,"תהלים קטז, טו",,,,,
01760,"חג' ב, א (עז ע""ב, 15)",אל תתן,"קהלת ה, ה",,,,,
01770,"חג' ב, א (עז ע""ב, 17)",שנים שעשו,,"הש' מ' שבת י, ה",,,,
01780,"חג' ב, א (עז ע""ב, 20)",משכני אחריך,"שיר השירים א, ד",,,,,
01790,"חג' ב, א (עז ע""ב, 20)","ר""מ הוה",,,"ר""ר ו, ג (164); ק""ר ז, ח (יט ע""ב)",,,ז
01800,"חג' ב, א (עז ע""ב, 23)",וה' ברך,"איוב מב, יב",,,,,
01810,"חג' ב, א (עז ע""ב, 23)",ויוסף ה',"איוב מב, י",,,,,
01820,"חג' ב, א (עז ע""ב, 24)",ווי דמובדין,,,"ב""ר 5:108; הש' מת""ה כב, כד (193); ק""ר ז, ז (יט ע""ב); ש""ר ו, ד (יח ע""א); תנ""ו וארא א (184)",,,ז
01830,"חג' ב, א (עז ע""ב, 25)",וה' ברך,"איוב מב, יב",,,,,
01840,"חג' ב, א (עז ע""ב, 27)",טוב אחרית,"קהלת ז, ח",,,,,
01850,"חג' ב, א (עז ע""ב, 27)","א""ל לאדם",,,"דבר""ל 76; ק""ר ז, ח; ר""ר ו; הש' ב""ר 660",,,
01860,"חג' ב, א (עז ע""ב, 29)",טוב אחרית,"קהלת ז, ח",,,,,
01870,"חג' ב, א (עז ע""ב, 30)",טוב אחרית,"קהלת ז, ח",,,,,
01880,"חג' ב, א (עז ע""ב, 32)",טוב אחרית,"קהלת ז, ח",,,,,
01890,"חג' ב, א (עז ע""ב, 40)",וההר בוער,"דברים ד, יא",,,,,
01900,"חג' ב, א (עז ע""ב, 43)",לא יערכנה,"איוב כח, יז",,,,,
01910,"חג' ב, א (עז ע""ב, 51)",שובו בנים,"הש' ירמיה ג, יד",,,,,
01920,"חג' ב, א (עז ע""ב, 55)",שלח תשלח,"דברים כב, ז",,,,,
01930,"חג' ב, א (עז ע""ב, 57)",שדרשה רבי,,"הש' ת' חולין י, טז",,"קד' לט ע""ב; חו' קמב ע""א",,
01940,"חג' ב, א (עז ע""ב, 57)",למען ייטב,"דברים כב, ז",,,,,
01950,"חג' ב, א (עז ע""ב, 58)",והארכת ימים,"דברים כב, ז",,,,,
01960,"חג' ב, א (עז ע""ג, 1)",תשב אנוש,"תהלים צ, ג",,,,,
01970,"חג' ב, א (עז ע""ג, 6)",ליני הלילה,"רות ג, יג",,,,,
01980,"חג' ב, א (עז ע""ג, 6)",והיה בבוקר,"רות ג, יג",,,,,
01990,"חג' ב, א (עז ע""ג, 7)",אם יגאלך,"רות ג, יג",,,,,
02000,"חג' ב, א (עז ע""ג, 7)",טוב ה',"תהלים קמה, ט",,,,,
02010,"חג' ב, א (עז ע""ג, 8)",ואם לא,"רות ג, יג",,,,,
02020,"חג' ב, א (עז ע""ג, 11)",מצילין תיק,,"מ' שבת טז, א",,,,
02030,"חג' ב, א (עז ע""ג, 13)",אל יהי,"תהלים קט, יב",,,,,
02040,"חג' ב, א (עז ע""ג, 16)",ר' לעזר,,,"ב""ר 58","חג' יג ע""א",,
02050,"חג' ב, א (עז ע""ג, 16)",פליאה ממך,"ב""ס ג, כא",,,,,
02060,"חג' ב, א (עז ע""ג, 17)",רב אמר,,,"ב""ר 2",,,
02070,"חג' ב, א (עז ע""ג, 18)",תאלמנה שפתי,"תהלים לא, יט",,,,,
02080,"חג' ב, א (עז ע""ג, 19)",ויאמר ה',"שמות ד, יא",,,,,
02090,"חג' ב, א (עז ע""ג, 19)",והנה אנחנו,"בראשית לז, ז",,,,,
02100,"חג' ב, א (עז ע""ג, 20)",הדוברות על,"תהלים לא, יט",,,,,
02110,"חג' ב, א (עז ע""ג, 21)",בגאוה ובוז,"תהלים לא, יט",,,,,
02120,"חג' ב, א (עז ע""ג, 24)",מה רב,"תהלים לא, כ",,,,,
02130,"חג' ב, א (עז ע""ג, 25)","א""ר לוי",,,"ב""ר 67",,,
02140,"חג' ב, א (עז ע""ג, 25)",כבוד אלהים,"משלי כה, יב",,,,,
02150,"חג' ב, א (עז ע""ג, 26)",כבוד מלכים,"משלי כה, יב",,,,,
02160,"חג' ב, א (עז ע""ג, 26)",אמר רבי,,,"ב""ר 57",,,
02170,"חג' ב, א (עז ע""ג, 27)",הזאת ידעת,"איוב כ, ד",,,,,
02180,"חג' ב, א (עז ע""ג, 27)",מני שים,"איוב כ, ד",,,,,
02190,"חג' ב, א (עז ע""ג, 28)",כי שאל,"דברים ד, לב",,,,,
02200,"חג' ב, א (עז ע""ג, 28)",יכול קודם,,"ת' חג' ב, ז (35:382)",,"חג' יא ע""ב",,
02210,"חג' ב, א (עז ע""ג, 29)",למן היום,"דברים ד, לב",,,,,
02220,"חג' ב, א (עז ע""ג, 30)",ראשונים,"דברים ד, לב",,,,,
02230,"חג' ב, א (עז ע""ג, 33)",ולמקצה השמים,"דברים ד, לב",,,,,
02240,"חג' ב, א (עז ע""ג, 35)",ולמן היום,"דברים ד, לב",,,,,
02250,"חג' ב, א (עז ע""ג, 35)",דרבי יודה,,,"חג' עז ע""א (18)",,,
02260,"חג' ב, א (עז ע""ג, 36)",רבי יונה,,,"ב""ר 8",,,
02270,"חג' ב, א (עז ע""ג, 39)","אומרין לבי""ת",,,"ב""ר 5:9",,,
02280,"חג' ב, א (עז ע""ג, 40)",ה' שמו,"שמות טו, ג",,,,,
02290,"חג' ב, א (עז ע""ג, 41)","ולמה בבי""ת",,,"ב""ר 9",,,
02300,"חג' ב, א (עז ע""ג, 44)",בשתי אותיות,,,"ב""ר 6:108; פס""ר כא (קט ע""ב); מת""ה קיד, ג (471)","מנ' כט ע""ב",,ז
02310,"חג' ב, א (עז ע""ג, 45)",כי ביה,"ישעיה כו, ד",,,,,
02320,"חג' ב, א (עז ע""ג, 47)",אלה תולדות,"בראשית ב, ד",,,,,
02330,"חג' ב, א (עז ע""ג, 47)",בהבראם,,,"ב""ר 9:107",,,
02340,"חג' ב, א (עז ע""ג, 51)",ונהפכו כל,"ירמיה ל, ו",,,,,
02350,"חג' ב, א (עז ע""ג, 52)",הללויה הללו,"תהלים קיג, א",,,,,
02360,"חג' ב, א (עז ע""ג, 52)",ר' יודן,,,"ב""ר 108",,,
02370,"חג' ב, א (עז ע""ג, 53)",סולו לרוכב,"תהלים סח, ה",,,,,
02380,"חג' ב, א (עז ע""ג, 55)",למלך שבנה,,,"ב""ר 5:3",,,
02390,"חג' ב, א (עז ע""ג, 58)",בתחילה היה,,,"חג' עז ע""א (18)",,,
02400,"חג' ב, א (עז ע""ג, 58)",לפרדיסו של,,"ת' חג' ב, ה (22:381)",,,,
02410,"חג' ב, א (עז ע""ג, 59)","ב""ש אומ'",,,"ב""ר א (1:13); ו""ר לו, א, תתלג:5; תנ""ב בראשית יט (ח ע""א, 1); מד""ש ה, א (25:55); פדר""א, יט","חג' יב ע""א; הש' תמיד לב ע""א","קג""ן (מאן) א, נו""א תחילת מ' תנ'  לבראשית, טו; קג""ן (מאן) ג, נו""ח של מדרש עה""ת, לו; קג""ן (מאן) ה,  קטעים של מדרש עה""ת, נג; פס""ז, א, א; אה""מ 68; י""ש, בראשית ד;  ישעיהו תקי-תקיא",
02420,"חג' ב, א (עז ע""ג, 61)",בראשי' ברא,"בראשית א, א",,,,,
02430,"חג' ב, א (עז ע""ג, 63)",השמי' כסאי,"ישעיה סו, א",,,,,
02440,"חג' ב, א (עז ע""ג, 63)",ביום עשות,"בראשית ב, ד",,,,,
02450,"חג' ב, א (עז ע""ג, 64)",אף ידי,"ישעיה מח, יג",,,,,
02460,"חג' ב, א (עז ע""ד, 1)",לפנים הארץ,"תהלים קב, כו",,,,,
02470,"חג' ב, א (עז ע""ד, 3)",בראשית ברא,"בראשית א, א",,,,,
02480,"חג' ב, א (עז ע""ד, 4)",והארץ היתה,"בראשית א, ב",,,,,
02490,"חג' ב, א (עז ע""ד, 5)",בראשית ברא,"בראשית א, א",,,,,
02500,"חג' ב, א (עז ע""ד, 6)",ביום עשות,"בראשית ב, ד",,,,,
02510,"חג' ב, א (עז ע""ד, 6)",שמים בראשון,,,"ב""ר 5:101",,,
02520,"חג' ב, א (עז ע""ד, 7)",יהי מאורות,"בראשית א, יד",,,,,
02530,"חג' ב, א (עז ע""ד, 9)",ישרצו המים,"בראשית א, כ",,,,,
