מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
00820,"מכות ב, ז (לב ע""א, 15)",שמה,"במדבר לה, כה",,,,,
00830,"מכות ב, ז (לב ע""א, 16)",רבי יודה,,,"מע""ש נו ע""ד; הש' סוטה כג ע""ג (51)",,,
00840,"מכות ב, ז (לב ע""א, 17)",מעלות היו,,"מ' מכות ב, ז",,,,
00850,"מכות ב, ז (לב ע""א, 18)",רב יודה,,,"ער' כב ע""ד; סוטה כ ע""ב",,,
00860,"מכות ב, ז (לב ע""א, 24)",ומגרשיהם,"במדבר לה, ג",,,,,
00010,"מכות א, א (לא ע""א, 7)",הכל היה,,,"כת' כז ע""ב",,,
00020,"מכות א, א (לא ע""א, 8)",לא תענה,"שמות כ, טז",,,,,
00030,"מכות א, א (לא ע""א, 8)",ועשיתם,"דברים יט, יט",,,,,
00040,"מכות א, א (לא ע""א, 12)",ועשיתם,"דברים יט, יט",,,,,
00050,"מכות א, א (לא ע""א, 12)",רבי יהושע,,,"ב""ק ה ע""ד",,,
00060,"מכות א, א (לא ע""א, 13)",ולא יחלל,"ויקרא כא, טו",,,,,
00070,"מכות א, א (לא ע""א, 14)",אין לי,,"ספ' צה ע""א",,,,
00080,"מכות א, א (לא ע""א, 21)",רשע,"במדבר לה, לא",,,,,
00090,"מכות א, א (לא ע""א, 22)",רשע,"דברים כה, ב",,,,,
00100,"מכות א, א (לא ע""א, 23)",הוא ינוס,"דברים יט, ו",,,,,
00110,"מכות א, ה (לא ע""א, 29)",רבי בא,,,"שבי' לט ע""ג",,,
00120,"מכות א, ה (לא ע""א, 31)",השוחט,,"מ' שבי' י, ב",,,,
00130,"מכות א, ה (לא ע""א, 36)",בין נותנן,,"מ' מכות א, ה",,,,
00140,"מכות א, ה (לא ע""א, 41)",קרבה שנת,"דברים טו, ט",,,,,
00150,"מכות א, ה (לא ע""א, 51)",אינה נהרגת,,"מ' מכות א, ה",,,,
00160,"מכות א, ח (לא ע""א, 57)",רבי זעירה,,,"ב""ק ה ע""ד; ב""ב יד ע""א",,,
00170,"מכות א, יד (לא ע""ב, 11)",חמי היך,,,"הש' ב""ק ז ע""א (27)",,,
00180,"מכות א, יד (לא ע""ב, 11)",היו שנים,,"מ' מכות א, יד",,,,
00190,"מכות א, יד (לא ע""ב, 15)",הוא והן,,"מ' מכות א, יד",,,,
00200,"מכות א, טו (לא ע""ב, 16)",כי יקום,"דברים יט, טז",,,,,
00210,"מכות א, טו (לא ע""ב, 17)",לענות בו,"דברים יט, טז",,,,,
00220,"מכות א, טז (לא ע""ב, 21)",כתב כל,,,"כת' לד ע""ג; גט' מג ע""א",,,
00230,"מכות א, טז (לא ע""ב, 27)",מה השנים,,"מ' מכות א, יב",,,,
00240,"מכות א, יז (לא ע""ב, 33)",סנהדרין,,"ת' סנ' ג, י (2:420); הש' ס""ב קסא (221)",,,,
00250,"מכות א, יז (לא ע""ב, 34)",והיו אלה,"במדבר לה, כט",,,,,
00260,"מכות א, יז (לא ע""ב, 35)",ומה תלמוד,,"ס""ד קמד (197)",,,,
00270,"מכות א, יז (לא ע""ב, 35)",שופטים,"דברים טז, יח",,,,,
00280,"מכות א, יז (לא ע""ב, 38)",שופטים,"דברים טז, יח",,,,,
00290,"מכות ב, א (לא ע""ג, 37)",ר' יהודה,,"ת' מכות ב, ב (23:439)",,,,
00300,"מכות ב, א (לא ע""ג, 38)",רבי שמעון,,"ת' מכות ב, ג (24:439)",,,,
00310,"מכות ב, ב (לא ע""ג, 44)",נשילה,"הש' דברים יט, ה",,,,,
00320,"מכות ב, ב (לא ע""ג, 45)",כי ישל,"דברים כח, מ",,,,,
00330,"מכות ב, ב (לא ע""ג, 46)",ונשל,"דברים ז, כב",,,,,
00340,"מכות ב, ג (לא ע""ג, 48)",רבי לעזר,,"ס""ד קפג (225)",,,,
00350,"מכות ב, ג (לא ע""ג, 48)",ומצא,"דברים יט, ה",,,,,
00360,"מכות ב, ד (לא ע""ג, 57)","א""ר יוסי",,,"ב""ק ג ע""ד",,,
00370,"מכות ב, ד (לא ע""ג, 59)",תני רבי,,"ת' ב""ק ו, כז (2:357)",,,,
00380,"מכות ב, ד (לא ע""ג, 61)",ר' חייה,,"ת' ב""ק ו, כז (2:357)",,,,
00390,"מכות ב, ה (לא ע""ד, 3)",גואל הדם,"במדבר לה, יט",,,,,
00400,"מכות ב, ה (לא ע""ד, 6)",גואל הדם,"במדבר לה, יט",,,,,
00410,"מכות ב, ה (לא ע""ד, 8)",ומניין אפילו,,"סז""ב 13:333",,,,
00420,"מכות ב, ה (לא ע""ד, 9)",הוא ימיתינו,"במדבר לה, יט",,,,,
00430,"מכות ב, ה (לא ע""ד, 10)",דרבי יהודה,,"ת' חג' א, א (3:374)",,,,
00440,"מכות ב, ה (לא ע""ד, 10)",רבי יודה,,"מ' מג' ד, ו",,,,
00450,"מכות ב, ה (לא ע""ד, 12)",בלא ראות,"במדבר לה, כג",,,,,
00460,"מכות ב, ז (לא ע""ד, 17)",שלש עיירות,,"ת' מכות ג, א (22:440)",,,,
00470,"מכות ב, ז (לא ע""ד, 20)",שלש ערים,,"ת' מכות ג, ב (24:440)",,,,
00480,"מכות ב, ז (לא ע""ד, 25)",ושלשת,"דברים יט, ג",,,,,
00490,"מכות ב, ז (לא ע""ד, 25)",משולשות,,"ת' מכות ג, ג (29:440)",,,,
00500,"מכות ב, ז (לא ע""ד, 26)",נפלה אחת,,"ת' מכות ג, ד (30:440)",,,,
00510,"מכות ב, ז (לא ע""ד, 27)",שש,"במדבר לה, ו",,,,,
00520,"מכות ב, ז (לא ע""ד, 28)",הערים,,"ת' מכות ג, ח (15:441)",,,,
00530,"מכות ב, ז (לא ע""ד, 32)",אין עושין,,"ת' מכות ג, ט (18:441)",,,,
00540,"מכות ב, ז (לא ע""ד, 34)",רבי יוחנן,,,"מד""ש כה (123)",,,
00550,"מכות ב, ז (לא ע""ד, 37)",ואחר כן,"דברים כא, יג",,,,,
00560,"מכות ב, ז (לא ע""ד, 42)",תחכמוני,"שמ""ב כג, ח",,,,,
00570,"מכות ב, ז (לא ע""ד, 43)","הרוגי ב""ד",,"ת' סנ' ד, ו (12:421)",,,,
00580,"מכות ב, ז (לא ע""ד, 45)",והסירותי,"מל""א ב, לא",,,,,
00590,"מכות ב, ז (לא ע""ד, 46)",ויפגע בו,"מל""א ב, לד",,,,,
00600,"מכות ב, ז (לא ע""ד, 50)",ולא תעלה,"שמות כ, כב",,,,,
00610,"מכות ב, ז (לא ע""ד, 51)",ואלה,"שמות כא, א",,,,,
00620,"מכות ב, ז (לא ע""ד, 51)",ר' ליעזר,,"ת' מכות ג, ה (32:440)",,,,
00640,"מכות ב, ז (לא ע""ד, 53)",טוב וישר,"תהילים כה, ח",,,,,
00650,"מכות ב, ז (לא ע""ד, 54)",על כן יורה,"תהילים כה, ח",,,,,
00630,"מכות ב, ז (לא ע""ד, 53)","א""ר פינחס",,,"פד""כ 355; מת""ה כה, י (213)",,,ז
00660,"מכות ב, ז (לא ע""ד, 55)",שאלו,,,"דבר""ל 58",,,
00135,"מכות א, ה (לא ע""א, 39)",המלוה,,"ת' ב""מ י, א (21:393)",,,,
00715,"מכות ב, ז (לא ע""ד, 64)",שלש ערים,,"ת' מכות ג, י (20:441)",,,,
00725,"מכות ב, ז (לב ע""א, 2)",שלש,"דברים יט, ט","ת' מכות ג, י (23:441)",,,,
00815,"מכות ב, ז (לב ע""א, 14)",אפילו,,"מ' מכות ב, ז",,,,
