מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
00910,"ב""ב ח, א (טו ע""ד, 63)",איש כי,"במדבר כז, ח",,,,,
00920,"ב""ב ח, א (טז ע""א, 1)",ונתתם,"במדבר כז, י-יא",,,,,
00930,"ב""ב ח, א (טז ע""א, 2)",דאינון דרשי,,,"ע""ז מד ע""ד (51, ג)",,,
00940,"ב""ב ח, א (טז ע""א, 2)",ובן אין,"במדבר כז, ח",,,,,
00950,"ב""ב ח, א (טז ע""א, 3)",ואם אין,"במדבר כז, ט",,,,,
00960,"ב""ב ח, א (טז ע""א, 5)",דאינון דרשי,,,"ע""ז מד ע""ד (51, ג)",,,
00970,"ב""ב ח, א (טז ע""א, 7)",וכל בת,"במדבר לו, ח",,,,,
00980,"ב""ב ח, א (טז ע""א, 9)",את האב,,,"הש' ב""מ כז, ז",,,
00990,"ב""ב ח, א (טז ע""א, 11)",קרוב,"במדבר כז, יא",,,,,
00010,"ב""ב א, א (יב ע""ד, 40)",אין חולקי',,"מ' ב""ב א, ו",,,,
00020,"ב""ב א, ו (יב ע""ד, 56)",הון עשיר,"משלי י, טו",,,,,
00030,"ב""ב א, ו (יב ע""ד, 57)",שהה שם,,"ת' פאה ד, ט (28:57)","פאה כא ע""א",,,
00040,"ב""ב א, ז (יג ע""א, 5)",אף חולית,,"ת' ב""מ יא, טו",,,,
00050,"ב""ב א, ז (יג ע""א, 6)",רבי יוחנן,,,"נד' לט ע""א",,,
00060,"ב""ב א, ז (יג ע""א, 13)",מי שאינו,,,"ער' כד ע""ד",,,
00070,"ב""ב א, ז (יג ע""א, 15)",כופין הן,,"ת' ב""מ יא, יח",,,,
00080,"ב""ב א, ז (יג ע""א, 19)",בזבלין,,"ת' ב""מ יא, יב",,,,
00090,"ב""ב א, ז (יג ע""א, 19)",החצירות,,"ת' ב""מ יא, כא",,,,
00100,"ב""ב א, ז (יג ע""א, 22)",חמשה דיוטות,,"ת' ב""מ יא, כ",,,,
00110,"ב""ב ב, א (יג ע""ב, 20)",מרחקין הגפת,,"מ' ב""ב ב, א",,,,
00120,"ב""ב ב, א (יג ע""ב, 22)",הכא את,,,"שבת ו ע""ד",,,
00130,"ב""ב ב, א (יג ע""ב, 24)",בצונם מותר,,"ת' ב""ב א, ד (12:398)",,,,
00140,"ב""ב ב, ג (יג ע""ב, 46)",אם קדמה,,"ת' ב""ב א, ג (13:398)",,,,
00150,"ב""ב ב, ג (יג ע""ב, 46)",באמת ביין,,"ת' ב""ב א, ג (12:398)",,,,
00160,"ב""ב ב, ג (יג ע""ב, 49)",לשכינו,,"ת' ב""ב א, ג (16:398)",,,,
00170,"ב""ב ב, ג (יג ע""ב, 55)",ועל כולן,,"מ' כת' ז, י",,,,
00180,"ב""ב ב, ד (יג ע""ג, 5)",מרחיקין,,"ת' ב""ב א, ה",,,,
00190,"ב""ב ב, ה (יג ע""ג, 7)",שלשם ריס,,"מ' ב""ק ז, ז",,,,
00200,"ב""ב ב, ט (יג ע""ג, 17)",רבי עקיבא,,"ת' ב""ב א, ח",,,,
00210,"ב""ב ב, ט (יג ע""ג, 18)",רבי מנא,,,"ו""ר שנב",,,
00220,"ב""ב ב, יב (יג ע""ג, 27)",רבי יוסי,,,"ערלה ס ע""ד",,,
00230,"ב""ב ג, א (יג ע""ד, 33)",לג' ימים,,"מ' ב""ק ב, ד",,,,
00240,"ב""ב ג, א (יג ע""ד, 34)",רבי יודה,,"מ' ב""ב ג, ב",,,,
00250,"ב""ב ג, א (יג ע""ד, 35)",שמעון,,,"קד' ס ע""ב",,,
00260,"ב""ב ג, א (יג ע""ד, 43)",רבי סימון,,,"קד' סה ע""ג",,,
00270,"ב""ב ג, א (יג ע""ד, 49)",רבי יסא,,,"קד' ס ע""ד",,,
00280,"ב""ב ג, א (יג ע""ד, 51)",רבי זירא,,,"פאה טז ע""ד",,,
00290,"ב""ב ג, א (יג ע""ד, 53)",אם היה,,"מ' ב""ב ה, ז",,,,
00300,"ב""ב ג, א (יג ע""ד, 56)",רב חסדא,,,"קד' ס ע""ב",,,
00310,"ב""ב ג, א (יג ע""ד, 58)",היתה עברה,,,"קד' ס ע""א; דמאי כה ע""ג",,,
00320,"ב""ב ג, א (יג ע""ד, 63)",ר' בא,,,"קד' סה ע""ד; ב""ר 1048",,,
00330,"ב""ב ג, א (יג ע""ד, 64)",ותקח המילדת,"בראשית לח, כח",,,,,
00340,"ב""ב ג, א (יד ע""א, 3)",שלש נשים,,"מ' נדה ט, ה",,,,
00350,"ב""ב ג, ב (יד ע""א, 9)",כשם שחולקים,,,"הש' ו""ר, יט ה (תכט:6);  אס""ר, ב ב (ה ע""א, 16)",,,
00360,"ב""ב ג, ג (יד ע""א, 13)",ויתן לה,"מל""ב ח, ו",,,,,
00370,"ב""ב ג, ג (יד ע""א, 14)",שתי אבטניות,,"הש' ת' בכ' ז, ג (39:541)",,,,
00380,"ב""ב ג, ג (יד ע""א, 16)",רב אמר,,,"יב' יב ע""ג",,,
00390,"ב""ב ג, ג (יד ע""א, 29)",היה אוכל,,"ת' ב""ב ב, ד",,,,
00400,"ב""ב ג, ג (יד ע""א, 32)",אם כזו,,,"ב""מ י ע""א",,,
00410,"ב""ב ג, ד (יד ע""א, 33)",מודה רבי,,"מ' כת' ב, ב",,,,
00420,"ב""ב ג, ד (יד ע""א, 34)",כהדא ראובן,,,"כת' ב, ב (כו ע""ב)",,,
00430,"ב""ב ג, ד (יד ע""א, 38)",מי מודיע,,,"קד' ס ע""ג",,,
00440,"ב""ב ג, ה (יד ע""א, 44)",האומנין,,"ת' ב""ב ב, ו",,,,
00450,"ב""ב ג, ז (יד ע""ב, 1)",שניהם,,"מ' נד' ה, א",,,,
00460,"ב""ב ג, ח (יד ע""ב, 7)",מקום המרזב,,"ת' ב""ב ב, יג",,,,
00470,"ב""ב ג, ח (יד ע""ב, 8)",ר' ינאי,,,"שבת ו ע""ג",,,
00480,"ב""ב ג, י (יד ע""ב, 18)",כשם שבני,,"ת' ב""ב ב, טו (6:401)",,,,
00490,"ב""ב ג, יב (יד ע""ב, 29)",מי שהיתה,,"מ' ב""ב ו, ז",,,,
00500,"ב""ב ג, יב (יד ע""ב, 31)",לקח חצר,,"ת' ב""ב ב, יז",,,,
00510,"ב""ב ד, א (יד ע""ג, 21)",רבי יהודה,,"מ' ב""ב ד, א",,,,
00520,"ב""ב ד, ב (יד ע""ג, 23)",לאיזה דבר,,"ת' ב""ב ג, א (30:401)",,,,
00530,"ב""ב ד, ב (יד ע""ג, 26)",אדמון,,,"כת' לו ע""ב",,,
00540,"ב""ב ד, ג (יד ע""ג, 31)",את המכתשת,,"ת' ב""ב ג, א",,,,
00550,"ב""ב ד, ה (יד ע""ג, 40)",בית הבד,,"ת' ב""ב ג, ב (7:402)",,,,
00560,"ב""ב ד, ו (יד ע""ג, 44)",המרחץ,,"ת' ב""ב ג, ג",,,,
00570,"ב""ב ד, ו (יד ע""ג, 45)",ובסלקי,,,,"הש' ע""ז טז ע""ב",,
00580,"ב""ב ד, ז (יד ע""ג, 50)",העיר,,"ת' ב""ב ג, ה (16:402)",,,,
00485,"ב""ב ג, י (יד ע""ב, 25)",ודא מסייעא,,,,"הש' ב""ק צב ע""א; הש' סנ' ז ע""א",,
00600,"ב""ב ה, א (טו ע""א, 7)",הספינה,,"ת' ב""ב ד, א",,,,
00610,"ב""ב ה, א (טו ע""א, 10)",תנאים שהתנה,,,"כל' כז ע""ד",,,
00620,"ב""ב ה, א (טו ע""א, 12)",וכן תלתן,,"מ' כל' ב, ה",,,,
00630,"ב""ב ה, א (טו ע""א, 20)",המוצא מת,,"מ' נזיר ט, ג",,,,
00640,"ב""ב ה, א (טו ע""א, 21)",רב חסדא,,,"נזיר נז ע""ד",,,
00650,"ב""ב ה, א (טו ע""א, 33)",אפילו שבט,,"ת' ב""ק ח, יח",,,,
00660,"ב""ב ה, א (טו ע""א, 34)",ים ודרום,"דברים לג, כד",,,,,
01510,"ב""ב ח, ט (טז ע""ג, 8)",טבי עבדי,,"ת' ב""ב ט, יד","גט' מג ע""ד",,,
01520,"ב""ב ח, ט (טז ע""ג, 11)",שדה פלוני,,"ת' ב""ב ט, יב-יג",,,,
01530,"ב""ב ח, ט (טז ע""ג, 13)",רבן שמעון,,"ת' ב""ב ט, יד",,,,
01540,"ב""ב ח, ט (טז ע""ג, 15)",האומר יינתנו,,"ת' ב""ב ח, ד","כת' לב ע""ד",,,
01550,"ב""ב ח, ט (טז ע""ג, 28)",קבורה כמזונות,,"הש' מ' כת' ד, ד",,,,
01560,"ב""ב ח, ט (טז ע""ג, 30)",רבי יוסי,,,"כת' ל ע""ב",,,
01570,"ב""ב ט, א (טז ע""ד, 21)",כיני מתניתא,,,"כת' לה ע""ד",,,
01580,"ב""ב ט, א (טז ע""ד, 22)",רב ירמיה,,,"כת' לה ע""ד",,,
01590,"ב""ב ט, א (טז ע""ד, 43)",כהדר ארמלתיה,,,"סוטה יט ע""א",,,
01600,"ב""ב ט, א (טז ע""ד, 50)",שמואל,,,"יב' ה ע""ג",,,
01610,"ב""ב ט, א (טז ע""ד, 51)",גר שמת,,"ת' כת' ד, טז (52:69)",,,,
01620,"ב""ב ט, ב (טז ע""ד, 56)",המבשריני,,"ת' ב""ב ט, ה",,,,
01630,"ב""ב ט, ד (טז ע""ד, 61)",רבי חנינה,,,"כת' כט ע""ג",,,
01650,"ב""ב ט, ד (טז ע""ד, 62)",רבי חגי,,,"כת' כח ע""ד; סנ' ל ע""ג",,,
01660,"ב""ב ט, ה (יז ע""א, 10)",אמר רבי,,,"ב""ב טז ע""ג (59)",,,
01670,"ב""ב ט, ו (יז ע""א, 15)","רשב""ג אומ'",,"ת' כת' ד, ה (18:67)","כת' כט ע""א",,,
01680,"ב""ב ט, ז (יז ע""א, 26)",רבי פרירא,,,"פאה כ ע""ב",,,
01690,"ב""ב ט, ז (יז ע""א, 29)",התיר רבי,,"ת' שבי' ד, טז (53:183)",,,,
01000,"ב""ב ח, א (טז ע""א, 14)",רבי שמעון,,"ת' ב""ב ז, י (18:408)",,,,
01010,"ב""ב ח, א (טז ע""א, 23)",וכל בת,"במדבר לו, ח",,,,,
01020,"ב""ב ח, א (טז ע""א, 31)",בן,"במדבר כז, ח",,,,,
01030,"ב""ב ח, א (טז ע""א, 31)",לשארו,"במדבר כז, י",,,,,
01040,"ב""ב ח, ג (טז ע""א, 33)",ויקרב משה,"במדבר כז, ה",,,,,
01050,"ב""ב ח, ג (טז ע""א, 34)",כן בנו',"במדבר כז, ז",,,,,
01060,"ב""ב ח, ג (טז ע""א, 36)",רבי יאשיה,"ס""ב קלב (174)",,,,,
01070,"ב""ב ח, ג (טז ע""א, 36)",לשמו' מטות,"במדבר כו, נה",,,,,
01080,"ב""ב ח, ג (טז ע""א, 37)",לאלה,"במדבר כו, נג",,,,,
01090,"ב""ב ח, ג (טז ע""א, 38)",לאלה,"במדבר כו, נג",,,,,
01100,"ב""ב ח, ג (טז ע""א, 38)",לשמו' מטות,"במדבר כו, נה",,,,,
01110,"ב""ב ח, ג (טז ע""א, 40)",רבי יהושע,,"ת' ב""ב ז, ט",,,,
01120,"ב""ב ח, ג (טז ע""א, 46)",נתן תתן,"במדבר כז, ז",,,,,
01130,"ב""ב ח, ג (טז ע""א, 47)",ויפלו חבלי,"יהושע יז, ה",,,,,
01140,"ב""ב ח, ג (טז ע""א, 48)",ונטלו חלק,,"ת' ב""ב ז, י",,,,
01150,"ב""ב ח, ג (טז ע""א, 49)",ויהושע,"במדבר יד, לח",,,,,
01160,"ב""ב ח, ג (טז ע""א, 49)",מתלונני,"במדבר יד, כו-לח",,,,,
01170,"ב""ב ח, ג (טז ע""א, 49)",ועדת קרח,"במדבר טז, לב",,,,,
01180,"ב""ב ח, ג (טז ע""א, 50)",ובני קרח,"במדבר כו, יא",,,,,
01190,"ב""ב ח, ג (טז ע""א, 51)",מושלו משל,,"ת' ב""ב ז, ט",,,,
01200,"ב""ב ח, ג (טז ע""א, 54)",רבי דוסתאי,,"ס""ב קלב (11:174)",,,,
01210,"ב""ב ח, ג (טז ע""א, 57)",והבאתי אתכם,"שמות ו, ח",,,,,
01220,"ב""ב ח, ג (טז ע""א, 59)",מורש' קהלת,"דברים לג, ד",,,,,
01230,"ב""ב ח, ד (טז ע""א, 61)",כיצד יורש,,"ת' ב""ב ז, ז; ס""ד ריז (150)",,,,
01240,"ב""ב ח, ד (טז ע""א, 64)",משפט,"דברים כא, יז",,,,,
01250,"ב""ב ח, ד (טז ע""ב, 1)",משפט,"במדבר כז, יא",,,,,
01260,"ב""ב ח, ה (טז ע""ב, 4)",לא יוכל,"דברים כא, טז",,,,,
01270,"ב""ב ח, ה (טז ע""ב, 8)",כתבו ותנו,,,"קד' ס ע""ג",,,
01280,"ב""ב ח, ו (טז ע""ב, 14)",רבי יוחנן,,,"כת' כט ע""א",,,
01290,"ב""ב ח, ו (טז ע""ב, 18)",שניתה לנו,,"הש' מ' כת' ד, י",,,,
01300,"ב""ב ח, ו (טז ע""ב, 20)",אין אדם,,,"גט' מג ע""ד (41)",,,
01310,"ב""ב ח, ו (טז ע""ב, 20)",והכא מזכה,,"הש' מ' גט' א, ו",,,,
01700,"ב""ב ט, ח (יז ע""א, 30)",רב ירמיה,,,"פאה יז ע""ד",,,
01710,"ב""ב ט, ח (יז ע""א, 31)",ודא דתמר,,,"פאה יז ע""ד; כת' לד ע""ב; גט' מג ע""ד",,,
01720,"ב""ב ט, ח (יז ע""א, 32)",לא שייר,,"מ' ב""ב ט, ח",,,,
01730,"ב""ב ט, ח (יז ע""א, 38)",רבי ינאי,,,"הש' כל' לא ע""ב",,,
01740,"ב""ב ט, ח (יז ע""א, 39)",לא כתב,,,,,,
01750,"ב""ב ט, ח (יז ע""א, 41)",בני אל,"משלי ג, כא",,,,,
01760,"ב""ב ט, ח (יז ע""א, 44)",יד בעל,,,"ב""ב ט, ח (יז ע""א, 38)",,,
01770,"ב""ב ט, ח (יז ע""א, 49)",אמר רבי,,,"ב""ב ט, ח (יז ע""א, 38)",,,
01780,"ב""ב ט, ט (יז ע""א, 55)",עד כדון,,,"פאה יז ע""ד; קד' ס ע""ג",,,
01790,"ב""ב ט, ט (יז ע""א, 56)",מעשה במרוני,,"ת' ב""ב י, כז (27:412)",,,,
01800,"ב""ב ט, יב (יז ע""ב, 8)",רבי שמואל,,,"שק' מז ע""ב; ר""ה נו ע""ד",,,
01810,"ב""ב י, א (יז ע""ג, 4)",ומניין לגט,,,"גט' מט ע""ד",,,
01820,"ב""ב י, א (יז ע""ג, 5)",ואקח את,"ירמיה לב, יא",,,,,
01830,"ב""ב י, א (יז ע""ג, 8)",ואקח את,"ירמיה לב, יא",,,,,
01840,"ב""ב י, א (יז ע""ג, 12)",רב הונא,,,"ב""ב י, א (יז ע""ג, 37)",,,
01850,"ב""ב י, א (יז ע""ג, 14)",רבי בא,,,"גט' נ ע""ג",,,
01860,"ב""ב י, א (יז ע""ג, 16)",רבי מנא,,,"גט' נ ע""ג",,,
01870,"ב""ב י, א (יז ע""ג, 20)",עד א',,"מ' גט' ט, ו",,,,
01880,"ב""ב י, א (יז ע""ג, 20)",כמה יהו,,"ת' גט' ז, יא (32:247)",,,,
01890,"ב""ב י, א (יז ע""ג, 23)",לך ולך,,,,"הש' ב""ב קסג ע""א",,
01900,"ב""ב י, א (יז ע""ג, 37)",אמר רבי,,,"ב""ב י, א (יז ע""ג, 12)",,,
01910,"ב""ב י, ב (יז ע""ג, 43)",תני זוזין,,,"כת' כו ע""א",,,
01920,"ב""ב י, ב (יז ע""ג, 44)",תמן אמרי,,,"הש' כת' כו ע""א (55)",,,
01930,"ב""ב י, ג (יז ע""ג, 46)",לעולם התחתון,,"ת' ב""ב יא, ד (19:413)",,,,
01940,"ב""ב י, ד (יז ע""ג, 50)",צריך שיהא,,,"גט' מה ע""ג",,,
01950,"ב""ב י, ד (יז ע""ג, 52)",התקין,,"מ' גט' ד, ד",,,,
01960,"ב""ב י, ה (יז ע""ג, 56)",רבי מנא,,,"גט' מז ע""ב",,,
01970,"ב""ב י, יב (יז ע""ג, 63)",כגון דמרין,,,"ב""ב י, יב (יז ע""ד, 23)",,,
01980,"ב""ב י, יב (יז ע""ד, 2)","א""ר יוסי",,"מ' ב""ב י, י",,,,
01990,"ב""ב י, יד (יז ע""ד, 7)",מערב,,"מ' ב""ב י, יד",,,,
02000,"ב""ב י, יד (יז ע""ד, 7)",וציידן,,"מ' גט' ז, ה",,,,
01320,"ב""ב ח, ו (טז ע""ב, 21)",רבן שמעון,,"מ' כת' ט, א",,,,
01330,"ב""ב ח, ו (טז ע""ב, 23)",בתנאי שאינו,,,"כת' ט, א (לב ע""ד)",,,
01340,"ב""ב ח, ו (טז ע""ב, 30)",וירש אותה,"במדבר כז, י",,,,,
01350,"ב""ב ח, ו (טז ע""ב, 33)",כמה דתימר,,,"יב' ז ע""ג",,,
01360,"ב""ב ח, ו (טז ע""ב, 33)",הקרוב,"ויקרא כא, ב",,,,,
01370,"ב""ב ח, ו (טז ע""ב, 34)",לא ארוסה,,"ספ' צג ע""ג",,,,
01380,"ב""ב ח, ו (טז ע""ב, 35)",אין הבעל,,,,"ב""ב קיג ע""א",,
01390,"ב""ב ח, ו (טז ע""ב, 37)",בראוי כבמוחזק,,"מ' בכ' ח, ט",,,,
01400,"ב""ב ח, ו (טז ע""ב, 37)",אמר רבי,,,"כת' לג ע""א",,,
01410,"ב""ב ח, ו (טז ע""ב, 38)",ושגוב הוליד,"דה""א ב, כב",,,,,
01420,"ב""ב ח, ו (טז ע""ב, 41)",ואלעזר,"יהושע כד, לג",,,,,
01430,"ב""ב ח, ז (טז ע""ב, 44)",ותהי עוונותם,"יחזקאל לב, כז",,,,,
01440,"ב""ב ח, ח (טז ע""ב, 49)",זה בני,,"ת' ב""ב ז, ג (24:407)","קד' סו ע""א",,,
01450,"ב""ב ח, ח (טז ע""ב, 50)",בצד המוכס,,"ת' ב""ב ז, ג (28:407)",,,,
01460,"ב""ב ח, ח (טז ע""ב, 52)",יינתנו נכסי,,,"גט' מג ע""ד",,,
01470,"ב""ב ח, ח (טז ע""ב, 59)",רבן שמעון,,,"פאה יז ע""ד",,,
01480,"ב""ב ח, ח (טז ע""ב, 59)",דייתקי,,"ת' ב""ב ח, י","פאה יז ע""ד",,,
01490,"ב""ב ח, ט (טז ע""ב, 64)",רבי שמעון,,,"גט' מח ע""ד",,,
01500,"ב""ב ח, ט (טז ע""ג, 1)",ומהיום ולאחר,,"מ' גט' ז, ג",,,,
02010,"ב""ב י, יד (יז ע""ד, 7)",וראיה,,"מ' סנ' ג, ח",,,,
02020,"ב""ב י, טו (יז ע""ד, 10)",חמוי דברתיה,,,"נזיר נד ע""א",,,
02030,"ב""ב י, טז (יז ע""ד, 16)",רב הונא,,,"שבי' לט ע""ד",,,
02040,"ב""ב י, טז (יז ע""ד, 17)",פרוזבול,,"מ' שבי' י, ה",,,,
02050,"ב""ב י, טז (יז ע""ד, 18)",אף על פי,,"מ' גט' ט, ד",,,,
02060,"ב""ב י, טז (יז ע""ד, 24)",רב אמר,,,"ב""ב יז ע""ג",,,
00135,"ב""ב ב, א (יג ע""ב, 30)",עד שתהא,,"מ' ב""ב ב, ב",,,,
00715,"ב""ב ה, ח (טו ע""א, 58)",שהוא רשות,,,,"הש' ב""ב פז ע""ב",,
00725,"ב""ב ה, יא (טו ע""א, 61)",מאזני צדק,"ויקרא יט, לו",,,,,
00815,"ב""ב ו, א (טו ע""ג, 13)",משל אשתקד,,"מ' ב""ב ו, ג",,,,
01225,"ב""ב ח, ד (טז ע""א, 61)",בכל אשר,"דברים כא, יא",,,,,
01595,"ב""ב ט, א (טז ע""ד, 47)",רב חננאל,,,"כת' לה ע""ד; כת' לו ע""א",,,
01725,"ב""ב ט, ח (יז ע""א, 34)",מסוכן שחילק,,"ת' ב""ב י, יב",,,,
01745,"ב""ב ט, ח (יז ע""א, 40)",הזלים זהב,"ישעיה מו, א",,,,,
01795,"ב""ב ט, ט (יז ע""ב, 1)",רבי עקיבא,,"מ' פאה ג, ו",,,,
01865,"ב""ב י, א (יז ע""ג, 18)",שמעון בר ווא,,,"גט' מד ע""ד",,,
01033,"ב""ב ח, א (טז ע""א, 32)",בנות צלפחד,,,"במ""ר כא, יא (צ ע""א)",,,זוסמן
01653,"ב""ב ט, ה (יז ע""א, 2)",אחין שותפין,,,"ב""ר נד, ב",,,זוסמן
