מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
100,"ע""ז א, ב (לט ע""ג, 3)",מאברים,,"מ' ער' ה, א",,,,
110,"ע""ז א, ב (לט ע""ג, 5)",יאותו,,"מ' בר' ח, ו",,,,
120,"ע""ז א, ב (לט ע""ג, 9)",ארך,,,"הש' ב""ר 207; ו""ר תרסח",,,
130,"ע""ז א, ב (לט ע""ג, 11)",דתני בתקיעתא,,,"ר""ה נז ע""א; ו""ר תרסח; פד""כ 472; פד""כ כג (33); פס""ר מז (קפו ע""ב); תנ""ו האזינו (681)",,,ז
140,"ע""ז א, ב (לט ע""ג, 33)",שנתחתן,,,"שהש""ר א, ו, ד (ט ע""ג, 16)","שבת נו ע""ב; סנ' כא ע""ב","י""ש, מל""א קעב; שם קצו",
150,"ע""ז א, ב (לט ע""ג, 36)",רומס,,,"ב""ר מט, כה (2:511); אס""ר, ג, ה (ו ע""ד, 28); מת""ה ט, ח (13:85); י, ו (16:95); יז יב (4:134)",,,
160,"ע""ז א, ב (לט ע""ג, 37)",גניסיא,,,"ב""ר 1085",,,
170,"ע""ז א, ב (לט ע""ג, 38)",הלידה,,"מ' ע""ז א, ג",,,,
180,"ע""ז א, ג (לט ע""ג, 46)",לא ישלח,,"הש' ת' ב""ק ז, ח (19:358); מדר""י 294",,,,
190,"ע""ז א, ג (לט ע""ג, 47)",לא יסרב,,,"דמאי כד ע""א",,,
200,"ע""ז א, ג (לט ע""ג, 49)",עיר שיש,,"ת' גט' ה, ד (19:328)","גט' ו, ט (מז ע""ג)",,,
210,"ע""ז א, ד (לט ע""ג, 59)",הולכין,,"ת' ע""ז א, ח","ע""ז לט ע""ב; ב""ר 476",,,
220,"ע""ז א, ד (לט ע""ד, 1)",המוכר,,"ת' ע""ז ג, יט",,,,
230,"ע""ז א, ד (לט ע""ד, 2)",ישראל,,"ת' ע""ז א, טו",,,,
240,"ע""ז א, ד (לט ע""ד, 4)",אם היה,,,"מו""ק פג ע""א (33)",,,
250,"ע""ז א, ד (לט ע""ד, 8)",השתחוה,,,"ע""ז מא ע""ב (28); ע""ז מג ע""א (1)",,,
260,"ע""ז א, ד (לט ע""ד, 11)",לא ישאל,,"ת' ע""ז א, ב",,,,
270,"ע""ז א, ד (לט ע""ד, 15)",שלח,,,"בר' י ע""ג (25)",,,
280,"ע""ז א, ד (לט ע""ד, 19)",ישראל,,,"הש' ע""ז ב, ט (מב א, 19); אס""ר ה, ג (ט ע""ד, 11)< ע""ז מב ע""א>","ע""ז יא ע""ב; הש' שם לח ע""א; מג' יג ע""ב",,
290,"ע""ז א, ד (לט ע""ד, 21)",בגיו,,,"שבי' לו ע""ד",,,
300,"ע""ז א, ד (לט ע""ד, 23)",שלשה,,,"ב""ר 477",,,
310,"ע""ז א, ה (לט ע""ד, 31)",אם היתה,,"ת' ע""ז א, כא",,,,
320,"ע""ז א, ה (לט ע""ד, 34)",תרנגול,,"ת' ע""ז א, כא",,,,
330,"ע""ז א, ה (לט ע""ד, 34)",מתניתין,,,"הש' פאה יז ע""ב; שבת ג ע""א; מו""ק פא ע""א",,,
340,"ע""ז א, ה (לט ע""ד, 43)",תגישון,"מלאכי א, ח",,,,,
350,"ע""ז א, ה (לט ע""ד, 46)",עבר,,,"ע""ז מ ע""א",,,
360,"ע""ז א, ו (לט ע""ד, 48)",לגדל,,,"פס' ל ע""ד; ב""ק ו ע""ד",,,
370,"ע""ז א, ו (לט ע""ד, 48)",מהיר,,,"ק""ר א, יג (ה ע""ד)",,,
380,"ע""ז א, ו (לט ע""ד, 50)",מותר,,,"ע""ז מ ע""ג",,,
390,"ע""ז א, ו (לט ע""ד, 52)",חשוד,,"הש' מ' ע""ז ב, א",,,,
400,"ע""ז א, ו (מ ע""א, 2)",הלוקח,,"ת' בכו' ב, א",,,,
410,"ע""ז א, ו (מ ע""א, 11)",הלוקח,,"מ' בכו' א, א",,,,
420,"ע""ז א, ו (מ ע""א, 19)",הוציא,,"ת' שבת ח, לד",,,,
430,"ע""ז א, ז (מ ע""א, 27)",הרואה,,"ת' ע""ז ב, ו",,,,
440,"ע""ז א, ז (מ ע""א, 29)",העולה,,"ת' ע""ז ב, ה",,,,
450,"ע""ז א, ז (מ ע""א, 32)",העולה,,"ת' ע""ז ב, ז",,,,
460,"ע""ז א, ז (מ ע""א, 34)",עבר ובנה,,,"ע""ז לט ע""ד",,,
470,"ע""ז א, ט (מ ע""א, 45)",מעשה,,"ת' פס' ב, טו","ו""ר תתסא",,,
480,"ע""ז א, ט (מ ע""א, 50)",מעבירין,,,"דמאי פג ע""ג",,,
490,"ע""ז א, ט (מ ע""א, 55)",ונתעטף,,,"הש' נד' מב ע""ג (9)",,,
500,"ע""ז א, ט (מ ע""א, 56)",משכרת,,"ת' פס' ב, טז; ת' כר' א, כ; ספ' מו ע""ב","תר' א, ו (מ ע""ד); ו""ר תתסא; מד""ש ב, י (51)",,,
510,"ע""ז א, ט (מ ע""א, 57)",מפירין,,,"נד' מב ע""א",,,
520,"ע""ז א, ט (מ ע""א, 61)",מעשה,,,"בר' יג ע""ב",,,
530,"ע""ז א, ט (מ ע""ב, 6)",לילך,,,"ע""ז לט ע""ג (54)",,,
540,"ע""ז א, ט (מ ע""ב, 8)",נוטעי,,,"דמאי כה ע""ב",,,
550,"ע""ז א, ט (מ ע""ב, 12)",שלח,,,"הש' מו""ק פב ע""ג (20)",,,
560,"ע""ז א, ט (מ ע""ב, 13)","ר""ש",,,"הש' קד' נט ע""ד (8)",,,
570,"ע""ז א, י (מ ע""ב, 19)",בורסקי,,"הש' ת' אה' יח, ב",,,,
580,"ע""ז א, י (מ ע""ב, 20)",היו שתים,,"מ' מע' ג, ה",,,,
590,"ע""ז ב, א (מ ע""ג, 3)",נלקחת,,"מ' פרה ב, א",,,,
600,"ע""ז ב, א (מ ע""ג, 5)",מותר,,,"ע""ז לט ע""ד",,,
610,"ע""ז ב, א (מ ע""ג, 6)",האשה,,"מ' כת' ב, ט",,,,
620,"ע""ז ב, א (מ ע""ג, 9)",בפרה,,,"הש' שק' מח ע""א (39); פד""כ 74","הש' ע""ז כד ע""א",,
630,"ע""ז ב, א (מ ע""ג, 10)",כל צאן,"ישעיה ס, ז",,,,,
640,"ע""ז ב, א (מ ע""ג, 13)",רב הונא,,,"ב""ר 1260",,,
650,"ע""ז ב, א (מ ע""ג, 13)",וישקלו,"זכריה יא, יב",,,,,
660,"ע""ז ב, א (מ ע""ג, 15)",העולם,,,"ב""ר 330; ב""ר 501; פד""כ 191; מת""ה ה, ה (52); תנ""ו ויקרא יג (72); תנ""ו מקץ ו (128)",,,ז
1510,"ע""ז ב, ח (מא ע""ג, 58)",גמילה,,,"שהש""ר א, ב (ה ע""ג)",,,
1520,"ע""ז ב, ח (מא ע""ג, 61)",בחמש,,"מדר""י 179; מדרשב""י, 121;","ב""ר 957 וש""נ;  אדר""ן, נו""ב, 123; שהש""ר א, ב (ה ע""ג); תנ""ו בשלח כו (238)","יומא נב ע""ב","ע' שהש""ר, שם; אה""מ 132-133; שם 302; י""ש בר' לז; תרומה שסט; מאהמ""ש, ב; תנ""ו, בשלח כו, שכ""ט, שמות, יז, ט; פס""ז, יז, ט",ז
1530,"ע""ז ב, ח (מא ע""ג, 62)",הלא אם,"בראשית ד, ז",,,,,
1540,"ע""ז ב, ח (מא ע""ג, 63)",כי באפם,"בראשית מט, ז",,,,,
1550,"ע""ז ב, ח (מא ע""ג, 64)",ויאמר,"שמות יז, ט",,,,,
1560,"ע""ז ב, ח (מא ע""ד, 1)",ובמנורה,"שמות כה, לד",,,,,
1570,"ע""ז ב, ח (מא ע""ד, 2)",ויאמר,"דברים לא, טז","הש' ספרי דב', 327",,,"הש' פס""ז, ויל, נג ע""ב; ""ש ואתחנן תתכד; עקב תתעא; וילך תתקמא; ישעיהו תלא",
1580,"ע""ז ב, ח (מא ע""ד, 3)",ובני יעקב,"בראשית לד, ז",,,,,
1590,"ע""ז ב, ח (מא ע""ד, 5)",ואותי,"דברים ד, יד",,,,,
1600,"ע""ז ב, ח (מא ע""ד, 7)",כבשים,"משלי כז, כו",,,,,
1610,"ע""ז ב, ח (מא ע""ד, 10)",ר' שמעון,,"מדרשב""י 158",,,,
1620,"ע""ז ב, ט (מא ע""ד, 12)",חלב הגוי,,,"תר' מה ע""ד; שבת ג ע""ד",,,
1630,"ע""ז ב, ט (מא ע""ד, 19)",אבטיח,,"ת' תר' ז, יז (23:148)",,,,
1650,"ע""ז ב, ט (מא ע""ד, 22)",ישר' יושב,,"ת' ע""ז ד, יא",,,,
1660,"ע""ז ב, ט (מא ע""ד, 22)",פיתן,,,"שבי' לח ע""א; מע""ש נד ע""א; שבת ג ע""ג",,,
1670,"ע""ז ב, ט (מא ע""ד, 31)",אוכל,"דברים ב, ו",,,,,
1680,"ע""ז ב, ט (מא ע""ד, 32)",מוטליא,,"ת' ע""ז ד, יא",,,,
1690,"ע""ז ב, ט (מא ע""ד, 41)",בשלשה,,,"שבת ד ע""ד; גט' מח ע""ד; נדה נ ע""ד",,,
3125,"ע""ז ד, ט (מד ע""ב, 10)",בראשונה,,"ת' ע""ז ז, א",,,,
1000,"ע""ז ב, ב (מא ע""א, 3)",המספר,,"ת' ע""ז ג, ו",,,,
1010,"ע""ז ב, ב (מא ע""א, 5)",המסתפר,,"ת' ע""ז ג, ה",,,,
1020,"ע""ז ב, ב (מא ע""א, 6)",שלשה,,,"שבת ז ע""ד",,,
1030,"ע""ז ב, ב (מא ע""א, 7)",מספרין,,"הש' ת' שבת ו, א",,,,
1040,"ע""ז ב, ב (מא ע""א, 7)",ושילמדו,,"הש' ת' סוטה טו, ח",,,,
1050,"ע""ז ב, ב (מא ע""א, 11)",גוי,,"הש' ת' ע""ז ג, ו","גט' מו ע""א",,,
1060,"ע""ז ב, ב (מא ע""א, 12)",מעשה,,"ת' ע""ז ג, ז",,,,
1070,"ע""ז ב, ג (מא ע""א, 15)",רבי יצחק,,,"תר' מה ע""ג",,,
1080,"ע""ז ב, ג (מא ע""א, 18)",קונדיטון,,,"הש' פד""כ 208",,,
1090,"ע""ז ב, ג (מא ע""א, 27)",מבושל,,"ת' ע""ז ד, יב",,,,
1100,"ע""ז ב, ג (מא ע""א, 44)",כי נאפו,"יחזקאל כג, לז",,,,,
1110,"ע""ז ב, ג (מא ע""א, 46)",מעשה,,,"ו""ר קיט",,,
1120,"ע""ז ב, ג (מא ע""א, 50)",ואנשי,"שמות כב, ל",,,,,
1130,"ע""ז ב, ג (מא ע""ב, 2)",יין נסך,,"מ' ע""ז ה, י",,,,
1150,"ע""ז ב, ג (מא ע""ב, 10)",אצל נכרי,,"מ' דמאי ג, ד",,,,
1160,"ע""ז ב, ג (מא ע""ב, 10)",רבי חנניה,,,"דמאי כג ע""ג",,,
1170,"ע""ז ב, ג (מא ע""ב, 19)",רבי זעירא,,,"ערלה סג ע""א",,,
1180,"ע""ז ב, ג (מא ע""ב, 20)",חרס,,"ת' ע""ז ד, ח",,,,
1190,"ע""ז ב, ג (מא ע""ב, 22)",בגד,,"מ' ערלה ג, א",,,,
1200,"ע""ז ב, ג (מא ע""ב, 29)",אין דבר,,,"הש' ע""ז מג ע""א (1); ע""ז מד ע""א (51)",,,
1210,"ע""ז ב, ג (מא ע""ב, 31)",מחשבת,,"מ' חו' ב, ז",,,,
1220,"ע""ז ב, ג (מא ע""ב, 37)",בשאין,,"הש' ת' ע""ז א, טו",,,,
1230,"ע""ז ב, ד (מא ע""ב, 40)",וחש,,,"הש' פאה יח ע""ד (52)",,,
1240,"ע""ז ב, ד (מא ע""ב, 42)",קנקני,,"ת' ע""ז א, טו",,,,
1250,"ע""ז ב, ד (מא ע""ב, 53)",כנס,,"ת' ע""ז א, טו",,,,
1260,"ע""ז ב, ד (מא ע""ב, 63)",קנקני,,"ת' ע""ז א, טו",,,,
1270,"ע""ז ב, ד (מא ע""ג, 2)",אזל,,,"הש' מג' עג ע""ד",,,
1280,"ע""ז ב, ה (מא ע""ג, 8)",אינו,,"מ' ע""ז ד, ח",,,,
1290,"ע""ז ב, ה (מא ע""ג, 9)",תנינן,,,"שבת ו ע""ד",,,
1300,"ע""ז ב, ה (מא ע""ג, 9)",בגפת,,"מ' כלים ט, ה",,,,
1310,"ע""ז ב, ה (מא ע""ג, 10)",אי זו,,"ת' כלים ב""ק ו, יח",,,,
155,"ע""ז א, ב (לט ע""ג, 36)",שני צריפין ברומי,,,"הש' אס""ר ג, ה (ו ע""ד, 29); מ""ת , י ו (מח ע""א, 17)",,"הש' י""ש תהלים, תרנב",
1700,"ע""ז ב, ט (מא ע""ד, 41)",רבותינו,,"הש' ת' שבי' ד, טז; מ' סוטה ה, ד",,,,
1710,"ע""ז ב, ט (מא ע""ד, 41)",בגיטין,,"הש' מ' גט' ז, ח; ת' גט' ז, יא",,,,
1720,"ע""ז ב, ט (מא ע""ד, 42)",ובשמן,,"הש' מ' ע""ז ב, ט",,,,
1730,"ע""ז ב, ט (מא ע""ד, 51)",שאין,,"מ' עד' א, ה",,,,
1740,"ע""ז ב, ט (מא ע""ד, 57)",באשת,,,"הש' שבת י ע""א (1)",,,
1750,"ע""ז ב, ט (מב ע""א, 3)",רבי חייה,,,"הש' קד' סד ע""ד (16)",,,
1760,"ע""ז ב, ט (מב ע""א, 10)",רבי אמי,,,"הש' ע""ז מ ע""ד (3)",,,
1770,"ע""ז ב, י (מב ע""א, 19)",ישר' וגוי,,,"הש' ע""ז א, ד (לט ע""ד, 19); אס""ר ה, ג (ט ע""ד, 11)","הש' ע""ז יא ע""ב; לח ע""א; מג' יג ע""ב",,
1780,"ע""ז ב, י (מב ע""א, 34)",זבינתא,,,"תר מז ע""ב",,,
1790,"ע""ז ב, י (מב ע""א, 35)",לא גרם,,,"גט' מג ע""א",,,
1800,"ע""ז ב, י (מב ע""א, 52)",ומלח,,"ת' ע""ז ד, יב",,,,
1810,"ע""ז ב, י (מב ע""א, 55)",רבי חנניה,,,,,,
1820,"ע""ז ב, י (מב ע""א, 56)",סככות,,"מ' אה' ח, ב",,,,
1830,"ע""ז ב, י (מב ע""א, 57)",רפפות,,"מ' פרה יא, ב",,,,
1840,"ע""ז ב, י (מב ע""א, 57)",איסטגיות,,"מ' כלים ח, ט",,,,
1850,"ע""ז ב, י (מב ע""א, 57)",ספיות,,"מ' פרה ב, ה",,,,
1860,"ע""ז ב, י (מב ע""א, 58)",מקום,,"מ' כלים כב, א",,,,
1870,"ע""ז ג, א (מב ע""ב, 62)",כתב,,"ת' שבת יז, א (1:80)","הש' ק""ר ט, י (כד ע""ג)",,,ז
1880,"ע""ז ג, א (מב ע""ב, 64)",אל תפנו,"ויקרא יט, ד",,,,,
1890,"ע""ז ג, א (מב ע""ב, 64)",ומה טעמא,,"ספ' פז ע""א; הש' ספ' 282; ק""ר ט, י (כד ע""ג)",,,,
1900,"ע""ז ג, א (מב ע""ג, 1)",כד דמך,,,"ק""ר ט, י (כד ע""ג)",,,
1910,"ע""ז ג, א (מב ע""ג, 3)","רשב""ל",,,"ב""ר 1237; פס""ר ב (ה ע""ב); פס""ר יב (מו ע""ב); מת""ה ל, ג (234)",,"ב""ר וש""נ",ז
1920,"ע""ז ג, א (מב ע""ג, 5)",ולמה נקרא,,,"מג' עב ע""ב; מג' עד ע""א; סנ' כט ע""ג; ק""ר ט, י (כד ע""ג)",,,ז
1930,"ע""ז ג, א (מב ע""ג, 12)",כד דמך,,,"פאה טו ע""ד; ב""ר 632",,,
1940,"ע""ז ג, א (מב ע""ג, 20)",רבי אבהו,,,"ב""ר 670; ש""ר נב, ג (פב ע""א); תנ""ו בראשית א (13); תנ""ב פקודי ז (131)",,,ז
1950,"ע""ז ג, א (מב ע""ג, 21)",ואני,"ישעיהו מט, ד",,,,,
1960,"ע""ז ג, א (מב ע""ג, 25)",על זאת,"תהילים לב, ו",,,,,
1970,"ע""ז ג, א (מב ע""ג, 26)",וישמחו,"תהילים ה, יב",,,,,
1980,"ע""ז ג, א (מב ע""ג, 26)",מה רב,"תהילים לא, כ",,,,,
1990,"ע""ז ג, א (מב ע""ג, 27)",רבי יעקב,,"ת', סוטה יג, ד (231:44)",,,,
2000,"ע""ז ג, א (מב ע""ג, 29)",נכנסו,,"הש' ת' סוטה יג, ד",,,,
3210,"ע""ז ד, יב (מד ע""ב, 48)",יבוא,,,"הש' גט נ ע""ג",,,
3220,"ע""ז ד, יג (מד ע""ב, 58)",וחותם,,"הש' ת' ע""ז ז, ז (27:471)",,,,
3230,"ע""ז ה, א (מד ע""ג, 44)",קנס,,,"שבי' לח ע""ב",,,
3240,"ע""ז ה, א (מד ע""ג, 44)",החמרים,,"ת' שבי' ו, כו",,,,
3250,"ע""ז ה, א (מד ע""ג, 48)",להון,,"הש' ת' שבי' ו, כא",,,,
3260,"ע""ז ה, א (מד ע""ג, 50)",אין קרקע,,"מ' ע""ז ג, ה",,,,
3270,"ע""ז ה, א (מד ע""ג, 51)",אין דבר,,,"ע""ז מא ע""ב (29)",,,
3280,"ע""ז ה, א (מד ע""ג, 54)",היה מוכר,,"ת' מע""ש ד, יא",,,,
3290,"ע""ז ה, א (מד ע""ג, 55)",השוכר,,,"שבי' לח ע""א",,,
3300,"ע""ז ה, א (מד ע""ד, 3)",והיית חרם,"דברים ז, כו",,,,,
3310,"ע""ז ה, ג (מד ע""ד, 9)",וחכמים,,,"ע""ז ה, ג (מד ע""ד, 12); הש' שבו' לד ע""ב (54)",,,
3320,"ע""ז ה, ג (מד ע""ד, 11)",שהלייא,,,,"ע""ז סז ע""א",,
3330,"ע""ז ה, ג (מד ע""ד, 12)",נותנין,,"ת' תר' ח, ט","תר'מז ע""א; ערלה סב ע""א",,,
3340,"ע""ז ה, ג (מד ע""ד, 14)",שעורים,,"מ' תר' י, ב",,,,
3350,"ע""ז ה, ד (מד ע""ד, 23)",מותרת,,,"ה' ע""ז מא ע""ב (55)",,,
3360,"ע""ז ה, ד (מד ע""ד, 26)",בראשונה,,,"כו' פ""ב",,,
3370,"ע""ז ה, ד (מד ע""ד, 30)",כהדא,,,"הש' ע""ז ה, ד (מד ע""ד, 25)",,,
3380,"ע""ז ה, ד (מד ע""ד, 34)",ושמת,"משלי כג, ב",,,,,
3390,"ע""ז ה, ד (מד ע""ד, 34)",רבי ישמעאל,,,"ב""ר 974; ב""ר לב, י (296); מד""מ ד, ד (49); דב""ר ג, ו (קו ע""א)",,,ז
3400,"ע""ז ה, ד (מד ע""ד, 36)",ויטמון,"בראשית לה, ד",,,,,
3410,"ע""ז ה, ד (מד ע""ד, 39)",חמצין,,,"ע""ז מה ע""א (42); הש' שבי' לח ע""ב",,,
3420,"ע""ז ה, ד (מד ע""ד, 47)",ארץ ישראל,,"מ' מק' ח, א",,,,
3430,"ע""ז ה, ד (מד ע""ד, 48)",ארץ כותים,,"ת' מק' ו, א",,,,
3440,"ע""ז ה, ד (מד ע""ד, 51)",אך מעיין,"ויקרא יא, לו",,,,,
3450,"ע""ז ה, ד (מד ע""ד, 52)",שהוא,,"ספ' נה ע""ד",,,,
3460,"ע""ז ה, ד (מד ע""ד, 54)",רבי יוסי,,,"הש' שבי' לו ע""א",,,
3470,"ע""ז ה, ו (מד ע""ד, 60)",בין כך,,"מ' טה' ז, ו",,,,
3480,"ע""ז ה, ו (מד ע""ד, 61)",החלוקה,,"הש' תר ער' ז, יד",,,,
3490,"ע""ז ה, ז (מד ע""ד, 63)",הוון,,,"הש' ע""ז מד ע""ב (36)",,,
3500,"ע""ז ה, ז (מה ע""א, 1)",מפישוט,,,"הש' ע""ז מד ע""ב (36)",,,
3510,"ע""ז ה, ז (מה ע""א, 1)",ולא כן,,,"ע""ז מד ע""ב",,,
3520,"ע""ז ה, ח (מה ע""א, 4)",בשעת,,"ת' ע""ז ה, ו",,,,
3530,"ע""ז ה, ח (מה ע""א, 10)",בולשת,,"הש' מ' כת' ב, ט",,"ע""ז עז ע""א",,
3540,"ע""ז ה, י (מה ע""א, 14)",רבי בא,,,"קד' ס ע""ב",,,
3550,"ע""ז ה, י (מה ע""א, 21)",עקובה,"הושע ו, ח",,,,,
3560,"ע""ז ה, יא (מה ע""א, 29)",חזקיה,,,"ערלה סב ע""ב",,,
3570,"ע""ז ה, יא (מה ע""א, 31)",אחרון,,"מ' ערלה ב, יא",,,,
3580,"ע""ז ה, יא (מה ע""א, 42)",מאימתי,,"ת' פס' ב, א",,,,
3590,"ע""ז ה, יא (מה ע""ב, 1)",דבר,,,"הש' ע""ז מא ע""ב (12)",,,
3600,"ע""ז ה, יב (מה ע""ב, 2)",אילו,,"הש' מ' קד' ב, ט",,,,
3610,"ע""ז ה, יב (מה ע""ב, 2)",יין,,"הש' ס""ד צה (157)",,,,
3620,"ע""ז ה, יב (מה ע""ב, 3)",ולא ידבק,"דברים יג, יח",,,,,
3630,"ע""ז ה, יב (מה ע""ב, 3)",ממשמע,,"מדר""י 281; מדרשב""י 179","פס' כח ע""ג; ערלה סב ע""ד",,,
3640,"ע""ז ה, יב (מה ע""ב, 3)",יסקל,"שמות כא, כח",,,,,
3650,"ע""ז ה, יב (מה ע""ב, 5)",עגלה,,,,"ע""ז כט ע""ב",,
3660,"ע""ז ה, יב (מה ע""ב, 5)",שם,"במדבר כ, ב",,,,,
3670,"ע""ז ה, יב (מה ע""ב, 5)",שם,"דברים כא, ד",,,,,
3680,"ע""ז ה, יב (מה ע""ב, 6)",מצורע,"הש' ויקרא יד, ד","הש' ס""ד קג (161)",,,,
3690,"ע""ז ה, יב (מה ע""ב, 6)",כל ציפור,"דברים יד, יא",,,,,
3700,"ע""ז ה, יב (מה ע""ב, 6)",וזה,"דברים יד, יב",,,,,
3710,"ע""ז ה, יב (מה ע""ב, 8)",ונתן,"במדבר ו, יח",,,,,
3720,"ע""ז ה, יב (מה ע""ב, 9)",ופטר,,"מדר""י 71; מדרשב""י 43; הש' ת' בכו' א, יז","קד' סג ע""א",,,
3730,"ע""ז ה, יב (מה ע""ב, 9)",עריפה,"שמות יג, יג",,,,,
3740,"ע""ז ה, יב (מה ע""ב, 9)",עריפה,"דברים כא, ד",,,,,
3750,"ע""ז ה, יב (מה ע""ב, 10)",בשלשה,,"מדר""י 8:336",,,,
1320,"ע""ז ב, ו (מא ע""ג, 11)",יין,,"מ' תר' יא, א",,,,
1330,"ע""ז ב, ו (מא ע""ג, 12)",אם עבר,,"ת' תר' ט, ו",,,,
1340,"ע""ז ב, ו (מא ע""ג, 13)",רבי מנא,,,"תר' מז ע""ג",,,
1350,"ע""ז ב, ו (מא ע""ג, 15)",אומן,,"ת' ע""ז ד, יא",,,,
1360,"ע""ז ב, ו (מא ע""ג, 21)",מחלפה,,,"תר' מא ע""ד",,,
1370,"ע""ז ב, ז (מא ע""ג, 27)",טבעת,,,"שבי' לט ע""ד",,,
1380,"ע""ז ב, ז (מא ע""ג, 27)",ר' חייא,,,"ביצה ס ע""א",,,
1390,"ע""ז ב, ז (מא ע""ג, 28)",מעמידין,,"הש' מ' חו' ח, ה",,,,
1400,"ע""ז ב, ז (מא ע""ג, 30)",שמחשבת,,"מ' חו' ב, ז",,,,
1410,"ע""ז ב, ז (מא ע""ג, 33)",קיבת,,"מ' חו' ח, ה",,,,
