מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
01060,"סוכה ב, ה (נג ע""א, 16)",אמ' רבן,,"ת' סוכה ב, ב (5:260)",,,,
01070,"סוכה ב, ה (נג ע""א, 18)",שומרי העיר,,"ת' סוכה ב, ג (13:261)",,"ער' כו ע""א",,
01080,"סוכה ב, ה (נג ע""א, 26)",מעשה שהלך,,"ת' סוכה ב, א (2:260)",,"ער' כז ע""ב",,
01090,"סוכה ב, ו (נג ע""א, 36)",כל שאומרין,,"ת' בר' ד, ז (21:19)","בר' י ע""א",,,
01100,"סוכה ב, ז (נג ע""א, 40)",נאמר כאן,,"ספ' קג ע""א",,"סוכה מג ע""ב",,
01110,"סוכה ב, ז (נג ע""א, 40)",תשבו,"ויקרא כג, מב",,,,,
01120,"סוכה ב, ז (נג ע""א, 40)",ופתח אוהל,"ויקרא ח, לה",,,,,
01130,"סוכה ב, ז (נג ע""א, 42)",חמשה עשר,"ויקרא כג, ו",,,,,
01140,"סוכה ב, ז (נג ע""א, 43)",חמשה עשר,"ויקרא כג, לד",,,,,
01150,"סוכה ב, ז (נג ע""א, 43)",לילה הראשון,,"מדר""י 10:64",,,,
01160,"סוכה ב, ז (נג ע""א, 53)",ארבע עשרה,,"מ' סוכה ב, ז",,,,
01170,"סוכה ב, ח (נג ע""א, 55)",רבי יודה,,,"תר' מג ע""ג",,,
01180,"סוכה ב, ח (נג ע""א, 56)",אחר שהודו,,"מ' תר' ה, ד",,,,
01190,"סוכה ב, ח (נג ע""א, 59)",המערה מכלי,,"מ' טב""י ב, ז",,,,
01200,"סוכה ב, ח (נג ע""א, 63)",אחר שהודו,,"מ' תר' ה, ד",,,,
01210,"סוכה ב, ח (נג ע""ב, 2)",מה אם,,"ת' תר' ו, ד (22:137)",,,,
01220,"סוכה ב, ח (נג ע""ב, 5)",שהיו רואין,,"הש' מ' עד' א, יב",,,,
01230,"סוכה ב, ח (נג ע""ב, 7)",מעשה שהלכו,,"מ' סוכה ב, ח",,,,
01240,"סוכה ב, ט (נג ע""ב, 12)",קטן שאינו,,"ת' חג' א, ב (5:374)",,,,
01250,"סוכה ב, י (נג ע""ב, 13)",כתיב בסוכו',,"ספ' קג ע""א",,,,
01260,"סוכה ב, י (נג ע""ב, 13)",בסוכו' תשבו,"ויקרא כג, מב",,,,,
01270,"סוכה ב, י (נג ע""ב, 14)",וירישתם אותה,"דברים יא, לא",,,,,
01280,"סוכה ב, י (נג ע""ב, 14)",שיהא אוכל,,"ספ' קג ע""א",,"סוכה כח ע""ב",,
01290,"סוכה ג, א (נג ע""ג, 13)",תני רבי,,"ספ' קב ע""ג","ו""ר תשא; פד""כ כז (410); מת""ה כו, ה (217); תנ""ו אמור יח (464)","סוכה כט ע""ב",,ז
01300,"סוכה ג, א (נג ע""ג, 13)",ולקחתם לכם,"ויקרא כג, מ",,,,,
01310,"סוכה ג, א (נג ע""ג, 16)",שופר של,,,"יב' יב ע""ג",,,
01320,"סוכה ג, א (נג ע""ג, 18)",מה בין,,,"הש' ערלה ס ע""ד (11)",,,
01330,"סוכה ג, א (נג ע""ג, 19)",ולקחתם לכם,"ויקרא כג, מ",,,,,
01340,"סוכה ג, א (נג ע""ג, 20)",יום תרועה,"במדבר כט, א",,,,,
01360,"סוכה ג, א (נג ע""ג, 29)",לא המתים,"תהלים קטו, יז",,,,,
01370,"סוכה ג, א (נג ע""ג, 30)",בשם רבי,,"ת' סוכה ב, ט (55:264)",,"סוכה לא ע""א",,
01380,"סוכה ג, א (נג ע""ג, 33)",כפות תמרים,"ויקרא כג, מ","ספ' קב ע""ד","פד""כ 413; ו""ר ל, ט (תשז)","סוכה לב ע""א",ש' 34: רבי יודה,ז
01390,"סוכה ג, א (נג ע""ג, 37)",הדס וערבה,,"ת' סוכה ב, ח (52:264)",,"סוכה לב ע""ב",,
01400,"סוכה ג, א (נג ע""ג, 38)",באמת חמשה,,"ת' סוכה ב, ח (53:264)",,,,
01410,"סוכה ג, א (נג ע""ג, 43)",שילייא טפח,,"ת' נדה ד, ט (33:644)",,,,
01420,"סוכה ג, א (נג ע""ג, 43)",אף דופן,,"ת' סוכה א, יג (39:259)",,,,
01430,"סוכה ג, ב (נג ע""ג, 46)",וענף עץ,"ויקרא כג, מ",,"ו""ר תשז","סוכה לב ע""ב",,
01440,"סוכה ג, ג (נג ע""ג, 53)",וערבי נחל,"ויקרא כג, מ",,"ו""ר תשז","סוכה לג ע""ב",,
01450,"סוכה ג, ג (נג ע""ג, 53)",אין לי,,"ת' סוכה ב, ז (48:264); ספ' קב ע""ד",,,,
01470,"סוכה ג, ג (נג ע""ג, 54)",אבא שאול,,"ת' סוכה ג, א (4:266); ספ' קב ע""ד","סוכה נד ע""ב (32)",,,
01460,"סוכה ג, ג (נג ע""ג, 54)",וערבי,"ויקרא כג, מ",,,,,
01480,"סוכה ג, ג (נג ע""ג, 54)",ערבי נחל,"ויקרא כג, מ",,,,,
01490,"סוכה ג, ג (נג ע""ג, 55)",וערבי נחל,"ויקרא כג, מ",,,,,
01500,"סוכה ג, ג (נג ע""ג, 56)",אי זו היא,,"ת' סוכה ב, ז (49:264)",,"סוכה לד ע""א",,
01510,"סוכה ג, ד (נג ע""ג, 58)",רבי ישמעאל,,"ספ' קב ע""ד","ו""ר תשז","סוכה לד ע""ב",,
01520,"סוכה ג, ד (נג ע""ג, 58)",פרי עץ,"ויקרא כג, מ",,,,,
01530,"סוכה ג, ד (נג ע""ג, 58)",כפות תמרים,"ויקרא כג, מ",,,,,
01540,"סוכה ג, ד (נג ע""ג, 59)",וענף עץ,"ויקרא כג, מ",,,,,
01550,"סוכה ג, ד (נג ע""ג, 59)",וערבי נחל,"ויקרא כג, מ",,,,,
01560,"סוכה ג, ד (נג ע""ג, 62)",רבי טרפון,,"מ' סוכה ג, ד",,,,
01570,"סוכה ג, ד (נג ע""ג, 62)",לית בר,,,"הש' תר' מו ע""א (54); שבת ד ע""ד (59); שבת יז ע""ב (3); סוכה נב ע""ב (35); גטין נ ע""ג (4)",,,
01580,"סוכה ג, ד (נג ע""ד, 3)",ואשר ישמיעו,"נחמיה ח, טו",,,,,
01590,"סוכה ג, ד (נג ע""ד, 5)",העושה לולב,,"ת' בר' ו, י (51:36)","בר' יד ע""א","סוכה מו ע""א",,
01600,"סוכה ג, ד (נג ע""ד, 8)",כיצד מברכין,,,"סופ' כ, ד (16:343)","שבת כג ע""א",,
01610,"סוכה ג, ה (נג ע""ד, 19)",כתיב פרי,,,"ו""ר תשו; ב""ר טו, ז (140); פד""כ כז (413","סוכה לה ע""א",,ז
00010,"סוכה א, א (נא ע""ג, 48)",רבי יוסי,,,"ער' יח ע""ב",,,
00020,"סוכה א, א (נא ע""ג, 49)",מפתחו של,,"הש' מ' מדות ד, א",,,,
00030,"סוכה א, א (נא ע""ג, 51)",פתחו של,,"מ' מדות ג, ז",,,,
00040,"סוכה א, א (נא ע""ג, 52)",תני רבי,,,"איכ""ר 45","ער' ב ע""ב",,
00050,"סוכה א, א (נא ע""ג, 53)",תני בר,,,"הש' סוכה נה ע""ב (39)","ער' ב ע""ב",,
00060,"סוכה א, א (נא ע""ג, 54)",וכן גשרים,,"מ' ער' ט, ד",,,,
00070,"סוכה א, א (נא ע""ג, 64)",שתים כהילכתן,,"ת' סוכה א, יג (39:259)",,"סוכה ו ע""ב",,
00080,"סוכה א, א (נא ע""ד, 3)",ובמבוי פסול,,"הש' מ' ער' א, א",,,,
00090,"סוכה א, א (נא ע""ד, 3)",הדלה עליה,,"מ' סוכה א, ד; הש' ת' ער' א, ז (21:89)",,,,
00100,"סוכה א, א (נא ע""ד, 6)",חמתה מרובה,,"מ' סוכה א, א",,,,
00110,"סוכה א, א (נא ע""ד, 6)",סוכה מקורה,,"מ' סוכה א, א",,,,
00120,"סוכה א, א (נא ע""ד, 7)",לא סוף,,"הש' ת' ער' א, ז (21:89)",,,,
00130,"סוכה א, א (נא ע""ד, 12)",אכסדרה שנפרצה,,,"ער' יח ע""ג","ער' כה ע""א",,
00140,"סוכה א, א (נא ע""ד, 14)",בסוכות תשבו,"ויקרא כג, מב",,,,,
00150,"סוכה א, א (נא ע""ד, 21)",אמר רבי,,"ת' סוכה א, א (2:256)",,,,
00160,"סוכה א, א (נא ע""ד, 30)",כאויר פסול,,,"הש' ער' נב ע""ג (9, 28, 37)",,,
00170,"סוכה א, א (נא ע""ד, 33)",להיתרה של,,"הש' ת' סוכה ב, ב (9:260)",,,,
00180,"סוכה א, א (נא ע""ד, 35)",המשלשל דפנות,,"מ' סוכה א, ט",,,,
00190,"סוכה א, א (נא ע""ד, 38)",כצוצטרא שהיא,,"מ' ער' ח, ח",,,,
00200,"סוכה א, א (נא ע""ד, 40)",בין מלמעלן,,"הש' ת' ער' ו, כז (94:126)",,,,
00210,"סוכה א, א (נא ע""ד, 40)",ואמר רבי,,,"ער' כה ע""א",,,
00220,"סוכה א, א (נא ע""ד, 42)",בסוכות תשבו,"ויקרא כג, מב",,,,,
00230,"סוכה א, א (נא ע""ד, 47)",קש ותבן,,"הש' ת' אה' טו, ב","ער' כד ע""ב","סוכה ד ע""א",,
00240,"סוכה א, א (נא ע""ד, 48)",מניין למעלה,,,"שבת ב ע""ד","סוכה ד ע""ב",,
00250,"סוכה א, א (נא ע""ד, 49)",ונועדתי לך,"שמות כה, כב",,,,,
00260,"סוכה א, א (נא ע""ד, 50)",אתם ראיתם,"שמות כ, יט",,,,,
00270,"סוכה א, א (נא ע""ד, 52)",דבית רבי,,,"סוכה נא ע""ד (64)",,,
00280,"סוכה א, א (נא ע""ד, 54)",שנתנה התורה,"הש' שמות כה, יז",,,,,
00290,"סוכה א, א (נא ע""ד, 55)",ועשית לו,"שמות כה, כה",,,,,
00300,"סוכה א, א (נא ע""ד, 56)",ועשית זר,"שמות כה, כה",,,,,
00310,"סוכה א, א (נא ע""ד, 58)",פני,"ויקרא טז, יד",,,,,
00320,"סוכה א, א (נא ע""ד, 59)",אלא בשעה,,,"ער' כב ע""ג",,,
00330,"סוכה א, א (נא ע""ד, 60)",כמאן דאמר,,"הש' מ' כלים יז, י",,,,
00340,"סוכה א, א (נא ע""ד, 61)",כמאן דאמר,,"הש' מ' כלים יז, י",,,,
00350,"סוכה א, א (נא ע""ד, 64)",דבית רבי,,,"סוכה נא ע""ד (52)",,,
00360,"סוכה א, א (נב ע""א, 3)",לא כן,,"הש' מ' כלים טז, ז; מ' כלים יח, ב; ס""ז ז, ג (251:17)","שבת א, א (ב ע""ד, 26); ב""ר, לא (4:284);במ""ר יב, יז (נ ע""א, 11); שהש""ר, ו, ד, ב (לג ע""ד, 4); פד""כ, א ח (113)",,"<וש""נ>",
00370,"סוכה א, א (נב ע""א, 6)",רבי אומר,,"ת' סוכה ב, ב (9:60)","מע' נ ע""ד",,,
00380,"סוכה א, א (נב ע""א, 8)",וכן היה,,"ת' ער' ה, ה (15:112)",,,,
00390,"סוכה א, א (נב ע""א, 11)","ר""ש אמר",,"הש' ת' סוכה א, יג (39:259)",,,,
00400,"סוכה א, א (נב ע""א, 12)",סכות (1),"ויקרא כג, מב",,,,,
00410,"סוכה א, א (נב ע""א, 12)",סכות (2),"ויקרא כג, מב",,,,,
00420,"סוכה א, א (נב ע""א, 12)",סכות (3),"ויקרא כג, מג",,,,,
00430,"סוכה א, א (נב ע""א, 16)",וסוכה תהיה,"ישעיה ד, ו",,,,,
00440,"סוכה א, א (נב ע""א, 19)",וסוכה תהיה,"ישעיה ד, ו",,,,,
00450,"סוכה א, א (נב ע""א, 20)",ולמחסה ולמסתור,"ישעיה ד, ו",,,,,
00460,"סוכה א, א (נב ע""א, 20)",מזרם וממטר,"ישעיה ד, ו",,,,,
00470,"סוכה א, א (נב ע""א, 21)",שתיים כהילכתן,,"ת' סוכה א, יג (39:259)",,,,
00480,"סוכה א, א (נב ע""א, 25)",חצר שהעמודין,,"ת' סוכה א, ח (19:257)",,,,
00490,"סוכה א, א (נב ע""א, 33)",רבי שמעון,,,"כל' כט ע""ב; ער' יט ע""ג",,,
00500,"סוכה א, א (נב ע""א, 40)",מקיפין שלשה,,"מ' ער' א, ט",,,,
00510,"סוכה א, א (נב ע""ב, 8)",ראשי פסל,,"ת' סוכה ב, ג (12:261)",,"סוכה יט ע""א",,
00520,"סוכה א, א (נב ע""ב, 18)",מצה הישנה,,"ת' פס' ב, כא (60:149)","פס' כט ע""ב",,,
00530,"סוכה א, א (נב ע""ב, 20)",סוכת הרועים,,"הש' ת' סוכה א, ד (8:256)",,"סוכה ח ע""ב",,
01620,"סוכה ג, ה (נג ע""ד, 19)",פרי עץ,"ויקרא כג, מ",,,,,
01630,"סוכה ג, ה (נג ע""ד, 21)",שהוא דר,,"ספ' קב ע""ד",,,,
01640,"סוכה ג, ה (נג ע""ד, 22)",אמר רבי,,,"ו""ר תשו; פד""כ 413",,,
01650,"סוכה ג, ה (נג ע""ד, 23)",ולקחתם לכם,"ויקרא כג, מ",,,,,
01660,"סוכה ג, ה (נג ע""ד, 25)",רבי יעקב,,,"ער' כ ע""ד",,,
01670,"סוכה ג, ה (נג ע""ד, 25)",מתניתא,,"הש' מ' ער' ג, ב",,,,
01680,"סוכה ג, ה (נג ע""ד, 26)",ושל דמאי,,"מ' סוכה ג, ה",,,,
01690,"סוכה ג, ו (נג ע""ד, 30)",ניטל עוקצו,,"מ' סוכה ג, ו",,,,
01700,"סוכה ג, ו (נג ע""ד, 33)",אי זהו,,"ת' נג' א, ב (15:618)",,,,
01710,"סוכה ג, ו (נג ע""ד, 35)",ירקרק,"ויקרא יג, מט",,,,,
01720,"סוכה ג, ז (נג ע""ד, 36)",אתרוג הבוסר,,,"מע' מט ע""א","סוכה לו ע""א",,
01730,"סוכה ג, ז (נג ע""ד, 37)",דרבי שמעון,,"הש' מ' מע' א, ד",,,,
01740,"סוכה ג, ז (נג ע""ד, 42)",פרי,"ויקרא כג, מ",,,,,
01750,"סוכה ג, ח (נג ע""ד, 47)",כפות תמרים,"ויקרא כג, מ",,,,,
01760,"סוכה ג, ט (נג ע""ד, 49)",בהודו,"הש' תהלים קיח, א",,,,,
01770,"סוכה ג, ט (נג ע""ד, 49)",באנא ה',"הש' תהלים קיח, כה",,,,,
01780,"סוכה ג, י (נג ע""ד, 50)",זה שהוא,,"הש' ת' בר' ג, יט (77:16)",,"בר' ל ע""א",,
01790,"סוכה ג, י (נג ע""ד, 53)",צריך לכסכס,,"מ' נדה ט, ז",,,,
01800,"סוכה ג, יא (נג ע""ד, 55)",תני אבל,,,"בר' ו ע""ב; ר""ה נט ע""א","סוכה לח ע""א",,
01810,"סוכה ג, יא (נג ע""ד, 55)",אבל אמרו,,"ת' בר' ה ,יז (35:27)",,,,
01820,"סוכה ג, יא (נג ע""ד, 58)",מי שהיה,,"מ' סוכה ג, י",,,,
01830,"סוכה ג, יב (נג ע""ד, 60)",רב ושמואל,,,"מג' עב ע""א","פס' קיז ע""א",,
01840,"סוכה ג, יב (נד ע""א, 1)",בעשרה לשונות,,,"מת""ה א, ו (8)",,,
01850,"סוכה ג, יב (נד ע""א, 5)",רב בשם,,,"בר' יב ע""ג","סוכה לח ע""ב",,
01860,"סוכה ג, יב (נד ע""א, 7)",הללויה הללו,"תהלים קיג, א",,,,,
01870,"סוכה ג, יב (נד ע""א, 9)",ואילין אמרין,,"הש' ת' פס' י, ז (15:197)",,,,
01880,"סוכה ג, יב (נד ע""א, 9)",ברוך הבא,"תהלים קיח, כו",,,,,
01890,"סוכה ג, יב (נד ע""א, 9)",בשם ה',"תהלים קיח, כו",,,,,
01900,"סוכה ג, יב (נד ע""א, 11)",אין עונין,,"ת' מג' ג, כז (93:361)",,"בר' מז ע""א",,
01910,"סוכה ג, יב (נד ע""א, 13)",גוי שבירך,,"ת' בר' ה, כא (41:28)","ב""ר סו, ו (751)",,,ז
01920,"סוכה ג, יב (נד ע""א, 14)",ברוך תהיה,"דברים ז, יד",,,,,
01930,"סוכה ג, יב (נד ע""א, 17)",אורריך ארור,"בראשית כז, כט",,,,,
01940,"סוכה ג, יב (נד ע""א, 18)",רבי היה,,"ת' פס' י, ט (19:197)",,"סוכה לט ע""א",,
01950,"סוכה ג, יב (נד ע""א, 21)",כהדא תרונגייא,,,"גט' מד ע""ב",,,
01960,"סוכה ג, יג (נד ע""א, 23)",כתיב ושמחתם,,,"ר""ה נט ע""ב",,,
01970,"סוכה ג, יג (נד ע""א, 23)",ושמחתם לפני,"ויקרא כג, מ",,,,,
01980,"סוכה ג, יג (נד ע""א, 29)",והקרבתם אשה,"ויקרא כג, ח",,,,,
01990,"סוכה ג, יג (נד ע""א, 30)",ושמחתם לפני,"ויקרא כג, מ",,,,,
02000,"סוכה ג, יג (נד ע""א, 31)",ולקחתם לכם,"ויקרא כג, מ",,,,,
02010,"סוכה ג, יג (נד ע""א, 34)",ולקחתם לכם,"ויקרא כג, מ",,,,,
02020,"סוכה ג, יג (נד ע""א, 34)",ושמחתם לפני,"ויקרא כג, מ",,,,,
02030,"סוכה ג, יד (נד ע""א, 37)",כך היה,,"ת' בר' ב, י (62:265)",,"סוכה מא ע""ב",,
02040,"סוכה ג, יד (נד ע""א, 40)",הניחו בארץ,,"ת' בר' ב, יא (70:265)","הש' שבת ה ע""ד (43)",,,
02050,"סוכה ג, יד (נד ע""א, 41)",מטלטלין עצי,,,,,,
02060,"סוכה ג, יד (נד ע""א, 42)",אף בסכין,,,"פס' לג ע""ד",,"וש""נ",
02070,"סוכה ג, טו (נד ע""א, 45)",יודע לנענע,,"ת' חג' א, ב (6:374)",,"סוכה מב ע""א",,
02080,"סוכה ג, טו (נד ע""א, 47)",את גופו,,"ת' חג' א, ב (9:375)",,,,
02090,"סוכה ג, טו (נד ע""א, 48)",רבי אומר,,"ת' חג' א, ג (20:376)",,,,
02100,"סוכה ג, טו (נד ע""א, 50)",ויעמידו את,"עזרא ג, ח",,,,,
02110,"סוכה ד, א (נד ע""ב, 32)",רבי זעורה,,,"שבי' לג ע""ב","סוכה מד ע""א",,
02120,"סוכה ד, א (נד ע""ב, 33)",ערבה הלכה,,"ת' סוכה ג, א (4:266)",,,,
02130,"סוכה ד, א (נד ע""ב, 35)",וערבי נחל,"ויקרא כג, מ","ת' סוכה ג, א (4:266); ספ' קב ע""ד","סוכה נג ע""ג (54)",,,
02140,"סוכה ד, א (נד ע""ב, 37)",דרבי עקיבה,,,"סוכה נד ע""ג (52)","תע' ב ע""ב; זב' קי ע""ב",,
02150,"סוכה ד, א (נד ע""ב, 37)",בשיני ונסכיהם,,,"פד""כ 432",,,
02160,"סוכה ד, א (נד ע""ב, 37)",ונסכיהם,"במדבר כט, יט",,,,,
02170,"סוכה ד, א (נד ע""ב, 37)",ונסכיה,"במדבר כט, לא",,,,,
02180,"סוכה ד, א (נד ע""ב, 38)",כמשפטם,"במדבר כט, לג",,,,,
02190,"סוכה ד, א (נד ע""ב, 41)",רבי יוסי,,,"שבת ג ע""ד",,"וש""נ",
02200,"סוכה ד, א (נד ע""ב, 44)",ואתיא כהיא,,,"שבת ג ע""ד; פאה טו ע""ב; שבי' לג ע""ב; כת' לב ע""ג; ב""ר א, יד (12); ב""ר כב (206); ב""ר נג (774)",,"וש""נ",ז
02210,"סוכה ד, א (נד ע""ב, 44)",כי לא,"דברים לב, מז",,,,,
02220,"סוכה ד, א (נד ע""ב, 45)",כי הוא,"דברים לב, מז",,,,,
02230,"סוכה ד, א (נד ע""ב, 46)",רבי יוחנן,,,"שבי' לג ע""ב; ע""ז מג ע""ד",,,
02240,"סוכה ד, ב (נד ע""ב, 51)",דר' דוסא,,"ת' פאה א, ה (7:46)",,,,
02250,"סוכה ד, ג (נד ע""ב, 62)",וראשיהן כפופין,,"מ' סוכה ד, ג",,,,
02260,"סוכה ד, ג (נד ע""ג, 5)",אני והו,,"מ' סוכה ד, ה",,,,
02270,"סוכה ד, ג (נד ע""ג, 5)",לך לישועתה,"תהלים פ, ג",,,,,
02280,"סוכה ד, ג (נד ע""ג, 6)",והושיע ה',"זכריה יב, ז",,,,,
02290,"סוכה ד, ג (נד ע""ג, 7)",כי עתה,"מיכה ד, י",,,,,
02300,"סוכה ד, ג (נד ע""ג, 8)",אנכי ה',"שמות כ, ב",,,,,
02310,"סוכה ד, ג (נד ע""ג, 9)",רבי ברכיה,," הש' מדר""י, פסחא יד (51:10); ספרי במ' פד (82:18); ס""ז, י, לה (267:10); ראה גם: מדר""י שירה, ד(129:12); בחדש ה (220:1)","הש' ו""ר כג, ח (תקלז:3); תנ""ב בשלח יא (ל ע""א, 2); הש' תע' א, א (סד ע""א, 12) ובנ""ש; שהש""ר ד, ח (כו ע""ד)",,"הש'  אג""ב עב, א; שכ""ט, שמות יב, מא י""ש, בא רי; בהעלתך תשל; תשלט; שמ""ב קמו; שה""ש תתקפח;  ד""ה קמו",ז
02320,"סוכה ד, ג (נד ע""ג, 10)",ויראו את,"שמות כד, י",,,,,
02330,"סוכה ד, ג (נד ע""ג, 13)",כמראה אבן,"יחזקאל א, כו",,,,,
02340,"סוכה ד, ג (נד ע""ג, 14)",כמעשה לבנת,"שמות כד, י",,,,,
