מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
03020,"גט' ו, ב (מח ע""א, 16)",אם אמר,,"מ' גט' ו, ג",,,,
03030,"גט' ו, ב (מח ע""א, 18)",האיש מקדש,,"מ' קד' ב, א",,,,
03040,"גט' ו, ב (מח ע""א, 19)",אין שתי,,"מ' גט' ו, ב",,,,
03050,"גט' ו, ב (מח ע""א, 24)",מי אמר,,,"גט' מט ע""א (57)",,"צ""ל: דאמר",
03060,"גט' ו, ב (מח ע""א, 26)",אי זו,,,"יב' יג ע""ג",,,
03070,"גט' ו, ב (מח ע""א, 27)",כל שנותנין,,"ת' גט' ד, ג (15:261)",,,,
03080,"גט' ו, ג (מח ע""א, 29)",מתניתא דלא,,,"הש' קד' סב ע""ג",,,
03380,"גט' ז, א (מח ע""ג, 47)",אמ' רבן,,"ת' תר' א, א (6:107)","תר' מ ע""ב",,,
03390,"גט' ז, א (מח ע""ג, 50)",נתחרש הוא,,"מ' יב' יד, א",,,,
03400,"גט' ז, א (מח ע""ג, 52)",הרי שכתב,,"ת' גט' ב, ח (43:251)",,,,
03410,"גט' ז, א (מח ע""ג, 54)",אינו גט,,"ת' גט' ב, ח (44:252)",,,,
03420,"גט' ז, א (מח ע""ד, 4)",כשם שבודקין,,"ת' גט' ה, א (4:263)",,,,
03430,"גט' ז, ב (מח ע""ד, 12)",דרבי יוחנן,,,"גט' מד ע""ד",,"וש""נ",
03440,"גט' ז, ב (מח ע""ד, 13)",דרבי יהודה,,"הש' מ' גט' ג, ב",,,,
03450,"גט' ז, ג (מח ע""ד, 14)",ורבותינו אמרו,,"ת' גט' ה, ח (59:267)",,,,
03460,"גט' ז, ג (מח ע""ד, 15)",בשלשה מקומות,,,"שבת ג ע""ד; ע""ז מא ע""ד; נדה נ ע""ד",,,
03500,"גט' ז, ג (מח ע""ד, 29)",הכותב נכסיו,,"מ' ב""ב ח, ז","ב""ב טז ע""ב",,,
03510,"גט' ז, ג (מח ע""ד, 31)",רבי יוסי,,"ת' כת' ח, ה (25:85)",,,,
03520,"גט' ז, ג (מח ע""ד, 36)",והוה רבי,,,"יומא מ ע""ג",,,
03530,"גט' ז, ג (מח ע""ד, 41)",אמירתי לגבוה,,"ת' קד' א, ט (40:279)",,,,
03540,"גט' ז, ד (מח ע""ד, 44)",אם מתי,,"ת' גט' ה, ב (7:263)",,,,
03550,"גט' ז, ד (מח ע""ד, 49)",נתייחדה עמו,,"ת' גט' ה, ד (21:264)","סוטה טז ע""ג",,,
03560,"גט' ז, ד (מח ע""ד, 61)",וזכאי במציאתה,,"מ' כת' ד, ד",,,,
03570,"גט' ז, ד (מח ע""ד, 63)",תמן הוא,,,"יומא לח ע""ד",,,
03590,"גט' ז, ד (מח ע""ד, 64)",ר' יהודה,,"ת' שק' ג, ג (9:213)",,,,
03600,"גט' ז, ה (מט ע""א, 5)",תני לא,,,"קד' סג ע""ד",,,
03610,"גט' ז, ה (מט ע""א, 5)",רבן שמעון,,"ת' גט' ה, ה (26:265)",,,,
