I Kings 18:26,46
I Kings 19:1,1
I Kings 19:2,3
I Kings 19:3,4
I Kings 19:4,5
I Kings 19:5,7
I Kings 19:6,9
I Kings 19:7,11
I Kings 19:8,12
I Kings 19:9,15
I Kings 19:10,16
I Kings 19:11,17
I Kings 19:12,19
I Kings 19:13,20
I Kings 19:14,21
I Kings 20:1,6
I Kings 20:2,7
I Kings 20:3,10
I Kings 20:4,11
I Kings 20:5,12
I Kings 20:6,14
I Kings 20:7,15
I Kings 20:8,16
I Kings 20:9,17
I Kings 20:10,18
I Kings 20:11,22
I Kings 20:12,23
I Kings 20:13,24
I Kings 20:14,25
I Kings 20:15,26
I Kings 20:16,27
I Kings 20:17,28
I Kings 20:18,30
I Kings 20:19,31
I Kings 20:20,32
I Kings 20:21,33
I Kings 20:22,34
I Kings 20:23,35
I Kings 20:24,38
I Kings 20:25,39
I Kings 20:26,40
I Kings 20:27,42
I Kings 21:1,1
I Kings 21:2,2
I Kings 21:3,4
I Kings 21:4,6
I Kings 21:5,7
I Kings 21:6,8
I Kings 21:7,10
I Kings 21:8,13
I Kings 21:9,18
I Kings 21:10,19
I Kings 21:11,20
I Kings 21:12,21
I Kings 21:13,23
I Kings 21:14,27
I Kings 22:1,2
I Kings 22:2,3
I Kings 22:3,4
I Kings 22:4,6
I Kings 22:5,8
I Kings 22:6,11
I Kings 22:7,14
I Kings 22:8,19
I Kings 22:9,20
I Kings 22:10,25
I Kings 22:11,26
I Kings 22:12,27
I Kings 22:13,28
I Kings 22:14,30
I Kings 22:15,34
I Kings 22:16,35
I Kings 22:17,37
I Kings 22:18,38
I Kings 22:19,39
I Kings 22:20,40
I Kings 22:21,44
I Kings 22:22,48
I Kings 22:23,50
I Kings 22:24,51
