II Kings 18:13,25
II Kings 18:14,26
II Kings 18:15,27
II Kings 18:16,29
II Kings 18:17,31
II Kings 18:18,34
II Kings 19:1,2
II Kings 19:2,4
II Kings 19:3,7
II Kings 19:4,8
II Kings 19:5,9
II Kings 19:6,12
II Kings 19:7,14
II Kings 19:8,18
II Kings 19:9,21
II Kings 19:10,26
II Kings 19:11,27
II Kings 19:12,28
II Kings 19:13,29
II Kings 19:14,35
II Kings 19:15,36
II Kings 19:16,37
II Kings 20:1,1
II Kings 20:2,2
II Kings 20:3,3
II Kings 20:4,4
II Kings 20:5,5
II Kings 20:6,7
II Kings 20:7,9
II Kings 20:8,10
II Kings 20:9,12
II Kings 20:10,13
II Kings 20:11,18
II Kings 20:12,19
II Kings 20:13,20
II Kings 21:1,1
II Kings 21:2,3
II Kings 21:3,4
II Kings 21:4,6
II Kings 21:5,11
II Kings 21:6,12
II Kings 21:7,13
II Kings 21:8,16
II Kings 21:9,18
II Kings 21:10,19
II Kings 21:11,25
II Kings 21:12,26
II Kings 22:1,1
II Kings 22:2,3
II Kings 22:3,4
II Kings 22:4,5
II Kings 22:5,6
II Kings 22:6,7
II Kings 22:7,8
II Kings 22:8,9
II Kings 22:9,12
II Kings 22:10,13
II Kings 22:11,14
II Kings 22:12,16
II Kings 22:13,19
II Kings 22:14,20
II Kings 23:1,2
II Kings 23:2,3
II Kings 23:3,5
II Kings 23:4,6
II Kings 23:5,7
II Kings 23:6,8
II Kings 23:7,9
II Kings 23:8,10
II Kings 23:9,11
II Kings 23:10,12
II Kings 23:11,13
II Kings 23:12,14
II Kings 23:13,16
II Kings 23:14,17
II Kings 23:15,18
II Kings 23:16,19
II Kings 23:17,24
II Kings 23:18,25
II Kings 23:19,29
II Kings 23:20,30
II Kings 23:21,31
II Kings 23:22,33
II Kings 23:23,34
II Kings 23:24,36
II Kings 24:1,1
II Kings 24:2,2
II Kings 24:3,5
II Kings 24:4,6
II Kings 24:5,7
II Kings 24:6,14
II Kings 24:7,15
II Kings 24:8,17
II Kings 24:9,20
II Kings 25:1,1
II Kings 25:2,2
II Kings 25:3,3
II Kings 25:4,4
II Kings 25:5,5
II Kings 25:6,7
II Kings 25:7,8
II Kings 25:8,9
II Kings 25:9,11
II Kings 25:10,13
II Kings 25:11,16
II Kings 25:12,17
II Kings 25:13,19
II Kings 25:14,21
II Kings 25:15,22
II Kings 25:16,23
II Kings 25:17,24
II Kings 25:18,27
II Kings 25:19,28
