II Samuel 8:9,12
II Samuel 8:10,13
II Samuel 8:11,16
II Samuel 8:12,17
II Samuel 8:13,18
II Samuel 9:1,2
II Samuel 9:2,4
II Samuel 9:3,7
II Samuel 9:4,8
II Samuel 9:5,9
II Samuel 9:6,11
II Samuel 9:7,12
II Samuel 10:1,1
II Samuel 10:2,2
II Samuel 10:3,3
II Samuel 10:4,4
II Samuel 10:5,12
II Samuel 10:6,16
II Samuel 11:1,1
II Samuel 11:2,2
II Samuel 11:3,3
II Samuel 11:4,4
II Samuel 11:5,8
II Samuel 11:6,11
II Samuel 11:7,13
II Samuel 11:8,14
II Samuel 11:9,21
II Samuel 11:10,24
II Samuel 11:11,25
II Samuel 11:12,26
II Samuel 12:1,3
II Samuel 12:2,4
II Samuel 12:3,5
II Samuel 12:4,6
II Samuel 12:5,7
II Samuel 12:6,8
II Samuel 12:7,11
II Samuel 12:8,12
II Samuel 12:9,14
II Samuel 12:10,18
II Samuel 12:11,20
II Samuel 12:12,24
II Samuel 12:13,25
II Samuel 12:14,27
II Samuel 12:15,28
II Samuel 12:16,31
II Samuel 13:1,1
II Samuel 13:2,2
II Samuel 13:3,3
II Samuel 13:4,4
II Samuel 13:5,6
II Samuel 13:6,9
II Samuel 13:7,11
II Samuel 13:8,15
II Samuel 13:9,16
II Samuel 13:10,17
II Samuel 13:11,18
II Samuel 13:12,20
II Samuel 13:13,21
II Samuel 13:14,23
II Samuel 13:15,28
II Samuel 13:16,32
II Samuel 13:17,37
II Samuel 13:18,39
II Samuel 14:1,2
II Samuel 14:2,6
II Samuel 14:3,7
II Samuel 14:4,11
II Samuel 14:5,14
II Samuel 14:6,16
II Samuel 14:7,20
II Samuel 14:8,25
II Samuel 14:9,27
II Samuel 14:10,28
II Samuel 14:11,32
II Samuel 15:1,1
II Samuel 15:2,3
II Samuel 15:3,7
II Samuel 15:4,10
II Samuel 15:5,12
II Samuel 15:6,14
II Samuel 15:7,15
II Samuel 15:8,17
II Samuel 15:9,18
II Samuel 15:10,19
II Samuel 15:11,20
II Samuel 15:12,22
II Samuel 15:13,23
II Samuel 15:14,24
II Samuel 15:15,27
II Samuel 15:16,28
II Samuel 15:17,30
II Samuel 15:18,31
II Samuel 15:19,32
II Samuel 15:20,34
II Samuel 16:1,1
II Samuel 16:2,5
II Samuel 16:3,6
II Samuel 16:4,7
II Samuel 16:5,8
II Samuel 16:6,11
II Samuel 16:7,12
II Samuel 16:8,13
II Samuel 16:9,16
II Samuel 16:10,21
II Samuel 16:11,23
II Samuel 17:1,2
II Samuel 17:2,3
II Samuel 17:3,4
II Samuel 17:4,8
II Samuel 17:5,9
II Samuel 17:6,11
II Samuel 17:7,12
II Samuel 17:8,17
II Samuel 17:9,19
II Samuel 17:10,20
II Samuel 17:11,23
II Samuel 17:12,24
II Samuel 17:13,25
II Samuel 17:14,28
II Samuel 18:1,3
II Samuel 18:2,4
II Samuel 18:3,5
II Samuel 18:4,6
II Samuel 18:5,8
II Samuel 18:6,9
II Samuel 18:7,12
II Samuel 18:8,14
II Samuel 18:9,17
II Samuel 18:10,18
II Samuel 18:11,19
II Samuel 18:12,20
II Samuel 18:13,21
II Samuel 18:14,22
II Samuel 18:15,23
II Samuel 18:16,24
II Samuel 18:17,29
II Samuel 19:1,1
II Samuel 19:2,4
II Samuel 19:3,8
II Samuel 19:4,9
II Samuel 19:5,15
II Samuel 19:6,25
II Samuel 19:7,27
II Samuel 19:8,28
II Samuel 19:9,30
II Samuel 19:10,38
II Samuel 19:11,41
II Samuel 19:12,43
II Samuel 19:13,44
II Samuel 20:1,1
II Samuel 20:2,3
II Samuel 20:3,5
II Samuel 20:4,6
II Samuel 20:5,8
II Samuel 20:6,9
II Samuel 20:7,11
II Samuel 20:8,14
II Samuel 20:9,15
II Samuel 20:10,18
II Samuel 20:11,19
II Samuel 21:1,1
II Samuel 21:2,2
II Samuel 21:3,6
II Samuel 21:4,8
II Samuel 21:5,9
II Samuel 21:6,10
II Samuel 21:7,14
II Samuel 21:8,15
II Samuel 21:9,16
II Samuel 21:10,18
II Samuel 21:11,19
II Samuel 21:12,20
II Samuel 21:13,3
II Samuel 21:14,5
II Samuel 21:15,11
II Samuel 21:16,13
II Samuel 21:17,25
II Samuel 21:18,27
II Samuel 21:19,28
II Samuel 21:20,29
II Samuel 21:21,30
II Samuel 21:22,33
II Samuel 21:23,34
II Samuel 21:24,35
II Samuel 21:25,36
II Samuel 21:26,39
II Samuel 21:27,41
II Samuel 21:28,43
II Samuel 21:29,44
II Samuel 21:30,45
II Samuel 21:31,49
II Samuel 21:32,51
II Samuel 23:1,1
II Samuel 23:2,8
II Samuel 23:3,17
II Samuel 23:4,18
II Samuel 23:5,20
II Samuel 23:6,32
II Samuel 24:1,5
II Samuel 24:2,11
II Samuel 24:3,12
II Samuel 24:4,14
II Samuel 24:5,16
II Samuel 24:6,23
II Samuel 24:7,25
