Sefer Mitzvot Gadol, Positive Commandments 123:1	בפ׳ שבועות הדיינין [דף ל״ט	בפ׳ שבועות הדיינין [שבועות דף ל״ט
Teshuvot Maharik 72:1	בפרק שבועות הדיינים (דף מא	בפרק שבועות הדיינים (שבועות דף מא
Teshuvot Maharik 190:1	בפ' שבועות הדיינין (דף מג	בפ' שבועות הדיינין (שבועות דף מג
