Shenei Luchot HaBerit, Shaar HaOtiyot, Derech Eretz 10	פרק כל היד דף י"ז	פרק כל היד (נדה דף י"ז)
Shenei Luchot HaBerit, Shaar HaOtiyot, Derech Eretz 10	פרק כיצד מברכין דף ל"ט	ת פרק כיצד מברכין (ברכות דף ל"ט)
Shenei Luchot HaBerit, Shaar HaOtiyot, Derech Eretz 10	פרק אלו עוברים דף מ"ב	ים פרק אלו עוברים (פסחים דף מ"ב)
Shenei Luchot HaBerit, Shaar HaOtiyot, Derech Eretz 10	פרק מרובה דף פ"ב	ב"ק פרק מרובה (בבא קמא דף פ"ב)
Shenei Luchot HaBerit, Shaar HaOtiyot, Derech Eretz 12	פרק כל הבשר דף ק"ה	פרק כל הבשר (חולין דף ק"ה)
Shenei Luchot HaBerit, Shaar HaOtiyot, Derech Eretz 13	פרק ערבי פסחים דף קי"א	פרק ערבי פסחים (פסחים דף קי"א)
Shenei Luchot HaBerit, Shaar HaOtiyot, Derech Eretz 13	פרק כל הבשר דף ק"ה	פרק כל הבשר (חולין דף ק"ה)
Shenei Luchot HaBerit, Shaar HaOtiyot, Kedushat HaAchilah, Maachalot Asurot 6:11	פרק כיצד מברכין דף ל"ט	פרק כיצד מברכין (ברכות דף ל"ט)
Shenei Luchot HaBerit, Shaar HaOtiyot, Hilchot Biah 1:3	פרק חזקת הבתים דף נ"ה	פרק חזקת הבתים (בבא בתרא דף נ"ה)
Shenei Luchot HaBerit, Shaar HaOtiyot, Hilchot Biah 1:4	פרק עושין פסין דף י"ח	פרק עושין פסין (עירובין דף י"ח)
Shenei Luchot HaBerit, Shaar HaOtiyot, Hilchot Biah 1:6	פרק הרואה דף ס"א	פרק הרואה (ברכות דף ס"א)
Shenei Luchot HaBerit, Shaar HaOtiyot, Hilchot Biah 1:8	פרק כיצד מעברין דף נ"ג	פרק כיצד מעברין (עירובין דף נ"ג)
Shenei Luchot HaBerit, Shaar HaOtiyot, Hilchot Biah 2:13	פרק המדיר דף ע"ב	פרק המדיר (כתובות דף ע"ב)
Penei Yehoshua on Sukkah 4a:3	פרק הזורק דף ק'	פרק הזורק (שבת דף ק')
Penei Yehoshua on Sukkah 7b:6	פרק עושין פסין דף כ"ג	פרק עושין פסין (עירובין דף כ"ג)
Penei Yehoshua on Sukkah 12b:4	פרק במה אשה דף ס"ג ע"ב	פרק במה אשה (שבת דף ס"ג ע"ב)
Penei Yehoshua on Sukkah 13a:4	פרק טרף בקלפי דף מ"א	פרק טרף בקלפי (יומא דף מ"א)
Penei Yehoshua on Sukkah 13b:1	פ' בכל מערבין דף כ"ח ע"ב	פ' בכל מערבין (עירובין דף כ"ח ע"ב)
Penei Yehoshua on Sukkah 15a:11	פרק הישן דף כ"ב ע"ב	פרק הישן (סוכה דף כ"ב ע"ב)
Penei Yehoshua on Sukkah 16a:1	פ' הזורק ד' ק"א	פ' הזורק (שבת ד' ק"א)
Penei Yehoshua on Sukkah 18a:4	פ' מי שמתו דף י"ט ע"ב	פ' מי שמתו (ברכות דף י"ט ע"ב)
Penei Yehoshua on Sukkah 18b:7	פרק כיצד משתתפין דף פ"ו	פרק כיצד משתתפין (עירובין דף פ"ו)
Penei Yehoshua on Sukkah 19b:6	פ' במה אשה ד' נ"ח	פ' במה אשה (שבת ד' נ"ח)
Penei Yehoshua on Sukkah 21a:5	פ' חלון דף ע"ט	פ' חלון (עירובין דף ע"ט)
Penei Yehoshua on Sukkah 21a:5	פרק העור והרוטב דף קכ"ה	בפרק העור והרוטב (חולין דף קכ"ה)
Penei Yehoshua on Sukkah 25a:3	פרק חזקת הבתים ד' נ"ח	פרק חזקת הבתים (בבא בתרא ד' נ"ח)
Penei Yehoshua on Sukkah 26b:5	פרק כיצד מברכין דף ל"ט	פרק כיצד מברכין (ברכות דף ל"ט)
Penei Yehoshua on Sukkah 27a:1	פרק כל כתבי דף קי"ח	פרק כל כתבי (שבת דף קי"ח)
Penei Yehoshua on Sukkah 30a:8	פרק האיש מקדש דף נ"ב	פרק האיש מקדש (קידושין דף נ"ב)
Penei Yehoshua on Sukkah 30b:1	פרק השולח דף ל"ח	פרק השולח (גיטין דף ל"ח)
Penei Yehoshua on Sukkah 30b:4	פ' השולח דף ל"ח	פ' השולח (גיטין דף ל"ח)
Penei Yehoshua on Sukkah 30b:9	ר"פ הגוזל דף צ"ג	ר"פ הגוזל (בבא קמא דף צ"ג)
Penei Yehoshua on Sukkah 31b:3	פרק רבי ישמעאל דף נ"ב	פרק רבי ישמעאל (עבודה זרה דף נ"ב)
Penei Yehoshua on Sukkah 40a:1	פרק הגוזל עצים ד' ק"א	פרק הגוזל עצים (בבא קמא ד' ק"א)
Penei Yehoshua on Megillah 7b:2	פ' כל הכלים דף קכ"ג	פ' כל הכלים (שבת דף קכ"ג)
Penei Yehoshua on Megillah 7b:3	ר"פ אלו נערות דף ל'	ר"פ אלו נערות (כתובות דף ל')
Penei Yehoshua on Megillah 17b:3	ס"פ אין עומדין דף ל"ד	ס"פ אין עומדין (ברכות דף ל"ד)
Penei Yehoshua on Megillah 25a:1	פ' אין עומדין דף ל"ג	פ' אין עומדין (ברכות דף ל"ג)
Penei Yehoshua on Megillah 29b:2	פ' במה מדליקין דף כ"ד	פ' במה מדליקין (שבת דף כ"ד)
Penei Yehoshua on Shevuot 2a:5	פ' בא לו דף ע'	פ' בא לו (יומא דף ע')
Penei Yehoshua on Shevuot 4b:2	פ' כלל גדול דף ע"ב	פ' כלל גדול (שבת דף ע"ב)
Penei Yehoshua on Shevuot 6b:2	פרק אלו הן הלוקין דף י"ט	פרק אלו הן הלוקין (מכות דף י"ט)
Penei Yehoshua on Shevuot 6b:4	פ' הנשרפין דף פ"ב	פ' הנשרפין (סנהדרין דף פ"ב)
Penei Yehoshua on Shevuot 13a:2	פרק חלק דף צ"ט	פרק חלק (סנהדרין דף צ"ט)
Malbim on Zechariah 1:8:1	פרק הרואה דף נ"ז	פרק הרואה (ברכות דף נ"ז)
Shulchan Arukh, Yoreh De'ah 139:1	פרק כל הצלמים דף מ"ג	פרק כל הצלמים (עבודה זרה דף מ"ג)
Shulchan Arukh, Yoreh De'ah 139:1	פרק רבי ישמעאל דף נ"ג ע"ב	ופרק רבי ישמעאל (עבודה זרה דף נ"ג ע"ב)
Shulchan Arukh, Yoreh De'ah 232:5	פ' המדיר ריש דף ע"א	פ' המדיר ריש (כתובות דף ע"א)
Shulchan Arukh, Yoreh De'ah 242:36	פ' הערל ריש דף ע"ז	פ' הערל ריש (יבמות דף ע"ז)
Arukh HaShulchan, Orach Chaim 207:1	פרק כיצד מברכין מ"ד:	פרק כיצד מברכין (ברכות מ"ד:)
Arukh HaShulchan, Orach Chaim 220:1	פרק הרואה (נ"ה.	פרק הרואה (ברכות נ"ה.
Arukh HaShulchan, Orach Chaim 227:1	פרק הרואה (נ"ד.	פרק הרואה (ברכות נ"ד.
Arukh HaShulchan, Orach Chaim 228:1	פרק הרואה (נ"ד.	פרק הרואה (ברכות נ"ד.
Arukh HaShulchan, Orach Chaim 239:2	פרק הרואה (ס':	פרק הרואה (ברכות ס':
Arukh HaShulchan, Orach Chaim 301:1	פרק הזורק צו:	פרק הזורק (שבת צו:)
Arukh HaShulchan, Orach Chaim 308:42	פרק כל הכלים (קכ"ה.	פרק כל הכלים (שבת קכ"ה.
Arukh HaShulchan, Orach Chaim 308:45	פרק במה טומנין נ'.	פרק במה טומנין (שבת נ'.)
Arukh HaShulchan, Orach Chaim 314:4	פרק חבית (קמ"ו.	פרק חבית (שבת קמ"ו.
Arukh HaShulchan, Orach Chaim 317:16	פרק ואלו קשרים (קי"א:	פרק ואלו קשרים (שבת קי"א:
Arukh HaShulchan, Orach Chaim 321:15	פרק כל הכלים (קכ"ב:	פרק כל הכלים (שבת קכ"ב:
Arukh HaShulchan, Orach Chaim 334:13	פרק במה אשה (ס"ה:	פרק במה אשה (שבת ס"ה:
Arukh HaShulchan, Orach Chaim 345:3	פרק כל גגות (צ"ד.	פרק כל גגות (עירובין צ"ד.
Arukh HaShulchan, Orach Chaim 345:19	פרק הזורק, (צ"ו:	פרק הזורק, (שבת צ"ו:
Arukh HaShulchan, Orach Chaim 345:28	פרק עושין פסין י"ז:	פרק עושין פסין (עירובין י"ז:)
Arukh HaShulchan, Orach Chaim 347:4	פרק הזורק ק"ב.	פרק הזורק (שבת ק"ב.)
Arukh HaShulchan, Orach Chaim 360:6	פרק כל גגות (צ"ג.	פרק כל גגות (עירובין צ"ג.
Arukh HaShulchan, Orach Chaim 362:11	פרק הזורק (ק"א.	פרק הזורק (שבת ק"א.
Arukh HaShulchan, Orach Chaim 379:4	פרק הדר ע"ו.	פרק הדר (עירובין ע"ו.)
Arukh HaShulchan, Orach Chaim 445:1	פרק כל שעה (כא א	פרק כל שעה (פסחים כא א
Arukh HaShulchan, Orach Chaim 495:15	ריש הזורק (צו ב	ריש הזורק (שבת צו ב
Arukh HaShulchan, Yoreh De'ah 83:7	פ' אין מעמידין [ל"ח:	פ' אין מעמידין (עבודה זרה ל"ח:)
Arukh HaShulchan, Yoreh De'ah 105:10	פ' אין מעמידין [לג	פ' אין מעמידין (עבודה זרה לג)
Arukh HaShulchan, Yoreh De'ah 293:20	פ' אין מעמידין (ל"ו.	פ' אין מעמידין (עבודה זרה ל"ו.
Arukh HaShulchan, Yoreh De'ah 313:2	פ' לפני אידיהן (י"ג:	פ' לפני אידיהן (עבודה זרה י"ג:
Arukh HaShulchan, Even HaEzer 28:92	[פ' ר"י נ"ד:	(פ' ר"י עבודה זרה נ"ד:)
Arukh HaShulchan, Even HaEzer 125:58	פ' התקבל (ס"ד.	פ' התקבל (גיטין ס"ד.
Arukh HaShulchan, Even HaEzer 150:5	פ' הזורק (פ'.	פ' הזורק (גיטין פ'.
Arukh HaShulchan, Even HaEzer 161:7	פרק החולץ (מ"ד.	פרק החולץ (יבמות מ"ד.
Arukh HaShulchan, Even HaEzer 170:16	פרק ר"ג (נ"א:	פרק ר"ג (יבמות נ"א:
Arukh HaShulchan, Yoreh De'ah 194:11	פרק המפלת [כ"א ב	פרק המפלת (נדה כ"א ב)
Bartenura on Mishnah Berakhot 1:5:3	פרק בנות כותים [לח.	פרק בנות כותים (נדה לח.)
Bartenura on Mishnah Demai 5:2:5	פרק כל הגט (לא.	פרק כל הגט (גיטין לא.
Bartenura on Mishnah Kilayim 2:4:2	פרק גיד הנשה [צב	פרק גיד הנשה (חולין צב)
Bartenura on Mishnah Sheviit 2:10:3	פ׳ לולב הגזול [לג	פ׳ לולב הגזול (סוכה לג)
Ikar Tosafot Yom Tov on Mishnah Terumot 5:1:1	פרק הערל דף פ''ג:	פרק הערל (יבמות דף פ''ג:)
Bartenura on Mishnah Shekalim 5:1:10	פרק החליל [נא	פרק החליל (סוכה נא)
Bartenura on Mishnah Sanhedrin 9:6:8	פרק במה מדליקין (דף כ״ה	פרק במה מדליקין (שבת דף כ״ה
Bartenura on Mishnah Eduyot 7:7:6	פרק מקום שנהגו [דף נ״ו	פרק מקום שנהגו (פסחים דף נ״ו)
Bartenura on Pirkei Avot 2:4:2	פרק במה אשה [דף ס״ג ע״א	פרק במה אשה (שבת דף ס״ג ע״א)
Bartenura on Mishnah Zevachim 5:1:9	פרק בית שמאי [דף ל״ו	פרק בית שמאי (זבחים דף ל״ו)
Bartenura on Mishnah Chullin 9:1:1	פרק בהמה המקשה [דף ע״ז	פרק בהמה המקשה (חולין דף ע״ז)
Bartenura on Mishnah Bekhorot 6:6:3	פרק כיצד מעברין [דף נ״ד	פרק כיצד מעברין (עירובין דף נ״ד)
Bartenura on Mishnah Arakhin 2:3:1	פרק החליל [דף נ״ג	פרק החליל (סוכה דף נ״ג)
Bartenura on Mishnah Arakhin 2:3:6	פרק תמיד נשחט [דף ס״ד	פרק תמיד נשחט (פסחים דף ס״ד)
Bartenura on Mishnah Tamid 6:3:4	פרק הוציאו לו [סוף דף נ״ב	פרק הוציאו לו (סוף יומא דף נ״ב)
Bartenura on Mishnah Kinnim 1:4:1	פרק בכל מערבין [דף ל״ו	פרק בכל מערבין (עירובין דף ל״ו)
Bartenura on Mishnah Kelim 5:1:8	פרק העור והרוטב [דף קכ״ד	פרק העור והרוטב (חולין דף קכ״ד)
Bartenura on Mishnah Kelim 12:7:4	פרק המוכר את הספינה [דף פט	פרק המוכר את הספינה (בבא בתרא דף פט)
Bartenura on Mishnah Kelim 13:5:8	פרק במה בהמה [דף נ״ב	פרק במה בהמה (שבת דף נ״ב)
Bartenura on Mishnah Kelim 17:2:1	פרק אף על פי [דף ס״ד	פרק אף על פי (כתובות דף ס״ד)
Bartenura on Mishnah Oholot 16:3:7	פרק המוכר פירות [דף ק״א	פרק המוכר פירות (בבא בתרא דף ק״א)
Bartenura on Mishnah Negaim 13:12:3	פרק מי שהוציאוהו [דף מ״ח	פרק מי שהוציאוהו (עירובין דף מ״ח)
Bartenura on Mishnah Yadayim 1:4:1	פרק אלו דברים [דף ס״ח	פרק אלו דברים (פסחים דף ס״ח)
Rashi on Exodus 15:17:1	פרק יש נוחלין דף קי"ט:	פרק יש נוחלין (בבא בתרא דף קי"ט:)
Rashi on Exodus 26:5:1	(פרק הזורק צח:	(פרק הזורק שבת צח:
Rashi on Exodus 26:17:1	פ' הזורק דף צ"ח:	פ' הזורק (שבת דף צ"ח:)
Siftei Chakhamim, Leviticus 6:9:1	פרק איזהו מקומן דף נ"ו:	פרק איזהו מקומן (זבחים דף נ"ו:)
Siftei Chakhamim, Leviticus 11:32:1	פ' הערל דף ע"ה:	פ' הערל (יבמות דף ע"ה:)
Siftei Chakhamim, Numbers 15:32:1	פרק כל כתבי (דף קי"ח	פרק כל כתבי (שבת דף קי"ח
Siftei Chakhamim, Numbers 23:10:3	פ' כל היד דף ט"ז	פ' כל היד (נדה דף ט"ז)
Penei Yehoshua on Berakhot 2a:10	פרק היה קורא דף י"ד ע"ב	פרק היה קורא (ברכות דף י"ד ע"ב)
Penei Yehoshua on Berakhot 2a:14	פ' המזבח מקדש דף פ"ז	פ' המזבח מקדש (זבחים דף פ"ז)
Penei Yehoshua on Berakhot 2a:15	פרק מי שמתו דף כ"א	פרק מי שמתו (ברכות דף כ"א)
Penei Yehoshua on Berakhot 4a:1	פרק הערל דף ע'	פרק הערל (יבמות דף ע')
Penei Yehoshua on Berakhot 4a:2	פרק הערל דף ע'	פרק הערל (יבמות דף ע')
Penei Yehoshua on Berakhot 9a:1	פ' הישן דף כ"ה	פ' הישן (סוכה דף כ"ה)
Penei Yehoshua on Berakhot 15a:1	פרק מי שמתו דף כ' ע"ב	פרק מי שמתו (ברכות דף כ' ע"ב)
Penei Yehoshua on Berakhot 16a:2	פ' הישן דף כ"ו	פ' הישן (סוכה דף כ"ו)
Penei Yehoshua on Berakhot 19a:7	פרק בהמה המקשה דף ע"א	פרק בהמה המקשה (חולין דף ע"א)
Penei Yehoshua on Berakhot 19a:7	פרק כל הצלמים דף מ"ב	בפרק כל הצלמים (עבודה זרה דף מ"ב)
Penei Yehoshua on Berakhot 19a:7	פ' השותפין דף י"ב	א פ' השותפין (בבא בתרא דף י"ב)
Penei Yehoshua on Berakhot 20a:9	פ' המוצא תפילין דף צ"ו ע"ב	פ' המוצא תפילין (עירובין דף צ"ו ע"ב)
Penei Yehoshua on Berakhot 23a:7	פרק במה אשה דף ס"א	פרק במה אשה (שבת דף ס"א)
Penei Yehoshua on Berakhot 27a:5	פרק במה מדליקין דף כ"ג ע"ב	פרק במה מדליקין (שבת דף כ"ג ע"ב)
Penei Yehoshua on Berakhot 27b:2	פ' כירה דף מ' ע"ב	פ' כירה (שבת דף מ' ע"ב)
Penei Yehoshua on Berakhot 29a:7	פרק אין עומדין דף ל"ג	פרק אין עומדין (ברכות דף ל"ג)
Penei Yehoshua on Berakhot 29a:7	פרק כיצד מברכין דף מ' ע"ב	בפרק כיצד מברכין (ברכות דף מ' ע"ב)
Penei Yehoshua on Berakhot 30a:1	פרק הדר דף ס"ג	פרק הדר (עירובין דף ס"ג)
Penei Yehoshua on Berakhot 32b:2	פ' במה אשה דף ס"ג	פ' במה אשה (שבת דף ס"ג)
Penei Yehoshua on Berakhot 34a:7	פרק היה קורא דף י"ז	פרק היה קורא (ברכות דף י"ז)
Penei Yehoshua on Berakhot 35a:2	פרק שלשה שאכלו דף מ"ח ע"ב	פרק שלשה שאכלו (ברכות דף מ"ח ע"ב)
Penei Yehoshua on Berakhot 35a:10	פ' מקום שנהגו דף נ"ג ע"ב	פ' מקום שנהגו (פסחים דף נ"ג ע"ב)
Penei Yehoshua on Berakhot 40a:4	פרק המוכר את הספינה דף פ"ב	פרק המוכר את הספינה (בבא בתרא דף פ"ב)
Penei Yehoshua on Berakhot 41a:16	פרק הישן דף כ"ו	פרק הישן (סוכה דף כ"ו)
Penei Yehoshua on Berakhot 42a:4	פרק מי שמתו דף כ' ע"ב	פרק מי שמתו (ברכות דף כ' ע"ב)
Penei Yehoshua on Berakhot 42a:10	פרק ואלו נאמרין דף ל"ט	פרק ואלו נאמרין (סוטה דף ל"ט)
Penei Yehoshua on Berakhot 42a:18	פרק כל הבשר דף ק"ו	פרק כל הבשר (חולין דף ק"ו)
Penei Yehoshua on Berakhot 43a:4	פרק כל הבשר דף ק"ו ע"א	פרק כל הבשר (חולין דף ק"ו ע"א)
Penei Yehoshua on Berakhot 45a:5	פרק כל הבשר דף ק"ו	פרק כל הבשר (חולין דף ק"ו)
Penei Yehoshua on Berakhot 45a:5	ס"פ כיצד מברכין דף מ"ב	בס"פ כיצד מברכין (ברכות דף מ"ב)
Penei Yehoshua on Berakhot 46a:1	פ' היה קורא דף י"ז	פ' היה קורא (ברכות דף י"ז)
Penei Yehoshua on Berakhot 47a:2	פ' במה מדליקין דף כ"ג	פ' במה מדליקין (שבת דף כ"ג)
Penei Yehoshua on Berakhot 48a:3	פ' מי שמתו דף כ' ע"ב	פ' מי שמתו (ברכות דף כ' ע"ב)
Penei Yehoshua on Beitzah 2a:9	פרק כל הכלים דף קכ"ד	פרק כל הכלים (שבת דף קכ"ד)
Penei Yehoshua on Beitzah 2b:4	פ' אין צדין דף כ"ו ע"ב	פ' אין צדין (ביצה דף כ"ו ע"ב)
Penei Yehoshua on Beitzah 2b:5	פ' בכל מערבין דף מ'	פ' בכל מערבין (עירובין דף מ')
Penei Yehoshua on Beitzah 2b:7	פרק חלון ד' ע"ז	פרק חלון (עירובין ד' ע"ז)
Penei Yehoshua on Beitzah 2b:11	פ' במה מדליקין דף כ"ד	פ' במה מדליקין (שבת דף כ"ד)
Penei Yehoshua on Beitzah 4a:4	פרק כירה דף מ"ו	פרק כירה (שבת דף מ"ו)
Penei Yehoshua on Beitzah 8a:4	פרק במה טומנין דף נ'	פרק במה טומנין (שבת דף נ')
Penei Yehoshua on Beitzah 9b:12	פרק במה טומנין דף נ'	פרק במה טומנין (שבת דף נ')
Penei Yehoshua on Beitzah 9b:14	פרק במה טומנין דף נ'	פרק במה טומנין (שבת דף נ')
Penei Yehoshua on Beitzah 10b:3	פרק הזהב דף מ"ה	פרק הזהב (בבא מציעא דף מ"ה)
Penei Yehoshua on Beitzah 11a:3	פרק כל הכלים דף קכ"ג	פרק כל הכלים (שבת דף קכ"ג)
Penei Yehoshua on Beitzah 17b:2	פרק אלו עוברין דף מ"ז	פרק אלו עוברין (פסחים דף מ"ז)
Penei Yehoshua on Beitzah 17b:5	פרק במה מדליקין דף ל"ד	פרק במה מדליקין (שבת דף ל"ד)
Penei Yehoshua on Beitzah 18a:11	ס"פ במה מדליקין (דף ל"ד ע"א	ס"פ במה מדליקין (שבת דף ל"ד ע"א
Penei Yehoshua on Beitzah 19a:2	פרק אין דורשין דף י"ז	פרק אין דורשין (חגיגה דף י"ז)
Penei Yehoshua on Beitzah 19a:2	פ' כל הגט דף כ"ח ע"ב	פ' כל הגט (גיטין דף כ"ח ע"ב)
Penei Yehoshua on Beitzah 20b:5	פרק אלו עוברין דף מ"ז	פרק אלו עוברין (פסחים דף מ"ז)
Penei Yehoshua on Beitzah 20b:6	פרק אלו דברים דף ס"ח ע"ב	פרק אלו דברים (פסחים דף ס"ח ע"ב)
Penei Yehoshua on Beitzah 21a:5	פ' אלו עוברין דף מ"ח	פ' אלו עוברין (פסחים דף מ"ח)
Penei Yehoshua on Beitzah 21b:1	פ' במה מדליקין ד' כ"ט א	פ' במה מדליקין (שבת ד' כ"ט א)
Penei Yehoshua on Beitzah 21b:2	פ' כירה ד' מ"ה א	פ' כירה (שבת ד' מ"ה א)
Penei Yehoshua on Beitzah 21b:2	פרק כירה ד' מ"ו	בפרק כירה (שבת ד' מ"ו)
Penei Yehoshua on Beitzah 21b:8	פ' כירה דף מ"ה	פ' כירה (שבת דף מ"ה)
Penei Yehoshua on Beitzah 22a:4	פרק במה מדליקין דף כ"ט ע"ב	פרק במה מדליקין (שבת דף כ"ט ע"ב)
Penei Yehoshua on Beitzah 22b:3	פרק המצניע דף צ"ה	פרק המצניע (שבת דף צ"ה)
Penei Yehoshua on Beitzah 23a:4	פרק ר"א דמילה ד' קל"ד	פרק ר"א דמילה (שבת ד' קל"ד)
Penei Yehoshua on Beitzah 23a:4	פ' המצניע ד' צ"ה	דפ' המצניע (שבת ד' צ"ה)
Penei Yehoshua on Beitzah 23b:1	פ' בכל מערבין דף ל"ט ע"ב	פ' בכל מערבין (עירובין דף ל"ט ע"ב)
Penei Yehoshua on Beitzah 24b:1	פ' כירה דף מ"ה ע"ב	פ' כירה (שבת דף מ"ה ע"ב)
Penei Yehoshua on Beitzah 24b:3	פ' כירה ד' מ"ה	פ' כירה (שבת ד' מ"ה)
Penei Yehoshua on Beitzah 24b:3	פרק כירה דף מ"ה	בפרק כירה (שבת דף מ"ה)
Penei Yehoshua on Beitzah 24b:9	פרק כירה דף מ"ה ע"ב	פרק כירה (שבת דף מ"ה ע"ב)
Penei Yehoshua on Beitzah 25a:8	פ' ד' אחים דף ל' ע"ב	פ' ד' אחים (יבמות דף ל' ע"ב)
Penei Yehoshua on Beitzah 25b:7	פ' כירה דף מ"ו ע"ב	פ' כירה (שבת דף מ"ו ע"ב)
Penei Yehoshua on Beitzah 25b:10	פרק כירה דף מ"ג	פרק כירה (שבת דף מ"ג)
Penei Yehoshua on Beitzah 26a:2	פרק אלו מציאות דף ל"ב	פרק אלו מציאות (בבא מציעא דף ל"ב)
Penei Yehoshua on Beitzah 26b:1	פרק כירה דף מ"ה	פרק כירה (שבת דף מ"ה)
Penei Yehoshua on Beitzah 27b:1	פרק אלו עוברין ד' מ"ו	פרק אלו עוברין (פסחים ד' מ"ו)
Penei Yehoshua on Beitzah 27b:1	פרק במה מדליקין דף כ"ה	בפרק במה מדליקין (שבת דף כ"ה)
Penei Yehoshua on Beitzah 27b:2	פרק במה מדליקין דף כ"ג ע"ב	פרק במה מדליקין (שבת דף כ"ג ע"ב)
Penei Yehoshua on Beitzah 28b:2	פ' כירה דף מ"ב	פ' כירה (שבת דף מ"ב)
Penei Yehoshua on Beitzah 30b:1	פרק במה מדליקין דף ל' ע"ב	פרק במה מדליקין (שבת דף ל' ע"ב)
Penei Yehoshua on Beitzah 30b:10	פרק כירה (דף מ"ד ע"א	פרק כירה (שבת דף מ"ד ע"א
Penei Yehoshua on Beitzah 30b:10	פרק כירה (דף מ"ו	רק כירה (שבת דף מ"ו
Penei Yehoshua on Beitzah 31a:2	פ' כלל גדול דף ע"ד ע"ב	פ' כלל גדול (שבת דף ע"ד ע"ב)
Penei Yehoshua on Beitzah 31a:7	פ' כירה ד' מ"ה:	פ' כירה (שבת ד' מ"ה:)
Penei Yehoshua on Beitzah 32a:2	פ' כירה דף ל"ט ע"ב	פ' כירה (שבת דף ל"ט ע"ב)
Penei Yehoshua on Beitzah 33a:2	פרק כל הכלים דף קכ"ד	פרק כל הכלים (שבת דף קכ"ד)
Penei Yehoshua on Beitzah 33a:3	פרק כירה דף מ"ד	פרק כירה (שבת דף מ"ד)
Penei Yehoshua on Beitzah 33a:5	פרק במה מדליקין דף כ"ט	פרק במה מדליקין (שבת דף כ"ט)
Penei Yehoshua on Beitzah 33a:5	פרק כירה דף מ"ה ע"ב	בפרק כירה (שבת דף מ"ה ע"ב)
Penei Yehoshua on Beitzah 33a:8	פ' חבית דף קמ"ו	פ' חבית (שבת דף קמ"ו)
Penei Yehoshua on Beitzah 34a:1	פ' אין צדין דף כ"ה	פ' אין צדין (ביצה דף כ"ה)
Penei Yehoshua on Beitzah 38a:2	פ' העור והרוטב דף קכ"ה	פ' העור והרוטב (חולין דף קכ"ה)
Rashi on Exodus 25:12:2	פרק שתי הלחם (צח ב	פרק שתי הלחם (מנחות צח ב
