Text with Addition,Ref,New Text,Our Text,Difference
New Text,I Samuel 25:14,וְלַאֲבִיגַ֙יִל֙ אֵ֣שֶׁת נָבָ֔ל הִגִּ֧יד נַֽעַר־אֶחָ֛ד מֵהַנְּעָרִ֖ים לֵאמֹ֑ר הִנֵּ֣ה שָׁלַח֩ דָּוִ֨ד מַלְאָכִ֧ים& <small>׀</small>& מֵהַמִּדְבָּ֛ר לְבָרֵ֥ךְ אֶת־אֲדֹנֵ֖ינוּ וַיָּ֥עַט בָּהֶֽם׃,וְלַאֲבִיגַ֙יִל֙ אֵ֣שֶׁת נָבָ֔ל הִגִּ֧יד נַֽעַר־אֶחָ֛ד מֵהַנְּעָרִ֖ים לֵאמֹ֑ר הִנֵּ֣ה שָׁלַח֩ דָּוִ֨ד מַלְאָכִ֧ים <small>׀</small> מֵהַמִּדְבָּ֛ר לְבָרֵ֥ךְ אֶת־אֲדֹנֵ֖ינוּ וַיָּ֥עַט בָּהֶֽם׃,&
New Text,I Samuel 25:25,אַל־נָ֣א יָשִׂ֣ים אֲדֹנִ֣י& <small>׀</small>& אֶת־לִבּ֡וֹ אֶל־אִישׁ֩ הַבְּלִיַּ֨עַל הַזֶּ֜ה עַל־נָבָ֗ל כִּ֤י כִשְׁמוֹ֙ כֶּן־ה֔וּא נָבָ֣ל שְׁמ֔וֹ וּנְבָלָ֖ה עִמּ֑וֹ וַֽאֲנִי֙ אֲמָ֣תְךָ֔ לֹ֥א רָאִ֛יתִי אֶת־נַעֲרֵ֥י אֲדֹנִ֖י אֲשֶׁ֥ר שָׁלָֽחְתָּ׃,אַל־נָ֣א יָשִׂ֣ים אֲדֹנִ֣י <small>׀</small> אֶת־לִבּ֡וֹ אֶל־אִישׁ֩ הַבְּלִיַּ֨עַל הַזֶּ֜ה עַל־נָבָ֗ל כִּ֤י כִשְׁמוֹ֙ כֶּן־ה֔וּא נָבָ֣ל שְׁמ֔וֹ וּנְבָלָ֖ה עִמּ֑וֹ וַֽאֲנִי֙ אֲמָ֣תְךָ֔ לֹ֥א רָאִ֛יתִי אֶת־נַעֲרֵ֥י אֲדֹנִ֖י אֲשֶׁ֥ר שָׁלָֽחְתָּ׃,&
New Text,I Samuel 25:31,"וְלֹ֣א תִהְיֶ֣ה זֹ֣את& <small>׀</small>& לְךָ֡ לְפוּקָה֩ וּלְמִכְשׁ֨וֹל לֵ֜ב לַאדֹנִ֗י וְלִשְׁפׇּךְ־דָּם֙ חִנָּ֔ם וּלְהוֹשִׁ֥יעַ אֲדֹנִ֖י ל֑וֹ וְהֵיטִ֤ב יְהֹוָה֙ לַֽאדֹנִ֔י וְזָכַרְתָּ֖ אֶת־אֲמָתֶֽךָ׃ <span class=""mam-spi-samekh"">{ס}</span>        ",וְלֹ֣א תִהְיֶ֣ה זֹ֣את <small>׀</small> לְךָ֡ לְפוּקָה֩ וּלְמִכְשׁ֨וֹל לֵ֜ב לַאדֹנִ֗י וְלִשְׁפׇּךְ־דָּם֙ חִנָּ֔ם וּלְהוֹשִׁ֥יעַ אֲדֹנִ֖י ל֑וֹ וְהֵיטִ֤ב יְהֹוָה֙ לַֽאדֹנִ֔י וְזָכַרְתָּ֖ אֶת־אֲמָתֶֽךָ׃ <span>{ס}</span>        ,"& class=""mam-spi-samekh"""
New Text,I Samuel 25:36,וַתָּבֹ֣א אֲבִיגַ֣יִל& <small>׀</small>& אֶל־נָבָ֡ל וְהִנֵּה־לוֹ֩ מִשְׁתֶּ֨ה בְּבֵית֜וֹ כְּמִשְׁתֵּ֣ה הַמֶּ֗לֶךְ וְלֵ֤ב נָבָל֙ ט֣וֹב עָלָ֔יו וְה֥וּא שִׁכֹּ֖ר עַד־מְאֹ֑ד וְלֹא־הִגִּ֣ידָה לּ֗וֹ דָּבָ֥ר קָטֹ֛ן וְגָד֖וֹל עַד־א֥וֹר הַבֹּֽקֶר׃,וַתָּבֹ֣א אֲבִיגַ֣יִל <small>׀</small> אֶל־נָבָ֡ל וְהִנֵּה־לוֹ֩ מִשְׁתֶּ֨ה בְּבֵית֜וֹ כְּמִשְׁתֵּ֣ה הַמֶּ֗לֶךְ וְלֵ֤ב נָבָל֙ ט֣וֹב עָלָ֔יו וְה֥וּא שִׁכֹּ֖ר עַד־מְאֹ֑ד וְלֹא־הִגִּ֣ידָה לּ֗וֹ דָּבָ֥ר קָטֹ֛ן וְגָד֖וֹל עַד־א֥וֹר הַבֹּֽקֶר׃,&
New Text,I Samuel 26:7,"וַיָּבֹא֩ דָוִ֨ד וַאֲבִישַׁ֥י& <small>׀</small>& אֶל־הָעָם֮ לַ֒יְלָה֒ וְהִנֵּ֣ה שָׁא֗וּל שֹׁכֵ֤ב יָשֵׁן֙ בַּמַּעְגָּ֔ל וַחֲנִית֥וֹ מְעוּכָֽה־בָאָ֖רֶץ <span class=""mam-kq-trivial"">מְרַֽאֲשֹׁתָ֑ו </span>וְאַבְנֵ֣ר וְהָעָ֔ם שֹֽׁכְבִ֖ים <span class=""mam-kq-trivial"">סְבִיבֹתָֽו׃ <span class=""mam-spi-samekh"">{ס}</span>        </span>","וַיָּבֹא֩ דָוִ֨ד וַאֲבִישַׁ֥י <small>׀</small> אֶל־הָעָם֮ לַ֒יְלָה֒ וְהִנֵּ֣ה שָׁא֗וּל שֹׁכֵ֤ב יָשֵׁן֙ בַּמַּעְגָּ֔ל וַחֲנִית֥וֹ מְעוּכָֽה־בָאָ֖רֶץ <span class=""mam-kq-trivial"">מְרַֽאֲשֹׁתָ֑ו </span>וְאַבְנֵ֣ר וְהָעָ֔ם שֹֽׁכְבִ֖ים <span class=""mam-kq-trivial"">סְבִיבֹתָֽו׃ <span>{ס}</span>        </span>","& class=""mam-spi-samekh"""
New Text,I Samuel 26:23,וַֽיהֹוָה֙ יָשִׁ֣יב לָאִ֔ישׁ אֶת־צִדְקָת֖וֹ וְאֶת־אֱמֻנָת֑וֹ אֲשֶׁר֩ נְתָנְךָ֨ יְהֹוָ֤ה& <small>׀</small>& הַיּוֹם֙ בְּיָ֔ד וְלֹ֣א אָבִ֔יתִי לִשְׁלֹ֥חַ יָדִ֖י בִּמְשִׁ֥יחַ יְהֹוָֽה׃,וַֽיהֹוָה֙ יָשִׁ֣יב לָאִ֔ישׁ אֶת־צִדְקָת֖וֹ וְאֶת־אֱמֻנָת֑וֹ אֲשֶׁר֩ נְתָנְךָ֨ יְהֹוָ֤ה <small>׀</small> הַיּוֹם֙ בְּיָ֔ד וְלֹ֣א אָבִ֔יתִי לִשְׁלֹ֥חַ יָדִ֖י בִּמְשִׁ֥יחַ יְהֹוָֽה׃,&
New Text,I Samuel 28:12,וַתֵּ֤רֶא הָאִשָּׁה֙ אֶת־שְׁמוּאֵ֔ל וַתִּזְעַ֖ק בְּק֣וֹל גָּד֑וֹל וַתֹּ֩אמֶר֩ הָאִשָּׁ֨ה אֶל־שָׁא֧וּל& <small>׀</small>& לֵאמֹ֛ר לָ֥מָּה רִמִּיתָ֖נִי וְאַתָּ֥ה שָׁאֽוּל׃,וַתֵּ֤רֶא הָאִשָּׁה֙ אֶת־שְׁמוּאֵ֔ל וַתִּזְעַ֖ק בְּק֣וֹל גָּד֑וֹל וַתֹּ֩אמֶר֩ הָאִשָּׁ֨ה אֶל־שָׁא֧וּל <small>׀</small> לֵאמֹ֛ר לָ֥מָּה רִמִּיתָ֖נִי וְאַתָּ֥ה שָׁאֽוּל׃,&
New Text,I Samuel 30:21,"וַיָּבֹ֣א דָוִ֗ד אֶל־מָאתַ֨יִם הָאֲנָשִׁ֜ים אֲשֶֽׁר־פִּגְּר֣וּ& <b>׀</b> מִלֶּ֣כֶת& <b>׀</b> אַחֲרֵ֣י דָוִ֗ד וַיֹּֽשִׁיבֻם֙ בְּנַ֣חַל הַבְּשׂ֔וֹר וַיֵּֽצְאוּ֙ לִקְרַ֣את דָּוִ֔ד וְלִקְרַ֖את הָעָ֣ם אֲשֶׁר־אִתּ֑וֹ וַיִּגַּ֤שׁ דָּוִד֙ אֶת־הָעָ֔ם וַיִּשְׁאַ֥ל לָהֶ֖ם לְשָׁלֽוֹם׃ <span class=""mam-spi-samekh"">{ס}</span>        ",וַיָּבֹ֣א דָוִ֗ד אֶל־מָאתַ֨יִם הָאֲנָשִׁ֜ים אֲשֶֽׁר־פִּגְּר֣וּ <b>׀</b> מִלֶּ֣כֶת <b>׀</b> אַחֲרֵ֣י דָוִ֗ד וַיֹּֽשִׁיבֻם֙ בְּנַ֣חַל הַבְּשׂ֔וֹר וַיֵּֽצְאוּ֙ לִקְרַ֣את דָּוִ֔ד וְלִקְרַ֖את הָעָ֣ם אֲשֶׁר־אִתּ֑וֹ וַיִּגַּ֤שׁ דָּוִד֙ אֶת־הָעָ֔ם וַיִּשְׁאַ֥ל לָהֶ֖ם לְשָׁלֽוֹם׃ <span>{ס}</span>        ,"& class=""mam-spi-samekh"""
New Text,Daniel 4:15,"דְּנָה֙ חֶלְמָ֣א חֲזֵ֔ית אֲנָ֖ה מַלְכָּ֣א נְבוּכַדְנֶצַּ֑ר <span class=""mam-kq""><span class=""mam-kq-k"">(ואנתה)</span> <span class=""mam-kq-q"">[וְאַ֨נְתְּ]</span></span> בֵּלְטְשַׁאצַּ֜ר פִּשְׁרֵ֣א& <b>׀</b> אֱמַ֗ר כׇּל־קֳבֵל֙ דִּ֣י& <b>׀</b> כׇּל־חַכִּימֵ֣י מַלְכוּתִ֗י לָֽא־יָכְלִ֤ין פִּשְׁרָא֙ לְהוֹדָ֣עוּתַ֔נִי <span class=""mam-kq""><span class=""mam-kq-k"">(ואנתה)</span> <span class=""mam-kq-q"">[וְאַ֣נְתְּ]</span></span> כָּהֵ֔ל דִּ֛י רֽוּחַ־אֱלָהִ֥ין קַדִּישִׁ֖ין בָּֽךְ׃","דְּנָה֙ חֶלְמָ֣א חֲזֵ֔ית אֲנָ֖ה מַלְכָּ֣א נְבוּכַדְנֶצַּ֑ר <span class=""mam-kq""><span class=""mam-kq-k"">(ואנתה)</span> <span class=""mam-kq-q"">[וְאַ֨נְתְּ]</span></span> בֵּלְטְשַׁאצַּ֜ר פִּשְׁרֵ֣א <b>׀</b> אֱמַ֗ר כׇּל־קֳבֵל֙ דִּ֣י <b>׀</b> כׇּל־חַכִּימֵ֣י מַלְכוּתִ֗י לָֽא־יָכְלִ֤ין פִּשְׁרָא֙ לְהוֹדָ֣עוּתַ֔נִי <span class=""mam-kq""><span class=""mam-kq-k"">(ואנתה)</span> <span class=""mam-kq-q"">[וְאַ֣נְתְּ]</span></span> כָּהֵ֔ל דִּ֛י רֽוּחַ־אֱלָהִ֥ין קַדִּישִׁ֖ין בָּֽךְ׃",&
New Text,Daniel 4:20,וְדִ֣י חֲזָ֣ה מַלְכָּ֡א עִ֣יר וְקַדִּ֣ישׁ נָחִ֣ת& <small>׀</small>& מִן־שְׁמַיָּ֡א וְאָמַר֩ גֹּ֨דּוּ אִֽילָנָ֜א וְחַבְּל֗וּהִי בְּרַ֨ם עִקַּ֤ר שׇׁרְשׁ֙וֹהִי֙ בְּאַרְעָ֣א שְׁבֻ֔קוּ וּבֶאֱסוּר֙ דִּֽי־פַרְזֶ֣ל וּנְחָ֔שׁ בְּדִתְאָ֖א דִּ֣י בָרָ֑א וּבְטַ֧ל שְׁמַיָּ֣א יִצְטַבַּ֗ע וְעִם־חֵיוַ֤ת בָּרָא֙ חֲלָקֵ֔הּ עַ֛ד דִּֽי־שִׁבְעָ֥ה עִדָּנִ֖ין יַחְלְפ֥וּן עֲלֽוֹהִי׃,וְדִ֣י חֲזָ֣ה מַלְכָּ֡א עִ֣יר וְקַדִּ֣ישׁ נָחִ֣ת <small>׀</small> מִן־שְׁמַיָּ֡א וְאָמַר֩ גֹּ֨דּוּ אִֽילָנָ֜א וְחַבְּל֗וּהִי בְּרַ֨ם עִקַּ֤ר שׇׁרְשׁ֙וֹהִי֙ בְּאַרְעָ֣א שְׁבֻ֔קוּ וּבֶאֱסוּר֙ דִּֽי־פַרְזֶ֣ל וּנְחָ֔שׁ בְּדִתְאָ֖א דִּ֣י בָרָ֑א וּבְטַ֧ל שְׁמַיָּ֣א יִצְטַבַּ֗ע וְעִם־חֵיוַ֤ת בָּרָא֙ חֲלָקֵ֔הּ עַ֛ד דִּֽי־שִׁבְעָ֥ה עִדָּנִ֖ין יַחְלְפ֥וּן עֲלֽוֹהִי׃,&
New Text,Daniel 5:12,"כׇּל־קֳבֵ֡ל דִּ֣י ר֣וּחַ& <small>׀</small>& יַתִּירָ֡ה וּמַנְדַּ֡ע וְשׇׂכְלְתָנ֡וּ מְפַשַּׁ֣ר חֶלְמִין֩ וְֽאַֽחֲוָיַ֨ת אֲחִידָ֜ן וּמְשָׁרֵ֣א קִטְרִ֗ין הִשְׁתְּכַ֤חַת בֵּהּ֙ בְּדָ֣נִיֵּ֔אל דִּֽי־מַלְכָּ֥א שָׂם־שְׁמֵ֖הּ בֵּלְטְשַׁאצַּ֑ר כְּעַ֛ן דָּנִיֵּ֥אל יִתְקְרֵ֖י וּפִשְׁרָ֥ה יְהַֽחֲוֵֽה׃ <span class=""mam-spi-pe"">{פ}</span><br>",כׇּל־קֳבֵ֡ל דִּ֣י ר֣וּחַ <small>׀</small> יַתִּירָ֡ה וּמַנְדַּ֡ע וְשׇׂכְלְתָנ֡וּ מְפַשַּׁ֣ר חֶלְמִין֩ וְֽאַֽחֲוָיַ֨ת אֲחִידָ֜ן וּמְשָׁרֵ֣א קִטְרִ֗ין הִשְׁתְּכַ֤חַת בֵּהּ֙ בְּדָ֣נִיֵּ֔אל דִּֽי־מַלְכָּ֥א שָׂם־שְׁמֵ֖הּ בֵּלְטְשַׁאצַּ֑ר כְּעַ֛ן דָּנִיֵּ֥אל יִתְקְרֵ֖י וּפִשְׁרָ֥ה יְהַֽחֲוֵֽה׃ <span>{פ}</span><br>,"& class=""mam-spi-pe"""
New Text,Daniel 5:23,"וְעַ֣ל מָרֵֽא־שְׁמַיָּ֣א& <small>׀</small>& הִתְרוֹמַ֡מְתָּ וּלְמָֽאנַיָּ֨א דִֽי־בַיְתֵ֜הּ הַיְתִ֣יו <span class=""mam-kq""><span class=""mam-kq-k"">(קדמיך)</span> <span class=""mam-kq-q"">[קׇֽדָמָ֗ךְ]</span></span> <span class=""mam-kq""><span class=""mam-kq-k"">(ואנתה)</span> <span class=""mam-kq-q"">[וְאַ֨נְתְּ]</span></span> <span class=""mam-kq""><span class=""mam-kq-k"">(ורברבניך)</span> <span class=""mam-kq-q"">[וְרַבְרְבָנָ֜ךְ]</span></span> שֵֽׁגְלָתָ֣ךְ וּלְחֵנָתָךְ֮ חַמְרָא֮ שָׁתַ֣יִן בְּהוֹן֒ וְלֵֽאלָהֵ֣י כַסְפָּֽא־וְ֠דַהֲבָ֠א נְחָשָׁ֨א פַרְזְלָ֜א אָעָ֣א וְאַבְנָ֗א דִּ֠י לָֽא־חָזַ֧יִן וְלָא־שָׁמְעִ֛ין וְלָ֥א יָדְעִ֖ין שַׁבַּ֑חְתָּ וְלֵֽאלָהָ֞א דִּֽי־נִשְׁמְתָ֥ךְ בִּידֵ֛הּ וְכׇל־אֹרְחָתָ֥ךְ לֵ֖הּ לָ֥א הַדַּֽרְתָּ׃","וְעַ֣ל מָרֵֽא־שְׁמַיָּ֣א <small>׀</small> הִתְרוֹמַ֡מְתָּ וּלְמָֽאנַיָּ֨א דִֽי־בַיְתֵ֜הּ הַיְתִ֣יו <span class=""mam-kq""><span class=""mam-kq-k"">(קדמיך)</span> <span class=""mam-kq-q"">[קׇֽדָמָ֗ךְ]</span></span> <span class=""mam-kq""><span class=""mam-kq-k"">(ואנתה)</span> <span class=""mam-kq-q"">[וְאַ֨נְתְּ]</span></span> <span class=""mam-kq""><span class=""mam-kq-k"">(ורברבניך)</span> <span class=""mam-kq-q"">[וְרַבְרְבָנָ֜ךְ]</span></span> שֵֽׁגְלָתָ֣ךְ וּלְחֵנָתָךְ֮ חַמְרָא֮ שָׁתַ֣יִן בְּהוֹן֒ וְלֵֽאלָהֵ֣י כַסְפָּֽא־וְ֠דַהֲבָ֠א נְחָשָׁ֨א פַרְזְלָ֜א אָעָ֣א וְאַבְנָ֗א דִּ֠י לָֽא־חָזַ֧יִן וְלָא־שָׁמְעִ֛ין וְלָ֥א יָדְעִ֖ין שַׁבַּ֑חְתָּ וְלֵֽאלָהָ֞א דִּֽי־נִשְׁמְתָ֥ךְ בִּידֵ֛הּ וְכׇל־אֹרְחָתָ֥ךְ לֵ֖הּ לָ֥א הַדַּֽרְתָּ׃",&
New Text,Daniel 6:27,"מִן־קֳדָמַי֮ שִׂ֣ים טְעֵם֒ דִּ֣י& <b>׀</b> בְּכׇל־שׇׁלְטָ֣ן מַלְכוּתִ֗י לֶהֱוֺ֤ן <span class=""mam-kq""><span class=""mam-kq-k"">(זאעין)</span> <span class=""mam-kq-q"">[זָיְעִין֙]</span></span> וְדָ֣חֲלִ֔ין מִן־קֳדָ֖ם אֱלָהֵ֣הּ דִּי־דָֽנִיֵּ֑אל דִּי־ה֣וּא& <b>׀</b> אֱלָהָ֣א חַיָּ֗א וְקַיָּם֙ לְעָ֣לְמִ֔ין וּמַלְכוּתֵהּ֙ דִּֽי־לָ֣א תִתְחַבַּ֔ל וְשׇׁלְטָנֵ֖הּ עַד־סוֹפָֽא׃","מִן־קֳדָמַי֮ שִׂ֣ים טְעֵם֒ דִּ֣י <b>׀</b> בְּכׇל־שׇׁלְטָ֣ן מַלְכוּתִ֗י לֶהֱוֺ֤ן <span class=""mam-kq""><span class=""mam-kq-k"">(זאעין)</span> <span class=""mam-kq-q"">[זָיְעִין֙]</span></span> וְדָ֣חֲלִ֔ין מִן־קֳדָ֖ם אֱלָהֵ֣הּ דִּי־דָֽנִיֵּ֑אל דִּי־ה֣וּא <b>׀</b> אֱלָהָ֣א חַיָּ֗א וְקַיָּם֙ לְעָ֣לְמִ֔ין וּמַלְכוּתֵהּ֙ דִּֽי־לָ֣א תִתְחַבַּ֔ל וְשׇׁלְטָנֵ֖הּ עַד־סוֹפָֽא׃",&
New Text,Daniel 9:18,"הַטֵּ֨ה אֱלֹהַ֥י& <small>׀</small>& אׇזְנְךָ֮ וּֽשְׁמָע֒ <span class=""mam-kq""><span class=""mam-kq-k"">(פקחה)</span> <span class=""mam-kq-q"">[פְּקַ֣ח]</span></span> עֵינֶ֗יךָ וּרְאֵה֙ שֹֽׁמְמֹתֵ֔ינוּ וְהָעִ֕יר אֲשֶׁר־נִקְרָ֥א שִׁמְךָ֖ עָלֶ֑יהָ כִּ֣י& <b>׀</b> לֹ֣א עַל־צִדְקֹתֵ֗ינוּ אֲנַ֨חְנוּ מַפִּילִ֤ים תַּחֲנוּנֵ֙ינוּ֙ לְפָנֶ֔יךָ כִּ֖י עַל־רַחֲמֶ֥יךָ הָרַבִּֽים׃","הַטֵּ֨ה אֱלֹהַ֥י <small>׀</small> אׇזְנְךָ֮ וּֽשְׁמָע֒ <span class=""mam-kq""><span class=""mam-kq-k"">(פקחה)</span> <span class=""mam-kq-q"">[פְּקַ֣ח]</span></span> עֵינֶ֗יךָ וּרְאֵה֙ שֹֽׁמְמֹתֵ֔ינוּ וְהָעִ֕יר אֲשֶׁר־נִקְרָ֥א שִׁמְךָ֖ עָלֶ֑יהָ כִּ֣י <b>׀</b> לֹ֣א עַל־צִדְקֹתֵ֗ינוּ אֲנַ֨חְנוּ מַפִּילִ֤ים תַּחֲנוּנֵ֙ינוּ֙ לְפָנֶ֔יךָ כִּ֖י עַל־רַחֲמֶ֥יךָ הָרַבִּֽים׃",&&
New Text,Daniel 9:19,אֲדֹנָ֤י& <small>׀</small>& שְׁמָ֙עָה֙ אֲדֹנָ֣י& <small>׀</small>& סְלָ֔חָה אֲדֹנָ֛י הַֽקְשִׁ֥יבָה וַעֲשֵׂ֖ה אַל־תְּאַחַ֑ר לְמַֽעַנְךָ֣ אֱלֹהַ֔י כִּֽי־שִׁמְךָ֣ נִקְרָ֔א עַל־עִירְךָ֖ וְעַל־עַמֶּֽךָ׃,אֲדֹנָ֤י <small>׀</small> שְׁמָ֙עָה֙ אֲדֹנָ֣י <small>׀</small> סְלָ֔חָה אֲדֹנָ֛י הַֽקְשִׁ֥יבָה וַעֲשֵׂ֖ה אַל־תְּאַחַ֑ר לְמַֽעַנְךָ֣ אֱלֹהַ֔י כִּֽי־שִׁמְךָ֣ נִקְרָ֔א עַל־עִירְךָ֖ וְעַל־עַמֶּֽךָ׃,&&&
New Text,Daniel 11:17,וְיָשֵׂ֣ם& <small>׀</small>& פָּ֠נָ֠יו לָב֞וֹא בְּתֹ֧קֶף כׇּל־מַלְכוּת֛וֹ וִישָׁרִ֥ים עִמּ֖וֹ וְעָשָׂ֑ה וּבַ֤ת הַנָּשִׁים֙ יִתֶּן־ל֣וֹ לְהַשְׁחִיתָ֔הּ וְלֹ֥א תַעֲמֹ֖ד וְלֹא־ל֥וֹ תִהְיֶֽה׃,וְיָשֵׂ֣ם <small>׀</small> פָּ֠נָ֠יו לָב֞וֹא בְּתֹ֧קֶף כׇּל־מַלְכוּת֛וֹ וִישָׁרִ֥ים עִמּ֖וֹ וְעָשָׂ֑ה וּבַ֤ת הַנָּשִׁים֙ יִתֶּן־ל֣וֹ לְהַשְׁחִיתָ֔הּ וְלֹ֥א תַעֲמֹ֖ד וְלֹא־ל֥וֹ תִהְיֶֽה׃,&
New Text,Daniel 11:18,"<span class=""mam-kq""><span class=""mam-kq-k"">(וישב)</span> <span class=""mam-kq-q"">[וְיָשֵׂ֧ם]</span></span>& <small>׀</small>& פָּנָ֛יו לְאִיִּ֖ים וְלָכַ֣ד רַבִּ֑ים וְהִשְׁבִּ֨ית קָצִ֤ין חֶרְפָּתוֹ֙ ל֔וֹ בִּלְתִּ֥י חֶרְפָּת֖וֹ יָשִׁ֥יב לֽוֹ׃","<span class=""mam-kq""><span class=""mam-kq-k"">(וישב)</span> <span class=""mam-kq-q"">[וְיָשֵׂ֧ם]</span></span> <small>׀</small> פָּנָ֛יו לְאִיִּ֖ים וְלָכַ֣ד רַבִּ֑ים וְהִשְׁבִּ֨ית קָצִ֤ין חֶרְפָּתוֹ֙ ל֔וֹ בִּלְתִּ֥י חֶרְפָּת֖וֹ יָשִׁ֥יב לֽוֹ׃",&
New Text,Ruth 4:11,וַיֹּ֨אמְר֜וּ כׇּל־הָעָ֧ם אֲשֶׁר־בַּשַּׁ֛עַר וְהַזְּקֵנִ֖ים עֵדִ֑ים יִתֵּן֩ יְהֹוָ֨ה אֶֽת־הָאִשָּׁ֜ה הַבָּאָ֣ה אֶל־בֵּיתֶ֗ךָ כְּרָחֵ֤ל& <small>׀</small>& וּכְלֵאָה֙ אֲשֶׁ֨ר בָּנ֤וּ שְׁתֵּיהֶם֙ אֶת־בֵּ֣ית יִשְׂרָאֵ֔ל וַעֲשֵׂה־חַ֣יִל בְּאֶפְרָ֔תָה וּקְרָא־שֵׁ֖ם בְּבֵ֥ית לָֽחֶם׃,וַיֹּ֨אמְר֜וּ כׇּל־הָעָ֧ם אֲשֶׁר־בַּשַּׁ֛עַר וְהַזְּקֵנִ֖ים עֵדִ֑ים יִתֵּן֩ יְהֹוָ֨ה אֶֽת־הָאִשָּׁ֜ה הַבָּאָ֣ה אֶל־בֵּיתֶ֗ךָ כְּרָחֵ֤ל <small>׀</small> וּכְלֵאָה֙ אֲשֶׁ֨ר בָּנ֤וּ שְׁתֵּיהֶם֙ אֶת־בֵּ֣ית יִשְׂרָאֵ֔ל וַעֲשֵׂה־חַ֣יִל בְּאֶפְרָ֔תָה וּקְרָא־שֵׁ֖ם בְּבֵ֥ית לָֽחֶם׃,&
New Text,I Kings 1:36,וַיַּ֨עַן בְּנָיָ֧הוּ בֶן־יְהוֹיָדָ֛ע אֶת־הַמֶּ֖לֶךְ וַיֹּ֣אמֶר& <small>׀</small>& אָמֵ֑ן כֵּ֚ן יֹאמַ֣ר יְהֹוָ֔ה אֱלֹהֵ֖י אֲדֹנִ֥י הַמֶּֽלֶךְ׃,וַיַּ֨עַן בְּנָיָ֧הוּ בֶן־יְהוֹיָדָ֛ע אֶת־הַמֶּ֖לֶךְ וַיֹּ֣אמֶר <small>׀</small> אָמֵ֑ן כֵּ֚ן יֹאמַ֣ר יְהֹוָ֔ה אֱלֹהֵ֖י אֲדֹנִ֥י הַמֶּֽלֶךְ׃,&
New Text,I Kings 1:45,וַיִּמְשְׁח֣וּ אֹת֡וֹ צָד֣וֹק הַכֹּהֵ֣ן וְנָתָן֩ הַנָּבִ֨יא& <small>׀</small>& לְמֶ֜לֶךְ בְּגִח֗וֹן וַיַּעֲל֤וּ מִשָּׁם֙ שְׂמֵחִ֔ים וַתֵּהֹ֖ם הַקִּרְיָ֑ה ה֥וּא הַקּ֖וֹל אֲשֶׁ֥ר שְׁמַעְתֶּֽם׃,וַיִּמְשְׁח֣וּ אֹת֡וֹ צָד֣וֹק הַכֹּהֵ֣ן וְנָתָן֩ הַנָּבִ֨יא <small>׀</small> לְמֶ֜לֶךְ בְּגִח֗וֹן וַיַּעֲל֤וּ מִשָּׁם֙ שְׂמֵחִ֔ים וַתֵּהֹ֖ם הַקִּרְיָ֑ה ה֥וּא הַקּ֖וֹל אֲשֶׁ֥ר שְׁמַעְתֶּֽם׃,&
New Text,I Kings 2:30,וַיָּבֹ֨א בְנָיָ֜הוּ אֶל־אֹ֣הֶל יְהֹוָ֗ה וַיֹּ֨אמֶר אֵלָ֜יו כֹּֽה־אָמַ֤ר הַמֶּ֙לֶךְ֙ צֵ֔א וַיֹּ֥אמֶֽר& <small>׀</small>& לֹ֖א כִּ֣י פֹ֣ה אָמ֑וּת וַיָּ֨שֶׁב בְּנָיָ֤הוּ אֶת־הַמֶּ֙לֶךְ֙ דָּבָ֣ר לֵאמֹ֔ר כֹּֽה־דִבֶּ֥ר יוֹאָ֖ב וְכֹ֥ה עָנָֽנִי׃,וַיָּבֹ֨א בְנָיָ֜הוּ אֶל־אֹ֣הֶל יְהֹוָ֗ה וַיֹּ֨אמֶר אֵלָ֜יו כֹּֽה־אָמַ֤ר הַמֶּ֙לֶךְ֙ צֵ֔א וַיֹּ֥אמֶֽר <small>׀</small> לֹ֖א כִּ֣י פֹ֣ה אָמ֑וּת וַיָּ֨שֶׁב בְּנָיָ֤הוּ אֶת־הַמֶּ֙לֶךְ֙ דָּבָ֣ר לֵאמֹ֔ר כֹּֽה־דִבֶּ֥ר יוֹאָ֖ב וְכֹ֥ה עָנָֽנִי׃,&
New Text,I Kings 3:15,"וַיִּקַ֥ץ שְׁלֹמֹ֖ה וְהִנֵּ֣ה חֲל֑וֹם וַיָּב֨וֹא יְרֽוּשָׁלַ֜͏ִם וַֽיַּעֲמֹ֣ד& <b>׀</b> לִפְנֵ֣י& <b>׀</b> אֲר֣וֹן בְּרִית־אֲדֹנָ֗י וַיַּ֤עַל עֹלוֹת֙ וַיַּ֣עַשׂ שְׁלָמִ֔ים וַיַּ֥עַשׂ מִשְׁתֶּ֖ה לְכׇל־עֲבָדָֽיו׃ <span class=""mam-spi-pe"">{פ}</span><br>",וַיִּקַ֥ץ שְׁלֹמֹ֖ה וְהִנֵּ֣ה חֲל֑וֹם וַיָּב֨וֹא יְרֽוּשָׁלַ֜͏ִם וַֽיַּעֲמֹ֣ד <b>׀</b> לִפְנֵ֣י <b>׀</b> אֲר֣וֹן בְּרִית־אֲדֹנָ֗י וַיַּ֤עַל עֹלוֹת֙ וַיַּ֣עַשׂ שְׁלָמִ֔ים וַיַּ֥עַשׂ מִשְׁתֶּ֖ה לְכׇל־עֲבָדָֽיו׃ <span>{פ}</span><br>,"& class=""mam-spi-pe"""
