"Mekhilta DeRabbi Yishmael, Tractate Pischa 9:7 ", Mekhilta d'Rabbi Yishmael Old 12:10:1 
Pesachim 83b:12 ," Mekhilta DeRabbi Yishmael, Tractate Pischa 6:21"
"Mekhilta DeRabbi Yishmael, Tractate Pischa 8:8 ", Mekhilta d'Rabbi Yishmael Old 12:10:1 
Shabbat 24b:6 ," Mekhilta DeRabbi Yishmael, Tractate Pischa 6:21"
Shevuot 3b:13 ," Mekhilta DeRabbi Yishmael, Tractate Pischa 6:21"
Shabbat 133a:10 ," Mekhilta DeRabbi Yishmael, Tractate Pischa 6:21"
"Mekhilta DeRabbi Yishmael, Tractate Pischa 6:8 ", Mekhilta d'Rabbi Yishmael Old 12:10:1 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 7:1 ", Pesikta Rabbati 15:1 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 7:4 ", Pesikta Rabbati 15:1 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 7:4 ", Pesikta DeRav Kahanna 5:19 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 13:4 ", Mekhilta d'Rabbi Yishmael Old 12:12:1 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 7:9-10 ", Sifrei Bamidbar 18:1 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 7:10 ", Sifrei Bamidbar 18:1 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 7:11-12 ", Sifrei Bamidbar 18:1 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 7:13 ", Sifrei Bamidbar 18:1 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 7:13-14 ", Sifrei Bamidbar 18:1 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 7:14-15 ", Sifrei Bamidbar 18:1 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 7:15 ", Sifrei Bamidbar 18:1 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 7:15-16 ", Sifrei Bamidbar 18:1 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 13:5 ", Mekhilta d'Rabbi Yishmael Old 12:12:2 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 6:6 ", Mekhilta d'Rabbi Yishmael Old 12:13:1 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 6:4 ", Mekhilta d'Rabbi Yishmael Old 12:13:1 
Menachot 37b:3 ," Mekhilta DeRabbi Yishmael, Tractate Pischa 7:20"
"Mekhilta DeRabbi Yishmael, Tractate Pischa 11:19 ", Mekhilta d'Rabbi Yishmael Old 12:13:1 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 11:19-20 ", Mekhilta d'Rabbi Yishmael Old 12:13:1 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 11:11 ", Mekhilta d'Rabbi Yishmael Old 12:13:1 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 17:9 ", Mekhilta d'Rabbi Yishmael Old 12:14:2 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 17:10-11 ", Mekhilta d'Rabbi Yishmael Old 12:14:2 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 17:10 ", Mekhilta d'Rabbi Yishmael Old 12:14:2 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 17:11 ", Mekhilta d'Rabbi Yishmael Old 12:14:2 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 17:11-12 ", Mekhilta d'Rabbi Yishmael Old 12:14:2 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 9:1 ", Mekhilta d'Rabbi Yishmael Old 12:14:2 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 9:2 ", Mekhilta d'Rabbi Yishmael Old 12:14:2 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 9:16 ", Mekhilta d'Rabbi Yishmael Old 12:14:2 
"Mekhilta DeRabbi Yishmael, Tractate Pischa 8:1 ", Sifrei Bamidbar 146:1 
