3,4,1
17,17,1
19,19,1
20,21,1
25,25,1
26,26,1
26,26,2
28,28,2
30,31,2
31,31,2
31,32,2
33,33,2
36,36,2
39,39,2
40,41,3
45,45,3
48,48,3
50,50,3
53,53,4
-1,55,4
55,56,4
59,59,4
60,60,4
60,60,4
60,60,4
61,61,4
61,61,4
61,61,4
61,61,4
62,62,4
64,64,5
65,65,5
65,65,5
70,70,5
75,76,5
76,76,5
82,82,5
82,82,5
83,83,5
84,85,5
85,85,5
89,91,6
94,95,6
95,95,6
96,97,7
101,101,7
102,102,7
102,102,7
102,104,7
104,104,7
105,105,7
105,105,7
-1,106,7
106,106,8
-1,107,8
109,109,8
110,110,8
111,111,8
111,111,8
112,112,8
113,114,8
119,119,9
122,122,9
124,124,9
125,125,9
126,126,9
126,127,10
129,129,10
130,130,10
130,130,10
131,131,10
131,131,10
132,133,11
139,139,11
141,141,11
144,144,11
146,146,11
147,147,11
149,149,11
152,152,11
157,158,12
166,166,12
169,169,12
172,172,12
173,173,12
174,174,12
175,175,12
176,177,12
177,178,12
178,178,12
180,180,12
183,183,12
184,184,12
185,185,12
186,186,12
187,188,12
188,189,12
189,189,12
191,191,12
