3,4,1
35,35,2
39,39,2
40,40,2
-1,40,2
41,41,2
42,42,2
43,43,2
44,45,3
47,47,3
48,48,3
54,54,3
57,57,3
61,61,3
62,63,4
72,73,4
73,74,4
78,79,5
83,84,6
85,85,6
86,86,6
88,89,6
89,89,6
90,90,6
91,92,6
103,103,7
104,104,7
104,104,7
105,105,7
120,120,7
127,127,7
129,129,7
131,131,7
131,131,7
132,132,7
133,133,7
133,133,7
135,136,8
139,139,8
141,141,8
141,141,8
141,141,8
142,142,8
142,143,8
143,143,8
145,145,8
149,149,9
152,152,9
155,155,9
156,157,9
158,158,9
161,161,9
162,162,9
162,162,9
162,162,9
167,168,10
170,170,10
170,170,10
172,172,10
176,176,10
177,177,10
177,177,10
179,179,11
-1,195,11
-1,215,11
220,220,11
222,222,11
-1,226,11
231,231,11
233,233,11
