name
הרב מ' אברהם צבי הירש בהרב החסיד מ' מאיר
"הג""מ אברהם סג""ל מקאליש"
מ' אברהם במ' קופמאן
ר' אברהם מזולי
ר' אברהם אשכנזי אפטייקער
מ' אברהם בהרב מ' רפאל די לונזאנו ספרדי
מ' אברהם העלין בהרב ר' יעקב משה
"מהרר""א טארוקה"
ר' אבשלום מזרחי
הרב ר' אדנים
אהרן אברהם
ר' אהרן חזן
"הג""מ אהרן בר אברהם אבן חיים"
ר' אהרן הכהן מלוניל
"ב""א בן אשר"
ר' אהרן מבית לוי ברצלוני
"הג""מ אהרן ב""מ משה אב""ד בווירמיישא"
ר' אהרן ברכיה בר' משה בר' נחמיה דמודינא
ר' אהרן סגי נהור
ר' אהרן נשיא בבבל
ר' אהרן אבואלדערי בר' גרשון
מ' אהרן במ' אליעזר אב בית דין בצעמפילבורג
ר' אהרן הכהן אוהב
מ' אהרן אביוב
מ' אהרן ששון בן יוסף
ר' אהרן מפיסארו
ר' אהרן בר' יוסף הלוי
ר' אהרן הגבעוני
מ' אהרן צורוגין
ר' אהרן מעיר ורדינא
"הג""מ אהרן במ' חיים פרחיא הכהן"
"מ' אורי במ' דוד אב""ד בפאלני"
מ' אורי במ' יהודה ליב מדרויא
אחיתופל הגילוני
מ' אייזיק שטיין
יצחק אייזיק בר' דוד שיק
ר' אייזיק טירנא
"הג""מ ישראל איסרלן אשכנזי"
אלדד הדני
ר' אלחנן בן בצלאל אורי ליפמן
מ' אלחנן הענלה במ' בנימין קירכהאן
ר' אליהו ממנטובא
ר' אליהו חיים מרקיאנו
מ' אליהו בעל שם
"הג""מ אליהו מזרחי"
מ' אליהו ן' חיים
ר' אליהו בר יצחק קרקשוני
ר' אליהו בחור
ר' אליהו דלמדיגו בן משה אבא מקנדיא
"הג""מ אליהו במ' אברהם הלוי איטינגן"
ר' אליהו
ר' אליהו הזקן
ר' אליהו אלפעגו הפשלי בן אלקנה
ר' אליהו קאפסאלי
ר' אליהו זעוה
ר' אליהו בר' יוסף
ר' אליהו בר' משה די וידאש
ר' אליהו בר' משה לואנץ
ר' אליהו בר' יהודה הרופא מקנדיאה
ר' אליהו בר' משה גאליגה
"הג""מ אליהו בהג""מ וואלף"
הרב ר' אליהו בר' שמואל מלובלין
"הג""מ אליהו אלפנדארי"
ר' אליעזר בר' יואל הלוי
ר' אליעזר בר נתן מטול
ר' אליעזר הכהן
ר' אליעזר החוזה
"הג""מ אליעזר במ' שמואל מאפטא"
ר' אליעזר בר' אברהם חנוך
"הג""מ אליעזר במ' אליהו רופא אשכנזי"
מ' אליעזר במ' נפתלי טריוש
ר' אליעזר ממיץ
ר' אליעזר במ' יצחק ראיטי
ר' אליעזר דוד מה טוב
ר' אליעזר בר' מנחם מאנוש
ר' אליעזר הלוי
ר' אליעזר טוך
ר' אליעזר מפינטשוב
ר' אליקים בן שלמה
ר' אליקים בר' נפתלי
ר' אליקים בר נתן הירחי
"ר' אליקים בן הרא""ש"
"הג""מ אליקים געץ בהרב מ' מאיר"
"ר' אליקים בר' יעקב כ""ץ מקמארנא"
"ר' אליקים בר' יעקב ש""ץ"
ר' אלישע במ' אברהם מתתיהו
ר' אלישע גאליקו
מ' אלכסנדר בהרב ר' אפרים זלמן שור
ר' אלנתן בר' משה
ר' אלעזר אזקרי
ר' אלעזר מגרמיזא
ר' אלעזר פערליש בר' אברהם חנוך
ר' אלעל בן שחר
ר' אמנון
ר' אנטולי
ר' אנשיל
אשר אנשיל בר' יוסף מרדכי מפוזנא
מ' אנשיל מפרעמיסלא
"הג""מ אפרים במהו' אהרן לונטשיץ"
ר' אפרים מזרחי
מ' אפרים במ' יוסף חעלם
"הג""מ אפרים העקשר"
"הג""מ אפרים"
רבינו אשר
מ' אשר במ' יוסף
ר' אשר בר' אברהם המכונה בונאן קראשקש
מ' אשר יעקב אברהם בהרב מ' אריה ליב
רבינו בחיי בר אשר
רבינו בחיי בר יוסף
ר' ביבי
ר' בנימין במ' יחיאל הלוי
חכם בנימין מוספיא
ר' בנימין
מ' בנימין במ' מאיר הלוי נירון בורג
ר' בנימין בר יונה מטודילה
ר' בנימין מאורדונו אשכנזי
"הג""מ בנימין בר' אברהם מסאלוניקו"
בנימין בן יעקב
ר' בנימין מפנטי
"הג""מ בנימין זאב במ' מתתיהו"
בנימין זאב במ' שבתי מפינטשוב
ר' בנימין במ' אברהם מוטאל
ר' בן ציון
בענדט בן יוסף הלוי
מ' ישכר המכונה בער במ' משה פתחיה
ישכר בער בר' יהודה ליב טעלר מפראג
"הג""מ ישכר בער בן ישראל ליזר פרנס איילנבורג"
"ר' ישכר בער בן נפתלי כ""ץ"
"מ' ישכר בער בר""י ליב אייבשיץ"
מ' ישכר בער בן המקובל מ' אלחנן
מ' בער לונדן
ר' בצלאל אליהו בר' צדקיהו
ר' בצלאל בן שלמה קאברין
מ' בצלאל בר' אברהם אשכנזי
ר' ברוך בר' דוד
ר' ברוך מגרמיזא
ר' ברוך ממגענצא
ור' ברוך המקובל
מ' ברוך בר' יצחק אבן יעיש
ר' ברוך ן' ברוך אבן ידעיה
ור' ברוך בר' שלמה קלעי
מ' בירך במ' יצחק אייזיק
ר' ברכיאל
ר' ברביה ברטונאי הנקדן
ר' ידידיה גאטליב בר' אברהם ישראל מלבוב
ר' גבריאל בר' יהושע העשיל שוסבורג
"הג""מ גדליה בן דוד ן' יחייא"
מ' גדליהו בר' שלמה
מ' גדליהו קורדואירו
רבינו גרשון מאור הגולה
מ' גרשון בר' אשר שקרמילא
ר' גרשון בר' שלמה
"הג""מ גרשון אב""ד בווין"
ר' גרשון בר' אליעזר הלוי
ר' יצחק גרשון
דבורה אשקראלי
ר' דוד בר' יוסף
ר' דוד בר' לוי
ר' דוד שטעלי דאיטליא
ר' דוד בר' יהודה
ר' דוד בן אברהם ממודינא
ר' דוד פרובינצא
ר' דוד בן דון גדליהו ן' יחייא
"הג""מ דוד במ' שמואל סג""ל אב""ד באוסטרהא"
ר' דוד ן' אבי זמרא
מ' דוד בר יצחק כהן די לארו
ר' דוד בר' שלמה הרופא מסיר וידאל
ר' דוד בן שלמה במ' יוסף ן' יחייא
מ' דוד בר יהודה
מ' דוד בר יעקב הכהן
מסיר דוד
ר' דוד במ' מנחם הכהן
"רד""ק ר' דוד בר' יוסף קמחי"
ר' דוד
מ' דוד במ' יעקב מלאמאז
ר' דוד במ' יעקב משעברשין
ר' דוד במ' אברהם עראמה
ר' דוד אבזי
ר' דוד גאנז
מ' דוד הרופא ספוליטי
"מהרד""ך הג""מ דוד כהן במ' חיים מקורפי"
ר' דוד דרשן
ר' דוד קרפו
הרב מ' דוד לידא
ר' דוד מקראטשין
ר' דוד בילא
"הג""מ דוד אב""ד במגענצא"
הרב ר' דוד גרינהוט
רבינו האי גאון
רב האי בר דוד
"הג""מ הירץ אב""ד בפראנקפורט"
"מ' נפתלי הירץ ש""ץ"
"הג""מ נפתלי הירץ במ' יעקב אלחנן"
"הג""מ נפתלי הירץ ר""מ בלעמברג"
מ' נפתלי הירץ
מ' צבי הירש ר' זונדלש במ' חנוך
מ' צבי הירש בר שמעון טוך
"מ' צבי הירש בהג""מ יוסף הכהן"
מ' צבי הירש בר יצחק יעקב
"הג""מ הירש סג""ל שפיץ אב""ד בווירמז"
רבינו הלל
"הג""מ הלל אבד""ק זאלקאווא"
"הג""מ מנוח הענדיל בר' שמריה"
מ' הענדיל חתן בעל קב הישר
"הג""מ העשיל"
"מ' בנימין וואלף בר יצחק סג""ל לייטמריץ"
מ' שמעון וואלף בר' מאיר ניקלשבורג
"הג""מ בנימין וואלף במ' ליפמן"
"הרב מ' בנימין וואלף בהג""מ שמואל דרשן"
דון וידאל בן לוי
דון וידאל די טליזה
מ' זאב סופר מפינסק
מ' אלכסנדר הכהן
מ' אלכסנדר זיסקינד במ' שמואל זואנוויל
ר' זכריה
מ' זלמן רונקיל
שלמה זלמן צבי מאוף הויזין
"הג""מ אפרים ר' זלמן שור בהג""מ נפתלי הירש"
ר' שלמה זלמן בר' יהודה ליב הענא
"מ' שמואל זנוול במ' חנוך אב""ד במענץ"
מ' אהרן זעליג במ' משה מזאלקווא
רבינו זרחיה הלוי
חזקיה בן אברהם
"הג""מ חזקיה די סילוא"
מ' חייא רופא
"הג""מ חיים בר בצלאל"
מ' חיים ויטאל או קליפארוז
ר' חיים במ' בנימין זאב באכנער
ר' חיים עובדיה דבוצל
"הג""מ חיים במ' ישראל בנבנשתי"
מ' חיים כהן מארם צובא
מ' חיים בר חיים פיזאנטו
ר' חיים בן מאזיזא
מ' חיים אלגאזי
ר' חיים גאלי פאפא
ר' חיים מברבשקא
ר' חיים בר שמואל בר דוד מטודילא
מ' חיים חזן בן יצחק ליפשיץ
מ' חיים שבתי
ר' חיים במ' נתן
"הג""מ אברהם חיים"
מ' חיים אלפנדארי
"הג""מ חיים ורידבורג"
מ' חיים אלגזי במ' מנחם מאזמיר
מ' חיים במ' משה ליפשיץ
"הג""מ חיים יאיר בהג""מ שמשון כ""ץ"
מ' חיים הורוויץ
הרב מ' חיים במ' יוסף חזן ספרדי
ר' חיים בר' יעקב
הדרשן מ' חיים קראכמל מקראקא
מ' סעדיה חלונא בר אהרן
ר' חמאי גאון
"הג""מ חנוך בר' אברהם מגניזין"
חנוך במ' שלמה אלקוסטאנטין הרופא
ר' חנן בר יצחק
רבינו חננאל
ר' חנניה בר יצחק
ר' חנניה בן יקיר
ר' חסאן הדיין
ר' חסדאי קרישקאש
הרב חסדאי הכהן
מר רב חפץ
ר' טוביה
מ' טוביה הלוי מצפת
ר' טוביה בר' אליעזר
ר' טודרוס הלוי
ר' טדאקוס הלוי
הרב מ' דוד טעבלי מפוזנא
מ' יאשיה בר' יוסף פינטו
"ר' ידידיה בהג""מ משה גלאנטי"
ר' ידידיה האלכסנדרי
ר' ידעיה בדרשי
ר' יהודה בן קאריש
ר' יהודה הלוי
ר' יהודה בן אלחפני חריזי
ר' יהודה פאסי הרופא חיוג
ר' יהודה בן שמואל אבן תבון
ר' יהודה ברזילי
ר' יהודה אריה דמודינא בר' יצחק
"הג""מ יהודה עוזיאל"
ר' יהודה חייט
ר' יהודאי גאון
מ' שמואל יהודה במ' מאיר קאצינעלין בוגין
ר' יהודה בר נחמן
ר' יהודה בן גאנח
ר' יהודה
ר' יהודה חסיד
"ר' יהודה מטוליטילא בן הרא""ש"
ר' יהודה בן בלעם
ר' יהודה מברעסטיטשקי
יהודה עשהאל במ' אלעזר דוד מה טוב
ר' יהודה בר' יצחק
מ' יהודה בר יוסף מוסקטו
ך' יהודה בר נתן הלוי
ר' יהודה בר שמואל לירמא
ר יהודה בר שמואל אברבנאל
ר' יהודה הכהן בן שלמה מטוליאנטי
ר' יהודה בן כלץ
מ' יהודה במ' אברהם יעקב מפוזנא
ר' יהודה מסיר ליאון
ר' יהודה בר' משה ביגה
ר' יהודה בר' שמריה
מ' יהודה במ' משה סאלטרו
ר' יהודה בן שלמה חריזי
"הג""מ יהודה מינץ"
"ריב""ן ר' יהודה בר נתן"
מ' יהודה טאטיאצק
מ' יעקב יהודה אריה
יהודה בר יצחק הלוי
מ' יהודה במ' דוד הכהן
מ' יהודה ליב במ' יהושע
ר' יהודה בר בנימין
מ' אריה יהודה ליב במ' שמואל גרשון איש ירושלים
רבינו יהודה
"הג""מ יהודה במ' ניסן אבד""ק קאליש"
מ' יהודה במ' משה אהרן שמואל
מ' יהודה במ' יוסף מבית פרץ
מ' יהודה במ' משה
"מ' יהודה ב""מ מגלוגא"
ר' יהונתן הכהן
"הג""מ יהושע אבן שועיב"
ר' יהושע בן וויבאש אלראקי
ר' יהושע דיין במ' ישראל בנבנשתי
"הג""מ יהושע אב""ד בקראקא"
ומ' יהושע במ' מנחם צונצין
ר' יואל בן שועיב
"הג""מ יואל סירקש במ' שמואל"
מ' יואל במ' יוסף
ר' יוסף יוזל בר אלכסנדר וויצן הויזן
ר' יוחנן יהודה
ר' יוחנן אלמאן
ר' יוחנן טריוש
יוחנן משוע
מ' יוחנן במ' מאיר קרעמניצער מקאליש
"ריטב""א ר' יום טוב בן אברהם"
"ר' יו""ט אלשבילי"
"ר' יו""ט המקובל"
"ר' יו""ט שלון"
"הג""מ יו""ט צאהלון"
ורבינו יונה גרונדי
ר' יונה בר יוסף
"הג""מ יונה תאומים מפראג אבד""ק מעץ"
"מ' חיים יונה בהג""מ יהושע פייבל בהג""מ יונה בעל קיקיון דיונה"
ר' יונה בן גאנח
החסיד מ' יונה במ' אלי' לאנד סופר
"הג""מ יונה בר' משה בנימין זאב"
"הג""מ יונה שבתאי"
ור' יוסי בר נחמן
ר' יוסף בר' שם טוב
ר' יוסף כספי
מ' יוסף חמיץ
מ' יוסף שלמה רופא מקאנריאה
מ' יוסף בר אלחנן היילפרין
ר' יוסף קמחי
ר' יוסף שלום
הבחור יוסף פינסו
מ' יוסף בהק' מ' משה מקרעמניץ
"הג""מ יוסף קארו"
ר' יוסף פראנציש
מ' יוסף במ' חיים צרפתי
ר' יוסף וידאל
דון יוסף נשיא
רבינו יוסף בר' שמואל טוב עלם
מ' יוסף מפדאווי
מ' יוסף בר' יצחק הלוי
"הג""מ יוסף גיקטליא"
יוסף בן יהושע בר' מאיר הכהן ספרדי
דון יוסף בן דון דוד ן' יחייא
ר' יוסף סאמיגא
מ' יוסף במ' שלמה דרשן מפוזנא
ר' יוסף בכור שור חידושים
"הג""מ יוסף במ' מתתיהו דלקראט"
"הג""מ יוסף במ' משה מטראני"
"ר' יוסף יעב""ץ"
מ' יוסף בר ישכר מפראג
"מ' יהודה יוסף במ' אליהו כ""ץ אב""ד בזאסלאוו"
ר' יוסף בר' אברהם אבן וואקר
יוסף בן עוזיאל תלמיד ירמיה
יוסף שמואל הקטן
ר' יוסף בר' שם טוב
מ' יוסף ידידיה במ' בנימין קרמי
ר' יוסף הלבן
"הג""מ יוסף טאיטצק"
ר' יוסף סרסא
ר' יוסף אלבו
ר' יוסף מרזינטי
יוסף בן אברהם הכהן מגרמאניא או רומניא
ר' יוסף האזובי
ר' יוסף חיון
ר' יוסף בר' שניאור הכהן
ר' יוסף בן שמואל ן' דייס
ר' יוסף במ' יצחק הישראלי
ר' יוסף ברזילאני
מ' יוסף בר' יצחק אבן עזרא
ר' יוסף בר יצחק אלפועל
ר' יוסף נויבנר
ר' יוסף הצדיק
ר' יוסף הדיין בן יעקב ן' סהל
דון יוסף בן שלמה ן' יחייא
"ר' יוסף תלמיד הרמב""ם"
ר' יוסף ן' סטאנש
ר' יוסף בר' מאיר אבן מיגאש
ר' יוסף בר חיים
ר' יוסף בן שלום
"הג""מ יוסף אישקאפא במ' שאול אב""ד באיזמיר"
ר' יוסף בן פאלקירא
ר' יוסף זרקא
"הג""מ יוסף ן' לב"
מ' יוסף קולון צרפתי
"הג""מ יוסף בן ה""ר מרדכי גרשון כ""ץ מקראקא"
ר' יוסף ן' וירגא
ך' יוסף בן ישועה
ר' יוסף בן דוד פראנקו
ר' יוסף ששון
המקובל ר' יוסף אלקשטיל
הרב ר' יוסף ן' יחייא
ר' יוסף קריטולי
מ' יוסף שלום
הרב ר' יוסף בנימין זאב וואלף
"הרב מ' יוסף בהג""מ שמעון אבד""ק שטאטהגן"
ר' יוסף במ' משה בנבנשתי
מ' יוסף מפרעמיסלא
מ' יוסף אשכנזי
הרב מ' יוסף הלוי
הרב ר' יוסף במ' יעקב
מ' יוסף במ' גרשון מווין
ר' יחוני בן אברהם
ר' יחזקיה בן מנוח
"הג""מ יחזקאל במ' אברהם"
ר' יחיאל בן אוריאל
ר' יחיאל אשכנזי
ר' יחיאל בר' ידידיה ן' ר' מיכל מארפטשיק
ר' יחיאל בר יקותיאל
ר' יחיאל בר יקותיאל
ר' יחיאל מילי
רבינו יחיאל אחיו של ר' יעקב בעל הטורים
מ' יעקב במ' שמואל לאנדא
ר' יעקב ספורנו
ר' יעקב שמואל קאפלמאן
ר' יעקב דלשקש
"ר' יעקב בר יצחק כ""ץ שפירא"
ר' יעקב מקורבל
"ר' יעקב בר טודרוס ריב""ט"
ר' יעקב בר יצחק לבית לוי
ר' יעקב בר ראובן
מ' יעקב בר יוסף קיצינגן
ר' יעקב במ' יהודה לאנדו
"רבינו יעקב בן הרא""ש"
ר' יעקב בר שמשון
רבינו יעקב תם
"ר' יעקב בהג""מ ירמיה מתתיהו הלוי"
מ' יעקב במ' יצחק לוצאטו מצפת
מ' יעקב במ' שמואל חאגיז
ר' יעקב בי רב
ר' יעקב רומא
מ' יעקב בר יצחק
"מהרי""ל מ' יעקב בן מ' משה סג""ל אב""ד במנענצא"
ר' יעקב אבנדאנה
יעקב בר אברהם צדיק
מ' יעקב במ' יצחק צהלון הרופא
ר' יעקב בר ששת
ר' יעקב בר משה עכסאי
מ' יעקב היילפרין
"מ' יעקב בהג""מ אהרן בנימין בעל משאת בנימין"
ר' יעקב בר אלי' הלוי מטיפליץ
ר' יעקב מרקיראה הרופא
החכם מ' יעקב ששפורט
מ' יעקב בר יקותיאל קופמן
מ' יעקב במ' שלמה ן' חביב
ר' יעקב ן' עטר
"מ' יעקב בר יצחק אב""ד בצויזמר"
ר' יעקב קניזל
מ' יעקב תעמרלש
ר' יעקב בר' מאיר מגיאון
ר' יעקב יהודה ליאון
"הג""מ יעקב הערצקש"
"ר' יעקב פאן כ""ץ"
ר' יעקב פוייטי
ר' יעקב בר' מכיר
"מהרי""ו מ' יעקב ווייל"
מ' יעקב בר ישראל הלוי
מ' יעקב במ' שלמה מטאלון
ר' יעקב אלבו
ר' יעקב לומברוזו
"רי""ן ר' יעקב נקדן"
ר' יעקב בן חיים
ר' יעקב בר יוסף טוואס
מ' יעקב בר' רפאל הלוי
"הרב מ' יעקב בהג""מ צבי"
ר' יעקב בר בונם קאפלמן
"הג""מ יעקב גר צדק"
"הרב מ' יעקב כהנא שפירא אבד""ק טיקטין"
"ר' יעקב חאגיז אביו של הג""מ משה חאגיז"
"הג""מ יעקב רישר"
"הג""מ יעקב"
מ' יעקב חיים צמח
החכם מ' יעקב בולי
הרב ר' יעקב משה בהחסיד מ' אברהם
הרב מ' יעקב פראגי
ר' יעקל סופר
ר' יפת הלוי
דון יצחק אברבנאל
מ' יצחק עובדיה
"האר""י מ' יצחק לוריא אדם ישר אדם קדמון ס' הגלגולים דרך אמת דרך עץ חיים ס' הדרושים ס' הכוונות כוונת ראשון כוונת שני כלל הלמודים כלל קטן כללות החכמה למודי אצילות נוף עץ חיים פרי עץ חיים שלחן ערוך תקוני שבת"
ר' יצחק שפרוט
ר' יצחק מווין
ר' יצחק אונקנירא
רבינו יצחק אלפסי
ר' יצחק אלחדעף
"מ' יצחק אבוהב אב""ד באמשטרדם"
"הג""מ יצחק אב""ד בליסא"
מ' יצחק בן משה ביגה
מ' יצחק במ' אליעזר
ר' יצחק בן לאטיף
מ' יצחק בן שמואל אדרבי
מ' יצחק קאנפנטון
ר' יצחק בן שלמה יעבץ
"הג""מ יצחק דלטאש"
"מ' יצחק במ' נח כ""ץ"
"מ' יצחק בר' אברהם חיים ישורון אבד""ק המבורג"
ר' יצחק בן אברהם
ר' יצחק בר' משה עראמה
ר' יצחק עלים
"הג""מ יצחק בן יוסף הישראלי"
ר' יצחק סנגרי
ר' יצחק בן אלבלג
ר' יצחק כהן בר' משה הפרחי
ר' יצחק כהן בר יעקב
ר' יצחק בר' שמואל
רבינו יצחק בר שמואל
ר' יצחק במ' אליקים מפוזנא
ר' יצחק אבן סיד
ר' יצחק בן שלמה אלחוכי
ר' יצחק נתן
ר' יצחק בר אבא
ר' יצחק דמן עכו
מ' יצחק ליאון במ' אליעזר בר' שלמה ספרדי ן' צור
ר' יצחק ליאון
ר' יצחק הנשיא
"הג""מ יצחק בר' שמשון"
"הג""מ יצחק בר' משה קאצינעלינבוגין"
ר' יצחק קרישפין
מ' יצחק ברקי
ר' יצחק בר' יהודה גיאת
"מ' יצחק במ' יעקב יוזבל ש""ץ"
מ' יצחק אבוהב הספרדי
ר' יצחק בן אברהם עקריש
ר' יצחק בן שלמה בן סאהולא
"הג""מ יצחק במ' שלום אב""ד בליסא"
ר' יצחק ן' גבאי
ר' יצחק אלפועל
ר' יצחק בר' יהושע
ר' יצחק בן רבינו יוסף מקורבל
"ר' יצחק רומא אב""ד בקוסטנטינו"
"הג""מ יצחק חיות"
ר' יצחק בר' יהודה הלוי
"הג""מ יצחק כ""ץ חתן הג""מ ליב"
ר' יצחק בר' מאיר ניקלשבורג
ר' יצחק בר' ברוך קורדובה
ר' יצחק
"הג""מ יצחק כהן מאוסטרהא"
רב יצחק בן שלמה הישראלי
ר' יצחק בן מרדכי
"ריב""ש ר' יצחק בר ששת"
ר' יצחק במ' שמואל הלוי
ר' יצחק בר אשר הלוי
ר' יצחק דלטיש בפרובינצא
"הג""מ יצחק נכד האלפסי"
ר' יצחק מדורא
ר' יצחק קארו
"ריב""ם ר' יצחק בר' מאיר"
מ' יצחק קרדוא
ר' יצחק בר' שלמה הכהן
יצחק בן יעקב שלומית
מ' יצחק בר' משה ן' ארויו
ר' יצחק בר' אהרן
"ר' יצחק בן הראב""ד"
ר' יקותיאל בר' משה
יקותיאל בר' יהודה
ר' יקותיאל בר' יצחק
"הג""מ ירוחם בר משולם"
ר' יהושע בועז מברוך
ר' יהושע בר' יוסף הלוי
"ריא""ז ר' ישעיה אחרון"
מ' ישעיה במ' אליעזר חיים
"הר""ר ישעיה דטאני"
"הג""מ ישעיה במ' אברהם הלוי הורוויץ"
רבינו ישעיה
ריבנו ישעיה הראשון
מ' ישעיהו הלוי בן הדיין מ' יעקב
"הג""מ ישמעאל הכהן"
מ' ישראל גאנז
ר' ישראל בר' יונתן
מ' ישראל בר' משה
מ' ישראל בר' משה נאגארה
מ' ישראל
ר' ישראל
מ' ישראל בר' אליעזר בנבנשתי
"הג""מ ישראל אבד""ק שקלאב"
"הג""מ ישראל שפירא אב""ד בקאליש"
"הג""מ ישראל בהחסיד מ' יעקב"
מ' ישכר במ' מרדכי סומאן
ר' יששכר בר' יקותיאל
ר' יששכר שושן
רב כהנא
ר' כרוספדאי
ר' לוי בר אברהם בן חיים
ר' לוי
"רלב""ג ר' לוי בן גרשון"
"הג""מ לוי במ' יעקב ן' חביב"
"הג""מ לוי קוזין"
ר' לוי הספרדי מסרקוסטא
מ' לוי במ' שלמה מבראד
"הג""מ יהודה ליווא בן בצלאל מק""ק פראג"
ליב בר' יוסף מעליר
מ' יהודה ליב בר' יהושע
"הג""מ יהודה ליב בר' עובדיה אב""ד בבריסק"
"מ' ליב בהג""מ נפתלי כ""ץ"
מ' ליב פיסק מניקלשבורג
"מ' אריה ליב בר' יהושע האשקע אב""ד בבוסק"
מ' יהודה ליב במ' אהרן שמואל
"הג""מ יהודה ליב דרשן במ' יוסף הרופא"
מ' ליב פוחאוויצער
ר' יהודה ליב בר' הלל
מ' יהודה ליב במ' משה אהרן
מ' יהודה ליב הענא ניימאדק
"מ' ליבערמאן סופר בהג""מ ליב דרשן רופא"
מ' ליבערמאן שוחט בר' יוסף
"הג""מ יו""ט ליפמן בר' נתן הלוי העליר וואלרשטיין"
"הג""מ יו""ט ליפמן מילהויזין"
מ' אליעזר ליפמן במ' מנחם מנלי
החכם ליאון פראנקו
"הג""מ מאיר מלובלין"
מ' מאיר עראמה
ר' מאיר בנבנשתי במ' יהודה גדליה בר' משה גדליה
"ומהר""ם ר' מאיר בר ברוך רוטינבורג"
רבינו מאיר בר טודרוס הלוי מטוליטולא
ר' מאיר בר יחזקאל ן' גבאי
"מ' מאיר בהג""מ פתחיה"
ר' מאיר רופא מלך קאסטיליא
ר' מאיר כאלוו
מ' מאיר אננילה מבילאגרוד
"הג""מ מאיר שטערן אב""ד באמשטרדם"
"הג""מ מאיר מפאדובה"
ר' מאיר טרונקטילא
מ' מאיר במ' חיים אייזינשטאט
"הג""מ מאיר בר' יצחק"
ר' מאיר במ' שמואל שעברשין
ר' מאיר אלדבי
ר' מאיר שפירין
"מ' מאיר אבד""ק איטגין"
ומ' מאיר פאפירש
מ' מאיר
מ' מאיר במ' אברהם די בוטין
"הג""מ מאיר ברקי"
"הג""מ מאנוש חיות"
מיכאל הכהן מורה צדק
"מ' מיכל בר' אדיה סג""ל מקאליש"
"הג""מ מיכל בהרב ר' ליב אבד""ק ברלין"
מ' יחיאל מיכל מגלונא
