Yoreh Deah,Drisha,_New_Seif_Katan:_12,_Previous_Seif_Katan:_18,_Beginning_of_Line:_@11[יב]
Yoreh Deah,Drisha,_New_Seif_Katan:_6,_Previous_Seif_Katan:_8,_Beginning_of_Line:_@11[ו]
Yoreh Deah,Drisha,_New_Seif_Katan:_12,_Previous_Seif_Katan:_18,_Beginning_of_Line:_@11[יב]
Yoreh Deah,Drisha,_New_Seif_Katan:_3,_Previous_Seif_Katan:_17,_Beginning_of_Line:_@11[ג]
Yoreh Deah,Drisha,_New_Seif_Katan:_7,_Previous_Seif_Katan:_10,_Beginning_of_Line:_@11[ז]
Yoreh Deah,Drisha,_New_Seif_Katan:_3,_Previous_Seif_Katan:_4,_Beginning_of_Line:_@11[ג]
Yoreh Deah,Drisha,_New_Seif_Katan:_5,_Previous_Seif_Katan:_28,_Beginning_of_Line:_@11[ה]
Yoreh Deah,Drisha,_New_Seif_Katan:_7,_Previous_Seif_Katan:_9,_Beginning_of_Line:_@11[ז]
Yoreh Deah,Drisha,_New_Seif_Katan:_4,_Previous_Seif_Katan:_13,_Beginning_of_Line:_@11[ד]
Yoreh Deah,Drisha,_New_Seif_Katan:_6,_Previous_Seif_Katan:_14,_Beginning_of_Line:_@11[ו]
Yoreh Deah,Drisha,_New_Seif_Katan:_3,_Previous_Seif_Katan:_6,_Beginning_of_Line:_@11[ג]
Yoreh Deah,Drisha,_New_Seif_Katan:_4,_Previous_Seif_Katan:_5,_Beginning_of_Line:_@11[ד]
Yoreh Deah,Drisha,_New_Seif_Katan:_3,_Previous_Seif_Katan:_6,_Beginning_of_Line:_@11[ג]
Yoreh Deah,Drisha,_New_Seif_Katan:_2,_Previous_Seif_Katan:_3,_Beginning_of_Line:_@11[ב]
Yoreh Deah,Drisha,_New_Seif_Katan:_3,_Previous_Seif_Katan:_7,_Beginning_of_Line:_@11[ג]
Yoreh Deah,Drisha,_New_Seif_Katan:_2,_Previous_Seif_Katan:_4,_Beginning_of_Line:_@11[ב]
Yoreh Deah,Drisha,_New_Seif_Katan:_22,_Previous_Seif_Katan:_23,_Beginning_of_Line:_@11[כב]
Yoreh Deah,Drisha,_New_Seif_Katan:_2,_Previous_Seif_Katan:_11,_Beginning_of_Line:_@11[ב]
Yoreh Deah,Drisha,_New_Seif_Katan:_1,_Previous_Seif_Katan:_2,_Beginning_of_Line:_@11[א]
Yoreh Deah,Drisha,_New_Seif_Katan:_3,_Previous_Seif_Katan:_5,_Beginning_of_Line:_@11[ג]
Choshen Mishpat,Drisha,_New_Seif_Katan:_2,_Previous_Seif_Katan:_43,_Beginning_of_Line:_66(ב)
Choshen Mishpat,Drisha,_New_Seif_Katan:_11,_Previous_Seif_Katan:_17,_Beginning_of_Line:_@66(יא)
Choshen Mishpat,Drisha,_New_Seif_Katan:_29,_Previous_Seif_Katan:_88,_Beginning_of_Line:_@66(כט)
Choshen Mishpat,Drisha,_New_Seif_Katan:_24,_Previous_Seif_Katan:_92,_Beginning_of_Line:_@11(כד)
Choshen Mishpat,Drisha,_New_Seif_Katan:_11,_Previous_Seif_Katan:_17,_Beginning_of_Line:_@11(יא)
Choshen Mishpat,Drisha,_New_Seif_Katan:_2,_Previous_Seif_Katan:_11,_Beginning_of_Line:_@66(ב)
Choshen Mishpat,Drisha,_New_Seif_Katan:_5,_Previous_Seif_Katan:_6,_Beginning_of_Line:_@66(ה)
Even HaEzer,Drisha,_New_Seif_Katan:_7,_Previous_Seif_Katan:_9,_Beginning_of_Line:_@88[ז]
Even HaEzer,Drisha,_New_Seif_Katan:_3,_Previous_Seif_Katan:_7,_Beginning_of_Line:_@88[ג]
Even HaEzer,Drisha,_New_Seif_Katan:_10,_Previous_Seif_Katan:_56,_Beginning_of_Line:_@88[י]
Even HaEzer,Drisha,_New_Seif_Katan:_3,_Previous_Seif_Katan:_50,_Beginning_of_Line:_@88[ג]
Even HaEzer,Drisha,_New_Seif_Katan:_5,_Previous_Seif_Katan:_14,_Beginning_of_Line:_@88[ה]
Orach Chaim,Drisha,_New_Seif_Katan:_3,_Previous_Seif_Katan:_20,_Beginning_of_Line:_@11[ג]
Orach Chaim,Drisha,_New_Seif_Katan:_1,_Previous_Seif_Katan:_2,_Beginning_of_Line:_@11[א]
Orach Chaim,Drisha,_New_Seif_Katan:_1,_Previous_Seif_Katan:_7,_Beginning_of_Line:_@11[א]
Orach Chaim,Drisha,_New_Seif_Katan:_2,_Previous_Seif_Katan:_11,_Beginning_of_Line:_@11[ב]
Orach Chaim,Drisha,_New_Seif_Katan:_12,_Previous_Seif_Katan:_18,_Beginning_of_Line:_@11[יב]
Orach Chaim,Drisha,_New_Seif_Katan:_3,_Previous_Seif_Katan:_4,_Beginning_of_Line:_@11[ג]
Orach Chaim,Drisha,_New_Seif_Katan:_3,_Previous_Seif_Katan:_12,_Beginning_of_Line:_@11[ג]
Yoreh Deah,Prisha,_New_Seif_Katan:_2,_Previous_Seif_Katan:_16,_Beginning_of_Line:_@11(ב)
Yoreh Deah,Prisha,_New_Seif_Katan:_2,_Previous_Seif_Katan:_4,_Beginning_of_Line:_@11(ב)
Yoreh Deah,Prisha,_New_Seif_Katan:_3,_Previous_Seif_Katan:_7,_Beginning_of_Line:_@11(ג)
Yoreh Deah,Prisha,_New_Seif_Katan:_2,_Previous_Seif_Katan:_8,_Beginning_of_Line:_@11(ב)
Yoreh Deah,Prisha,_New_Seif_Katan:_2,_Previous_Seif_Katan:_6,_Beginning_of_Line:_@11(ב)
Yoreh Deah,Prisha,_New_Seif_Katan:_2,_Previous_Seif_Katan:_5,_Beginning_of_Line:_@11(ב)
Yoreh Deah,Prisha,_New_Seif_Katan:_17,_Previous_Seif_Katan:_77,_Beginning_of_Line:_@11(יז)
Yoreh Deah,Prisha,_New_Seif_Katan:_17,_Previous_Seif_Katan:_67,_Beginning_of_Line:_@11(יז)
Yoreh Deah,Prisha,_New_Seif_Katan:_10,_Previous_Seif_Katan:_100,_Beginning_of_Line:_@11(י)
Yoreh Deah,Prisha,_New_Seif_Katan:_1,_Previous_Seif_Katan:_12,_Beginning_of_Line:_@11(א)
Yoreh Deah,Prisha,_New_Seif_Katan:_15,_Previous_Seif_Katan:_16,_Beginning_of_Line:_@11(טו)
Yoreh Deah,Prisha,_New_Seif_Katan:_10,_Previous_Seif_Katan:_26,_Beginning_of_Line:_@11(י)
Yoreh Deah,Prisha,_New_Seif_Katan:_10,_Previous_Seif_Katan:_12,_Beginning_of_Line:_@11(י)
Yoreh Deah,Prisha,_New_Seif_Katan:_39,_Previous_Seif_Katan:_430,_Beginning_of_Line:_@11(לט)
Yoreh Deah,Prisha,_New_Seif_Katan:_7,_Previous_Seif_Katan:_10,_Beginning_of_Line:_@11(ז)
Yoreh Deah,Prisha,_New_Seif_Katan:_8,_Previous_Seif_Katan:_17,_Beginning_of_Line:_@11(ח)
Yoreh Deah,Prisha,_New_Seif_Katan:_4,_Previous_Seif_Katan:_19,_Beginning_of_Line:_@11(ד)
Yoreh Deah,Prisha,_New_Seif_Katan:_1,_Previous_Seif_Katan:_21,_Beginning_of_Line:_@11(א)
Yoreh Deah,Prisha,_New_Seif_Katan:_1,_Previous_Seif_Katan:_17,_Beginning_of_Line:_@11(א)
Yoreh Deah,Prisha,_New_Seif_Katan:_13,_Previous_Seif_Katan:_14,_Beginning_of_Line:_@11(יג)
Yoreh Deah,Prisha,_New_Seif_Katan:_16,_Previous_Seif_Katan:_46,_Beginning_of_Line:_@11(טז)
Yoreh Deah,Prisha,_New_Seif_Katan:_1,_Previous_Seif_Katan:_27,_Beginning_of_Line:_@11(א)
Yoreh Deah,Prisha,_New_Seif_Katan:_106,_Previous_Seif_Katan:_107,_Beginning_of_Line:_@11(קו)
Yoreh Deah,Prisha,_New_Seif_Katan:_10,_Previous_Seif_Katan:_70,_Beginning_of_Line:_@11(י)
Yoreh Deah,Prisha,_New_Seif_Katan:_10,_Previous_Seif_Katan:_70,_Beginning_of_Line:_@11(י)
Yoreh Deah,Prisha,_New_Seif_Katan:_1,_Previous_Seif_Katan:_7,_Beginning_of_Line:_@11(א)
Yoreh Deah,Prisha,_New_Seif_Katan:_1,_Previous_Seif_Katan:_9,_Beginning_of_Line:_@11(א)
Yoreh Deah,Prisha,_New_Seif_Katan:_17,_Previous_Seif_Katan:_29,_Beginning_of_Line:_@11(יז)
Yoreh Deah,Prisha,_New_Seif_Katan:_20,_Previous_Seif_Katan:_25,_Beginning_of_Line:_@11(כ)
Yoreh Deah,Prisha,_New_Seif_Katan:_6,_Previous_Seif_Katan:_20,_Beginning_of_Line:_@11(ו)
Yoreh Deah,Prisha,_New_Seif_Katan:_3,_Previous_Seif_Katan:_20,_Beginning_of_Line:_@11(ג)
Yoreh Deah,Prisha,_New_Seif_Katan:_49,_Previous_Seif_Katan:_78,_Beginning_of_Line:_@11(מט)
Yoreh Deah,Prisha,_New_Seif_Katan:_26,_Previous_Seif_Katan:_55,_Beginning_of_Line:_@11(כו)
Yoreh Deah,Prisha,_New_Seif_Katan:_7,_Previous_Seif_Katan:_10,_Beginning_of_Line:_@11(ז)
Yoreh Deah,Prisha,_New_Seif_Katan:_1,_Previous_Seif_Katan:_11,_Beginning_of_Line:_@11(א)
Yoreh Deah,Prisha,_New_Seif_Katan:_1,_Previous_Seif_Katan:_7,_Beginning_of_Line:_@11(א)
Yoreh Deah,Prisha,_New_Seif_Katan:_9,_Previous_Seif_Katan:_15,_Beginning_of_Line:_@11(ט)
Yoreh Deah,Prisha,_New_Seif_Katan:_20,_Previous_Seif_Katan:_80,_Beginning_of_Line:_@11(כ)
Yoreh Deah,Prisha,_New_Seif_Katan:_9,_Previous_Seif_Katan:_400,_Beginning_of_Line:_@11(ט)
Yoreh Deah,Prisha,_New_Seif_Katan:_12,_Previous_Seif_Katan:_51,_Beginning_of_Line:_@11(יב)
Yoreh Deah,Prisha,_New_Seif_Katan:_1,_Previous_Seif_Katan:_8,_Beginning_of_Line:_@11(א)
Choshen Mishpat,Prisha,_New_Seif_Katan:_2,_Previous_Seif_Katan:_3,_Beginning_of_Line:_@66(ב)
Choshen Mishpat,Prisha,_New_Seif_Katan:_5,_Previous_Seif_Katan:_6,_Beginning_of_Line:_@66(ה)
Choshen Mishpat,Prisha,_New_Seif_Katan:_12,_Previous_Seif_Katan:_17,_Beginning_of_Line:_@66(יב)
Choshen Mishpat,Prisha,_New_Seif_Katan:_2,_Previous_Seif_Katan:_8,_Beginning_of_Line:_@66(ב)ואם@33
Choshen Mishpat,Prisha,_New_Seif_Katan:_6,_Previous_Seif_Katan:_7,_Beginning_of_Line:_@66(ו)
Choshen Mishpat,Prisha,_New_Seif_Katan:_22,_Previous_Seif_Katan:_28,_Beginning_of_Line:_@66(כב)
Choshen Mishpat,Prisha,_New_Seif_Katan:_24,_Previous_Seif_Katan:_26,_Beginning_of_Line:_@66(כד)
Choshen Mishpat,Prisha,_New_Seif_Katan:_6,_Previous_Seif_Katan:_9,_Beginning_of_Line:_@66(ו)
Choshen Mishpat,Prisha,_New_Seif_Katan:_4,_Previous_Seif_Katan:_6,_Beginning_of_Line:_@66(ד)
Choshen Mishpat,Prisha,_New_Seif_Katan:_5,_Previous_Seif_Katan:_7,_Beginning_of_Line:_@66(ה)
Choshen Mishpat,Prisha,_New_Seif_Katan:_20,_Previous_Seif_Katan:_23,_Beginning_of_Line:_@66(כ)
Choshen Mishpat,Prisha,_New_Seif_Katan:_4,_Previous_Seif_Katan:_33,_Beginning_of_Line:_@66(ד)
Choshen Mishpat,Prisha,_New_Seif_Katan:_1,_Previous_Seif_Katan:_19,_Beginning_of_Line:_@66(א)
Choshen Mishpat,Prisha,_New_Seif_Katan:_4,_Previous_Seif_Katan:_6,_Beginning_of_Line:_@88(ה)
Choshen Mishpat,Prisha,_New_Seif_Katan:_21,_Previous_Seif_Katan:_92,_Beginning_of_Line:_@11(כא)
Choshen Mishpat,Prisha,_New_Seif_Katan:_6,_Previous_Seif_Katan:_9,_Beginning_of_Line:_@11(ו)
Choshen Mishpat,Prisha,_New_Seif_Katan:_4,_Previous_Seif_Katan:_6,_Beginning_of_Line:_@11(ד)
Choshen Mishpat,Prisha,_New_Seif_Katan:_5,_Previous_Seif_Katan:_7,_Beginning_of_Line:_@11(ה)
Choshen Mishpat,Prisha,_New_Seif_Katan:_9,_Previous_Seif_Katan:_18,_Beginning_of_Line:_@66(ט)
Choshen Mishpat,Prisha,_New_Seif_Katan:_1,_Previous_Seif_Katan:_18,_Beginning_of_Line:_@66(א)
Choshen Mishpat,Prisha,_New_Seif_Katan:_2,_Previous_Seif_Katan:_12,_Beginning_of_Line:_@66(ב)
Choshen Mishpat,Prisha,_New_Seif_Katan:_10,_Previous_Seif_Katan:_70,_Beginning_of_Line:_@66(י)
Choshen Mishpat,Prisha,_New_Seif_Katan:_5,_Previous_Seif_Katan:_7,_Beginning_of_Line:_@66(ה)
Choshen Mishpat,Prisha,_New_Seif_Katan:_7,_Previous_Seif_Katan:_10,_Beginning_of_Line:_@66(ז)
Even HaEzer,Prisha,_New_Seif_Katan:_5,_Previous_Seif_Katan:_24,_Beginning_of_Line:_@88(ה)
Even HaEzer,Prisha,_New_Seif_Katan:_8,_Previous_Seif_Katan:_17,_Beginning_of_Line:_@88(ח)
Even HaEzer,Prisha,_New_Seif_Katan:_43,_Previous_Seif_Katan:_60,_Beginning_of_Line:_@88(מג)
Even HaEzer,Prisha,_New_Seif_Katan:_6,_Previous_Seif_Katan:_7,_Beginning_of_Line:_@88(ו)
Even HaEzer,Prisha,_New_Seif_Katan:_9,_Previous_Seif_Katan:_18,_Beginning_of_Line:_@88(ט)
Even HaEzer,Prisha,_New_Seif_Katan:_17,_Previous_Seif_Katan:_19,_Beginning_of_Line:_@88(יז)
Even HaEzer,Prisha,_New_Seif_Katan:_22,_Previous_Seif_Katan:_81,_Beginning_of_Line:_@88(כב)
Even HaEzer,Prisha,_New_Seif_Katan:_9,_Previous_Seif_Katan:_20,_Beginning_of_Line:_@88(ט)
Even HaEzer,Prisha,_New_Seif_Katan:_8,_Previous_Seif_Katan:_17,_Beginning_of_Line:_@88(ח)
Even HaEzer,Prisha,_New_Seif_Katan:_10,_Previous_Seif_Katan:_70,_Beginning_of_Line:_@88(י)
Even HaEzer,Prisha,_New_Seif_Katan:_11,_Previous_Seif_Katan:_12,_Beginning_of_Line:_@88(יא)
Even HaEzer,Prisha,_New_Seif_Katan:_21,_Previous_Seif_Katan:_24,_Beginning_of_Line:_@88(כא)
Even HaEzer,Prisha,_New_Seif_Katan:_16,_Previous_Seif_Katan:_76,_Beginning_of_Line:_@88(טז)
Even HaEzer,Prisha,_New_Seif_Katan:_32,_Previous_Seif_Katan:_51,_Beginning_of_Line:_@88(לב)
Even HaEzer,Prisha,_New_Seif_Katan:_3,_Previous_Seif_Katan:_20,_Beginning_of_Line:_@88(ג)
Even HaEzer,Prisha,_New_Seif_Katan:_10,_Previous_Seif_Katan:_100,_Beginning_of_Line:_@88(י)
Even HaEzer,Prisha,_New_Seif_Katan:_6,_Previous_Seif_Katan:_11,_Beginning_of_Line:_@88(ו)
Even HaEzer,Prisha,_New_Seif_Katan:_25,_Previous_Seif_Katan:_27,_Beginning_of_Line:_@88(כה)
Even HaEzer,Prisha,_New_Seif_Katan:_1,_Previous_Seif_Katan:_16,_Beginning_of_Line:_@88(א)
Even HaEzer,Prisha,_New_Seif_Katan:_1,_Previous_Seif_Katan:_103,_Beginning_of_Line:_@88(א)
Even HaEzer,Prisha,_New_Seif_Katan:_1,_Previous_Seif_Katan:_7,_Beginning_of_Line:_@88(א)
Orach Chaim,Prisha,_New_Seif_Katan:_30,_Previous_Seif_Katan:_33,_Beginning_of_Line:_@11(ל)
Orach Chaim,Prisha,_New_Seif_Katan:_1,_Previous_Seif_Katan:_13,_Beginning_of_Line:_@11(א)
Orach Chaim,Prisha,_New_Seif_Katan:_10,_Previous_Seif_Katan:_11,_Beginning_of_Line:_@11(י)
Orach Chaim,Prisha,_New_Seif_Katan:_3,_Previous_Seif_Katan:_12,_Beginning_of_Line:_@11(ג)
Orach Chaim,Prisha,_New_Seif_Katan:_1,_Previous_Seif_Katan:_22,_Beginning_of_Line:_@11(א)
Orach Chaim,Prisha,_New_Seif_Katan:_3,_Previous_Seif_Katan:_12,_Beginning_of_Line:_@11(ג)
Orach Chaim,Prisha,_New_Seif_Katan:_1,_Previous_Seif_Katan:_9,_Beginning_of_Line:_@11(א)
Orach Chaim,Prisha,_New_Seif_Katan:_1,_Previous_Seif_Katan:_7,_Beginning_of_Line:_@11(א)
Orach Chaim,Prisha,_New_Seif_Katan:_2,_Previous_Seif_Katan:_13,_Beginning_of_Line:_@11(ב)
Orach Chaim,Prisha,_New_Seif_Katan:_1,_Previous_Seif_Katan:_3,_Beginning_of_Line:_@11(א)
Orach Chaim,Prisha,_New_Seif_Katan:_8,_Previous_Seif_Katan:_9,_Beginning_of_Line:_@11(ח)
Orach Chaim,Prisha,_New_Seif_Katan:_4,_Previous_Seif_Katan:_5,_Beginning_of_Line:_@11(ד)
Orach Chaim,Prisha,_New_Seif_Katan:_1,_Previous_Seif_Katan:_2,_Beginning_of_Line:_@11(א)
Orach Chaim,Prisha,_New_Seif_Katan:_8,_Previous_Seif_Katan:_10,_Beginning_of_Line:_@11(ח)
Orach Chaim,Prisha,_New_Seif_Katan:_3,_Previous_Seif_Katan:_20,_Beginning_of_Line:_@11(ג)
Orach Chaim,Prisha,_New_Seif_Katan:_2,_Previous_Seif_Katan:_3,_Beginning_of_Line:_@11(ב)
Choshen Mishpat,Bi,_New_Seif_Katan:_6,_Previous_Seif_Katan:_11,_Beginning_of_Line:_@11והרשב"א@33
Choshen Mishpat,Bi,_New_Seif_Katan:_3,_Previous_Seif_Katan:_7,_Beginning_of_Line:_@88(ג)
Choshen Mishpat,Bi,_New_Seif_Katan:_2,_Previous_Seif_Katan:_19,_Beginning_of_Line:_@11ראובן@33
Choshen Mishpat,Bi,_New_Seif_Katan:_17,_Previous_Seif_Katan:_34,_Beginning_of_Line:_@11כתב@33
Choshen Mishpat,Bi,_New_Seif_Katan:_1,_Previous_Seif_Katan:_4,_Beginning_of_Line:_@88(א)
Choshen Mishpat,Bi,_New_Seif_Katan:_6,_Previous_Seif_Katan:_11,_Beginning_of_Line:_@87[ו]
Choshen Mishpat,Bi,_New_Seif_Katan:_7,_Previous_Seif_Katan:_18,_Beginning_of_Line:_@87[ז]
Choshen Mishpat,Bi,_New_Seif_Katan:_1,_Previous_Seif_Katan:_10,_Beginning_of_Line:_@88(א):
Choshen Mishpat,Bi,_New_Seif_Katan:_4,_Previous_Seif_Katan:_8,_Beginning_of_Line:_@87[ד]
Choshen Mishpat,Bi,_New_Seif_Katan:_3,_Previous_Seif_Katan:_4,_Beginning_of_Line:_@88(ג)
Choshen Mishpat,Bi,_New_Seif_Katan:_9,_Previous_Seif_Katan:_28,_Beginning_of_Line:_@66@88(ט)
Choshen Mishpat,Bi,_New_Seif_Katan:_5,_Previous_Seif_Katan:_32,_Beginning_of_Line:_@87[ה]
Choshen Mishpat,Bi,_New_Seif_Katan:_1,_Previous_Seif_Katan:_5,_Beginning_of_Line:_@87[א]
Choshen Mishpat,Bi,_New_Seif_Katan:_3,_Previous_Seif_Katan:_13,_Beginning_of_Line:_@87[ג]
Choshen Mishpat,Bi,_New_Seif_Katan:_6,_Previous_Seif_Katan:_10,_Beginning_of_Line:_@66@88(ו)
Choshen Mishpat,Bi,_New_Seif_Katan:_2,_Previous_Seif_Katan:_4,_Beginning_of_Line:_@87[ב]
Choshen Mishpat,Bi,_New_Seif_Katan:_1,_Previous_Seif_Katan:_4,_Beginning_of_Line:_@87[א]
Choshen Mishpat,Bi,_New_Seif_Katan:_14,_Previous_Seif_Katan:_20,_Beginning_of_Line:_@87[יד]
Choshen Mishpat,Bi,_New_Seif_Katan:_22,_Previous_Seif_Katan:_24,_Beginning_of_Line:_@88(כב)
Choshen Mishpat,Bi,_New_Seif_Katan:_8,_Previous_Seif_Katan:_14,_Beginning_of_Line:_@88(%ח)
Choshen Mishpat,Bi,_New_Seif_Katan:_3,_Previous_Seif_Katan:_21,_Beginning_of_Line:_@66@88(ג)
Choshen Mishpat,Bi,_New_Seif_Katan:_3,_Previous_Seif_Katan:_7,_Beginning_of_Line:_@11ואם
Choshen Mishpat,Bi,_New_Seif_Katan:_1,_Previous_Seif_Katan:_92,_Beginning_of_Line:_@11[%א]
Choshen Mishpat,Bi,_New_Seif_Katan:_9,_Previous_Seif_Katan:_10,_Beginning_of_Line:_@11(%ט)
Choshen Mishpat,Bi,_New_Seif_Katan:_14,_Previous_Seif_Katan:_35,_Beginning_of_Line:_@11(יד)
Choshen Mishpat,Bi,_New_Seif_Katan:_31,_Previous_Seif_Katan:_35,_Beginning_of_Line:_@11[לא]
Choshen Mishpat,Bi,_New_Seif_Katan:_2,_Previous_Seif_Katan:_4,_Beginning_of_Line:_@11[%ב]
Choshen Mishpat,Bi,_New_Seif_Katan:_1,_Previous_Seif_Katan:_2,_Beginning_of_Line:_@11[%א]
Choshen Mishpat,Bi,_New_Seif_Katan:_17,_Previous_Seif_Katan:_24,_Beginning_of_Line:_@11[יז]
Choshen Mishpat,Bach,_New_Seif_Katan:_7,_Previous_Seif_Katan:_50,_Beginning_of_Line:_@77@88(ז)
Choshen Mishpat,Bach,_New_Seif_Katan:_9,_Previous_Seif_Katan:_400,_Beginning_of_Line:_@77@88(ט)
Choshen Mishpat,Bach,_New_Seif_Katan:_12,_Previous_Seif_Katan:_18,_Beginning_of_Line:_@77@88(יב)
Choshen Mishpat,Bach,_New_Seif_Katan:_3,_Previous_Seif_Katan:_5,_Beginning_of_Line:_@77@88(ג)
Choshen Mishpat,Bach,_New_Seif_Katan:_4,_Previous_Seif_Katan:_11,_Beginning_of_Line:_@77@88(ד)
Choshen Mishpat,Bach,_New_Seif_Katan:_1,_Previous_Seif_Katan:_6,_Beginning_of_Line:_@88(א)
Choshen Mishpat,Bach,_New_Seif_Katan:_3,_Previous_Seif_Katan:_5,_Beginning_of_Line:_@77@88(ג)
Choshen Mishpat,Bach,_New_Seif_Katan:_6,_Previous_Seif_Katan:_8,_Beginning_of_Line:_@77@88(ו)
Choshen Mishpat,Bach,_New_Seif_Katan:_3,_Previous_Seif_Katan:_6,_Beginning_of_Line:_@77@88(ג)
