Jerusalem Talmud Megillah 1a:5,Rashi on Esther 9:28:1
Melamed Leho'il Part II 36:11,"Shulchan Arukh, Orach Chayim 87:320"
"Rosh David, Emor 2",Vayikra Rabbah 66
Mekhilta d'Rabbi Yishmael 60,"Rosh David, Emor 10"
Jeremiah 36:33,Mekhilta d'Rabbi Yishmael 12:1:4
Psalms 9:37,Rashi on Amos 8:9:2
Psalms 3:13,Rashi on Jeremiah 9:9:2
Psalms 9:28,Rashi on Job 18:13:2
Amos 9:80,Rashi on Ezekiel 9:3:1
Rashi on Isaiah 11:1:4,Zohar 45
Psalms 9:28,Rashi on Isaiah 14:30:1
Psalms 4:12,Rashi on Isaiah 54:12:2
Numbers 5:82,Rashi on Hosea 4:14:1
Leviticus 6:31,Rashi on II Chronicles 4:22:4
Isaiah 44:2845,Rashi on II Chronicles 36:23:2
Psalms 38:70,Rashi on I Chronicles 16:4:1
Psalms 150:9,Rashi on Ezra 3:10:4
Psalms 19:17,Rashi on Psalms 19:14:2
Ezekiel 2:14,Rashi on Psalms 149:9:1
Psalms 137:90,Rashi on Job 16:12:2
Isaiah 32:33,Rashi on Isaiah 8:2:2
Numbers 12:18,Rashi on Isaiah 8:14:2
Psalms 117:30,Rashi on Isaiah 28:15:2
Midrash Tehillim 36:8,Rashi on Isaiah 29:12:1
Psalms 146:18,Rashi on Isaiah 46:6:1
Genesis 48:26,Rashi on Ezekiel 14:5:2
Numbers 32:49,Rashi on Ezekiel 43:21:1
Bereishit Rabbah 56:16,Rashi on Ezekiel 48:35:2
I Kings 9:30,Rashi on Jeremiah 2:33:1
Numbers 12:26,Rashi on Jeremiah 45:3:1
Genesis 33:32,Rashi on Jeremiah 51:30:1
Essay on Fundamentals 8:5,Joel 3:6
Deuteronomy 33:32,Sifrei Bamidbar 131:2
Melamed Leho'il Part I 18:7,"Shulchan Arukh, Orach Chayim 27:16"
Melamed Leho'il Part I 121:2,"Shulchan Arukh, Choshen Mishpat 83:45"
"Maamar Torat HaBayit, Addenda 1:2",Zohar 331
Bartenura on Mishnah Sukkah 3:11:1,Psalms 116:21
Bartenura on Mishnah Shabbat 1:11:3,Mishnah Tamid 1:12
"Shulchan Arukh, Orach Chayim 671:67",Teshuvot HaRivash 111:2
Midrash Tehillim 119:81,Radak on I Chronicles 2:15:1
Mishnah Shabbat 2:11,"Responsa Benei Banim, Volume I 33:6"
Mishnah Shabbat 1:15,"Responsa Benei Banim, Volume I 33:6"
Exodus 20:24,"Shaarei Orah, Second Gate, Ninth Sefirah 9"
Jeremiah 33:34,"Shaarei Orah, Second Gate, Ninth Sefirah 21"
Hosea 14:31,"Shaarei Orah, Second Gate, Ninth Sefirah 34"
Bamidbar Rabbah 280,Rashash on Arakhin 15b:4
