book type,tractate,chapter,halakha,image start,image end,manuscript,im run,file name,library,description,extended description,manuscript id,library id
תוספתא,כתובות,א,ד,כתובות א:ד,כתובות ב:ב ,Or. fol. 1220,233,..\MnuImages\N1484\w\0232.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,א,ה,כתובות א:ד,כתובות ב:ב ,Or. fol. 1220,233,..\MnuImages\N1484\w\0232.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,א,ו,כתובות א:ד,כתובות ב:ב ,Or. fol. 1220,233,..\MnuImages\N1484\w\0232.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ב,א,כתובות א:ד,כתובות ב:ב ,Or. fol. 1220,233,..\MnuImages\N1484\w\0232.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ב,ב,כתובות א:ד,כתובות ב:ב ,Or. fol. 1220,233,..\MnuImages\N1484\w\0232.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ב,ב,כתובות ב:ב,כתובות ג:ג ,Or. fol. 1220,234,..\MnuImages\N1484\w\0233.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ב,ג,כתובות ב:ב,כתובות ג:ג ,Or. fol. 1220,234,..\MnuImages\N1484\w\0233.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ג,א,כתובות ב:ב,כתובות ג:ג ,Or. fol. 1220,234,..\MnuImages\N1484\w\0233.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ג,ב,כתובות ב:ב,כתובות ג:ג ,Or. fol. 1220,234,..\MnuImages\N1484\w\0233.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ג,ג,כתובות ב:ב,כתובות ג:ג ,Or. fol. 1220,234,..\MnuImages\N1484\w\0233.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ג,ג,כתובות ג:ג,כתובות ד:ד ,Or. fol. 1220,235,..\MnuImages\N1484\w\0234.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ג,ד,כתובות ג:ג,כתובות ד:ד ,Or. fol. 1220,235,..\MnuImages\N1484\w\0234.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ג,ה,כתובות ג:ג,כתובות ד:ד ,Or. fol. 1220,235,..\MnuImages\N1484\w\0234.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ג,ו,כתובות ג:ג,כתובות ד:ד ,Or. fol. 1220,235,..\MnuImages\N1484\w\0234.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ג,ז,כתובות ג:ג,כתובות ד:ד ,Or. fol. 1220,235,..\MnuImages\N1484\w\0234.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ד,א,כתובות ג:ג,כתובות ד:ד ,Or. fol. 1220,235,..\MnuImages\N1484\w\0234.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ד,ב,כתובות ג:ג,כתובות ד:ד ,Or. fol. 1220,235,..\MnuImages\N1484\w\0234.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ד,ג,כתובות ג:ג,כתובות ד:ד ,Or. fol. 1220,235,..\MnuImages\N1484\w\0234.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ד,ד,כתובות ג:ג,כתובות ד:ד ,Or. fol. 1220,235,..\MnuImages\N1484\w\0234.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ד,ד,כתובות ד:ד,כתובות ד:יד ,Or. fol. 1220,236,..\MnuImages\N1484\w\0235.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ד,ה,כתובות ד:ד,כתובות ד:יד ,Or. fol. 1220,236,..\MnuImages\N1484\w\0235.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ד,ו,כתובות ד:ד,כתובות ד:יד ,Or. fol. 1220,236,..\MnuImages\N1484\w\0235.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ד,ז,כתובות ד:ד,כתובות ד:יד ,Or. fol. 1220,236,..\MnuImages\N1484\w\0235.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ד,ח,כתובות ד:ד,כתובות ד:יד ,Or. fol. 1220,236,..\MnuImages\N1484\w\0235.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ד,ט,כתובות ד:ד,כתובות ד:יד ,Or. fol. 1220,236,..\MnuImages\N1484\w\0235.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ד,י,כתובות ד:ד,כתובות ד:יד ,Or. fol. 1220,236,..\MnuImages\N1484\w\0235.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ד,יא,כתובות ד:ד,כתובות ד:יד ,Or. fol. 1220,236,..\MnuImages\N1484\w\0235.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ד,יב,כתובות ד:ד,כתובות ד:יד ,Or. fol. 1220,236,..\MnuImages\N1484\w\0235.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ד,יג,כתובות ד:ד,כתובות ד:יד ,Or. fol. 1220,236,..\MnuImages\N1484\w\0235.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ד,יד,כתובות ד:ד,כתובות ד:יד ,Or. fol. 1220,236,..\MnuImages\N1484\w\0235.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ד,יד,כתובות ד:יד,כתובות ה:ב ,Or. fol. 1220,237,..\MnuImages\N1484\w\0236.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ד,טו,כתובות ד:יד,כתובות ה:ב ,Or. fol. 1220,237,..\MnuImages\N1484\w\0236.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ד,טז,כתובות ד:יד,כתובות ה:ב ,Or. fol. 1220,237,..\MnuImages\N1484\w\0236.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ד,יז,כתובות ד:יד,כתובות ה:ב ,Or. fol. 1220,237,..\MnuImages\N1484\w\0236.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ד,יח,כתובות ד:יד,כתובות ה:ב ,Or. fol. 1220,237,..\MnuImages\N1484\w\0236.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ה,א,כתובות ד:יד,כתובות ה:ב ,Or. fol. 1220,237,..\MnuImages\N1484\w\0236.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ה,ב,כתובות ד:יד,כתובות ה:ב ,Or. fol. 1220,237,..\MnuImages\N1484\w\0236.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ה,ב,כתובות ה:ב,כתובות ו:ג ,Or. fol. 1220,238,..\MnuImages\N1484\w\0237.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ה,ג,כתובות ה:ב,כתובות ו:ג ,Or. fol. 1220,238,..\MnuImages\N1484\w\0237.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ה,ד,כתובות ה:ב,כתובות ו:ג ,Or. fol. 1220,238,..\MnuImages\N1484\w\0237.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ה,ה,כתובות ה:ב,כתובות ו:ג ,Or. fol. 1220,238,..\MnuImages\N1484\w\0237.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ה,ו,כתובות ה:ב,כתובות ו:ג ,Or. fol. 1220,238,..\MnuImages\N1484\w\0237.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ה,ז,כתובות ה:ב,כתובות ו:ג ,Or. fol. 1220,238,..\MnuImages\N1484\w\0237.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ה,ח,כתובות ה:ב,כתובות ו:ג ,Or. fol. 1220,238,..\MnuImages\N1484\w\0237.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ה,ט,כתובות ה:ב,כתובות ו:ג ,Or. fol. 1220,238,..\MnuImages\N1484\w\0237.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ה,י,כתובות ה:ב,כתובות ו:ג ,Or. fol. 1220,238,..\MnuImages\N1484\w\0237.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ו,א,כתובות ה:ב,כתובות ו:ג ,Or. fol. 1220,238,..\MnuImages\N1484\w\0237.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ו,ב,כתובות ה:ב,כתובות ו:ג ,Or. fol. 1220,238,..\MnuImages\N1484\w\0237.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ו,ג,כתובות ה:ב,כתובות ו:ג ,Or. fol. 1220,238,..\MnuImages\N1484\w\0237.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ו,ג,כתובות ו:ג,כתובות ו:ט ,Or. fol. 1220,239,..\MnuImages\N1484\w\0238.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ו,ד,כתובות ו:ג,כתובות ו:ט ,Or. fol. 1220,239,..\MnuImages\N1484\w\0238.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ו,ה,כתובות ו:ג,כתובות ו:ט ,Or. fol. 1220,239,..\MnuImages\N1484\w\0238.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ו,ו,כתובות ו:ג,כתובות ו:ט ,Or. fol. 1220,239,..\MnuImages\N1484\w\0238.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ו,ז,כתובות ו:ג,כתובות ו:ט ,Or. fol. 1220,239,..\MnuImages\N1484\w\0238.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ו,ח,כתובות ו:ג,כתובות ו:ט ,Or. fol. 1220,239,..\MnuImages\N1484\w\0238.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ו,ט,כתובות ו:ג,כתובות ו:ט ,Or. fol. 1220,239,..\MnuImages\N1484\w\0238.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ו,ט,כתובות ו:ט,כתובות ז:ח ,Or. fol. 1220,240,..\MnuImages\N1484\w\0239.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ו,י,כתובות ו:ט,כתובות ז:ח ,Or. fol. 1220,240,..\MnuImages\N1484\w\0239.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ז,א,כתובות ו:ט,כתובות ז:ח ,Or. fol. 1220,240,..\MnuImages\N1484\w\0239.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ז,ב,כתובות ו:ט,כתובות ז:ח ,Or. fol. 1220,240,..\MnuImages\N1484\w\0239.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ז,ג,כתובות ו:ט,כתובות ז:ח ,Or. fol. 1220,240,..\MnuImages\N1484\w\0239.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ז,ד,כתובות ו:ט,כתובות ז:ח ,Or. fol. 1220,240,..\MnuImages\N1484\w\0239.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ז,ה,כתובות ו:ט,כתובות ז:ח ,Or. fol. 1220,240,..\MnuImages\N1484\w\0239.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ז,ו,כתובות ו:ט,כתובות ז:ח ,Or. fol. 1220,240,..\MnuImages\N1484\w\0239.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ז,ז,כתובות ו:ט,כתובות ז:ח ,Or. fol. 1220,240,..\MnuImages\N1484\w\0239.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ז,ח,כתובות ו:ט,כתובות ז:ח ,Or. fol. 1220,240,..\MnuImages\N1484\w\0239.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ז,ח,כתובות ז:ח,כתובות ח:ג ,Or. fol. 1220,241,..\MnuImages\N1484\w\0240.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ז,ט,כתובות ז:ח,כתובות ח:ג ,Or. fol. 1220,241,..\MnuImages\N1484\w\0240.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ז,י,כתובות ז:ח,כתובות ח:ג ,Or. fol. 1220,241,..\MnuImages\N1484\w\0240.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ז,יא,כתובות ז:ח,כתובות ח:ג ,Or. fol. 1220,241,..\MnuImages\N1484\w\0240.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ח,א,כתובות ז:ח,כתובות ח:ג ,Or. fol. 1220,241,..\MnuImages\N1484\w\0240.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ח,ב,כתובות ז:ח,כתובות ח:ג ,Or. fol. 1220,241,..\MnuImages\N1484\w\0240.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ח,ג,כתובות ז:ח,כתובות ח:ג ,Or. fol. 1220,241,..\MnuImages\N1484\w\0240.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ח,ג,כתובות ח:ג,כתובות ט:ג ,Or. fol. 1220,242,..\MnuImages\N1484\w\0241.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ח,ד,כתובות ח:ג,כתובות ט:ג ,Or. fol. 1220,242,..\MnuImages\N1484\w\0241.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ח,ה,כתובות ח:ג,כתובות ט:ג ,Or. fol. 1220,242,..\MnuImages\N1484\w\0241.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ח,ו,כתובות ח:ג,כתובות ט:ג ,Or. fol. 1220,242,..\MnuImages\N1484\w\0241.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ח,ז,כתובות ח:ג,כתובות ט:ג ,Or. fol. 1220,242,..\MnuImages\N1484\w\0241.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ח,ח,כתובות ח:ג,כתובות ט:ג ,Or. fol. 1220,242,..\MnuImages\N1484\w\0241.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ח,ט,כתובות ח:ג,כתובות ט:ג ,Or. fol. 1220,242,..\MnuImages\N1484\w\0241.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ח,י,כתובות ח:ג,כתובות ט:ג ,Or. fol. 1220,242,..\MnuImages\N1484\w\0241.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ט,א,כתובות ח:ג,כתובות ט:ג ,Or. fol. 1220,242,..\MnuImages\N1484\w\0241.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ט,ב,כתובות ח:ג,כתובות ט:ג ,Or. fol. 1220,242,..\MnuImages\N1484\w\0241.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ט,ג,כתובות ח:ג,כתובות ט:ג ,Or. fol. 1220,242,..\MnuImages\N1484\w\0241.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ט,ג,כתובות ט:ג,כתובות י:ב ,Or. fol. 1220,243,..\MnuImages\N1484\w\0242.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ט,ד,כתובות ט:ג,כתובות י:ב ,Or. fol. 1220,243,..\MnuImages\N1484\w\0242.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ט,ה,כתובות ט:ג,כתובות י:ב ,Or. fol. 1220,243,..\MnuImages\N1484\w\0242.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ט,ו,כתובות ט:ג,כתובות י:ב ,Or. fol. 1220,243,..\MnuImages\N1484\w\0242.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,ט,ז,כתובות ט:ג,כתובות י:ב ,Or. fol. 1220,243,..\MnuImages\N1484\w\0242.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,י,א,כתובות ט:ג,כתובות י:ב ,Or. fol. 1220,243,..\MnuImages\N1484\w\0242.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,י,ב,כתובות ט:ג,כתובות י:ב ,Or. fol. 1220,243,..\MnuImages\N1484\w\0242.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,י,ב,כתובות י:ב,כתובות יא:ג ,Or. fol. 1220,244,..\MnuImages\N1484\w\0243.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,י,ג,כתובות י:ב,כתובות יא:ג ,Or. fol. 1220,244,..\MnuImages\N1484\w\0243.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,י,ד,כתובות י:ב,כתובות יא:ג ,Or. fol. 1220,244,..\MnuImages\N1484\w\0243.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,י,ה,כתובות י:ב,כתובות יא:ג ,Or. fol. 1220,244,..\MnuImages\N1484\w\0243.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,י,ו,כתובות י:ב,כתובות יא:ג ,Or. fol. 1220,244,..\MnuImages\N1484\w\0243.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,י,ז,כתובות י:ב,כתובות יא:ג ,Or. fol. 1220,244,..\MnuImages\N1484\w\0243.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,יא,א,כתובות י:ב,כתובות יא:ג ,Or. fol. 1220,244,..\MnuImages\N1484\w\0243.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,יא,ב,כתובות י:ב,כתובות יא:ג ,Or. fol. 1220,244,..\MnuImages\N1484\w\0243.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,יא,ג,כתובות י:ב,כתובות יא:ג ,Or. fol. 1220,244,..\MnuImages\N1484\w\0243.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
תוספתא,כתובות,יא,ג,כתובות יא:ג,כתובות יב:ג ,Or. fol. 1220,245,..\MnuImages\N1484\w\0244.jpg,"Berlin, Staatsbibliothek",כתב יד ארפורט,"כתיבה אשכנזית, המאה ה-11 או ה-12, 450 דפים.",1484,14
