Bereshit - Laws of Kiddush and setting the table,פרשת בראשית - הלכות קידוש וסידור השולחן
Noach - Laws of the Sabbath lights,פרשת נח - הלכות נר שבת
Lech Lecha - Laws of Sabbath preparation,פרשת לך לך - הלכות הכנה לשבת
"Vayera - Laws of welcoming the Sabbath, feasting, and marital relations",פרשת וירא - הלכות קבלת שבת וסעודה ועונה
Chayei Sara - Laws of Sabbath afternoon prater and the Third Meal,פרשת חיי שרה - הלכות תפילת מנחה וסעודה שלישית
"Toldot - Laws of the Sabbath morning service, Torah reading, and Musaf service",פרשת תולדות - הלכות תפילת שחרית והוצאת ספר תורה ומוסף
Vayetzei - Laws of the end of Sabbath,פרשת ויצא - הלכות מוצאי שבת
Vayishlach - Laws of Sabbath: speech and thought,פרשת וישלח - הלכות שבת בדיבור ובמחשבה
Miketz - Laws of Sabbath: handling objects,פרשת מקץ - הלכות טלטול בשבת
Vayigash - Laws of Sabbath: handling objects (cont'd),פרשת ויגש - המשך הלכות טלטול
Vayechi - Laws of Sabbath: laundering clothes,פרשת ויחי - הלכות שטיחת בגדים לייבוש, קיפול, כיבוס
Shemot - Laws of Sabbath: temporary structures,פרשת שמות - הלכות אוהל עראי בשבת
Vaera - Laws of Sabbath: trapping ,פרשת וארא - הלכות מלאכת צידה
Bo - Laws of Sabbath: cooking,פרשת בא - הלכות מלאכת בישול
Beshalach - Laws of Sabbath: separating mixtures,פרשת בשלח - הלכות בורר
Yitro - Laws of Sabbath: wringing and pressing,פרשת יתרו - הלכות סוחט
Mishpatim - Laws of Sabbath: grinding,פרשת משפטים - הלכות טוחן
Terumah - Laws of Sabbath: instructing a non-Jew,פרשת תרומה - הלכות אמירה לנכרי
Tetzaveh - Laws of Sabbath: medical treatment,פרשת תצוה - הלכות רפואה בשבת
Ki Tisa - Laws of Sabbath: tying and untying knots,פרשת כי-תשא - הלכות קושר ומתיר
Vayakhel - Laws of Sabbath: building,פרשת ויקהל - הלכות בונה
Pekudei - Laws of Sabbath: writing and erasing,פרשת פקודי - הלכות כותב ומוחק
Vayikra - Laws of the New Moon,פרשת ויקרא - הלכות ראש חודש
Tzav - Laws of Niddah (family purity),פרשת צו - הלכות נדה
Shmini - Laws of immersion,פרשת שמיני - הלכות טבילה
Tazria - Laws of wounded animals,פרשת תזריע - הלכות טריפה
Metzora - Laws of blood,פרשת טהרות (מצורע) - הלכות דם
Achrei Mot - Laws of salting meat,פרשת אחרי - הלכות מליחה
Kedoshim - Laws of broiling meat,פרשת קדושים - הלכות צלי
Emor - Laws of substances produced by living creatures,פרשת אמור - הלכות דבר היוצא מן החי
Behar Bechukotai - Laws of eggs,פרשת בהר-בחקתי - הלכות ביצים
Nasso - Laws of unclean vermin,פרשת נשא - הלכות שרצים
Beha'alotcha - Laws of meat-milk combinations,פרשת בהעלותך - הלכות בשר בחלב
Sh'lach - Laws of the udder,פרשת שלח - הלכות כחל
Korach - Laws of meat-milk combinations (cont'd),פרשת קרח - הלכות בשר וחלב (המשך)
Chukat - Laws of a non-Jew's bread,פרשת חוקת - הלכות פת נכרי
Balak - Laws of libation wine and wine of a non-Jew,פרשת בלק - הלכות יין נסך וסתם יינם
Pinchas - Laws of rooftop railings,פרשת פינחס - הלכות מעקה
Matot - Laws of implement immersion,פרשת מטות - הלכות הטבלת כלים
Masei - Laws of idolatrous objects,פרשת מסעי - הלכות עבודה זרה
Vaetchanan - Laws of monetary interest,פרשת ואתחנן - הלכות ריבית
Eikev - Laws of interest (cont'd),פרשת עקב - הלכות ריבית (המשך)
Re'eh - Laws of vows,פרשת ראה - הלכות נדרים
Shoftim - Laws of honoring and revering parents,פרשת שופטים - הלכות כיבוד אב ואם ומורא אב ואם
Ki Teitzei - Laws of honoring one's teacher,פרשת כי תצא - הלכות כבוד רבו
Ki Tavo - Laws of affixing a mezuzah,פרשת כי תבא - הלכות קביעת מזוזה
