AM. I,41,51,,,,
,48,69,,,,
,61,64,,,,
,62,67,,,,
,68,109,,,,
,75,106,,,,
,76,91,,,,
,77,108,,,,
,88,110,,,,
,93,386,,,,
,94,"25, 386",,,,
,95,164,,,,
,96,211,,,,
,97,216,,,,
