"Midrash Lekach Tov, Deuteronomy 33:1:2",DiffLen
"Beit Yaakov on Torah, Vayetzei 5:1",DiffLen
"Tiferet Yosef, Shemini Atzeret 4",DiffLen
"Beit Yaakov on Torah, Lech Lecha 10:3",DiffLen
"Beit Yaakov on Torah, Lech Lecha 1:1",DiffLen
"Beit Yaakov on Torah, Lech Lecha 43:1",DiffLen
"Beit Yaakov on Torah, Noach 34:1",DiffLen
"Beit Yaakov on Torah, Toldot 16:1",DiffLen
"Beit Yaakov on Torah, Toldot 9:1",DiffLen
"Beit Yaakov on Torah, Vayechi 7:1",DiffLen
"Beit Yaakov on Torah, Vayechi 83:2",DiffLen
Rif Pesachim 27b:5,DiffLen
"Midrash Lekach Tov, Deuteronomy 34:10:1",DiffLen
Rif Sanhedrin 19b:2,DiffLen
"Tiferet Yosef, Simchat Torah 6",DiffLen
"Sod Yesharim, The Seventh Day of Pesach 25:7",DiffLen
Zohar 3:206a:8,DiffLen
Zohar 3:231a:7,DiffLen
Zohar 3:191b:3,DiffLen
"Midrash Lekach Tov, Leviticus 8:36:3",DiffLen
"Midrash Lekach Tov, Deuteronomy 5:6:2",DiffLen
"Tiferet Yosef, Talmud Anthology, Sanhedrin 1",DiffLen
"Tiferet Yosef, Korach 1",DiffLen
"Midrash Lekach Tov, Leviticus 11:16:1",DiffLen
