txt file line,Perek running counter,page running counter,Perek aprx,Page aprx,Rambam,Semag,Tur Shulchan Arukh,original,problem
170,נט,ז,3,17,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:24']",,,"נט ז ח מיי' שם פ""ב הל' כד",False
171,ס,ט,3,17,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:24']",,,ס ט מיי' שם,False
172,סא,א,3,18,"[u'Mishneh Torah, Sacrifices Rendered Unfit 11:2']",,,"סא א מיי' פי""א מהל' פסה""מ הלכה ב",False
173,סב,ב,3,18,"[u'Mishneh Torah, Sacrifices Rendered Unfit 1:25']",,,"סב ב מיי' פ""א שם הלכה כה",False
174,סג,ג,3,18,"[u'Mishneh Torah, Sacrifices Rendered Unfit 11:15']",,,"סג ג מיי' פי""א מהל' פסה""מ הלכה טו",False
175,סד,ד,3,18,"[u'Mishneh Torah, Sacrificial Procedure 13:14']",,,"סד ד מיי' פי""ג מהל' מעשה קרבן הלכה יד",False
176,סה,ה,3,18,"[u'Mishneh Torah, Sacrifices Rendered Unfit 11:15']",,,"סה ה מיי' פי""א מהל' פסה""מ הלכה טו",False
177,סו,ו,3,18,"[u'Mishneh Torah, Sacrificial Procedure 12:13']",,,"סו ו מיי' פי""ב מהלכות מעשה קרבן הלכה יג",False
178,סז,ז,3,18,"[u'Mishneh Torah, Sacrificial Procedure 4:2']",,,"סז ז מיי' פ""ד מהל' מעשה קרבן הלכה ב",False
179,סח,ח,3,18,"[u'Mishneh Torah, Sacrificial Procedure 4:4']",,,סח ח מיי' שם הל' ד,False
180,סט,ט,3,18,"[u'Mishneh Torah, Sacrificial Procedure 4:5']",,,סט ט מיי' שם הל' ה,False
181,ע,י,3,18,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 3:2']",,,"ע י מיי' פ""ג מהלכות תמידין ומוספין הלכה ב",False
182,עא,כ,3,18,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:26']",,,"עא כ ל מ מיי' פ""ב מהלכות פסה""מ הלכה כו",False
183,עב,א,3,19,"[u'Mishneh Torah, Sacrificial Procedure 13:14']",,,"עב א מיי' פי""ג מהל' מעשה קרבן הלכה יד",False
184,עג,ב,3,19,"[u'Mishneh Torah, Sacrificial Procedure 12:5']",,,"עג ב מיי' שם פי""ב הלכה ה",False
185,עד,ג,3,19,"[u'Mishneh Torah, Sacrificial Procedure 2:5']",,,"עד ג מיי' פ""ב שם הלכה ה",False
186,עה,ד,3,19,"[u'Mishneh Torah, Sacrificial Procedure 13:14']",,,"עה ד ה ו מיי' שם פי""ג הלכה יד",False
187,עו,ז,3,19,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 8:14']",,,"עו ז ח מיי' פ""ח מהל' תמידין ומוספין הלכה יד",False
188,עז,ט,3,19,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 5:3']",,,"עז ט י מיי' שם פ""ה הלכה ג",False
189,עח,כ,3,19,"[u'Mishneh Torah, Sacrificial Procedure 9:24']",,,"עח כ מיי' פ""ט מהל' מעשה הקרבנות הלכה כד",False
190,עט,ל,3,19,"[u'Mishneh Torah, Shofar, Sukkah and Lulav 7:5']",,"[u'Tur, Orach Chaim 651', u'Shulchan Arukh, Orach Chayim 651:12']","עט ל מיי' פ""ז מהל' לולב הלכה ה טור ש""ע א""ח סימן תרנא סעיף יב",False
191,פ,מ,3,19,"[u'Mishneh Torah, Defilement by Leprosy 11:1']",,,"פ מ מיי' פי""א מהלכות טומאת צרעת הלכה א",False
192,פא,נ,3,19,"[u'Mishneh Torah, Red Heifer 4:7']",,,"פא נ מיי' פ""ד מהל' פרה הלכה ז",False
193,פב,ס,3,19,"[u'Mishneh Torah, Sacrifices Rendered Unfit 2:3']",,,"פב ס מיי' פ""ב מהלכות פסה""מ הלכה ג",False
194,פג,ע,3,19,"[u'Mishneh Torah, Shofar, Sukkah and Lulav 7:6']",,"[u'Tur, Orach Chaim 651', u'Shulchan Arukh, Orach Chayim 651:1']","פג ע מיי' פ""ז מהל' לולב הלכה ו טוש""ע א""ח סי' תרנא סעיף א",False
195,פד,א,3,20,"[u'Mishneh Torah, Red Heifer 4:3', u'Mishneh Torah, Red Heifer 4:5']",,,"פד א מיי' פ""ד מהל' פרה הל' ג' והל' ה",False
196,פה,ב,3,20,"[u'Mishneh Torah, Sacrificial Procedure 5:12']",,,"פה ב מיי' פ""ה מהל' מעשה קרבן הלכה יב",False
197,פו,ג,3,20,"[u'Mishneh Torah, Offerings for Those with Incomplete Atonement 4:2']",,,"פו ג מיי' פ""ד מהלכות מחוסרי כפרה הלכה ב",False
198,פז,ד,3,20,"[u'Mishneh Torah, The Chosen Temple 7:18', u'Mishneh Torah, Admission into the Sanctuary 4:12']",,,"פז ד מיי' פ""ז מהל' בית הבחירה הל' יח ופ""ד מהלכות ביאת מקדש הלכה יב",False
199,פח,ה,3,20,"[u'Mishneh Torah, Admission into the Sanctuary 2:4']",,,"פח ה מיי' פ""ב מהלכות ביאת מקדש הל' ד",False
200,פט,ו,3,20,"[u'Mishneh Torah, Admission into the Sanctuary 3:19']",,,"פט ו מיי' שם פ""ג הלכה יט",False
201,צ,א,3,21,"[u'Mishneh Torah, The Chosen Temple 3:7']",,,"צ א מיי' פ""ג מהלכות בית הבחירה הל' ז",False
202,צא,ב,3,21,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 1:2']",,"[u'Tur, Yoreh Deah 288', u""Shulchan Arukh, Yoreh De'ah 288:3""]","צא ב מיי' פ""א מהלכות תפילין ומזוזה הל""ב טוש""ע י""ד סימן רפח סעיף ג",False
203,צב,ג,3,21,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 1:1']",,"[u'Tur, Orach Chaim 32', u'Shulchan Arukh, Orach Chayim 32:4']","צב ג ד מיי' שם הל' א טוש""ע א""ח סימן לב סעיף ד",False
204,צג,ה,3,21,"[u'Mishneh Torah, Fringes 1:5']",,"[u'Tur, Orach Chaim 13', u'Shulchan Arukh, Orach Chayim 13:1']","צג ה מיי' פ""א מהלכות ציצית הל' ה טוש""ע א""ח סימן יג סעיף א",False
205,צד,ו,3,21,"[u'Mishneh Torah, The Chosen Temple 3:4', u'Mishneh Torah, The Chosen Temple 3:5']",,,"צד ו ז ח מיי' פ""ג מהל' בית הבחירה הלכה ד ה",False
206,צה,ט,3,21,"[u'Mishneh Torah, Vessels of the Sanctuary and Those who Serve Therein 3:5']",,,"צה ט מיי' פ""ג מהל' כלי המקדש הל' ה",False
207,צו,א,3,22,"[u'Mishneh Torah, The Chosen Temple 1:18']",,,"צו א ב ג ד מיי' פ""א מהלכות בית הבחירה הלכה יח",False
208,צז,ה,3,22,"[u'Mishneh Torah, The Chosen Temple 7:10']",,"[u'Tur, Yoreh Deah 141', u""Shulchan Arukh, Yoreh De'ah 141:8""]","צז ה ו מיי' שם פ""ז הלכה י טוש""ע יו""ד סי' קמא סעיף ח",False
209,צח,ז,3,22,"[u'Mishneh Torah, The Chosen Temple 1:19']",,,"צח ז מיי' שם פ""א הלכה יט",False
210,צט,ח,3,22,"[u'Mishneh Torah, The Chosen Temple 3:10']",,,"צט ח מיי' שם פ""ג הלכה י",False
211,ק,ט,3,22,"[u'Mishneh Torah, The Chosen Temple 3:9']",,,ק ט מיי' שם הל' ט,False
212,קא,י,3,22,"[u'Mishneh Torah, The Chosen Temple 3:3']",,,קא י מיי' שם הל' ג,False
213,קב,א,3,23,"[u'Mishneh Torah, The Chosen Temple 3:11']",,,"קב א מיי' פ""ג מהלכות בית הבחירה הל' יא",False
214,קג,ב,3,23,"[u'Mishneh Torah, Vessels 3:1']",,,"קג ב מיי' פ""ג מהלכות כלים הלכה א",False
215,קד,ג,3,23,[],"[u'Sefer Mitzvot Gadol, Positive Commandments 28']","[u'Tur, Yoreh Deah 274', u""Shulchan Arukh, Yoreh De'ah 274:6"", u'Tur, Yoreh Deah 32', u""Shulchan Arukh, Yoreh De'ah 32:4""]","קד ג מיי' פ""א מהלכות תפילין וס""ת הל' א סמג עשין כח טוש""ע י""ד סי' רעד סעיף ו וא""ח סי' לב סעיף ד","error in pointer, not Gimatria...ואח"
216,קה,ד,3,23,[],"[u'Sefer Mitzvot Gadol, Positive Commandments 25']","[u'Tur, Yoreh Deah 274', u""Shulchan Arukh, Yoreh De'ah 274:4""]","קה ד מיי' פ""א מהלכות תפילין וס""ת הלכה יט סמג עשין כה טוש""ע י""ד סי' רעד סעיף ד",error from ibid in Ref or table none problem
217,קו,ה,3,23,[],"[u'Sefer Mitzvot Gadol, Positive Commandments 25']","[u'Tur, Orach Chaim 32', u'Shulchan Arukh, Orach Chayim 32:15']","קו ה מיי' שם הלכה כ סמג שם טוש""ע א""ח סימן לב סעיף טו",error from ibid in Ref or table none problem
218,קז,א,3,24,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 1:20']",,"[u'Tur, Orach Chaim 32', u'Shulchan Arukh, Orach Chayim 32:15']","קז א מיי' פ""א מהלכות תפילין הל' כ טוש""ע א""ח סימן לב סעיף טו",False
219,קח,ב,3,24,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 1:19']",,"[u'Tur, Orach Chaim 32', u'Shulchan Arukh, Orach Chayim 32:16']","קח ב מיי' שם הל' יט טוש""ע שם סעיף טז",False
220,קט,ג,3,24,[],"[u'Sefer Mitzvot Gadol, Positive Commandments 25']","[u'Tur, Yoreh Deah 274', u""Shulchan Arukh, Yoreh De'ah 274:6"", u'Tur, Yoreh Deah 36', u""Shulchan Arukh, Yoreh De'ah 36:3""]","קט ג מיי' פ""ה מהל' תפילין וס""ת הל' ג סמג עשין כה טוש""ע יו""ד סימן רעד סעיף ו וא""ח סימן לו סעיף ג","error in pointer, not Gimatria...ואח"
221,קי,ד,3,24,,,"[u'Tur, Orach Chaim 32', u'Shulchan Arukh, Orach Chayim 32:25', u'Tur, Orach Chaim 36']","קי ד שו""ע א""ח סימן לב סעיף כה וטור סי' לו",False
222,קיא,ה,3,24,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 7:12', u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 7:13']",,"[u'Tur, Yoreh Deah 279', u""Shulchan Arukh, Yoreh De'ah 279:4""]","קיא ה ו ז מיי' פ""ז מהל' תפילין הלכה יב יג טוש""ע י""ד סימן רעט סעיף ד",False
223,קיב,א,3,25,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 7:7']",,"[u'Tur, Yoreh Deah 272', u""Shulchan Arukh, Yoreh De'ah 272:4""]","קיב א ב מיי' פ""ז מהל' תפילין הל' ז טוש""ע י""ד סימן ערב סעיף ד",False
224,קיג,ג,3,25,"[u'Mishneh Torah, Prayer and the Priestly Blessing 13:6']","[u'Sefer Mitzvot Gadol, Positive Commandments 19']","[u'Tur, Orach Chaim 428', u'Shulchan Arukh, Orach Chayim 428:7']","קיג ג מיי' פי""ג מהל' תפלה הלכה ו סמג עשין יט טוש""ע א""ח סי' תכח סעיף ז",False
225,קיד,ד,3,25,[],"[u'Sefer Mitzvot Gadol, Positive Commandments 24']","[u'Tur, Yoreh Deah 270', u""Shulchan Arukh, Yoreh De'ah 270:1""]","קיד ד ה מיי' פ""ז מהל' תפילין וס""ת הל""א סמג עשין כד טוש""ע י""ד סימן ער סעי' א",error from ibid in Ref or table none problem
226,קטו,ו,3,25,[],"[u'Sefer Mitzvot Gadol, Positive Commandments 25']","[u'Tur, Yoreh Deah 272', u""Shulchan Arukh, Yoreh De'ah 272:3""]","קטו ו מיי' פ""ט מהל' תפילין וס""ת הל' יב סמג עשין כה טוש""ע י""ד סימן ערב סעי' ג",error from ibid in Ref or table none problem
227,קטז,ז,3,25,"[u'Mishneh Torah, Prayer and the Priestly Blessing 7:4']",,"[u'Tur, Yoreh Deah 272', u""Shulchan Arukh, Yoreh De'ah 272:2""]","קטז ז מיי' שם פ""ז הל' ד טוש""ע י""ד סי' ערב סעי' ב",False
228,קיז,ח,3,25,"[u'Mishneh Torah, Prayer and the Priestly Blessing 9:12']",,"[u'Tur, Yoreh Deah 272', u""Shulchan Arukh, Yoreh De'ah 272:3""]","קיז ח מיי' שם פ""ט הל' יב טוש""ע שם סעי' ג",False
229,קיח,ט,3,25,"[u'Mishneh Torah, Prayer and the Priestly Blessing 9:2']",,"[u'Tur, Yoreh Deah 273', u""Shulchan Arukh, Yoreh De'ah 273:1""]","קיח ט מיי' שם הל""ב טוש""ע י""ד סימן רעג סעי' א",False
230,קיט,י,3,25,"[u'Mishneh Torah, Prayer and the Priestly Blessing 7:5']",,"[u'Tur, Yoreh Deah 273', u""Shulchan Arukh, Yoreh De'ah 273:2""]","קיט י מיי' שם פ""ז הל' ה טוש""ע שם סעי' ב",False
231,קכ,כ,3,25,"[u'Mishneh Torah, Prayer and the Priestly Blessing 7:5']",,"[u'Tur, Yoreh Deah 273', u""Shulchan Arukh, Yoreh De'ah 273:3""]","קכ כ מיי' שם טוש""ע שם סעיף ג",False
232,קכא,א,3,26,[],,"[u'Tur, Yoreh Deah 273', u""Shulchan Arukh, Yoreh De'ah 273:3""]","קכא א מיי' פ""ז מהל' תפילין וס""ת הל' ו טוש""ע י""ד סימן רעג סעיף ג",error from ibid in Ref or table none problem
233,קכב,ב,3,26,[],"[u'Sefer Mitzvot Gadol, Positive Commandments 24']","[u'Tur, Yoreh Deah 276', u""Shulchan Arukh, Yoreh De'ah 276:7""]","קכב ב מיי' פ""א מהל' תפילין וס""ת הל' טז סמג עשין כד טוש""ע י""ד סימן רעו סעיף ז",error from ibid in Ref or table none problem
234,קכג,ג,3,26,"[u'Mishneh Torah, Prayer and the Priestly Blessing 7:5']",,"[u'Tur, Yoreh Deah 276', u""Shulchan Arukh, Yoreh De'ah 276:6""]","קכג ג מיי' שם טוש""ע שם סעיף ו",False
235,קכד,ד,3,26,"[u'Mishneh Torah, Prayer and the Priestly Blessing 7:5']",,"[u""Shulchan Arukh, Yoreh De'ah 276:6"", u'Tur, Yoreh Deah 276']","קכד ד מיי' שם טוש""ע שם",False
236,קכה,ה,3,26,"[u'Mishneh Torah, Forbidden Foods 5:14']",,"[u'Tur, Yoreh Deah 13', u""Shulchan Arukh, Yoreh De'ah 13:2""]","קכה ה מיי' פ""ה מהל' מאכלות אסורות הלכה יד טוש""ע י""ד סימן יג סעיף ב ומדרבנן","error in pointer, not Gimatria...ומדרבנן"
237,קכו,ו,3,26,"[u'Mishneh Torah, Divorce 2:12']","[u'Sefer Mitzvot Gadol, Positive Commandments 20']","[u'Tur, Even HaEzer 141', u'Shulchan Arukh, Even HaEzer 141:16']","קכו ו ז ח מיי' פ""ב מהל' גירושין הל' יב סמג עשין כ טוש""ע אה""ע סימן קמא סעיף טז",False
238,קכז,ט,3,26,"[u'Mishneh Torah, Tithes 12:4']",,,"קכז ט מיי' פי""ב מהל' מעשר הלכה ד",False
239,קכח,י,3,26,"[u'Mishneh Torah, Heave Offerings 5:11']",,"[u'Tur, Yoreh Deah 331', u""Shulchan Arukh, Yoreh De'ah 331:57""]","קכח י מיי' פ""ה מהל' תרומות הלכה יא טוש""ע יו""ד סימן שלא סעיף נז",False
240,קכט,א,3,27,[],,,"קכט א ב מיי' פ""ג מהל' טומאת כלים הלכה ד",error from ibid in Ref or table none problem
241,קל,ג,3,27,"[u'Mishneh Torah, Defilement of Foods 1:19', u'Mishneh Torah, Defilement of Foods 9:1']",,,"קל ג ד מיי' פ""א מהל' טומאת אוכלים הל' יט ופ""ט הל""א",False
242,קלא,ה,3,27,"[u'Mishneh Torah, Heave Offerings 1:10']",,"[u'Tur, Yoreh Deah 331', u""Shulchan Arukh, Yoreh De'ah 331:3""]","קלא ה מיי' פ""א מהל' תרומות הלכה י טוש""ע י""ד סי' שלא סעי' ג",False
243,קלב,א,3,28,[],,"[u'Tur, Yoreh Deah 280', u""Shulchan Arukh, Yoreh De'ah 280:1""]","קלב א ב ג ד ה מיי' פ""ט מהל' תפילין וס""ת הלכה טו טוש""ע י""ד סימן רפ סעיף א",error from ibid in Ref or table none problem
244,קלג,ו,3,28,"[u'Mishneh Torah, Heave Offerings 7:11']",,"[u'Tur, Yoreh Deah 275', u""Shulchan Arukh, Yoreh De'ah 275:3""]","קלג ו מיי' שם פ""ז הל' יא טוש""ע יו""ד סי' רהע סעיף ג",False
245,קלד,ז,3,28,[],"[u'Sefer Mitzvot Gadol, Positive Commandments 23']","[u'Tur, Yoreh Deah 288', u""Shulchan Arukh, Yoreh De'ah 288:9""]","קלד ז מיי' פ""ה מהל' תפילין וס""ת הל' א סמג עשין כג טוש""ע י""ד סי' רפח סעי' ט",error from ibid in Ref or table none problem
246,קלה,ח,3,28,"[u'Mishneh Torah, Heave Offerings 7:5']",,"[u'Tur, Yoreh Deah 288', u""Shulchan Arukh, Yoreh De'ah 288:10""]","קלה ח ט מיי' שם הל""ה טוש""ע שם סעי' י",False
247,קלו,י,3,28,"[u'Mishneh Torah, Heave Offerings 7:6']",,"[u'Tur, Yoreh Deah 288', u""Shulchan Arukh, Yoreh De'ah 288:14""]","קלו י מיי' שם הלכה ו טוש""ע שם סעי' יד",False
248,קלז,כ,3,28,"[u'Mishneh Torah, Heave Offerings 7:2']",,"[u'Tur, Yoreh Deah 288', u""Shulchan Arukh, Yoreh De'ah 288:13""]","קלז כ מיי' שם הל' ב טוש""ע שם סעי' יג",False
249,קלח,א,3,29,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 5:2']",,"[u'Tur, Yoreh Deah 288', u""Shulchan Arukh, Yoreh De'ah 288:13""]","קלח א מיי' פ""ה מהל' תפילין הל""ב טוש""ע יו""ד סי' רפח סעי' יג",False
250,קלט,ב,3,29,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 5:1']",,"[u'Tur, Yoreh Deah 290', u""Shulchan Arukh, Yoreh De'ah 290:1""]","קלט ב מיי' פ""ה מהל' תפילין הל""א טוש""ע יו""ד סי' רצ",False
251,קמ,ג,3,29,[],"[u'Sefer Mitzvot Gadol, Positive Commandments 25']","[u'Tur, Yoreh Deah 271', u""Shulchan Arukh, Yoreh De'ah 271:3""]","קמ ג מיי' פ""א מהל' תפילין וס""ת הל' ח ט סמג עשין כה טוש""ע יו""ד סי' רעא סעי' ג",error from ibid in Ref or table none problem
252,קמא,ד,3,29,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 5:1']",,"[u'Tur, Orach Chaim 32', u'Shulchan Arukh, Orach Chayim 32:7']","קמא ד מיי' שם טוש""ע או""ח סי' לב סעי' ז",False
253,קמב,א,3,30,[],"[u'Sefer Mitzvot Gadol, Positive Commandments 25']","[u'Tur, Orach Chaim 32', u'Shulchan Arukh, Orach Chayim 32:6']","קמב א מיי' פ""א מהל' תפילין וס""ת הל' יב סמג עשין כה טוש""ע או""ח סי' לב סעי' ו",error from ibid in Ref or table none problem
254,קמג,ב,3,30,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 5:1']",,"[u'Tur, Yoreh Deah 288', u""Shulchan Arukh, Yoreh De'ah 288:8""]","קמג ב מיי' שם טוש""ע יו""ד סי' רפח סעי' ח",False
255,קמד,ג,3,30,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 1:12']",,"[u'Tur, Orach Chaim 32', u'Shulchan Arukh, Orach Chayim 32:29']","קמד ג מיי' פ""א שם הלכה יב טוש""ע או""ח סימן לב סעיף כט",False
256,קמה,ד,3,30,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 10:6']",,"[u'Tur, Yoreh Deah 282', u""Shulchan Arukh, Yoreh De'ah 282:7""]","קמה ד מיי' פ""י שם הל""ו טוש""ע יו""ד סי' רפב סעי' ז",False
257,קמו,ה,3,30,[],"[u'Sefer Mitzvot Gadol, Positive Commandments 23']","[u'Tur, Yoreh Deah 289', u""Shulchan Arukh, Yoreh De'ah 289:4""]","קמו ה מיי' פ""ה מהל' תפילין וס""ת הל""ח סמג עשין כג טוש""ע יו""ד סי' רפט סעי' ד",error from ibid in Ref or table none problem
258,קמז,ו,3,30,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 6:12']","[u'Sefer Mitzvot Gadol, Positive Commandments 23']","[u'Tur, Yoreh Deah 289', u""Shulchan Arukh, Yoreh De'ah 289:2""]","קמז ו מיי' פ""ו שם הלי""ב סמג שם טוש""ע שם סעי' ב",False
259,קמח,א,3,31,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 5:1']","[u'Sefer Mitzvot Gadol, Positive Commandments 23', u'Sefer Mitzvot Gadol, Positive Commandments 25']","[u'Tur, Yoreh Deah 288', u""Shulchan Arukh, Yoreh De'ah 288:2""]","קמח א מיי' פ""ה מהל' תפילין הל""א סמג עשין כג כה טוש""ע יו""ד סימן רפח סעי' ב",False
260,קמט,ב,3,31,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 6:11']","[u'Sefer Mitzvot Gadol, Positive Commandments 25']","[u'Tur, Yoreh Deah 289', u""Shulchan Arukh, Yoreh De'ah 289:3""]","קמט ב מיי' פ""ו שם הל' יא סמג שם טוש""ע יו""ד סי' רפט סעי' ג",False
261,קנ,ג,3,31,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 6:5']","[u'Sefer Mitzvot Gadol, Positive Commandments 25']","[u'Tur, Yoreh Deah 289', u""Shulchan Arukh, Yoreh De'ah 289:5""]","קנ ג מיי' שם הל' ה סמג שם טוש""ע שם סעי' ה",False
262,קנא,ד,3,31,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 5:8']",,"[u'Tur, Yoreh Deah 289', u""Shulchan Arukh, Yoreh De'ah 289:6""]","קנא ד מיי' פ""ה שם הל' ח טוש""ע שם סעיף ו",False
263,קנב,ה,3,31,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 6:11']","[u'Sefer Mitzvot Gadol, Positive Commandments 25']","[u'Tur, Yoreh Deah 286', u""Shulchan Arukh, Yoreh De'ah 286:10""]","קנב ה ו מיי' פ""ו שם הל' יא סמג שם טוש""ע יו""ד סי' רפו סעי' י",False
264,קנג,ז,3,31,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 6:12']","[u'Sefer Mitzvot Gadol, Positive Commandments 25']","[u'Tur, Yoreh Deah 289', u""Shulchan Arukh, Yoreh De'ah 289:2""]","קנג ז מיי' שם הל' יב סמג שם טוש""ע יו""ד סי' רפט סעי' ב",False
265,קנד,א,3,32,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 6:12']",,"[u'Tur, Yoreh Deah 285', u""Shulchan Arukh, Yoreh De'ah 285:2"", u""Shulchan Arukh, Yoreh De'ah 285:2"", u'Tur, Yoreh Deah 289', u""Shulchan Arukh, Yoreh De'ah 289:2""]","קנד א מיי' פ""ו מהל' תפילין הלי""ב טוש""ע יו""ד סי' רפה סעי' ב וסי' רפט סעי' ב",False
266,קנה,ב,3,32,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 5:8']",,"[u'Tur, Yoreh Deah 289', u""Shulchan Arukh, Yoreh De'ah 289:4""]","קנה ב מיי' שם פ""ה הלכה ח טוש""ע יו""ד סי' רפט סעי' ד",False
267,קנו,ג,3,32,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 5:8']",,"[u'Tur, Yoreh Deah 289', u""Shulchan Arukh, Yoreh De'ah 289:5""]","קנו ג מיי' שם טוש""ע שם סעי' ה",False
268,קנז,ד,3,32,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 6:5']","[u'Sefer Mitzvot Gadol, Positive Commandments 25']","[u'Tur, Yoreh Deah 286', u""Shulchan Arukh, Yoreh De'ah 286:14""]","קנז ד מיי' פ""ו שם הלכה ה סמג שם טוש""ע יו""ד סי' רפו סעי' יד",False
269,קנח,ה,3,32,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 6:3']",,"[u'Tur, Yoreh Deah 286', u""Shulchan Arukh, Yoreh De'ah 286:6""]","קנח ה ו מיי' שם הל""ג טוש""ע שם סעי' ו",False
270,קנט,ז,3,32,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 6:8']",,"[u'Tur, Yoreh Deah 286', u""Shulchan Arukh, Yoreh De'ah 286:8""]","קנט ז מיי' שם הל' ח טוש""ע שם סעי' ח",False
271,קס,א,3,33,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 6:8']",,"[u'Tur, Yoreh Deah 286', u""Shulchan Arukh, Yoreh De'ah 286:9""]","קס א מיי' פ""ו מהל' מזוזה הל""ח טוש""ע יו""ד סימן רפו סעי' ט",False
272,קסא,ב,3,33,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 6:10']",,"[u'Tur, Yoreh Deah 286', u""Shulchan Arukh, Yoreh De'ah 286:19""]","קסא ב מיי' שם הל""י טוש""ע שם סעי' יט",False
273,קסג,ג,3,33,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 6:10']",,"[u'Tur, Yoreh Deah 286', u""Shulchan Arukh, Yoreh De'ah 286:18""]","קסג ג מיי' שם טוש""ע שם סעי' יח",False
274,קסג,ד,3,33,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 6:12']","[u'Sefer Mitzvot Gadol, Positive Commandments 23']","[u'Tur, Yoreh Deah 289', u""Shulchan Arukh, Yoreh De'ah 289:2""]","קסג ד מיי' פ""ו מהל' תפילין הלי""ב סמג עשין כג טוש""ע יו""ד סי' רפט סעי' ב",False
275,קסד,ה,3,33,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 1:8']","[u'Sefer Mitzvot Gadol, Positive Commandments 23', u'Sefer Mitzvot Gadol, Positive Commandments 25']","[u'Tur, Yoreh Deah 288', u""Shulchan Arukh, Yoreh De'ah 288:6""]","קסד ה מיי' פ""א מהל' תפילין הל""ח סמג עשין כג כה טוש""ע יו""ד סי' רפח סעי' ו",False
276,קסה,ו,3,33,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 1:1']","[u'Sefer Mitzvot Gadol, Positive Commandments 22']","[u'Tur, Orach Chaim 32', u'Shulchan Arukh, Orach Chayim 32:4']","קסה ו מיי' פ""א מהל' תפילין הל""א סמג עשין כב טוש""ע או""ח סי' לב סעי' ד",False
277,קסו,ז,3,33,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 1:19']","[u'Sefer Mitzvot Gadol, Positive Commandments 22']","[u'Tur, Orach Chaim 32', u'Shulchan Arukh, Orach Chayim 32:4']","קסו ז מיי' פ""א שם הלי""ט סמג שם טוש""ע שם סעי' ד",False
278,קסז,א,3,34,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 2:1', u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 3:6']","[u'Sefer Mitzvot Gadol, Positive Commandments 22']","[u'Tur, Orach Chaim 32', u'Shulchan Arukh, Orach Chayim 32:4', u'Shulchan Arukh, Orach Chayim 32:32', u'Shulchan Arukh, Orach Chayim 32:2']","קסז א ב מיי' פ""ב מהל' תפילין הל""א ופ""ג ה""ו סמג עשין כב טוש""ע או""ח פי' לב סעי' ב","error in pointer, not Gimatria...פי'"
279,קסח,ג,3,34,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 3:17']","[u'Sefer Mitzvot Gadol, Positive Commandments 22']","[u'Tur, Orach Chaim 42', u'Shulchan Arukh, Orach Chayim 42:1']","קסח ג ד ה מיי' שם פ""ג הלי""ז סמג שם טוש""ע או""ח סימן מב סעי' א",False
