Can't Find,Rashi on Horayot 6b:11:1,פרק שני - הורה כהן משיח
Bad Order,Rashi on Horayot 8b:3:3,אל תבא על הנדה - דכתיב (ויקרא
Can't Find,Rashi on Horayot 9b:10:1,פרק שלישי - כהן משיח
Bad Order,Rashi on Horayot 13a:24:5,גייצי - נושכין:
Bad Order,Rashi on Horayot 13b:2:3,האוכל פת ופחמין עצמן כחדא חשיב להו:
