Judges 1:1,1
Judges 1:2,2
Judges 1:3,3
Judges 1:4,4
Judges 1:5,5
Judges 1:6,6
Judges 1:7,7
Judges 1:8,9
Judges 1:9,10
Judges 1:10,11
Judges 1:11,12
Judges 1:12,13
Judges 1:13,14
Judges 1:14,15
Judges 1:15,16
Judges 1:16,17
Judges 1:17,18
Judges 1:18,19
Judges 1:19,20
Judges 1:20,21
Judges 1:21,22
Judges 1:22,24
Judges 1:23,26
Judges 1:24,27
Judges 1:25,29
Judges 1:26,30
Judges 1:27,31
Judges 1:28,33
Judges 1:29,34
Judges 1:30,35
Judges 1:31,36
Judges 2:1,1
Judges 2:2,2
Judges 2:3,3
Judges 2:4,4
Judges 2:5,7
Judges 2:6,8
Judges 2:7,9
Judges 2:8,11
Judges 2:9,12
Judges 2:10,13
Judges 2:11,14
Judges 2:12,15
Judges 2:13,16
Judges 2:14,17
Judges 2:15,19
Judges 2:16,20
Judges 3:1,1
Judges 3:2,3
Judges 3:3,5
Judges 3:4,6
Judges 3:5,7
Judges 3:6,8
Judges 3:7,9
Judges 3:8,10
Judges 3:9,12
Judges 3:10,15
Judges 3:11,16
Judges 3:12,17
Judges 3:13,19
Judges 3:14,20
Judges 3:15,21
Judges 3:16,22
Judges 3:17,23
Judges 3:18,24
Judges 3:19,25
Judges 3:20,26
Judges 3:21,27
Judges 3:22,28
Judges 3:23,29
Judges 3:24,30
Judges 3:25,31
Judges 4:1,1
Judges 4:2,2
Judges 4:3,3
Judges 4:4,4
Judges 4:5,5
Judges 4:6,6
Judges 4:7,7
Judges 4:8,9
Judges 4:9,10
Judges 4:10,11
Judges 4:11,14
Judges 4:12,15
Judges 4:13,17
Judges 4:14,18
Judges 4:15,20
Judges 5:1,2
Judges 5:2,4
Judges 5:3,5
Judges 5:4,6
Judges 5:5,8
Judges 5:6,9
Judges 5:7,10
Judges 5:8,11
Judges 5:9,14
Judges 5:10,15
Judges 5:11,16
Judges 5:12,18
Judges 5:13,19
Judges 5:14,20
Judges 5:15,21
Judges 5:16,23
Judges 5:17,25
Judges 5:18,27
Judges 5:19,29
Judges 5:20,30
Judges 6:1,1
Judges 6:2,2
Judges 6:3,5
Judges 6:4,8
Judges 6:5,11
Judges 6:6,13
Judges 6:7,15
Judges 6:8,16
Judges 6:9,18
Judges 6:10,19
Judges 6:11,21
Judges 6:12,22
Judges 6:13,23
Judges 6:14,24
Judges 6:15,25
Judges 6:16,27
Judges 6:17,31
Judges 6:18,32
Judges 6:19,33
Judges 6:20,34
Judges 6:21,37
Judges 7:1,1
Judges 7:2,2
Judges 7:3,3
Judges 7:4,4
Judges 7:5,5
Judges 7:6,6
Judges 7:7,7
Judges 7:8,9
Judges 7:9,11
Judges 7:10,12
Judges 7:11,13
Judges 7:12,16
Judges 7:13,19
Judges 7:14,21
Judges 7:15,22
Judges 7:16,24
Judges 7:17,25
Judges 8:1,33
Judges 8:2,35
Judges 9:1,1
Judges 9:2,2
Judges 9:3,5
Judges 9:4,6
Judges 9:5,7
Judges 9:6,8
Judges 9:7,9
Judges 9:8,13
Judges 9:9,14
Judges 9:10,15
Judges 9:11,16
Judges 9:12,17
Judges 9:13,21
Judges 9:14,23
Judges 9:15,24
Judges 9:16,26
Judges 9:17,29
Judges 9:18,31
Judges 9:19,33
Judges 9:20,37
Judges 9:21,45
Judges 9:22,48
Judges 9:23,50
Judges 9:24,53
Judges 9:25,54
Judges 10:1,1
Judges 10:2,3
Judges 10:3,4
Judges 10:4,6
Judges 10:5,8
Judges 10:6,11
Judges 10:7,12
Judges 10:8,17
Judges 10:9,18
Judges 11:1,1
Judges 11:2,2
Judges 11:3,3
Judges 11:4,6
Judges 11:5,8
Judges 11:6,9
Judges 11:7,10
Judges 11:8,11
Judges 11:9,13
Judges 11:10,16
Judges 11:11,24
Judges 11:12,25
Judges 11:13,26
Judges 11:14,28
Judges 11:15,31
Judges 11:16,33
Judges 11:17,34
Judges 11:18,35
Judges 11:19,37
Judges 11:20,39
Judges 11:21,40
Judges 12:1,1
Judges 12:2,2
Judges 12:3,5
Judges 12:4,6
Judges 12:5,8
Judges 12:6,9
Judges 12:7,11
Judges 12:8,13
Judges 13:1,1
Judges 13:2,2
Judges 13:3,4
Judges 13:4,5
Judges 13:5,7
Judges 13:6,12
Judges 13:7,18
Judges 13:8,22
Judges 13:9,24
Judges 13:10,25
Judges 14:1,1
Judges 14:2,2
Judges 14:3,3
Judges 14:4,4
Judges 14:5,5
Judges 14:6,6
Judges 14:7,8
Judges 14:8,9
Judges 14:9,10
Judges 14:10,11
Judges 14:11,12
Judges 14:12,15
Judges 14:13,18
Judges 14:14,19
Judges 15:1,1
Judges 15:2,3
Judges 15:3,6
Judges 15:4,7
Judges 15:5,8
Judges 15:6,9
Judges 15:7,15
Judges 15:8,16
Judges 15:9,17
Judges 15:10,19
Judges 15:11,20
Judges 16:1,1
Judges 16:2,2
Judges 16:3,3
