Pesachim 83b:32-84a:4,Shabbat 133a:39-48
Berakhot 40a:62-64,Yoma 75a:13-15
Bava Kamma 15a:7-9,Niddah 48b:2-4
Yoma 62b:38-39,Tamid 30b:40-42
Menachot 20a:37-41,Kiddushin 24b:4-7
Menachot 59a:32-34,Menachot 59a:45-59b:1
Arakhin 20a:58-67,Ketubot 46a:6-11
Eruvin 17b:20-24,Shabbat 127b:78-83
Keritot 2b:29-35,Nazir 18a:14-21
Yevamot 89b:2-5,Kiddushin 46b:48-52
Yoma 60a:6-8,Zevachim 57a:6-8
Temurah 5a:24-27,Kiddushin 46b:49-51
Shevuot 21b:34-39,Shevuot 23b:48-54
Chullin 71b:16-19,Sukkah 5b:57-6a:1
Sanhedrin 18b:20-22,Berakhot 19b:35-36
Gittin 37a:35-40,Ketubot 19a:39-42
Menachot 54b:22-55a:1,Beitzah 13b:4-8
Gittin 8b:37-9a:2,Gittin 42a:36-39
Chullin 36b:32-36,Pesachim 16a:51-16b:2
Zevachim 105b:30-106a:25,Yoma 68a:16-68b:18
Yevamot 106a:64-70,Rosh Hashanah 6a:20-24
Temurah 21a:46-47,Makkot 19a:27-29
Ketubot 2b:38-41,Nedarim 27b:2
Zevachim 35b:34-39,Zevachim 85b:23-27
Beitzah 7b:60-61,Chullin 31a:3-6
Avodah Zarah 38a:2-6,Avodah Zarah 59a:19-22
Arakhin 2a:19-2b:12,Menachot 93a:12-32
Bava Batra 175a:31-175b:4,Ketubot 102a:19-23
Avodah Zarah 22b:20-23,Bava Metzia 71a:46-51
Kiddushin 62a:24,Bava Metzia 16b:9
Pesachim 120a:30-32,Taanit 12a:53-12b:1
Bava Kamma 27a:39-40,Bava Kamma 115a:68-69
Bava Batra 86a:25-26,Sanhedrin 72a:39-40
Shevuot 29b:13,Shevuot 36b:9
Yoma 63b:11-22,Temurah 6b:56-65
Beitzah 14b:48-51,Tamid 27b:3-5
Shevuot 21b:32-39,Yoma 73b:42-74a:2
Nedarim 79a:32-79b:4,Ketubot 71a:66-71
Ketubot 31b:40-43,Keritot 2a:5
Eruvin 17b:3-7,Bava Kamma 81b:52-57
Bava Batra 63a:15-63b:5,Bava Batra 64a:3-9
Ketubot 101a:7-13,Yevamot 108a:52-60
Kiddushin 74a:16-23,Kiddushin 78b:33-40
Berakhot 13a:28-31,Berakhot 14a:3-6
Nazir 37b:25-37,Pesachim 45a:10-23
Niddah 2b:7-11,Kiddushin 79a:44-48
Niddah 57b:33-34,Keritot 18a:29
Kiddushin 24b:22-30,Gittin 42b:29-39
Berakhot 29b:26-30,Shabbat 118b:44-49
Kiddushin 43a:35-39,Shabbat 56a:29-33
Berakhot 49b:40-43,Yoma 79b:47-52
Chagigah 14a:57-59,Shabbat 119b:96-100
Megillah 10b:8-11,Shevuot 16a:60-16b:1
Sukkah 45b:50-46a:2,Pesachim 7b:17-19
Moed Katan 14a:15-20,Chullin 107b:68-108a:3
Gittin 74a:58-74b:8,Kiddushin 60b:23-34
Zevachim 5a:42-43,Zevachim 11a:9-10
Avodah Zarah 42a:12-17,Avodah Zarah 41a:42-41b:4
Sukkah 9b:19-21,Sukkah 11a:25-27
Gittin 73b:42-74a:3,Yevamot 108a:57-60
Kiddushin 4a:29-37,Zevachim 82b:20-27
Sanhedrin 74a:37-38,Berakhot 61b:20-24
Arakhin 3a:12-17,Niddah 32b:17-23
Eruvin 25a:65-25b:1,Eruvin 94b:27-32
Yevamot 92b:27-29,Yevamot 93b:12-13
Niddah 18a:17-18,Chullin 95a:26-28
Gittin 75a:9-11,Ketubot 77a:25-27
Zevachim 103a:41-46,Temurah 31b:26-33
Bava Batra 71a:1-7,Bava Batra 64a:11-19
Zevachim 7b:2-6,Menachot 2a:9-15
Gittin 24a:42-24b:1,Zevachim 3a:1-3
Rosh Hashanah 14b:29-30,Menachot 30b:44
Gittin 41b:31-33,Eruvin 72b:10-14
Bava Metzia 42a:59-42b:2,Bava Metzia 42b:30-36
Gittin 4a:19-25,Gittin 4a:36-4b:5
Sanhedrin 35b:7-8,Yevamot 7a:1-2
Nazir 24b:22-25,Meilah 11a:9-12
Shabbat 65b:5-12,Nedarim 40a:44-40b:2
Avodah Zarah 34b:46-51,Temurah 30b:15-18
Menachot 103a:4-9,Nazir 9b:12-14
Bava Kamma 111b:18-19,Bava Kamma 113a:26-27
Sotah 20b:17-19,Zevachim 3a:1-3
Sanhedrin 55a:11-19,Yevamot 54b:25-32
Zevachim 98a:12-22,Menachot 83a:15-23
Bava Batra 105a:13-15,Bava Batra 106b:29-31
Bava Batra 71a:2-5,Bava Batra 138b:8-10
Eruvin 30b:47-50,Pesachim 92b:3-6
Kiddushin 78b:40-50,Bava Batra 127b:11-20
Shevuot 48a:1-6,Rosh Hashanah 24a:10-11
Sukkah 24b:44-25a:1,Eruvin 99b:42-100a:1
Yoma 7a:32-7b:1,Zevachim 23b:1-3
Berakhot 13b:97-14a:1,Berakhot 14a:3-5
Yoma 81b:21-25,Rosh Hashanah 9a:33-9b:2
Chullin 26b:18-22,Ketubot 29a:14-16
Gittin 49a:23-24,Bava Kamma 38b:19-20
Avodah Zarah 51a:44-58,Zevachim 116a:5-19
Kiddushin 48b:4-5,Bava Kamma 99a:47-48
Pesachim 9b:32-34,Ketubot 15a:23-25
Pesachim 16b:12-13,Pesachim 80b:19-20
Berakhot 27a:4-9,Berakhot 28a:86-92
Menachot 39b:32-37,Shabbat 27b:5-8
Ketubot 88b:4-9,Ketubot 107a:17-21
Chagigah 25b:17-20,Ketubot 28b:23-26
Nazir 61a:35-37,Kiddushin 18a:2-4
Yoma 81b:49-53,Keritot 18b:45-48
Yoma 59a:66-71,Zevachim 53a:45-50
Bava Kamma 44a:5-6,Bava Kamma 42b:32-35
Eruvin 90a:36-90b:3,Eruvin 25a:64-70
Nedarim 74b:20-21,Bava Kamma 109b:24
Horayot 11b:14-15,Sanhedrin 5a:22-23
Shabbat 27b:14-19,Zevachim 18b:42-49
Temurah 9a:66-9b:4,Temurah 9b:30-34
Shabbat 59b:5-11,Shabbat 62a:53-57
Berakhot 59a:66-69,Taanit 6b:33-39
Bekhorot 42a:19-28,Yevamot 83b:51-84a:3
Shabbat 42a:3-7,Zevachim 91b:77-92a:4
Menachot 61a:22-26,Menachot 62b:6-12
Nedarim 12b:9-14,Niddah 6b:19-25
Sanhedrin 29a:37-39,Sanhedrin 40a:39-41
Temurah 9b:18-20,Temurah 9b:45-10a:4
Berakhot 63a:38-43,Kiddushin 82a:46-82b:2
Niddah 59a:38-41,Eruvin 59a:12-15
Menachot 4a:20-23,Niddah 22b:42-46
Berakhot 11a:17-19,Ketubot 6b:19-21
Ketubot 74b:15-18,Gittin 46b:22-26
Kiddushin 48a:64-48b:2,Bava Kamma 99a:39-43
Niddah 8b:50-53,Niddah 64b:8-12
Shabbat 70b:17-20,Shabbat 73a:47-73b:3
Menachot 12b:41-44,Zevachim 28a:3-7
Niddah 18b:19-22,Niddah 21a:9-12
Bava Kamma 20a:40-41,Bava Kamma 24b:39-40
Yoma 62b:48-63a:1,Zevachim 55b:12-15
Berakhot 28a:95-96,Eruvin 28b:5-6
Zevachim 34a:22-25,Zevachim 46b:21-26
Menachot 56b:6-10,Shabbat 111a:2-7
Chagigah 2a:20-2b:5,Pesachim 88a:58-88b:6
Menachot 60b:23-24,Chullin 114a:48-51
Sanhedrin 21b:3-6,Avodah Zarah 36b:35-39
Menachot 78b:60-63,Menachot 78b:70-79a:2
Yevamot 4a:2-4,Makkot 23a:2-4
Niddah 18b:10-14,Chullin 86a:52-86b:1
Nazir 9b:19-23,Menachot 103a:19-23
Avodah Zarah 3a:3-7,Sanhedrin 59a:7-11
Beitzah 29a:41-44,Pesachim 11a:16-18
Menachot 95b:1-3,Pesachim 67b:17-18
Menachot 89a:45-49,Pesachim 59a:5-9
Megillah 3b:24-26,Zevachim 100a:41-44
Sanhedrin 83b:42-84a:1,Zevachim 18b:75-77
Chullin 69b:56-70a:1,Ketubot 61b:81-84
Sanhedrin 6a:7-8,Bekhorot 28b:28-30
Gittin 47b:16-21,Bava Metzia 96a:40-47
Sotah 35a:25-27,Menachot 53b:59-60
Sotah 20a:28-43,Eruvin 13a:19-35
Sanhedrin 85b:3-5,Makkot 12a:61-63
Sotah 36a:5-8,Berakhot 4a:61-64
Ketubot 22b:21-29,Ketubot 22b:55-23a:4
Chullin 112a:14-17,Bava Batra 174a:17-20
Bava Kamma 28b:48-29a:2,Bava Kamma 56a:26-28
Bava Batra 138b:6-10,Nazir 7b:5-8a:1
Eruvin 5a:41-43,Eruvin 5a:46-5b:3
Avodah Zarah 41a:42-41b:3,Avodah Zarah 42a:12-16
Sanhedrin 110a:68-110b:3,Bava Batra 74a:27-31
Chullin 117a:34-37,Pesachim 26a:36-40
Niddah 51b:26-28,Chullin 66b:3-5
Bava Kamma 67a:32-34,Sukkah 30a:2
Menachot 91b:37-44,Chullin 23a:15-23b:2
Sanhedrin 26a:33-37,Niddah 13a:38-40
Arakhin 9b:14-17,Sukkah 54b:25-27
Bava Kamma 51a:69-72,Bava Kamma 54a:26-29
Meilah 4b:8-11,Meilah 6a:25-30
Yevamot 36a:16-18,Yevamot 119a:1-2
Ketubot 47b:2-4,Ketubot 56a:8-13
Menachot 17a:6-7,Zevachim 29b:29-30
Megillah 3b:23-26,Zevachim 100a:40-43
Sukkah 47b:21-31,Makkot 18b:38-49
Eruvin 25a:67-25b:1,Eruvin 90b:14-20
Taanit 19a:33-37,Taanit 23a:6-10
Ketubot 41b:20-37,Bava Kamma 15b:16-34
Zevachim 114a:20-23,Zevachim 117b:4-6
Yevamot 9a:30-35,Horayot 8a:45-51
Shevuot 3b:16-18,Shevuot 21a:35-37
Arakhin 14a:49,Arakhin 27a:2-4
Chagigah 25b:17-20,Eruvin 30b:47-50
Shabbat 114b:1-3,Sukkah 54b:20-23
Bekhorot 49b:18-26,Kiddushin 29a:46-29b:5
Sanhedrin 83b:24-26,Zevachim 17a:3-7
Kiddushin 5a:34-38,Kiddushin 41b:21-26
Sukkah 51a:8-12,Arakhin 11a:7-18
Chullin 42b:37-39,Chullin 52a:67-69
Sanhedrin 40a:1-3,Pesachim 12a:10-12
Bava Kamma 63b:8-13,Bava Kamma 106a:27-30
Yevamot 93b:13-14,Kiddushin 62a:35-36
Yevamot 38b:2-7,Ketubot 78a:1-5
Eruvin 9a:2-4,Eruvin 14a:16-19
Taanit 17b:20-27,Yoma 71b:32-38
Beitzah 13b:5-8,Menachot 54b:21-55a:1
Shabbat 41a:5-15,Niddah 13a:60-70
Pesachim 43a:1-5,Menachot 86a:7-13
Megillah 6a:58-62,Pesachim 42b:10-13
Shabbat 69a:18-22,Shabbat 73a:28-33
Temurah 3b:52-55,Makkot 13b:7-8
Nedarim 15b:4,Nedarim 57b:2
Avodah Zarah 8b:43-47,Sanhedrin 41a:69-72
Yoma 9b:22-23,Shabbat 138b:50-139a:2
Temurah 15a:6-7,Horayot 6b:25
Berakhot 11a:13-20,Berakhot 16a:64-16b:6
Kiddushin 74a:29-35,Ketubot 13a:27-31
Yevamot 54b:59-63,Yevamot 96a:12-16
Chullin 2b:21-24,Chullin 3b:16-19
Shabbat 69a:19-22,Shabbat 6b:28-35
Bekhorot 25a:7-12,Shabbat 111b:4-9
Sanhedrin 35b:3-7,Yevamot 7a:1-7
Berakhot 61a:60-61,Chullin 84b:7-9
Bava Batra 76b:8-11,Bava Batra 84b:34-38
Nedarim 8b:17-18,Avodah Zarah 3b:77-79
Kiddushin 76a:11-13,Chullin 4a:31-39
Menachot 109b:15-19,Menachot 109a:60-109b:2
Nazir 18a:17-21,Keritot 2b:32-35
Shabbat 45b:13-19,Beitzah 40b:4-10
Moed Katan 10b:21-23,Bava Batra 54a:16-18
Yevamot 82b:6-7,Zevachim 22a:34-36
Nedarim 39b:55-60,Ketubot 68a:67-68b:1
Bava Kamma 50b:61-51a:5,Bava Kamma 50b:48-54
Temurah 5a:25-28,Bava Batra 143a:17-21
Chullin 117b:5-7,Zevachim 46a:27-29
Moed Katan 9b:61-67,Pesachim 42b:52-43a:7
Bekhorot 18a:45-46,Chullin 132a:51-132b:1
Shabbat 73a:29-34,Shabbat 73a:47-73b:4
Shabbat 133b:12-14,Menachot 64a:15-20
Zevachim 35a:26-31,Pesachim 65b:16-24
Bava Metzia 63a:35-48,Megillah 27b:20-35
Pesachim 120b:28-37,Pesachim 85a:19-27
Bava Kamma 117b:38-40,Sukkah 50b:39-41
Yevamot 110a:44-48,Yevamot 112b:34-37
Pesachim 44b:39-45a:4,Nazir 37b:30-34
Gittin 47b:37-39,Bava Batra 81b:28-33
Temurah 21b:12-16,Makkot 19a:7-15
Shabbat 38b:70-39a:1,Shabbat 145b:16-18
Sukkah 18a:44-18b:4,Sukkah 19a:13-20
Eruvin 36b:27-37a:3,Chullin 14a:24-26
Bava Kamma 104a:14-15,Bava Metzia 98b:26
Shabbat 11a:58-11b:1,Eruvin 99a:50-51
Keritot 2b:67-68,Yevamot 8a:11-12
Gittin 25a:18-19,Pesachim 89a:32-34
Kiddushin 19a:44-47,Kiddushin 19a:49-19b:1
Bava Batra 157a:42-157b:4,Bava Batra 157b:7-11
Pesachim 46b:3-6,Nedarim 85a:1-6
Chullin 132b:33-38,Ketubot 86a:38-86b:1
Shevuot 23b:29-34,Shevuot 38a:61-66
Yoma 15b:18-20,Tamid 30a:25-27
Bekhorot 32a:46-48,Chullin 85a:30-31
Yoma 2b:30-3a:3,Chagigah 17a:16-18
Temurah 6a:20-25,Bava Kamma 94a:30-32
Gittin 45b:44-46,Gittin 46b:23-26
Keritot 15a:8-9,Chullin 91b:8-9
Chullin 66b:40-67a:1,Zevachim 44a:36-39
Sanhedrin 30b:70-31a:1,Sanhedrin 41a:40-43
Berakhot 55a:8-10,Chagigah 27a:1-4
Gittin 21a:12-16,Bava Metzia 9b:12-14
Yevamot 39b:53-54,Yevamot 109a:68-69
Sotah 37a:29-33,Menachot 98a:60-66
Bava Batra 43a:5-7,Ketubot 83a:14-15
Bava Batra 170a:36-39,Bava Metzia 7a:58-61
Menachot 70a:37-70b:2,Pesachim 35a:17-20
Shabbat 137b:48-53,Shabbat 140a:39-43
Yevamot 31b:36-32a:3,Yevamot 44a:25-27
Shevuot 29b:35,Shevuot 36b:9
Bava Kamma 117b:35-37,Shevuot 37b:44-48
Bava Kamma 37b:30-31,Bava Kamma 38b:19-20
Pesachim 35a:15,Eruvin 31a:30-31
Menachot 68b:1-6,Rosh Hashanah 30a:50-54
Sotah 47b:36-38,Yevamot 117b:31-32
Gittin 86b:23-24,Yevamot 30b:13-14
Shabbat 137a:4,Pesachim 72a:32-33
Arakhin 9a:9-13,Arakhin 8b:32-9a:4
Bava Metzia 96a:42-48,Bava Batra 136b:8-13
Eruvin 12b:23-25,Eruvin 95a:56-58
Menachot 7b:24-28,Zevachim 93b:7-11
Nazir 24b:23-25,Meilah 11a:10-12
Bava Kamma 64a:1-9,Bava Kamma 63b:55-64a:4
Yevamot 37b:67-74,Ketubot 109b:35-40
Chullin 48b:37-40,Chullin 76a:25-28
Niddah 8b:50-52,Niddah 64b:8-11
Eruvin 86a:28-35,Sukkah 16a:37-16b:6
Kiddushin 63a:7,Yevamot 92b:28-30
Gittin 3b:11-14,Bava Batra 176a:9-12
Arakhin 30b:79-81,Kiddushin 20b:44-48
Ketubot 33b:12-20,Ketubot 33a:36-33b:4
Menachot 56a:5-14,Zevachim 48b:23-36
Yevamot 54a:33-35,Pesachim 120a:30-32
Bava Kamma 15b:30-34,Bava Kamma 46a:14-18
Zevachim 11a:9-10,Zevachim 12b:32-33
Bava Batra 124a:27-124b:4,Bava Batra 124b:4-8
Beitzah 22a:10-11,Beitzah 17b:14-16
Bava Kamma 70b:8-13,Bava Batra 56b:11-14
Bava Batra 151b:43,Gittin 13a:11-12
Kiddushin 5a:24-30,Sukkah 24b:16-20
Yoma 73b:47-74a:3,Shevuot 23b:50-55
Yevamot 80a:15-17,Yevamot 97a:7-10
Chullin 74a:38-40,Chullin 85b:21-23
Shevuot 22b:46-48,Makkot 21a:56-58
Nazir 36b:18-20,Yevamot 82a:27-28
Chullin 29a:62-66,Yoma 32b:50-57
Chagigah 4a:26-31,Sukkah 28b:16-22
Bekhorot 34a:5-7,Shabbat 25a:9-10
Gittin 37a:35-39,Pesachim 31a:23-25
Kiddushin 22b:53-62,Bava Batra 53b:33-42
Nedarim 84a:15-84b:3,Makkot 16b:38-17a:1
Kiddushin 24b:36-38,Bava Kamma 91a:22-24
Bekhorot 25a:8-12,Bekhorot 34a:24-29
Menachot 61a:22-27,Menachot 62b:7-13
Shevuot 22b:29-37,Yoma 73b:43-74a:2
Chullin 2b:22-25,Chullin 3b:3-6
Shabbat 137a:5-6,Pesachim 72a:43
Arakhin 14a:44,Bava Batra 72a:4
Ketubot 46b:4-6,Ketubot 65b:64-69
Chullin 89b:31-90a:4,Chullin 100b:31-35
Bekhorot 22a:10-14,Niddah 26a:18-22
Nedarim 36b:35-37,Temurah 10a:28-29
Megillah 7b:60-72,Makkot 23b:6-18
Pesachim 22b:43-45,Kiddushin 56b:11-13
Kiddushin 51a:32-33,Kiddushin 9b:63-64
Avodah Zarah 2b:14-21,Rosh Hashanah 16a:42-49
Shevuot 13b:17-19,Menachot 92a:33-36
Yoma 69a:16-20,Beitzah 14b:48-53
Bekhorot 4a:30-4b:1,Chullin 24b:29-32
Ketubot 33b:37-39,Kiddushin 43a:4-8
Chullin 36b:31-37,Pesachim 20a:2-7
Bava Batra 134a:7-9,Nedarim 48a:26-29
Sanhedrin 105b:11,Berakhot 7a:27-30
Nazir 20a:21-22,Bava Batra 41b:9-11
Rosh Hashanah 19b:53-20a:2,Rosh Hashanah 20a:12-14
Zevachim 84a:32-84b:2,Zevachim 27b:14-20
Moed Katan 2a:39-2b:5,Moed Katan 2a:12-14
Beitzah 23a:26-31,Pesachim 53a:50-53b:1
Zevachim 112a:17-20,Zevachim 115a:46-115b:4
Megillah 22b:44,Taanit 14b:51-52
Bava Metzia 35a:31-35,Bava Metzia 42a:52-57
Menachot 30b:16-19,Gittin 28a:5-8
Moed Katan 19b:50-20a:2,Moed Katan 20a:10
Yevamot 83b:52-84a:2,Bekhorot 42a:18-29
Menachot 68b:3-7,Rosh Hashanah 30a:52-55
Bava Metzia 36b:8-12,Bava Kamma 11b:24-27
Bava Kamma 93a:5-8,Rosh Hashanah 16b:12-16
Nedarim 63a:15-16,Taanit 6a:56-57
Beitzah 22b:9-33,Pesachim 36b:36-37a:27
Gittin 43b:25-30,Kiddushin 6b:18-22
Menachot 56a:6-14,Zevachim 48b:24-36
Sanhedrin 79a:28-31,Yoma 84b:43-46
Bava Batra 18b:19-23,Bava Metzia 117a:38-42
Pesachim 83a:35-40,Pesachim 84b:57-60
Kiddushin 60b:22-31,Gittin 74a:57-74b:7
Kiddushin 16b:3-6,Niddah 46a:30-33
Pesachim 25b:5-14,Sanhedrin 74a:40-46
Gittin 48a:34-36,Bava Batra 72b:15
Moed Katan 3b:43-4a:4,Makkot 8b:8-12
Bava Metzia 51a:83-87,Bava Metzia 94a:9-13
Taanit 30a:28-31,Pesachim 54b:10-14
Rosh Hashanah 6b:32-36,Rosh Hashanah 20a:55-58
Gittin 16b:14-25,Gittin 16a:20-16b:12
Menachot 26a:32-40,Pesachim 79a:26-33
Yoma 32b:55-33a:3,Chullin 29a:69-29b:8
Gittin 48a:1-5,Bava Metzia 96a:41-47
Bava Batra 120a:1-3,Bava Batra 123b:2-4
Shabbat 6b:30-35,Shabbat 73a:28-33
Shevuot 16a:55-56,Arakhin 32b:28-29
Gittin 48a:32-36,Arakhin 26b:74-27a:4
Chullin 87a:61-87b:3,Zevachim 77b:33-78a:2
Chullin 92b:11-23,Chullin 74b:7-20
Yevamot 13a:32-34,Yevamot 107b:13-17
Zevachim 45a:46-45b:3,Menachot 25b:58-26a:2
Kiddushin 68a:19-22,Ketubot 29b:34-37
Makkot 13b:7-8,Temurah 3b:53-56
Berakhot 47a:49-55,Pesachim 35b:2-10
Menachot 75b:25-35,Berakhot 37b:23-30
Ketubot 4b:4-6,Ketubot 61a:41-43
Bava Metzia 90b:41-47,Zevachim 107b:56-62
Bava Kamma 111b:18-19,Bava Kamma 114b:27-28
Eruvin 82a:4-8,Sanhedrin 24b:53-25a:4
Berakhot 36b:12-20,Pesachim 52b:37-44
Shabbat 148a:43-148b:6,Beitzah 30a:16-25
Avodah Zarah 18b:65-68,Bava Batra 10b:74-78
Rosh Hashanah 9a:31-9b:2,Pesachim 68b:43-48
Yevamot 13b:11-12,Yevamot 92a:62-92b:2
Bava Metzia 15b:4-9,Bava Metzia 110b:27-32
Shabbat 7a:43-7b:1,Shabbat 7b:46-48
Menachot 25b:54-58,Menachot 25b:62-26a:4
Bava Metzia 78b:13,Bava Metzia 106b:56-57
Bava Kamma 65a:18-20,Bava Metzia 43a:36-38
Sotah 32a:20,Sotah 33b:15
Bava Kamma 9b:29-10a:1,Bava Kamma 10a:1-4
Menachot 30b:43-46,Rosh Hashanah 13b:14-18
Yoma 69b:45-51,Sanhedrin 64a:27-33
Shabbat 54a:77-54b:1,Beitzah 29a:69-29b:2
Chullin 141a:15-19,Bava Metzia 31a:50-53
Pesachim 68a:69-73,Sanhedrin 91b:65-70
Bava Metzia 117b:3-5,Bava Kamma 100b:13-101a:2
Bekhorot 33a:32-37,Temurah 24a:30-33
Bava Metzia 16b:9,Yevamot 92b:29
Menachot 51b:20-23,Kiddushin 17b:38-40
Bava Kamma 115b:55-116a:1,Pesachim 20b:55-60
Bava Batra 7b:2-4,Bava Batra 65a:11-13
Ketubot 22b:20-28,Ketubot 22b:54-23a:3
Menachot 80a:40-42,Pesachim 13b:30-34
Chullin 14a:23-26,Sukkah 23b:9-24a:1
Gittin 13b:11-14,Bava Batra 146b:24-29
Chagigah 14a:66,Shabbat 119b:93-94
Ketubot 54b:25-27,Ketubot 56b:26-31
Meilah 22a:3-4,Bava Kamma 69a:40-41
Yoma 43b:29-30,Yoma 44b:38-42
Sotah 40b:13-18,Sotah 41b:7-12
Ketubot 43a:28-32,Ketubot 58b:22-26
Sanhedrin 24a:64-68,Sanhedrin 23a:72-23b:3
Yoma 49b:30-50a:1,Bekhorot 12a:25-30
Sotah 41a:6-14,Megillah 24a:10-22
Berakhot 21b:58-61,Kiddushin 30a:25-26
Niddah 9a:19-22,Niddah 16a:29-32
Chullin 91b:11-13,Sanhedrin 95b:1-4
Shabbat 41a:10-12,Avodah Zarah 70b:43-45
Shabbat 7a:1-3,Eruvin 67b:9-12
Sotah 23a:13-18,Yoma 47b:19-23
Eruvin 36b:26-37a:2,Chullin 14a:23-25
Sanhedrin 15a:59-61,Sanhedrin 54b:29-30
Yevamot 23b:6-10,Kiddushin 51b:56-52a:2
Bava Batra 67a:3-5,Bava Batra 68a:11-13
Kiddushin 6b:42-7a:2,Kiddushin 7a:5-6
Arakhin 30b:78-82,Kiddushin 20b:45-49
Bekhorot 32a:44-47,Yevamot 17b:15-18
Bava Metzia 13a:2,Bava Metzia 17a:61
Berakhot 59a:66-70,Taanit 6b:34-40
Bava Batra 71a:2-7,Bava Batra 64a:12-19
Sanhedrin 83a:29-33,Sanhedrin 84a:17-22
Menachot 68b:1-6,Beitzah 5b:27-30
Yevamot 62a:10-15,Shabbat 87a:21-31
Keritot 28a:2-3,Pesachim 98a:2-5
Ketubot 47a:48-47b:2,Ketubot 54b:25-26
Bava Kamma 7a:7-9,Bava Kamma 37b:25-29
Shevuot 38b:24-29,Ketubot 43a:3-10
Shabbat 6b:30-36,Shabbat 70b:16-21
Niddah 18a:17-18,Pesachim 9b:32-34
Pesachim 50b:5-8,Pesachim 99b:4-6
Gittin 16a:20-16b:10,Gittin 16b:14-24
Pesachim 120a:30-32,Niddah 63a:16-18
Yoma 29b:11-14,Menachot 100a:19-22
Nazir 40a:40-41,Kiddushin 78a:38-39
Niddah 51b:30-36,Chullin 66b:7-14
Ketubot 69b:49-70a:2,Ketubot 70a:5-6
Sanhedrin 62a:34-37,Shabbat 72b:27-32
Bava Kamma 102b:17-19,Ketubot 54a:69-71
Temurah 25b:47-26a:1,Zevachim 30a:6-14
Temurah 12a:32-35,Avodah Zarah 49a:12-14
Temurah 9a:66-9b:3,Temurah 9b:40-42
Gittin 37a:79-83,Pesachim 31b:2-4
Yevamot 118a:31-32,Ketubot 84a:57-59
Shevuot 26b:45-47,Pesachim 26a:42-44
Bava Batra 64a:10-15,Bava Batra 70b:29-71a:6
Sanhedrin 50a:38-50b:1,Sanhedrin 50b:15-19
Sanhedrin 74a:39-41,Yoma 82a:41-44
Megillah 18b:38-41,Yevamot 54a:32-34
Arakhin 15b:23-29,Taanit 8a:18-23
Avodah Zarah 50a:38-40,Chullin 13b:37-39
Avodah Zarah 48b:24-28,Chullin 13b:35-39
Kiddushin 36a:13-16,Makkot 20a:35-38
Avodah Zarah 20a:18-26,Pesachim 21b:23-33
Berakhot 13b:81-84,Niddah 14a:10-12
Beitzah 2b:29-3a:2,Beitzah 3a:3-7
Beitzah 21a:13-19,Chullin 124b:33-39
Yevamot 29b:24,Bava Metzia 18a:4
Yevamot 38b:40-43,Ketubot 81a:27-33
Bava Batra 135b:19-22,Bava Metzia 19a:40-41
Sukkah 9b:31,Sukkah 9b:31-10a:1
Gittin 55a:8-13,Yevamot 113b:44-51
Bava Metzia 66b:60-62,Yevamot 93a:10-14
Avodah Zarah 47a:17-22,Chullin 87a:52-57
Sanhedrin 16a:12-13,Sanhedrin 112a:23-24
Sotah 47a:70-81,Sanhedrin 107b:72-85
Bava Kamma 15a:8-9,Sukkah 28a:46-28b:1
Avodah Zarah 4b:21-24,Berakhot 7a:27-30
Ketubot 8a:15-21,Avodah Zarah 8b:3-9
Meilah 22a:2-4,Gittin 25a:37-25b:1
Avodah Zarah 51a:45-58,Zevachim 116a:6-19
Menachot 80a:32-38,Pesachim 97b:4-11
Niddah 44a:13-19,Niddah 32b:17-23
Shabbat 11a:35-38,Taanit 12b:35-41
Sanhedrin 97b:35-36,Sukkah 45b:22-23
Chullin 116a:15-17,Bekhorot 10a:2-7
Bava Batra 91b:74-92a:2,Bava Batra 93b:27-28
Bava Kamma 68b:42-45,Bava Kamma 106b:34-37
Megillah 20b:9-11,Berakhot 2b:22-24
Yoma 60a:1-5,Zevachim 46a:15-19
Gittin 81a:30-36,Bava Metzia 87b:49-88a:2
Yevamot 41b:34-35,Ketubot 107b:3-5
Pesachim 15a:12-15,Pesachim 20b:43-44
Gittin 36b:38-45,Shabbat 88b:7-15
Arakhin 4b:99-5a:10,Chullin 69b:18-29
Eruvin 31b:27-30,Pesachim 35b:33-37
Pesachim 76b:34-38,Avodah Zarah 66b:24-67a:3
Berakhot 19b:12-17,Eruvin 30b:46-51
Menachot 69b:25-27,Sukkah 33a:28-30
Menachot 61a:22-26,Menachot 62b:7-12
Berakhot 64a:23-25,Moed Katan 29a:5-6
Nedarim 73b:9-13,Ketubot 57a:40-57b:1
Avodah Zarah 3a:4-9,Bava Kamma 38a:37-44
Shevuot 13b:19-23,Menachot 92a:26-30
Bekhorot 2a:1-3,Bekhorot 13a:21-23
Yevamot 27b:14-16,Yevamot 111b:45-47
Zevachim 29b:45-49,Zevachim 65a:4-7
Gittin 48a:34-36,Bava Batra 72b:28-31
Pesachim 20a:4-6,Pesachim 22b:3-5
Menachot 50a:14-16,Menachot 49a:37-39
Yoma 83a:37-40,Yoma 84a:60-61
Keritot 3a:69-3b:1,Shabbat 72b:24-32
Kiddushin 43a:4-6,Ketubot 33b:37-41
Bava Kamma 22a:9-14,Gittin 17a:41-17b:2
Bava Batra 71a:2-7,Bava Batra 64a:14-19
Bava Batra 143a:17-21,Bava Metzia 56a:14-16
Bekhorot 51a:29-31,Bava Kamma 62b:30
